,VN1R1 (57191)
ACH-000004,-0.120904700655
ACH-000007,0.10610217865800001
ACH-000009,-0.272941750102
ACH-000011,-0.0269562848694
ACH-000012,-0.173447584816
ACH-000013,-0.233285822359
ACH-000014,-0.034597315147099995
ACH-000015,-0.139491766737
ACH-000017,0.357525599986
ACH-000018,0.0559313968798
ACH-000019,-0.145355442596
ACH-000021,-0.305166642368
ACH-000022,-0.064537184776
ACH-000025,-0.156753659584
ACH-000028,-0.0509728649223
ACH-000030,-0.281902757497
ACH-000035,-0.0755585015872
ACH-000036,0.038483969849900004
ACH-000037,0.079376123279
ACH-000039,-0.30705573861499996
ACH-000040,0.0300248348906
ACH-000041,0.000112231072324
ACH-000042,-0.12515866607599999
ACH-000045,0.0365646528706
ACH-000047,-0.119286854094
ACH-000052,-0.0974569883997
ACH-000053,-0.150788186631
ACH-000054,-0.06726301861759999
ACH-000055,0.070642879831
ACH-000060,0.156753998093
ACH-000067,-0.101811047184
ACH-000070,-0.096975292374
ACH-000075,-0.012213956150400001
ACH-000078,-0.12058687013399999
ACH-000082,-0.05544370825540001
ACH-000085,-0.053811810984500004
ACH-000086,-0.181838435397
ACH-000087,-0.294947782207
ACH-000092,-0.0878424060639
ACH-000095,-0.0253032145293
ACH-000097,-0.169504656936
ACH-000098,-0.13651115055500002
ACH-000099,-0.271262382221
ACH-000108,-0.105638752516
ACH-000113,-0.130777747495
ACH-000115,-0.17225865611299998
ACH-000116,-0.0487105958906
ACH-000118,-0.0950324570189
ACH-000120,-0.036169550205099994
ACH-000123,-0.24557353730700002
ACH-000127,-0.053595750468
ACH-000128,-0.0366218998306
ACH-000132,-0.19477321908
ACH-000133,-0.185134504226
ACH-000137,0.018133185647499998
ACH-000138,-0.257012827557
ACH-000142,-0.050211800948099995
ACH-000143,-0.00821701224991
ACH-000146,-0.213841364298
ACH-000148,-0.0005140625008369999
ACH-000150,-0.028737407139499998
ACH-000152,-0.108174137073
ACH-000153,0.176544148801
ACH-000159,-0.0869484651519
ACH-000160,-0.170604868153
ACH-000163,0.039000089402999996
ACH-000167,-0.014355534103
ACH-000168,-0.145570337287
ACH-000169,-0.0732723584711
ACH-000178,-0.05807664268519999
ACH-000182,0.024026111194500002
ACH-000183,0.00541105893574
ACH-000188,-0.185533582334
ACH-000189,-0.194532099907
ACH-000190,-0.35008752102799995
ACH-000198,0.0401491899649
ACH-000204,0.0297230252324
ACH-000206,-0.0391446821983
ACH-000207,-0.22047499225699999
ACH-000211,0.0190010030696
ACH-000215,-0.0528342094816
ACH-000221,-0.171205751482
ACH-000222,-0.284243700407
ACH-000223,-0.187482639539
ACH-000226,0.123450203708
ACH-000227,-0.024428161571900003
ACH-000228,-0.0659223031374
ACH-000231,0.00694601036917
ACH-000232,-0.186515160422
ACH-000233,-0.08412528386769999
ACH-000234,-0.10475008230900001
ACH-000235,-0.05172453812800001
ACH-000237,-0.07695017380260001
ACH-000238,-0.051269599291699997
ACH-000243,-0.104603058315
ACH-000244,-0.3128569854
ACH-000246,-0.000530801462008
ACH-000248,0.0827535128555
ACH-000250,-0.07422898857719999
ACH-000251,-0.24296732771200003
ACH-000253,-0.0657980957742
ACH-000255,0.0999122184168
ACH-000256,-0.208829931717
ACH-000257,-0.170692587053
ACH-000258,-0.12005017932600001
ACH-000259,-0.0667224236752
ACH-000260,-0.0187788583612
ACH-000261,-0.08423545171579999
ACH-000262,-0.158861414362
ACH-000263,-0.124640330717
ACH-000264,0.04317653491
ACH-000265,-0.316755831685
ACH-000266,-0.21626446974599997
ACH-000272,-0.00976123707062
ACH-000273,0.0344064620921
ACH-000274,-0.035098997437
ACH-000277,-0.164305682481
ACH-000278,0.109712828265
ACH-000279,-0.006677418443529999
ACH-000280,-0.0394374105965
ACH-000281,-0.335715582003
ACH-000288,0.065513644193
ACH-000291,-0.140118787934
ACH-000293,0.136044328745
ACH-000294,-0.308419156373
ACH-000295,-0.257444268821
ACH-000296,-0.15831829039999998
ACH-000302,-0.361116769081
ACH-000304,0.295253646495
ACH-000307,-0.0740276650125
ACH-000308,-0.041942066091400006
ACH-000310,-0.299088043575
ACH-000311,-0.314753045788
ACH-000312,-0.20697828285599998
ACH-000315,-0.177443737846
ACH-000316,0.025703822831200002
ACH-000317,0.0033625200862699997
ACH-000318,-0.135835441748
ACH-000319,-0.136234905124
ACH-000320,-0.434718556341
ACH-000322,-0.0522231549759
ACH-000323,-0.105634055206
ACH-000324,-0.19605951382300002
ACH-000329,-0.0850140045951
ACH-000330,0.0664759700605
ACH-000331,0.019743368082099998
ACH-000332,-0.165193413185
ACH-000334,-0.234345265196
ACH-000335,-0.27191841957199997
ACH-000336,-0.16998675008699998
ACH-000337,0.022364745234099998
ACH-000339,-0.18081575613200002
ACH-000341,-0.23247641237599997
ACH-000348,-0.051190074259599996
ACH-000350,-0.10502795172900001
ACH-000352,-0.151658491024
ACH-000356,0.123777795362
ACH-000361,-0.281273449032
ACH-000362,-0.110135830023
ACH-000363,-0.00735501527687
ACH-000364,0.0629696149916
ACH-000365,-0.0821888620441
ACH-000366,-0.0994228517168
ACH-000368,0.0838444339308
ACH-000374,0.051483534306699996
ACH-000375,-0.050320869971
ACH-000376,-0.0324536136474
ACH-000381,-0.061933482220199995
ACH-000383,-0.0678942511997
ACH-000387,-0.130235569925
ACH-000389,-0.171179251027
ACH-000390,-0.103767821956
ACH-000393,-0.207215416547
ACH-000395,-0.381479469973
ACH-000397,-0.179522166923
ACH-000401,-0.025958308184799998
ACH-000402,-0.186253537335
ACH-000403,-0.07720810229439999
ACH-000404,-0.004466107727180001
ACH-000406,-0.0413968285195
ACH-000407,0.114989631788
ACH-000408,-0.0502474213974
ACH-000410,-0.591716462998
ACH-000411,-0.07628118090139999
ACH-000414,-0.354676675929
ACH-000415,-0.0324337175156
ACH-000416,-0.09300616478250001
ACH-000420,-0.128693780841
ACH-000421,0.019012373104999997
ACH-000424,0.0659022211106
ACH-000425,-0.07819524734189999
ACH-000426,0.09435558708820001
ACH-000427,0.2238484881
ACH-000433,-0.23296438926600002
ACH-000436,-0.052478647927500004
ACH-000444,0.0276120493371
ACH-000445,-0.122698454421
ACH-000448,0.0778142838532
ACH-000450,0.0418384594004
ACH-000452,0.0220815906252
ACH-000454,0.0493599730997
ACH-000458,-0.013469354240000002
ACH-000459,0.012265265461200001
ACH-000460,-0.165870502912
ACH-000461,0.029197630742900004
ACH-000463,-0.0245465273487
ACH-000464,-0.006481679726239999
ACH-000466,-0.0672587169446
ACH-000467,-0.0008716612136889999
ACH-000468,-0.209099797773
ACH-000469,-0.076054011486
ACH-000470,-0.0914255784406
ACH-000471,-0.107531278312
ACH-000472,-0.215837595598
ACH-000473,0.0467146524003
ACH-000475,-0.05041100755419999
ACH-000476,-0.158354806811
ACH-000477,-0.0311106040932
ACH-000480,-0.0251053214591
ACH-000481,-0.0853108129411
ACH-000483,-0.06906399265980001
ACH-000484,-0.148326530599
ACH-000485,-0.0814764723573
ACH-000486,-0.107508822472
ACH-000487,-0.0442149554574
ACH-000488,-0.07307192327169999
ACH-000490,-0.06536709869469999
ACH-000491,-0.03037644077
ACH-000495,0.026279636859999997
ACH-000496,-0.0820830816872
ACH-000499,-0.20670258833
ACH-000500,0.161931697323
ACH-000502,-0.205544077003
ACH-000503,0.0952734627609
ACH-000505,-0.194924735914
ACH-000507,-0.228507907455
ACH-000510,-0.21734992167599998
ACH-000511,-0.110193567751
ACH-000512,-0.326438893555
ACH-000516,-0.242543356228
ACH-000517,-0.146255742257
ACH-000518,0.0008968381455930001
ACH-000520,-0.135773373963
ACH-000521,-0.0424330760776
ACH-000522,-0.013731686936700002
ACH-000524,-0.132528680706
ACH-000527,-0.10464533145999999
ACH-000528,-0.10917648497600001
ACH-000537,-0.112522505228
ACH-000541,-0.24441633195700002
ACH-000542,-0.110263398981
ACH-000544,-0.007795061735050001
ACH-000545,-0.05444126588169999
ACH-000547,-0.0872394024076
ACH-000548,-0.100451123575
ACH-000549,-0.184497964514
ACH-000550,0.007479778193449999
ACH-000552,0.0826262586572
ACH-000556,-0.0833900950808
ACH-000557,0.09450087692600001
ACH-000570,-0.0302154586333
ACH-000571,-0.204633695185
ACH-000573,-0.0842722195939
ACH-000576,-0.015692887168000002
ACH-000580,-0.237233938335
ACH-000584,-0.115203680056
ACH-000585,-0.04598075887519999
ACH-000588,0.00742624148193
ACH-000589,-0.16902602925700003
ACH-000591,-0.204101621693
ACH-000593,-0.04910985971969999
ACH-000600,-0.013267758029200001
ACH-000601,-0.137404255547
ACH-000604,-0.12345935551
ACH-000605,-0.0419457164006
ACH-000606,0.146743200724
ACH-000608,-0.148038818347
ACH-000614,0.022899739498099998
ACH-000616,-0.179086329179
ACH-000618,-0.0286253461454
ACH-000619,0.0648505748807
ACH-000620,-0.236388412143
ACH-000621,-0.09253880315780001
ACH-000622,-0.12668115042300002
ACH-000623,0.0101058622754
ACH-000624,-0.188408036233
ACH-000627,-0.214232601443
ACH-000630,-0.05837356229119999
ACH-000632,-0.0188290309646
ACH-000633,-0.185145123686
ACH-000637,0.020441709860099997
ACH-000638,-0.054525950607
ACH-000646,0.00749937052329
ACH-000647,0.019766725545000002
ACH-000648,-0.224113802843
ACH-000649,-0.10015602502599999
ACH-000651,0.031809241652000005
ACH-000652,-0.08746063658679999
ACH-000653,-0.0780636161642
ACH-000657,-0.05416792627690001
ACH-000658,-0.158470935198
ACH-000661,0.0503136991586
ACH-000662,-0.282013294836
ACH-000663,0.00612965739367
ACH-000665,-0.00253868589211
ACH-000671,-0.125564598098
ACH-000673,-0.0417153282313
ACH-000676,-0.0302639714768
ACH-000677,-0.12081224391699999
ACH-000681,-0.164921829137
ACH-000682,-0.163642411394
ACH-000683,-0.113279658507
ACH-000684,0.0223292954061
ACH-000688,-0.19068108069400003
ACH-000693,-0.14101827041200002
ACH-000694,-0.022671586597299998
ACH-000695,-0.116456382746
ACH-000696,-0.07881832096710001
ACH-000697,-0.107979214738
ACH-000699,-0.0203763803516
ACH-000701,-0.166769337311
ACH-000706,-0.029354526327
ACH-000711,-0.0414759184969
ACH-000713,-0.0281787477307
ACH-000714,-0.012666715862
ACH-000718,0.0485084861288
ACH-000720,0.022884668070600002
ACH-000721,-0.0211263602426
ACH-000724,-0.103160354486
ACH-000725,0.129973455602
ACH-000732,-0.137471831648
ACH-000734,-0.170599780506
ACH-000735,-0.190084349878
ACH-000736,0.115522424751
ACH-000738,0.0151547014717
ACH-000746,0.00527411865961
ACH-000747,-0.0701343878417
ACH-000748,-0.10682077216600001
ACH-000753,-0.00312112802486
ACH-000756,0.00418283256319
ACH-000757,-0.19736104932100001
ACH-000758,-0.0109516554883
ACH-000760,-0.09720247227420001
