,DTNBP1 (84062)
ACH-000004,-0.06630367911849999
ACH-000007,-0.0148236223993
ACH-000009,0.0607292749881
ACH-000011,-0.06190395597630001
ACH-000012,-0.0912897549603
ACH-000013,-0.309053726133
ACH-000014,0.018841415423400003
ACH-000015,-0.0592379978977
ACH-000017,-0.21981539065699998
ACH-000018,0.034798021187400004
ACH-000019,-0.247328392224
ACH-000021,-0.0747304338839
ACH-000022,0.0538576954715
ACH-000025,0.010568730286999999
ACH-000028,-0.104627229055
ACH-000030,-0.146989536582
ACH-000035,0.0296378180509
ACH-000036,0.0100497191384
ACH-000037,0.00929289815845
ACH-000039,-0.252897148035
ACH-000040,0.145247154313
ACH-000041,0.00794522494526
ACH-000042,0.046724636517400005
ACH-000045,-0.20501080503400002
ACH-000047,-0.101417524092
ACH-000052,-0.270035702729
ACH-000053,0.103248233551
ACH-000054,-0.317713164745
ACH-000055,-0.115051746218
ACH-000060,-0.0172063577178
ACH-000067,-0.062054240104400006
ACH-000070,0.0041303282640100004
ACH-000075,-0.0683915574899
ACH-000078,-0.26948043282
ACH-000082,-0.267649810493
ACH-000085,-0.0485982016081
ACH-000086,-0.0924197995797
ACH-000087,-0.182084572803
ACH-000092,-0.08596781607889999
ACH-000095,-0.155130449214
ACH-000097,-0.123806034067
ACH-000098,0.025417545227299998
ACH-000099,-0.0662299514335
ACH-000108,0.0643329187426
ACH-000113,0.0543454893321
ACH-000115,-0.176268014798
ACH-000116,-0.0993971269183
ACH-000118,-0.023391936994400002
ACH-000120,0.12493936505599999
ACH-000123,-0.10595965858300001
ACH-000127,-0.203435159981
ACH-000128,-0.13554736729699998
ACH-000132,-0.137545517178
ACH-000133,-0.063789609079
ACH-000137,0.013029621373100002
ACH-000138,0.11151385886
ACH-000142,-0.199055731775
ACH-000143,-0.12209391842299999
ACH-000146,0.034439065285699996
ACH-000148,-0.0729761655391
ACH-000150,-0.05986023133500001
ACH-000152,-0.122442949305
ACH-000153,0.020261157247799998
ACH-000159,-0.00986369380875
ACH-000160,-0.00408138815926
ACH-000163,-0.23093139528499998
ACH-000167,-0.625734512363
ACH-000168,0.0660105224423
ACH-000169,-0.0787378919004
ACH-000178,-0.0108606463855
ACH-000182,-0.260468302539
ACH-000183,-0.0400103826153
ACH-000188,-0.0695770488759
ACH-000189,0.030342850722699998
ACH-000190,-0.00821451366274
ACH-000198,-0.0138915699682
ACH-000204,0.0939887490364
ACH-000206,-0.267283811344
ACH-000207,-0.012536556236
ACH-000211,-0.05268922879380001
ACH-000215,-0.14858620500800002
ACH-000221,0.107422462984
ACH-000222,0.20786319458299998
ACH-000223,-0.124118544597
ACH-000226,-0.0156516389118
ACH-000227,-0.405136399688
ACH-000228,-0.314991358607
ACH-000231,-0.23707869157400002
ACH-000232,-0.164121365014
ACH-000233,-0.150693428145
ACH-000234,0.04674515817419999
ACH-000235,-0.17059771721099998
ACH-000237,-0.12069443841600001
ACH-000238,-0.15575745263000002
ACH-000243,-0.05703357388119999
ACH-000244,0.205699729499
ACH-000246,-0.0562349415626
ACH-000248,-0.183538230818
ACH-000250,-0.219261170586
ACH-000251,0.09448471875509999
ACH-000253,-0.168468588891
ACH-000255,-0.14590160382300002
ACH-000256,0.061581984118800004
ACH-000257,-0.0903388421098
ACH-000258,-0.101843800273
ACH-000259,-0.0433288009318
ACH-000260,-0.138229624515
ACH-000261,-0.0846007941435
ACH-000262,-0.09964838187580001
ACH-000263,-0.314444887266
ACH-000264,-0.30766168717
ACH-000265,-0.21685670144299998
ACH-000266,-0.157296782139
ACH-000272,-0.0670114009477
ACH-000273,-0.268712026636
ACH-000274,-0.211106693742
ACH-000277,-0.149887243088
ACH-000278,0.0197913080681
ACH-000279,-0.141979745293
ACH-000280,-0.0364702694221
ACH-000281,-0.00184363336603
ACH-000288,-0.0823564207402
ACH-000291,-0.09643501642920001
ACH-000293,-0.187700961666
ACH-000294,0.174833504325
ACH-000295,-0.09390169669610002
ACH-000296,0.132751895796
ACH-000302,-0.0416605400817
ACH-000304,-0.11318898159499999
ACH-000307,-0.143558272826
ACH-000308,-0.107304299585
ACH-000310,-0.131635873996
ACH-000311,-0.005301651510420001
ACH-000312,0.0494011490254
ACH-000315,0.234143886066
ACH-000316,0.057951490675300005
ACH-000317,0.129957113518
ACH-000318,-0.103173700733
ACH-000319,-0.10746743992699999
ACH-000320,0.174387444408
ACH-000322,0.045363796928
ACH-000323,-0.166389570474
ACH-000324,-0.104522164682
ACH-000329,-0.00113683970458
ACH-000330,-0.241227281259
ACH-000331,0.112093262407
ACH-000332,-0.18025067442
ACH-000334,-0.294076003917
ACH-000335,0.09226942700169999
ACH-000336,-0.34368482190099997
ACH-000337,0.05914710643519999
ACH-000339,-0.046331296255900004
ACH-000341,-0.06483118540760001
ACH-000348,-0.0551431204797
ACH-000350,0.0074871893686400005
ACH-000352,-0.20216393636399999
ACH-000356,-0.0595811626214
ACH-000361,-0.0617030925809
ACH-000362,0.194778462944
ACH-000363,-0.144428255867
ACH-000364,0.113893931941
ACH-000365,-0.156883169891
ACH-000366,-0.314532082887
ACH-000368,-0.24749097107299997
ACH-000374,-0.192632057115
ACH-000375,-0.010326480668
ACH-000376,0.12201952678400001
ACH-000381,-0.0752679509519
ACH-000383,-0.21920822951299998
ACH-000387,-0.0877079836318
ACH-000389,0.04347867719219999
ACH-000390,-0.212693561644
ACH-000393,-0.11801989528699999
ACH-000395,-0.010821216260500002
ACH-000397,-0.0198743347599
ACH-000401,0.100407672317
ACH-000402,0.172595455843
ACH-000403,-0.233502465226
ACH-000404,-0.14788932734899998
ACH-000406,-0.0244112805629
ACH-000407,-0.154061308689
ACH-000408,-0.00221286257212
ACH-000410,-0.182921667308
ACH-000411,-0.10258218447899999
ACH-000414,0.050966948548
ACH-000415,-0.16773459674799998
ACH-000416,-0.112061697292
ACH-000420,-0.0122847319115
ACH-000421,-0.0688889379323
ACH-000424,-0.29005114268000004
ACH-000425,0.0275081851067
ACH-000426,0.08254085471530001
ACH-000427,-0.158770514075
ACH-000433,-0.008392486320879999
ACH-000436,0.00920282231166
ACH-000444,-0.283825064744
ACH-000445,-0.300333868563
ACH-000448,-0.114289559246
ACH-000450,-0.140595141545
ACH-000452,-0.104521912344
ACH-000454,-0.317080732389
ACH-000458,0.037733997079099996
ACH-000459,-0.27895868716899996
ACH-000460,-0.144774855097
ACH-000461,-0.138238497697
ACH-000463,-0.11268501074300001
ACH-000464,-0.256010125182
ACH-000466,-0.169893499526
ACH-000467,-0.0449380121392
ACH-000468,-0.00181236839035
ACH-000469,-0.04881221230359999
ACH-000470,-0.09294530070660001
ACH-000471,-0.0319991928854
ACH-000472,-0.10754265905200001
ACH-000473,-0.22295318858399998
ACH-000475,-0.10475732521299999
