,AHNAK (79026)
ACH-000259,-0.227116850272
ACH-000260,-0.23699442132399998
ACH-000261,-0.26955409540999997
ACH-000262,-0.417724953691
ACH-000263,-0.181805939995
ACH-000264,-0.121844734704
ACH-000265,-0.039802277365699995
ACH-000266,-0.28722272740800003
ACH-000272,-0.0375453241731
ACH-000273,-0.313427553172
ACH-000274,0.120674886535
ACH-000277,-0.0628990434784
ACH-000278,0.069947510545
ACH-000279,-0.106249437039
ACH-000280,-0.311865404937
ACH-000281,-0.17349886570700002
ACH-000288,-0.0844597159227
ACH-000291,-0.256180180983
ACH-000293,-0.299432305412
ACH-000294,-0.28412850585099997
ACH-000295,-0.15924750521
ACH-000296,-0.250560069201
ACH-000302,-0.194922026765
ACH-000304,-0.431109781732
ACH-000307,-0.20549764806899998
ACH-000308,-0.309257016319
ACH-000310,-0.129388609825
ACH-000311,-0.148403793934
ACH-000312,-0.0708794105341
ACH-000315,-0.230883254599
ACH-000316,0.0582943537997
ACH-000317,-0.0693322487453
ACH-000318,-0.517429184198
ACH-000319,-0.243766712531
ACH-000320,-0.0415172809659
ACH-000322,-0.222745954774
ACH-000323,-0.16947612707100002
ACH-000324,-0.180618420689
ACH-000329,0.011953187507200001
ACH-000330,-0.517298026097
ACH-000331,-0.0878288352751
ACH-000332,-0.0614240852103
ACH-000334,-0.144312711482
ACH-000335,-0.207043872998
ACH-000336,-0.0661222017072
ACH-000337,-0.34833819571099994
ACH-000339,-0.0717942591583
ACH-000341,-0.255288940398
ACH-000348,-0.23339098544700002
ACH-000350,-0.29598809134599996
ACH-000352,-0.252031121394
ACH-000356,-0.36531500036
ACH-000361,-0.157993504635
ACH-000362,-0.27718367096200003
ACH-000363,0.0157766302367
ACH-000364,-0.24939155395399998
ACH-000365,-0.2337120143
ACH-000366,-0.37367271607600006
ACH-000368,-0.18162688179000003
ACH-000374,-0.34969722051
ACH-000375,-0.29560717097100003
ACH-000376,-0.221150299793
ACH-000381,-0.148173235991
ACH-000383,-0.34834351985600004
ACH-000387,-0.0417129119115
ACH-000389,-0.054284580511499994
ACH-000390,-0.247545558163
ACH-000393,-0.18707437990200002
ACH-000395,-0.18016042420400002
ACH-000397,-0.237938453448
ACH-000401,-0.216105070306
ACH-000402,0.42672528861500003
ACH-000403,-0.22750980824900002
ACH-000404,0.200720788481
ACH-000406,-0.270919617126
ACH-000407,-0.20598476867499999
ACH-000408,-0.201790392575
ACH-000410,-0.267513550599
ACH-000411,-0.203674706333
ACH-000414,-0.031806383731400004
ACH-000415,-0.312744492557
ACH-000416,-0.11225065274599999
ACH-000420,-0.346045705034
ACH-000421,-0.161491849499
ACH-000424,-0.318778079225
ACH-000425,-0.09909463954
ACH-000426,-0.288336399287
ACH-000427,-0.13017589875399999
ACH-000433,-0.338764095458
ACH-000436,-0.0788652980333
ACH-000444,-0.0642069396924
ACH-000445,-0.057444433495199995
ACH-000448,-0.00471845665183
ACH-000450,-0.217130914696
ACH-000452,-0.21039241530699998
ACH-000454,-0.13751871093100002
ACH-000458,-0.177983333448
ACH-000459,-0.0171862774744
ACH-000460,-0.21487270192299998
ACH-000461,-0.678512746613
ACH-000463,-0.133264239881
ACH-000464,0.030348055477299997
ACH-000466,-0.36146884186800005
ACH-000467,-0.190105404033
ACH-000468,-0.31138988810199997
ACH-000469,-0.0569840582395
ACH-000470,0.23163509581099997
ACH-000471,-0.215654322702
ACH-000472,-0.19645859954599998
ACH-000473,-0.174883883174
ACH-000475,-0.18611227636
ACH-000476,-0.154907092571
ACH-000477,-0.200368481442
ACH-000480,-0.258219517858
ACH-000481,-0.09679946881210001
ACH-000483,-0.25973072394
ACH-000484,-0.38584788013899995
ACH-000485,-0.22131714372900002
ACH-000486,-0.262322941263
ACH-000487,-0.213482769609
ACH-000488,0.00361542223079
ACH-000490,-0.0734068957654
ACH-000491,-0.13827122742999998
ACH-000495,-0.23152770081799998
ACH-000496,-0.123500659138
ACH-000499,0.0362393972194
ACH-000500,-0.256039290806
ACH-000502,-0.14225074963099998
ACH-000503,0.0563646958364
ACH-000505,-0.134372634286
ACH-000507,-0.218730665734
ACH-000510,-0.0732257272721
ACH-000511,-0.172127304821
ACH-000512,-0.129968749704
ACH-000516,-0.0809610769783
ACH-000517,-0.133948345065
ACH-000518,-0.16662480624700002
ACH-000520,-0.268337647786
ACH-000521,0.130091393902
ACH-000522,-0.20651533174000003
ACH-000524,-0.0862904897298
ACH-000527,-0.191724493228
ACH-000528,-0.147204469205
ACH-000537,-0.228645336006
ACH-000541,-0.115175623403
ACH-000542,-0.104506969999
ACH-000544,-0.234626046786
ACH-000545,-0.447006937651
ACH-000547,-0.201764854712
ACH-000548,-0.15391395146
ACH-000549,-0.303805496951
ACH-000550,-0.0639450604908
ACH-000552,-0.182778727965
ACH-000556,-0.234821530796
ACH-000557,0.0325042889177
ACH-000570,-0.24706200171999998
ACH-000571,-0.153435018728
ACH-000573,-0.018296269975099998
ACH-000576,-0.160523160944
ACH-000580,-0.17428178610199999
ACH-000584,-0.375021212292
ACH-000585,-0.184002577099
ACH-000588,-0.252637978443
ACH-000589,-0.17643916300700002
ACH-000591,-0.263692432933
ACH-000593,-0.114115347361
ACH-000600,-0.182966254169
ACH-000601,-0.354143547342
ACH-000604,-0.0813323458356
ACH-000605,-0.15814197114
ACH-000606,-0.225391355213
ACH-000608,-0.179447778063
ACH-000614,-0.0642177615097
ACH-000616,-0.0468148491875
ACH-000618,-0.233353810961
ACH-000619,-0.10681578094000001
ACH-000620,-0.214181132916
ACH-000621,-0.151258848567
ACH-000622,-0.23462907352499998
ACH-000623,-0.0511687321146
ACH-000624,-0.268253938645
ACH-000627,-0.011921396294200002
ACH-000630,-0.136852993135
ACH-000632,-0.128567312888
ACH-000633,-0.465764263193
ACH-000637,-0.311132716889
ACH-000638,-0.179895907439
ACH-000646,-0.134528619022
ACH-000647,-0.155180299214
ACH-000648,-0.257891823737
ACH-000649,-0.19051624349399998
ACH-000651,-0.118671962128
ACH-000652,-0.114413055023
ACH-000653,-0.18420085217
ACH-000657,-0.266290254156
ACH-000658,-0.110995264253
ACH-000661,-0.161137160721
ACH-000662,-0.180563606303
ACH-000663,-0.274012428343
ACH-000665,-0.42131912686399997
ACH-000671,-0.30072928661
ACH-000673,-0.165189152249
ACH-000676,-0.00538867432564
ACH-000677,-0.292920854727
ACH-000681,-0.277205535223
ACH-000682,-0.07477368370319999
ACH-000683,-0.272620600042
ACH-000684,-0.0547337290293
ACH-000688,0.10283279043
ACH-000693,-0.15573698133199998
ACH-000694,-0.270010184188
ACH-000695,-0.225084071259
ACH-000696,-0.19255354280900003
ACH-000697,-0.240966552459
ACH-000699,-0.235755122198
ACH-000701,0.16790822581
ACH-000706,-0.184405431092
ACH-000711,-0.12865516119
ACH-000713,-0.372831475606
ACH-000714,-0.307209445874
ACH-000718,-0.373426983966
ACH-000720,-0.233099578011
ACH-000721,-0.059801541469400005
ACH-000724,-0.212297504081
ACH-000725,-0.194203685564
ACH-000732,-0.322984984481
ACH-000734,-0.433302919213
ACH-000735,-0.18182835985399998
ACH-000736,-0.182397689482
ACH-000738,-0.27540423927200003
ACH-000746,-0.31940058354
ACH-000747,-0.364176271593
ACH-000748,-0.27128305824099996
ACH-000753,-0.0488487678677
ACH-000756,-0.322031135698
ACH-000757,-0.5872387741189999
ACH-000758,-0.115821910446
ACH-000760,-0.250396017475
ACH-000763,-0.340151436897
ACH-000764,-0.818047932041
ACH-000765,-0.326408604322
ACH-000766,-0.0872301873171
ACH-000767,-0.306188630039
ACH-000768,-0.168292986536
ACH-000769,-0.0587112082948
ACH-000770,-0.19374610020799998
ACH-000771,-0.11972384618899999
ACH-000773,-0.184918883211
ACH-000776,-0.30638165828200004
ACH-000777,-0.034054663113599996
ACH-000778,-0.0686969615686
ACH-000781,-0.24842992749
ACH-000782,-0.254073993409
ACH-000783,-0.26467610022
ACH-000784,-0.19370711896899998
ACH-000785,-0.167944323047
ACH-000787,-0.012332984731100002
ACH-000788,-0.121728157684
ACH-000791,-0.175186365797
ACH-000792,-0.152286111317
ACH-000794,-0.25807683413000004
ACH-000796,-0.362264164818
ACH-000799,-0.115537452219
ACH-000800,0.230277301655
ACH-000802,-0.254489650976
ACH-000804,-0.35381378585199996
ACH-000805,-0.239450731961
ACH-000809,-0.13284709599000002
ACH-000810,-0.46495124190399995
ACH-000811,-0.08474730916269999
ACH-000817,-0.303947460468
ACH-000819,-0.208947845153
ACH-000820,-0.348968194692
ACH-000821,-0.0753592336767
ACH-000822,-0.274210032551
ACH-000823,-0.15894538246
ACH-000824,-0.20808363013599998
ACH-000827,-0.270376654126
ACH-000829,-0.23762792739500002
ACH-000831,-0.239871557436
ACH-000832,-0.194500568562
ACH-000833,-0.32224505682
ACH-000834,-0.216015294967
ACH-000835,-0.00619159788483
ACH-000836,-0.0873067819825
ACH-000837,-0.25072007555500003
ACH-000838,-0.30758371061
ACH-000839,-0.205241475951
ACH-000840,-0.140099727433
ACH-000841,-0.161408189756
ACH-000843,-0.228888825966
ACH-000846,-0.266227728712
ACH-000847,-0.35501249406900004
ACH-000848,-0.272168519128
ACH-000849,-0.167134942769
ACH-000851,-0.0365309812916
ACH-000855,-0.044845590504400006
ACH-000856,-0.181434640137
ACH-000858,-0.09163698238880001
ACH-000859,-0.43454725198700006
ACH-000861,-0.303993259588
ACH-000862,0.0230812254132
ACH-000865,-0.274889601682
ACH-000866,-0.241714318324
ACH-000867,-0.0974724863793
ACH-000869,-0.140632873751
ACH-000872,-0.143717977197
ACH-000873,0.041490162408
ACH-000876,-0.502690612684
ACH-000878,-0.28705218199099997
ACH-000880,-0.48488351399400004
ACH-000881,-0.158742650319
ACH-000882,-0.317705798276
ACH-000884,-0.00668015160619
ACH-000885,-0.245743281496
ACH-000887,-0.33417661239999996
ACH-000888,-0.293172052369
ACH-000889,-0.229722545374
ACH-000890,-0.12199507287900001
ACH-000896,-0.15284514579000003
ACH-000898,-0.177178132731
ACH-000900,-0.470131498983
ACH-000901,-0.443951606802
ACH-000905,-0.17508198695500002
ACH-000906,-0.12421811445
ACH-000907,0.447597081257
ACH-000910,-0.336315462175
ACH-000911,-0.290018607574
ACH-000912,-0.35953018287
ACH-000913,-0.226979018241
ACH-000915,-0.0600728057132
ACH-000916,-0.373405309589
ACH-000917,-0.479377368891
ACH-000921,-0.229529758292
ACH-000924,-0.0996887258785
ACH-000926,-0.25458541931699996
ACH-000928,0.0291451980157
ACH-000929,-0.20635791137099999
ACH-000932,-0.103361051578
ACH-000935,-0.418425564449
ACH-000936,-0.34047636082099997
ACH-000937,-0.175177514558
ACH-000938,-0.156959063411
ACH-000939,-0.22523696520300002
ACH-000941,-0.48924731143999994
ACH-000943,-0.148780804925
ACH-000946,-0.480802998305
ACH-000947,-0.23940122998399999
ACH-000948,-0.30134644261599997
ACH-000950,-0.177182470884
ACH-000953,-0.283769355998
ACH-000957,-0.34816819922700004
ACH-000958,-0.16817699739300002
ACH-000960,-0.158528515865
ACH-000963,-0.159331513292
ACH-000968,-0.349905791819
ACH-000969,-0.09544814842839999
ACH-000973,-0.23810710500399998
ACH-000974,-0.28625058749800003
ACH-000975,-0.11261378248199999
ACH-000976,-0.22503705460999998
ACH-000978,-0.09323759476309999
ACH-000980,-0.13542828916400002
ACH-000984,-0.481792227387
ACH-000986,-0.21335106118099997
ACH-000988,-0.369227077892
ACH-000993,-0.343502190394
ACH-000994,-0.28533207018
ACH-000996,-0.265709585005
ACH-001001,-0.21739893617699999
ACH-001020,-0.39127820424099996
ACH-001028,-0.0203662661122
ACH-001031,0.141386727659
ACH-001038,-0.265287004178
ACH-001048,-0.117885125792
ACH-001050,-0.183755836322
ACH-001053,-0.319337206473
ACH-001054,-0.294235517142
ACH-001061,-0.16999187945099997
ACH-001067,-0.26786092144900003
ACH-001075,-0.253192301265
ACH-001096,-0.218297264029
ACH-001128,0.895266905814
ACH-001134,-0.0609514127423
ACH-001151,-0.116298473313
ACH-001163,-0.299915583759
ACH-001164,-0.054716822519899996
ACH-001173,-0.155562155102
ACH-001183,-0.022282079306700002
ACH-001184,0.128800109485
ACH-001190,-0.19758457098
ACH-001192,-0.08073733547260001
ACH-001193,-0.389627581198
ACH-001196,-0.192991509448
ACH-001197,-0.0637078243196
ACH-001205,-0.178859051303
ACH-001211,-0.351827283678
ACH-001212,-0.207672166257
ACH-001228,-0.287973727065
ACH-001232,-0.043461032557499994
ACH-001239,-0.0644580226911
ACH-001274,-0.38791867744099995
ACH-001275,-0.35637183703
ACH-001277,-0.358978804221
ACH-001278,0.030260383489900004
ACH-001280,-0.153905356561
ACH-001283,-0.214029175447
ACH-001289,-0.326838769083
ACH-001295,-0.21035238167800002
ACH-001300,-0.232117210319
ACH-001301,-0.23237731518899998
ACH-001302,-0.06295905262780001
ACH-001303,-0.300382075117
ACH-001306,-0.19192216125599998
ACH-001318,-0.297806734176
ACH-001322,-0.215134504515
ACH-001328,-0.205894655306
ACH-001332,-0.195554704896
ACH-001333,-0.251221096139
ACH-001336,-0.217258317108
ACH-001340,-0.469660369847
ACH-001346,-0.25566166881999997
ACH-001353,-0.325594333912
ACH-001354,0.163487228822
ACH-001367,0.131116389356
ACH-001368,-0.148029047317
ACH-001374,-0.112107450807
ACH-001375,-0.174090682509
ACH-001377,-0.267885467338
ACH-001380,-0.20918965796100003
ACH-001391,0.0213282845588
ACH-001407,-0.0885036162149
ACH-001408,-0.11948745980799999
ACH-001413,-0.567817489459
ACH-001430,-0.281565527885
ACH-001431,-0.207368722762
ACH-001450,-0.22326709070700002
ACH-001496,-0.183022727841
ACH-001500,-0.124592596765
ACH-001521,-0.34118305277500005
ACH-001523,-0.0417908758293
ACH-001532,-0.18980689243299997
ACH-001536,-0.22405647269099999
ACH-001550,-0.30267485175700004
ACH-001552,-0.200449381202
ACH-001554,-0.163164253683
ACH-001645,-0.235578702255
ACH-001654,-0.0562180616587
ACH-001715,-0.25483104942400003
ACH-001735,-0.195867998065
ACH-001736,-0.18508098175700002
ACH-001737,0.0373632391695
ACH-001740,-0.130607822086
ACH-001745,-0.158934557512
ACH-001750,-0.265522738174
ACH-001765,-0.27537493815999997
ACH-001956,-0.10221869393500001
ACH-001957,-0.0693325061563
