,EDARADD (128178)
ACH-000004,0.0983058926397
ACH-000007,-0.21434342454100003
ACH-000009,-0.265091906126
ACH-000011,-0.251262797834
ACH-000012,-0.109665041343
ACH-000013,0.055317323948800005
ACH-000014,-0.046062692335
ACH-000015,-0.037139859983800004
ACH-000017,-0.0416531472455
ACH-000018,-0.0923622768461
ACH-000019,0.199277260263
ACH-000021,-0.00315685449046
ACH-000022,0.039949337617300004
ACH-000025,0.0119836154458
ACH-000028,0.12682055866800002
ACH-000030,0.0139032348251
ACH-000035,0.010556283012200001
ACH-000036,-0.0322805289225
ACH-000037,0.230646495303
ACH-000039,0.210887675454
ACH-000040,-0.0937533450861
ACH-000041,-0.09445099073629999
ACH-000042,-0.00701025396104
ACH-000045,0.175488295451
ACH-000047,0.039899893767599996
ACH-000052,0.0599818831999
ACH-000053,-0.0821766539547
ACH-000054,-0.0152603700605
ACH-000055,-0.0473276745944
ACH-000060,-0.035771280209
ACH-000067,0.050363176881
ACH-000070,0.308514426703
ACH-000075,-0.180946603427
ACH-000078,-0.0287053633323
ACH-000082,-0.0891507993596
ACH-000085,-0.264650293994
ACH-000086,-0.0314241148968
ACH-000087,0.06324456388069999
ACH-000092,-0.0672988040647
ACH-000095,-0.045298078595699995
ACH-000097,0.0224504704836
ACH-000098,-0.186659484267
ACH-000099,-0.125073659986
ACH-000108,0.10749802892100001
ACH-000113,-0.105522949101
ACH-000115,0.0437360970019
ACH-000116,-0.206959864294
ACH-000118,0.10038086103499999
ACH-000120,-0.21673351128600002
ACH-000123,0.0106322891934
ACH-000127,0.0747536111697
ACH-000128,-0.04635035058109999
ACH-000132,0.0363697948226
ACH-000133,-0.0218513198196
ACH-000137,-0.08917939480739999
ACH-000138,-0.042369209401199995
ACH-000142,-0.238376559113
ACH-000143,0.124121335113
ACH-000146,-0.117496782063
ACH-000148,-0.183075183803
ACH-000150,0.11568594636099999
ACH-000152,-0.0890330885518
ACH-000153,-0.140754752095
ACH-000159,-0.22133185226500002
ACH-000160,-0.352383835742
ACH-000163,-0.202751958756
ACH-000167,-0.08561171381439998
ACH-000168,-0.05096157289369999
ACH-000169,0.105801283548
ACH-000178,0.137003861018
ACH-000182,-0.11500438168400001
ACH-000183,-0.0478374370211
ACH-000188,0.032183933301
ACH-000189,-0.220201673848
ACH-000190,-0.15668739825
ACH-000198,-0.0021921160269899997
ACH-000204,0.26419496159899997
ACH-000206,-0.294346756297
ACH-000207,0.20145533947099997
ACH-000211,0.0698813509772
ACH-000215,-0.157435009355
ACH-000221,0.10172943899700002
ACH-000222,0.18785623282400002
ACH-000223,-0.151936696624
ACH-000226,-0.20726537618000002
ACH-000227,-0.40688921976400005
ACH-000228,0.054097103853400004
ACH-000231,0.0579394156056
ACH-000232,-0.09941687227080001
ACH-000233,-0.0653365865216
ACH-000234,-0.13323554490700001
ACH-000235,-0.06421356355709999
ACH-000237,0.021346749487
ACH-000238,-0.014308394673699999
ACH-000243,-0.0075334233424
ACH-000244,0.19156031968899997
ACH-000246,0.0424021608899
ACH-000248,0.0236502056024
ACH-000250,0.00921213674151
ACH-000251,0.0836752846222
ACH-000253,0.0383162703526
ACH-000255,0.109821509053
ACH-000256,0.0393666888662
ACH-000257,0.118791352407
ACH-000258,0.08711091096239999
ACH-000259,-0.00725650014644
ACH-000260,-0.0521076385508
ACH-000261,0.00044283370135000006
ACH-000262,0.00455106410488
ACH-000263,-0.0929131654984
ACH-000264,-0.0231201594357
ACH-000265,0.0737325227733
ACH-000266,-0.0225509303918
ACH-000272,-0.257627759568
ACH-000273,0.0866546362798
ACH-000274,-0.0345099919638
ACH-000277,-0.0710008008169
ACH-000278,0.047451813524699994
ACH-000279,-0.124251063014
ACH-000280,0.056798433552000004
ACH-000281,-0.18000375739900001
ACH-000288,-0.0592100281225
ACH-000291,-0.0951304791574
ACH-000293,0.0586131319257
ACH-000294,-0.040646980822199995
ACH-000295,-0.0293777024436
ACH-000296,-0.053415916668999995
ACH-000302,-0.031882397438
ACH-000304,-0.211441857682
ACH-000307,0.060464826197
ACH-000308,0.006630590472770001
ACH-000310,-0.0954721971802
ACH-000311,-0.0909334929721
ACH-000312,0.021354143457200003
ACH-000315,0.140849750819
ACH-000316,-0.0245726077134
ACH-000317,0.031574580779
ACH-000318,-0.0833005013738
ACH-000319,0.110332069134
ACH-000320,0.0206401043932
ACH-000322,0.040532477919099995
ACH-000323,-0.0463028914128
ACH-000324,-0.100664325084
ACH-000329,-0.10954032675999999
ACH-000330,-0.0708189305766
ACH-000331,-0.028304976603200003
ACH-000332,-0.07678155844060001
ACH-000334,0.0695890153621
ACH-000335,0.00194805824222
ACH-000336,-0.35401832069300004
ACH-000337,0.0256998938081
ACH-000339,-0.104227859235
ACH-000341,-0.12674260791300002
ACH-000348,-0.03638164374819999
ACH-000350,-0.19393961349599997
ACH-000352,-0.000908032021253
ACH-000356,0.126615797995
ACH-000361,-0.15222094624000002
ACH-000362,-0.077788598047
ACH-000363,0.0177929148201
ACH-000364,-0.0638751720782
ACH-000365,0.0221920845591
ACH-000366,0.00777426735476
ACH-000368,-0.304010712114
ACH-000374,0.10309012301899999
ACH-000375,0.143974235123
ACH-000376,-0.0159568585796
ACH-000381,-0.0523981919756
ACH-000383,-0.04633944260980001
ACH-000387,-0.248876493394
ACH-000389,0.007655559579470001
ACH-000390,0.11465234744899999
ACH-000393,0.140404182063
ACH-000395,0.0344366107669
ACH-000397,-0.025061523321000003
ACH-000401,-0.0764011689399
ACH-000402,0.240005999963
ACH-000403,-0.232130755097
ACH-000404,0.17752499826999998
ACH-000406,-0.051596230269900005
ACH-000407,-0.09398695989219999
ACH-000408,-0.0563603301838
ACH-000410,-0.153001367735
ACH-000411,-0.20314868866799998
ACH-000414,-0.0933061359123
ACH-000415,0.138207460353
ACH-000416,-0.102661635474
ACH-000420,-0.127546634444
ACH-000421,0.051185383574900004
ACH-000424,-0.123926221405
ACH-000425,-0.157173431242
ACH-000426,0.09550518123839999
ACH-000427,0.118222586744
ACH-000433,0.021936564613700003
ACH-000436,0.120113812224
ACH-000444,-0.0997224499742
ACH-000445,0.17099574357900002
ACH-000448,-0.0678410341228
ACH-000450,0.0160387416448
ACH-000452,-0.0203102688825
ACH-000454,-0.132912505923
ACH-000458,0.0234436761303
ACH-000459,-0.140542091925
ACH-000460,0.031038383868299997
ACH-000461,0.0444398908309
ACH-000463,0.147614320884
ACH-000464,0.0401368711559
ACH-000466,0.192524869615
ACH-000467,0.00355932282417
ACH-000468,-0.00438825727027
