,GPRC5B (51704)
ACH-000004,0.154352056554
ACH-000007,0.182144044292
ACH-000009,0.170187961186
ACH-000011,0.262842294705
ACH-000012,0.09952012658260001
ACH-000013,0.0675637367571
ACH-000014,0.151170902138
ACH-000015,-0.00189110800085
ACH-000017,0.194144881981
ACH-000018,-0.04684547083269999
ACH-000019,0.369785330801
ACH-000021,0.0178313214679
ACH-000022,0.022700877656200002
ACH-000025,0.0727153774165
ACH-000028,0.247563807139
ACH-000030,0.07523842677239999
ACH-000035,-0.08987426715949999
ACH-000036,0.255084065533
ACH-000037,0.24895950263799999
ACH-000039,0.0941685740384
ACH-000040,0.18693018087699997
ACH-000041,0.21656042784200003
ACH-000042,0.192376377712
ACH-000045,0.26481243240200003
ACH-000047,0.134266861998
ACH-000052,0.167910693925
ACH-000053,0.0476332069852
ACH-000054,0.25088778048
ACH-000055,0.19338658042999998
ACH-000060,0.306170511872
ACH-000067,0.07162636295260001
ACH-000070,0.18387759446600002
ACH-000075,0.256920151767
ACH-000078,0.207185497864
ACH-000082,0.056977302320000006
ACH-000085,0.235885277853
ACH-000086,0.181730990504
ACH-000087,0.16047485345899998
ACH-000092,0.138219632204
ACH-000095,0.24490772779699999
ACH-000097,0.07818325892960001
ACH-000098,0.030948347452599997
ACH-000099,0.267122481943
ACH-000108,0.115105851372
ACH-000113,0.0409236674032
ACH-000115,0.06375182234230001
ACH-000116,0.144896399702
ACH-000118,0.162711746954
ACH-000120,-0.030890578095800002
ACH-000123,-0.0102103625321
ACH-000127,-0.049184875768800006
ACH-000128,0.29137134334000003
ACH-000132,0.0441394478969
ACH-000133,0.386650654315
ACH-000137,0.164754529442
ACH-000138,0.0798628024124
ACH-000142,0.027683560058900002
ACH-000143,0.055728002412
ACH-000146,0.0967941851539
ACH-000148,0.142717864266
ACH-000150,0.197397660429
ACH-000152,0.168356226532
ACH-000153,0.0732851407918
ACH-000159,0.07006396028369999
ACH-000160,0.286881562772
ACH-000163,0.21229471017999998
ACH-000167,0.108031690306
ACH-000168,0.0518914879459
ACH-000169,0.296187279306
ACH-000178,0.225071908343
ACH-000182,0.13048505567500002
ACH-000183,0.0401661228053
ACH-000188,0.40503406070299997
ACH-000189,-0.0155195749126
ACH-000190,0.2636306874
ACH-000198,0.18164223400600002
ACH-000204,0.132149643807
ACH-000206,0.0701513322913
ACH-000207,0.180107741666
ACH-000211,0.274571350453
ACH-000215,0.0489315398332
ACH-000221,0.0310226199334
ACH-000222,0.291026487579
ACH-000223,0.153830697253
ACH-000226,-0.08153024952539999
ACH-000227,0.105756941144
ACH-000228,0.20619382096900002
ACH-000231,0.15953750472
ACH-000232,0.21386887480300001
ACH-000233,0.207130951344
ACH-000234,0.0902934796307
ACH-000235,0.136334235583
ACH-000237,0.292276363044
ACH-000238,0.434446882188
ACH-000243,0.101860860386
ACH-000244,0.34021749289000003
ACH-000246,0.21502874958299997
ACH-000248,0.25010966887200003
ACH-000250,0.165786717266
ACH-000251,0.19678932741799998
