,TENC1 (23371)
ACH-000748,-0.278059944809
ACH-000753,-0.421988744493
ACH-000756,-0.426939657313
ACH-000757,-0.491437579671
ACH-000758,-0.14936594972
ACH-000760,-0.320418953919
ACH-000763,-0.10259226628799999
ACH-000764,-0.692739512528
ACH-000765,-0.381258150951
ACH-000766,-0.36803184773100006
ACH-000767,-0.26926366066199997
ACH-000768,-0.285824035461
ACH-000769,-0.467985277125
ACH-000770,-0.342534133716
ACH-000771,-0.29653251925
ACH-000773,-0.257382545216
ACH-000776,-0.359268052051
ACH-000777,-0.44375401928499997
ACH-000778,-0.12464833615399999
ACH-000781,-0.221353440592
ACH-000782,-0.235515947853
ACH-000783,-0.294585177617
ACH-000784,-0.444953638144
ACH-000785,-0.35616961882700005
ACH-000787,-0.272687264784
ACH-000788,-0.33607471127300004
ACH-000791,-0.268916282768
ACH-000792,-0.346428284767
ACH-000794,-0.331927071889
ACH-000796,-0.260248105525
ACH-000799,-0.39028220415299997
ACH-000800,-0.585891049306
ACH-000802,-0.357322318679
ACH-000804,-0.44053119757299997
ACH-000805,-0.427765700971
ACH-000809,-0.326155151584
ACH-000810,-0.010258736769799999
ACH-000811,-0.279617290724
ACH-000817,-0.290707854642
ACH-000819,-0.241979874983
ACH-000820,-0.00932715879123
ACH-000821,-0.6935014177169999
ACH-000822,-0.410321153133
ACH-000823,-0.386124182699
ACH-000824,-0.317652471966
ACH-000827,-0.288065327157
ACH-000829,-0.10101204222000001
ACH-000831,-0.361861919284
ACH-000832,-0.394848401333
ACH-000833,-0.287972162283
ACH-000834,-0.5021867836280001
ACH-000835,-0.111774923299
ACH-000836,-0.256039339967
ACH-000837,-0.33690144123899995
ACH-000838,-0.29390805254700003
ACH-000839,-0.266108221037
ACH-000840,-0.116370633065
ACH-000841,-0.625274069775
ACH-000843,-0.329393961761
ACH-000846,-0.5165378226349999
ACH-000847,-0.505335123257
ACH-000848,-0.189936890689
ACH-000849,-0.201785447068
ACH-000851,-0.202877413966
ACH-000855,-0.180670025682
ACH-000856,-0.36211311069799995
ACH-000858,-0.40023131047
ACH-000859,-0.538656335809
ACH-000861,-0.284467244868
ACH-000862,-0.24759720626499998
ACH-000865,-0.40416002258199996
ACH-000866,-0.28247347459399996
ACH-000867,-0.48293173700099995
ACH-000869,-0.263188752073
ACH-000872,-0.121225473391
ACH-000873,-0.286443387943
ACH-000876,-0.390473401518
ACH-000878,-0.57843871127
ACH-000880,-0.28411242508400003
ACH-000881,-0.14860700820800002
ACH-000882,-0.309814375328
ACH-000884,-0.397790812234
ACH-000885,-0.522615575251
ACH-000887,-0.504762159583
ACH-000888,-0.469882767424
ACH-000889,-0.38053255786300005
ACH-000890,-0.19667745748799997
ACH-000896,-0.417070717293
ACH-000898,-0.388179324893
ACH-000900,-0.63419354087
ACH-000901,-0.40657546168
ACH-000905,-0.184864408413
ACH-000906,-0.434740683092
ACH-000907,-0.373159187466
ACH-000910,-0.363583782741
ACH-000911,-0.282916587782
ACH-000912,-0.380303966103
ACH-000913,-0.357549634524
ACH-000915,-0.446446151413
ACH-000916,-0.8092055382529999
ACH-000917,-0.294128697268
ACH-000921,-0.298512915851
ACH-000924,-0.231702698076
ACH-000926,-0.310496390597
ACH-000928,-0.316887605824
ACH-000929,-0.395998611623
ACH-000932,-0.278499847423
ACH-000935,-0.23147760643100002
ACH-000936,-0.48790531811300003
ACH-000937,-0.56758940513
ACH-000938,-0.43071059238399995
ACH-000939,-0.44118040224
ACH-000941,-0.32687422267
ACH-000943,-0.34658993571099994
ACH-000946,-0.17997248628499998
ACH-000947,-0.296917696068
ACH-000948,-0.250866478149
ACH-000950,-0.0685949385233
ACH-000953,-0.525463414741
ACH-000957,-0.290113732794
ACH-000958,-0.135651739064
ACH-000960,-0.386240198785
ACH-000963,-0.35063583585999997
ACH-000968,-0.200573525031
ACH-000969,-0.147431487715
ACH-000973,-0.343675329102
ACH-000974,-0.187263608408
ACH-000975,-0.458781262601
ACH-000976,-0.300059204679
ACH-000978,-0.445765173715
ACH-000980,-0.342668637308
ACH-000984,-0.30397664528
ACH-000986,-0.453887341475
ACH-000988,-0.26889082606
ACH-000993,-0.42742309543000007
ACH-000994,-0.21494551617899998
ACH-000996,-0.409535186756
ACH-001001,-0.361087064242
ACH-001020,-0.31396056084699997
ACH-001028,-0.357771153397
ACH-001031,-0.295641228998
ACH-001038,-0.35439132509800003
ACH-001048,-0.420844443779
ACH-001050,-0.272487788036
ACH-001053,-0.521809067474
ACH-001054,-0.257367351592
ACH-001061,-0.29807007477499997
ACH-001067,-0.319897899952
ACH-001075,-0.127813423262
ACH-001096,-0.226124450632
ACH-001128,-0.692630813105
ACH-001134,-0.335595619713
ACH-001151,-0.290580180268
ACH-001163,-0.46168552962
ACH-001164,-0.183091650909
ACH-001173,-0.43179961420699997
ACH-001183,-0.342337581741
ACH-001184,-0.15836760006
ACH-001190,-0.229265159608
ACH-001192,-0.425697794541
ACH-001193,-0.562038846862
ACH-001196,-0.322823239736
ACH-001197,-0.471152762117
ACH-001205,-0.303740089026
ACH-001211,-0.101073567825
ACH-001212,-0.235947886284
ACH-001228,-0.41823002465099995
ACH-001232,-0.547264288363
ACH-001239,-0.191229351292
ACH-001274,-0.521257154419
ACH-001275,-0.42982808928000005
ACH-001277,-0.270708629597
ACH-001278,-0.318477724795
ACH-001280,-0.636482385406
ACH-001283,-0.373624396426
ACH-001289,-0.516640052476
ACH-001295,-0.263461728311
ACH-001300,-0.43644270836300003
ACH-001301,-0.480598350429
ACH-001302,-0.289414678839
ACH-001303,-0.159152465401
ACH-001306,-0.197509560305
ACH-001318,-0.221018780573
ACH-001322,-0.36539399676600004
ACH-001328,-0.4320404494100001
ACH-001332,-0.41740944933300006
ACH-001333,0.0413162952018
ACH-001336,-0.47019268774499995
ACH-001340,-0.368209481255
ACH-001346,-0.384650702609
ACH-001353,-0.33847243046400005
ACH-001354,-0.46990792941200005
ACH-001367,-0.377947654177
ACH-001368,-0.277312869259
ACH-001374,-0.359159186038
ACH-001375,-0.08245113783010001
ACH-001377,-0.412991099314
ACH-001380,-0.251623317191
ACH-001391,-0.238852341432
ACH-001407,-0.45756741092500003
ACH-001408,-0.290611720043
ACH-001413,-0.373930998183
ACH-001430,-0.34025092674
ACH-001431,-0.268744683178
ACH-001450,-0.426427616
ACH-001496,-0.38883845956600005
ACH-001500,-0.452128958732
ACH-001521,-0.370207009374
ACH-001523,-0.468224362906
ACH-001532,-0.174423709326
ACH-001536,-0.29855449634
ACH-001550,-0.497745595639
ACH-001552,-0.230998247474
ACH-001554,-0.37706988028000005
ACH-001645,-0.27622082526999997
ACH-001654,-0.372633186605
ACH-001715,-0.44551665534199997
ACH-001735,-0.277823602585
ACH-001736,-0.5576682447300001
ACH-001737,-0.495846776083
ACH-001740,-0.411146509679
ACH-001745,-0.16899181793200002
ACH-001750,-0.5788268414209999
ACH-001765,-0.37603624657799994
ACH-001956,-0.24119292009100002
ACH-001957,-0.19576967386
