,HIBCH (26275)
ACH-000393,-0.453359531009
ACH-000395,-0.202404839201
ACH-000397,-0.166119370992
ACH-000401,-0.122279690555
ACH-000402,-0.16021666067600002
ACH-000403,-0.12387013046499999
ACH-000404,-0.086778029623
ACH-000406,-0.0972900184
ACH-000407,-0.240611338776
ACH-000408,-0.07294696651180001
ACH-000410,-0.122862121699
ACH-000411,-0.249737375122
ACH-000414,-0.07162839652530001
ACH-000415,-0.08999750836249999
ACH-000416,-0.0923488572202
ACH-000420,-0.133457391163
ACH-000421,-0.0117966333636
ACH-000424,-0.12937456182
ACH-000425,-0.132641145474
ACH-000426,-0.18527356428199998
ACH-000427,-0.272627493312
ACH-000433,-0.059602037014699995
ACH-000436,-0.171285553628
ACH-000444,-0.10363601568900001
ACH-000445,-0.1093815781
ACH-000448,-0.225164222409
ACH-000450,0.0150273176827
ACH-000452,-0.131293599274
ACH-000454,-0.0132014769194
ACH-000458,0.08824806979939999
ACH-000459,-0.140256810196
ACH-000460,-0.160202457198
ACH-000461,-0.0685056999216
ACH-000463,-0.369756075822
ACH-000464,-0.0998675483475
ACH-000466,-0.0634141690253
ACH-000467,-0.0195779004748
ACH-000468,-0.07706973672239999
ACH-000469,-0.13303626141799998
ACH-000470,-0.0361893673206
ACH-000471,-0.0821686537763
ACH-000472,-0.0913178253045
ACH-000473,-0.183365698993
ACH-000475,-0.153901843734
ACH-000476,-0.0172577554071
ACH-000477,-0.0653361983087
ACH-000480,-0.273113902883
ACH-000481,0.00702635824794
ACH-000483,-0.101646806339
ACH-000484,-0.18770399482900002
ACH-000485,-0.110064909318
ACH-000486,-0.152116208904
ACH-000487,-0.208945432448
ACH-000488,-0.09477869450649999
ACH-000490,-0.156223446072
ACH-000491,-0.0141016730561
ACH-000495,-0.215567183197
ACH-000496,-0.12230870335999999
ACH-000499,-0.222168609872
ACH-000500,0.397243075232
ACH-000502,-0.0017826599647300001
ACH-000503,-0.0917524232339
ACH-000505,-0.09352639820589999
ACH-000507,-0.12115433986600001
ACH-000510,-0.152956822759
ACH-000511,-0.0940760411719
ACH-000512,-0.12786114558199999
ACH-000516,-0.228913596902
ACH-000517,0.024801083512800002
ACH-000518,0.0101672665161
ACH-000520,-0.104416136986
ACH-000521,-0.06467990710919999
ACH-000522,-0.13266572121200002
ACH-000524,0.0500926508831
ACH-000527,-0.094971687271
ACH-000528,-0.22765233836100002
ACH-000537,-0.100354403227
ACH-000541,0.143722196714
ACH-000542,-0.101391764759
ACH-000544,0.0106982798331
ACH-000545,-0.129172416249
ACH-000547,-0.23566142798300002
ACH-000548,-0.189666250738
ACH-000549,-0.024647758670200002
ACH-000550,-0.273151316089
ACH-000552,-0.0949157904655
ACH-000556,-0.225430102258
ACH-000557,0.08065486203439999
ACH-000570,-0.218506311689
ACH-000571,-0.210380426004
ACH-000573,0.0216748983528
ACH-000576,-0.22744568629999998
ACH-000580,-0.32137772570900003
ACH-000584,-0.0647621199777
ACH-000585,-0.061526656215900005
ACH-000588,0.0704623161308
ACH-000589,-0.00947392603308
ACH-000591,-0.178063166518
ACH-000593,-0.140117452681
ACH-000600,0.0257289455442
ACH-000601,-0.173617627808
ACH-000604,-0.0246791641431
ACH-000605,-0.229897296628
ACH-000606,-0.244165594771
ACH-000608,-0.060361507182800006
ACH-000614,0.128811235979
ACH-000616,-0.248809652346
ACH-000618,-0.0915204121497
ACH-000619,-0.195530584802
ACH-000620,-0.058103480183300006
ACH-000621,-0.0797144549581
ACH-000622,-0.12404926328299999
ACH-000623,-0.00856106622431
ACH-000624,-0.167517938927
ACH-000627,-0.223469464777
ACH-000630,-0.08761521113660001
ACH-000632,0.00635431596953
ACH-000633,-0.055277202003499996
ACH-000637,-0.0381963030064
ACH-000638,0.09068865397169999
ACH-000646,0.029771739921400003
ACH-000647,-0.126574832148
ACH-000648,-0.258631959185
ACH-000649,-0.160976832963
ACH-000651,-0.0588176006461
ACH-000652,-0.11506831122700001
ACH-000653,-0.114616916034
ACH-000657,-0.0735967760949
ACH-000658,-0.036883518621
ACH-000661,-0.019062175073200002
ACH-000662,-0.0526793344482
ACH-000663,-0.184338306763
ACH-000665,-0.20027971664000002
ACH-000671,-0.21486608692200002
ACH-000673,-0.015010323986200001
ACH-000676,-0.109784809999
ACH-000677,-0.011474954523100002
ACH-000681,-0.13813421117
ACH-000682,-0.18898981649799998
ACH-000683,-0.12975576985099999
ACH-000684,-0.045911601055300004
ACH-000688,-0.261624895864
ACH-000693,-0.0850699529503
ACH-000694,-0.201868730876
ACH-000695,-0.38526104752400003
ACH-000696,-0.164014495762
ACH-000697,-0.172954499998
ACH-000699,-0.050600049465699994
ACH-000701,-0.105056612481
ACH-000706,-0.022275322606700003
ACH-000711,-0.258708419058
ACH-000713,-0.072599714806
ACH-000714,-0.0944782936056
ACH-000718,0.12345129240800001
ACH-000720,-0.053011743562900004
ACH-000721,-0.182577649921
ACH-000724,-0.111174722266
ACH-000725,-0.085977820584
ACH-000732,-0.105155979135
ACH-000734,-0.179821999472
ACH-000735,-0.0553667978421
ACH-000736,-0.111334307521
ACH-000738,-0.101503540812
ACH-000746,0.0156891385959
ACH-000747,-0.115115487413
ACH-000748,-0.070053654955
ACH-000753,-0.11849354818399999
ACH-000756,-0.074108430749
ACH-000757,-0.241777624161
ACH-000758,-0.038456496970199996
ACH-000760,-0.135444650595
ACH-000763,-0.0327175872457
ACH-000764,-0.147296522348
ACH-000765,-0.0498888167633
ACH-000766,-0.016066422545200004
ACH-000767,-0.0871019095996
ACH-000768,-0.0617818832366
ACH-000769,-0.065359556846
ACH-000770,-0.0840688426242
ACH-000771,-0.219108139178
ACH-000773,-0.17688261906599997
ACH-000776,-0.294805775604
ACH-000777,-0.30404545265
ACH-000778,-0.0539007337263
ACH-000781,-0.17316674830200002
ACH-000782,-0.145652278057
ACH-000783,-0.0771892381893
ACH-000784,-0.10037025318800001
ACH-000785,-0.15684697894400002
ACH-000787,-0.179946375341
ACH-000788,-0.0825451594522
ACH-000791,-0.09289916159389999
ACH-000792,0.0811398005485
ACH-000794,-0.0896074089992
ACH-000796,-0.26194525454
ACH-000799,-0.190146601392
ACH-000800,-0.15081388958699998
ACH-000802,-0.09096873664930001
ACH-000804,-0.07205031431219999
ACH-000805,-0.08716678236349999
ACH-000809,-0.19465756201499998
ACH-000810,0.0377017418121
ACH-000811,-0.00426637064257
ACH-000817,-0.17792805889600002
ACH-000819,-0.121715758754
ACH-000820,-0.0594768961575
ACH-000821,-0.133311852003
ACH-000822,-0.162759269042
ACH-000823,-0.0688328306377
ACH-000824,-0.21852331725000002
ACH-000827,-0.134776616447
ACH-000829,-0.0231440398808
ACH-000831,-0.233941885512
ACH-000832,-0.201910212007
ACH-000833,0.136623409977
ACH-000834,-0.22028546318300002
ACH-000835,0.0154190922817
ACH-000836,-0.100448176164
ACH-000837,-0.0679639130252
ACH-000838,0.10851404502999999
ACH-000839,0.013597515836100001
ACH-000840,-0.351061034273
ACH-000841,-0.08164876947289999
ACH-000843,-0.254266846437
ACH-000846,-0.289708872372
ACH-000847,-0.145631900817
ACH-000848,-0.111213756099
ACH-000849,-0.30586541611400003
ACH-000851,-0.17138053652
ACH-000855,-0.016636485663
ACH-000856,-0.202750042644
ACH-000858,-0.044623143787799996
ACH-000859,-0.258262367988
ACH-000861,-0.166476637342
ACH-000862,-0.201864292351
ACH-000865,-0.0993336078083
ACH-000866,-0.0536812876683
ACH-000867,-0.102932516523
ACH-000869,0.104521699154
ACH-000872,-0.31769276184
ACH-000873,0.00540611744242
ACH-000876,0.102276775549
ACH-000878,-0.0312190988612
ACH-000880,-0.019273198725700002
ACH-000881,-0.076201273693
ACH-000882,-0.0444116866316
ACH-000884,-0.040170065254099996
ACH-000885,-0.171112423859
ACH-000887,-0.0571336035784
ACH-000888,-0.08116203331249999
ACH-000889,-0.164537564608
ACH-000890,-0.0730141471682
ACH-000896,-0.14757173072899998
ACH-000898,-0.126058085548
ACH-000900,-0.106564381247
ACH-000901,-0.08216472815619999
ACH-000905,-0.29448081619800004
ACH-000906,-0.07997451474489999
ACH-000907,-0.17775617962499998
ACH-000910,-0.027201527346
ACH-000911,-0.0902737834217
ACH-000912,-0.147932053266
ACH-000913,-0.0651245950705
ACH-000915,-0.0259752216395
ACH-000916,-0.214588438722
ACH-000917,-0.0739591246324
ACH-000921,-0.09368327190379999
ACH-000924,-0.23694172331
ACH-000926,-0.07731996805439999
ACH-000928,-0.05859521403580001
ACH-000929,0.0125158324849
ACH-000932,-0.164038738996
ACH-000935,-0.19300206813999998
ACH-000936,-0.267358805865
ACH-000937,0.0579140337595
ACH-000938,0.24231147346299997
ACH-000939,0.0930607961753
ACH-000941,-0.27617450516
ACH-000943,-0.209686535203
ACH-000946,-0.272717668917
ACH-000947,-0.278705167054
ACH-000948,-0.145648833461
ACH-000950,0.028835320123700003
ACH-000953,-0.00311318317119
ACH-000957,-0.14732984042199998
ACH-000958,-0.009314396542579999
ACH-000960,-0.0745240236445
ACH-000963,-0.325200246194
ACH-000968,-0.084321260714
ACH-000969,-0.26593588285
ACH-000973,-0.0618281715702
ACH-000974,-0.127885435419
ACH-000975,-0.267968014419
ACH-000976,-0.183309379262
ACH-000978,-0.404570231215
ACH-000980,-0.020177051585299997
ACH-000984,-0.201709322348
ACH-000986,-0.20642837759399998
ACH-000988,-0.00890560780841
ACH-000993,-0.13678623271
ACH-000994,-0.041759801509300004
ACH-000996,-0.200260340313
ACH-001001,-0.16642857162
ACH-001020,-0.370816979077
ACH-001028,-0.10379490570800001
ACH-001031,-0.237787953292
ACH-001038,-0.0153168420034
ACH-001048,-0.095066448645
ACH-001050,-0.119969927405
ACH-001053,-0.171856581082
ACH-001054,-0.0450767299345
ACH-001061,-0.147682661096
ACH-001067,-0.07273197535880001
ACH-001075,-0.17004387049400002
ACH-001096,-0.0741274352207
ACH-001128,-0.139611859182
ACH-001134,-0.0653012899476
ACH-001151,-0.0485664370721
ACH-001163,-0.134014824703
ACH-001164,-0.153633257737
ACH-001173,-0.18624679268
ACH-001183,-0.163421192337
ACH-001184,-0.331022320421
ACH-001190,-0.17488011536200002
ACH-001192,0.0250878047725
ACH-001193,0.0376559574595
ACH-001196,-0.035440470487800003
ACH-001197,-0.08449363101309999
ACH-001205,-0.08212357274660001
ACH-001211,-0.152471648214
ACH-001212,-0.24364030748399998
ACH-001228,0.0812947853855
ACH-001232,-0.09953403326719999
ACH-001239,-0.10506794560100001
ACH-001274,-0.12877597581800002
ACH-001275,-0.200583235072
ACH-001277,-0.00813326311397
ACH-001278,-0.351820397259
ACH-001280,-0.265193935612
ACH-001283,0.057921986548100005
ACH-001289,-0.0728558008658
ACH-001295,-0.07101099854689999
ACH-001300,-0.033450850924299995
ACH-001301,0.0513487234764
ACH-001302,-0.170098840651
ACH-001303,-0.052325657806699996
ACH-001306,-0.22305831105700002
ACH-001318,-0.23989009244800003
ACH-001322,-0.24296829655299998
ACH-001328,-0.0287794458368
ACH-001332,-0.153588187363
ACH-001333,-0.347943490367
ACH-001336,-0.214308089964
ACH-001340,-0.0575746086498
ACH-001346,-0.0812755003328
ACH-001353,-0.19303729340300002
ACH-001354,-0.112189457606
ACH-001367,-0.269167237475
ACH-001368,-0.024105952973700003
ACH-001374,-0.11225019594699999
ACH-001375,-0.10299092780500001
ACH-001377,-0.0788061801849
ACH-001380,-0.15588325724899998
ACH-001391,0.0061318626008299995
ACH-001407,-0.11943477683800001
ACH-001408,-0.05421876694080001
ACH-001413,-0.195856531972
ACH-001430,0.139827838835
ACH-001431,-0.13542022112299998
ACH-001450,-0.225432980535
ACH-001496,-0.0236650399148
ACH-001500,-0.112048491034
ACH-001521,-0.035614458383
ACH-001523,-0.0145237875369
ACH-001532,-0.129057960232
ACH-001536,-0.116951551285
ACH-001550,-0.217822350955
ACH-001552,-0.164437470469
ACH-001554,-0.0920033229411
ACH-001645,-0.148781061828
ACH-001654,-0.053444091200900004
ACH-001715,-0.0432565856278
ACH-001735,-0.0881645258523
ACH-001736,0.0896270221721
ACH-001737,-0.057394472240500004
ACH-001740,-0.24733509106100002
ACH-001745,-0.0561991329797
ACH-001750,-0.06557922566
ACH-001765,-0.09067189914149999
ACH-001956,-0.035653617765
ACH-001957,-0.237504086382
