,FOXK1 (221937)
ACH-000004,0.059129690750699994
ACH-000007,-0.128268562678
ACH-000009,0.250659831859
ACH-000011,0.06276063432019999
ACH-000012,0.00995326794027
ACH-000013,0.234198187796
ACH-000014,-0.0820180046137
ACH-000015,0.13250328709200002
ACH-000017,-0.400617818813
ACH-000018,-0.0162012760268
ACH-000019,-0.276112079841
ACH-000021,0.028882524021200003
ACH-000022,-0.125823673721
ACH-000025,0.521142181402
ACH-000028,-0.338394678583
ACH-000030,0.0700087265202
ACH-000035,0.012315376662899998
ACH-000036,-0.455438679789
ACH-000037,-0.468406429908
ACH-000039,-0.10610039095599999
ACH-000040,-0.645707305144
ACH-000041,-0.10688417708799999
ACH-000042,0.25891614337200003
ACH-000045,-0.44169807527800004
ACH-000047,-0.047826930876099995
ACH-000052,0.020793459278799997
ACH-000053,-0.710091254014
ACH-000054,-0.0009775713013789999
ACH-000055,0.108415601535
ACH-000060,0.16855363308899998
ACH-000067,-0.48705439345299995
ACH-000070,-0.570148243716
ACH-000075,-0.21407217176600002
ACH-000078,0.184908103534
ACH-000082,-0.864036654278
ACH-000085,-0.39754068246
ACH-000086,-0.236243475414
ACH-000087,-0.0785876299856
ACH-000092,-0.262328106645
ACH-000095,0.0385822873371
ACH-000097,-0.445639550024
ACH-000098,-0.049710607516599996
ACH-000099,0.048139455422199995
ACH-000108,0.313475135083
ACH-000113,-0.609083370759
ACH-000115,-0.117813459592
ACH-000116,-0.345360544676
ACH-000118,0.059844752471599996
ACH-000120,-0.028712010115099995
ACH-000123,-0.425568613952
ACH-000127,0.13218538629
ACH-000128,-0.39775698353600003
ACH-000132,0.0716940995357
ACH-000133,-0.405297734191
ACH-000137,-0.0628081101776
ACH-000138,0.06477119747940001
ACH-000142,-0.13518687765999998
ACH-000143,-0.20980931627500002
ACH-000146,-0.393003283756
ACH-000148,-0.39672269754199996
ACH-000150,-0.119554862921
ACH-000152,-0.541450635873
ACH-000153,0.0034496128397500003
ACH-000159,-0.345702419134
ACH-000160,-0.056036506918599994
ACH-000163,-0.25258492018199996
ACH-000167,-0.448531447705
ACH-000168,-0.31865763919100004
ACH-000169,-0.3861935529300001
ACH-000178,-0.526005801941
ACH-000182,0.0998625429715
ACH-000183,-0.566143478796
ACH-000188,-0.5919074704839999
ACH-000189,-0.039020243895300004
ACH-000190,-0.0643279640659
ACH-000198,-0.567827655572
ACH-000204,-0.536965811742
ACH-000206,-0.570369784265
ACH-000207,-0.40366996568999997
ACH-000211,-0.168026428844
ACH-000215,-0.744268031601
ACH-000221,-0.0583000592894
ACH-000222,-0.05871284267080001
ACH-000223,-0.07834933714839999
ACH-000226,-0.59514489705
ACH-000227,-0.181915846371
ACH-000228,-0.41968702196
ACH-000231,-0.5943797654909999
ACH-000232,0.106660433727
ACH-000233,-0.351526014884
ACH-000234,-0.295691601437
ACH-000235,-0.159007045832
ACH-000237,-0.0732596324633
ACH-000238,-0.808952963028
ACH-000243,-0.0380939705943
ACH-000244,-0.488093418199
ACH-000246,0.695091041263
ACH-000248,-0.306967616133
ACH-000250,0.0034344551078299996
ACH-000251,-0.339272343045
ACH-000253,-0.284114736888
ACH-000255,0.275570059112
ACH-000256,-0.152418504587
ACH-000257,-0.12773860797599998
ACH-000258,-0.0911742394369
ACH-000259,0.007566364205560001
ACH-000260,-0.189616437267
ACH-000261,0.0280937385621
ACH-000262,-0.0403521660351
ACH-000263,-0.32618412407200004
ACH-000264,-0.0255078582491
ACH-000265,-0.166182963505
ACH-000266,-0.07930295860770001
ACH-000272,-0.149303189809
ACH-000273,-0.0724921883824
ACH-000274,-0.22789684297899998
ACH-000277,-0.097256172288
ACH-000278,-0.54613818968
ACH-000279,-0.304769310508
ACH-000280,-0.0261580818701
ACH-000281,-0.5033994897940001
ACH-000288,-0.7941190545450001
ACH-000291,-0.195280698108
ACH-000293,-0.264450268732
ACH-000294,0.07604483912210001
ACH-000295,-0.13827465464000002
ACH-000296,-0.195975224532
ACH-000302,0.12040708571799999
ACH-000304,-0.546658526364
ACH-000307,-0.343809165589
ACH-000308,-0.0998448208188
ACH-000310,-0.0510297859748
ACH-000311,-0.0060672259104700005
ACH-000312,0.149694542687
ACH-000315,-0.49524224999
ACH-000316,-0.336118579098
ACH-000317,-0.262081613156
ACH-000318,-0.15273149858100002
ACH-000319,-0.08646088217900001
ACH-000320,0.0391756621361
ACH-000322,0.234607279964
ACH-000323,-0.456917530633
ACH-000324,0.048353236529999996
ACH-000329,-0.7022908671699999
ACH-000330,-0.838741767224
ACH-000331,-0.42079374065700004
ACH-000332,-0.10078117147700001
ACH-000334,-0.154204456323
ACH-000335,-0.0367138552534
ACH-000336,-0.47634662623999996
ACH-000337,-0.101286692841
ACH-000339,-0.269730650509
ACH-000341,0.0579832888833
ACH-000348,-0.16059115295999998
ACH-000350,-0.28603573662099996
ACH-000352,-0.123750595541
ACH-000356,-0.283953339736
ACH-000361,0.0225017975975
ACH-000362,-0.168915933877
ACH-000363,0.37636396939000005
ACH-000364,-0.256237876705
ACH-000365,-0.291622023594
ACH-000366,0.103494416331
ACH-000368,-0.239220200468
ACH-000374,-0.324567790045
ACH-000375,0.305361655881
ACH-000376,-0.702298062677
ACH-000381,-0.0653132951361
ACH-000383,-0.12298615160399999
ACH-000387,-0.253695247345
ACH-000389,-0.641740716275
ACH-000390,-0.532429181604
ACH-000393,0.0535037048637
ACH-000395,-0.494135634578
ACH-000397,-0.00474038195167
ACH-000401,0.226149963243
ACH-000402,-0.553699524132
ACH-000403,0.162824240442
ACH-000404,-0.990795788761
ACH-000406,-0.389707299761
ACH-000407,0.100192083912
ACH-000408,-0.618549892492
ACH-000410,-0.157820944933
ACH-000411,-0.0677123629518
ACH-000414,-0.229968918264
ACH-000415,-0.338331376814
ACH-000416,-0.37950649042499995
ACH-000420,-0.226453801994
ACH-000421,0.392167623847
ACH-000424,0.110934612329
ACH-000425,-0.146605319505
ACH-000426,-1.02102372642
ACH-000427,0.07995153710260001
ACH-000433,-0.177070508893
ACH-000436,-0.780343540896
ACH-000444,-0.079740188633
ACH-000445,-0.057100658211500004
ACH-000448,-0.248650391647
ACH-000450,-0.00133922926458
ACH-000452,-0.0823685200897
ACH-000454,-0.05652950782650001
ACH-000458,0.06590442145719999
ACH-000459,-0.07702498174889999
ACH-000460,-0.45980132195900003
ACH-000461,-0.013309019938700001
ACH-000463,-0.37142571159500004
ACH-000464,-0.44007337392800006
ACH-000466,-0.406594326853
ACH-000467,-0.0037897581772499997
ACH-000468,-0.0574178293796
ACH-000469,-0.9357313719410001
ACH-000470,-0.282402877768
ACH-000471,-1.00449485518
ACH-000472,-0.0917696589225
