,RAPGEF2 (9693)
ACH-000004,-0.106269552853
ACH-000007,0.00579069294854
ACH-000009,-0.183140401182
ACH-000011,-0.117731600478
ACH-000012,0.0167389898202
ACH-000013,0.0491837366165
ACH-000014,-0.19595845055599997
ACH-000015,-0.10988629348
ACH-000017,-0.0540566788935
ACH-000018,0.108295765219
ACH-000019,-0.170772454154
ACH-000021,-0.237732661915
ACH-000022,0.0190984773485
ACH-000025,-0.0610479834036
ACH-000028,0.014480542006999999
ACH-000030,-0.0844072910987
ACH-000035,-0.0791432300142
ACH-000036,-0.16092239017100002
ACH-000037,0.0803938154543
ACH-000039,-0.19214108171
ACH-000040,-0.247505917198
ACH-000041,-0.101541261842
ACH-000042,0.017820742748
ACH-000045,0.0394926012456
ACH-000047,0.00829495927256
ACH-000052,0.00814922797482
ACH-000053,-0.061135161688999996
ACH-000054,-0.15130024616499999
ACH-000055,-0.172170761214
ACH-000060,-0.15492966892899998
ACH-000067,-0.28239482201
ACH-000070,-0.0373521256002
ACH-000075,0.12955408197100002
ACH-000078,-0.0641409751082
ACH-000082,-0.0410450803375
ACH-000085,0.0144777779349
ACH-000086,-0.158766718688
ACH-000087,-0.0196363504844
ACH-000092,-0.120316952155
ACH-000095,-0.0335583221382
ACH-000097,-0.00381842155736
ACH-000098,-0.14296153501599998
ACH-000099,-0.07990700805760001
ACH-000108,-0.0588294415238
ACH-000113,-0.0882673256103
ACH-000115,-0.0336720544639
ACH-000116,0.146489674634
ACH-000118,-0.129155615587
ACH-000120,-0.127463972713
ACH-000123,-0.432235238452
ACH-000127,-0.022383297245400002
ACH-000128,-0.18237604721700001
ACH-000132,-0.0220517538662
ACH-000133,-0.20681924531399998
ACH-000137,-0.181970906594
ACH-000138,-0.32174421243
ACH-000142,0.029164490613799998
ACH-000143,-0.0318685532138
ACH-000146,-0.027748254915400002
ACH-000148,-0.149134340069
ACH-000150,-0.026876925197
ACH-000152,-0.05061642105280001
ACH-000153,-0.24566487087299999
ACH-000159,-0.0413569171548
ACH-000160,0.127576560197
ACH-000163,-0.304498622895
ACH-000167,-0.43265237534199996
ACH-000168,-0.08971207320969998
ACH-000169,-0.117175869098
ACH-000178,-0.030835090806100002
ACH-000182,-0.0025469691488
ACH-000183,-0.147097695023
ACH-000188,-0.0148073531018
ACH-000189,-0.020559277176900002
ACH-000190,-0.122148630067
ACH-000198,-0.048198614065
ACH-000204,0.0166576778282
ACH-000206,0.10815045782800001
ACH-000207,-0.159363062461
ACH-000211,-0.24633616815900003
ACH-000215,-0.144538911778
ACH-000221,0.0723342201608
ACH-000222,-0.10672176193199999
ACH-000223,0.0391136169732
ACH-000226,0.0734681077218
ACH-000227,-0.0812556361941
ACH-000228,-0.154986435451
ACH-000231,-0.106498486571
ACH-000232,-0.19931625126400002
ACH-000233,-0.08611249206289999
ACH-000234,-0.274305030374
ACH-000235,-0.290857414132
ACH-000237,-0.18659173905200002
ACH-000238,-0.015174569646700001
ACH-000243,-0.23715316182799998
ACH-000244,-0.585037261376
ACH-000246,-0.000347035848642
ACH-000248,-0.0394578552167
ACH-000250,-0.0756229853285
ACH-000251,-0.124052614025
ACH-000253,-0.0467597286663
ACH-000255,-0.163372061871
ACH-000256,-0.0800606119542
ACH-000257,-0.205618716401
ACH-000258,-0.0377127856205
ACH-000259,-0.165905033975
ACH-000260,-0.138476120595
ACH-000261,0.005998021404649999
ACH-000262,0.0435642809006
ACH-000263,-0.158953909357
ACH-000264,-0.164284440868
ACH-000265,-0.0981919257498
ACH-000266,-0.026680250524
ACH-000272,-0.0601107101635
ACH-000273,-0.0104025271173
ACH-000274,-0.141789524159
ACH-000277,0.0774283076948
ACH-000278,-0.24494186621
ACH-000279,-0.047676650535000004
ACH-000280,-0.166884069616
ACH-000281,-0.137574094388
ACH-000288,-0.08033900491030001
ACH-000291,0.0229713206692
ACH-000293,-0.040325446500499997
ACH-000294,-0.119714311041
ACH-000295,-0.202212211928
ACH-000296,-0.0303197715779
ACH-000302,0.018014413772799998
ACH-000304,-0.25023500691
ACH-000307,0.0249202708017
ACH-000308,-0.117453889036
ACH-000310,-0.265969679232
ACH-000311,-0.0627848192698
ACH-000312,-0.0854746825293
ACH-000315,0.19960230775899998
ACH-000316,-0.243818965676
ACH-000317,0.029556364595
ACH-000318,0.0235512897939
ACH-000319,-0.311967176153
ACH-000320,-0.263974369718
ACH-000322,-0.14876400753
ACH-000323,-0.12942685188
ACH-000324,-0.24794458500799998
ACH-000329,-0.163170711193
ACH-000330,0.0152921692956
ACH-000331,-0.0679923791411
ACH-000332,-0.086393338405
ACH-000334,-0.026682540699900004
ACH-000335,-0.26150699211899997
ACH-000336,-0.136538439838
ACH-000337,0.17791305990400003
ACH-000339,-0.0629339661233
ACH-000341,-0.100782134451
ACH-000348,-0.10511232272500001
ACH-000350,-0.0212628281422
ACH-000352,0.10065459229
ACH-000356,0.205781402068
ACH-000361,-0.190429636465
ACH-000362,-0.156468645886
ACH-000363,-0.005555828701629999
ACH-000364,-0.222482961771
ACH-000365,-0.0275460945981
ACH-000366,-0.013368671375799999
ACH-000368,-0.297834313771
ACH-000374,-0.143190282861
ACH-000375,-0.06695852665140001
ACH-000376,-0.130547273677
ACH-000381,0.115446186715
ACH-000383,-0.172607146934
ACH-000387,-0.06391848707100001
ACH-000389,-0.166327879462
ACH-000390,0.0285100832242
ACH-000393,-0.207394348237
ACH-000395,0.00024273464075
ACH-000397,-0.0142192882302
ACH-000401,-0.05108479850869999
ACH-000402,-0.07591328174800001
ACH-000403,-0.12213432777899999
ACH-000404,-0.10518301848099999
ACH-000406,-0.0334168469514
ACH-000407,-0.0828312605917
ACH-000408,0.220821298622
ACH-000410,-0.11100900956399999
ACH-000411,-0.028855377826799998
ACH-000414,-0.07079734709669999
ACH-000415,0.0216438702891
ACH-000416,-0.10506387292300001
ACH-000420,0.0155609959038
ACH-000421,-0.0133955064006
ACH-000424,-0.15348647931099998
ACH-000425,-0.21633845621
ACH-000426,0.037152461352199996
ACH-000427,-0.0600922678589
ACH-000433,-0.32896789897900003
ACH-000436,-0.0127653056835
ACH-000444,-0.123138856363
ACH-000445,-0.1313326018
ACH-000448,-0.0267930418023
ACH-000450,-0.240668662492
ACH-000452,0.076455339866
ACH-000454,0.0912905243172
ACH-000458,-0.021443543265800002
ACH-000459,0.10712586326300001
ACH-000460,-0.42627208192599997
ACH-000461,0.053826809891499995
ACH-000463,0.00017198967207799997
ACH-000464,-0.43644411298600005
ACH-000466,0.04499275060169999
ACH-000467,-0.029776141404699998
ACH-000468,-0.11871033560000001
ACH-000469,-0.129570604338
ACH-000470,-0.21811069619100001
ACH-000471,-0.19930586237
ACH-000472,0.022469006104999998
ACH-000473,-0.10831607053200001
ACH-000475,0.0363613972398
ACH-000476,-0.16074815672
ACH-000477,-0.185122601699
ACH-000480,0.0430802346609
ACH-000481,0.048530938272500004
ACH-000483,-0.09247391929030001
ACH-000484,-0.220599806378
ACH-000485,-0.044664975073
ACH-000486,0.054108010602199996
ACH-000487,-0.173019025105
ACH-000488,-0.025505510674
ACH-000490,0.054646646972900004
ACH-000491,-0.0342719979882
ACH-000495,-0.134492822192
ACH-000496,-0.1654320226
ACH-000499,-0.384187189863
ACH-000500,0.613806434015
ACH-000502,-0.0225268421025
ACH-000503,0.09367805084969999
ACH-000505,-0.11446485017100001
ACH-000507,-0.027319425013900004
ACH-000510,0.0033643218363400003
