,KIT (3815)
ACH-000623,-0.38590823201200003
ACH-000624,-0.208499298378
ACH-000627,-0.318492267865
ACH-000630,-0.269505992252
ACH-000632,-0.0810960290917
ACH-000633,-0.21841022671
ACH-000637,-0.256181578575
ACH-000638,-0.14770900927000002
ACH-000646,0.0300047479903
ACH-000647,-0.18740278651099998
ACH-000648,-0.0589081173587
ACH-000649,-0.202730217059
ACH-000651,-0.08484391565580002
ACH-000652,0.0456694991971
ACH-000653,-0.132042444
ACH-000657,-0.160974301353
ACH-000658,-0.0741283329103
ACH-000661,-0.236019737916
ACH-000662,-0.521357034327
ACH-000663,-0.0594355198812
ACH-000665,-0.316866689277
ACH-000671,-0.239524408495
ACH-000673,-0.343138712577
ACH-000676,-0.0531215080181
ACH-000677,-0.0709115765264
ACH-000681,-0.17859006473900002
ACH-000682,-0.0262299352483
ACH-000683,-0.126968403134
ACH-000684,-0.250363729184
ACH-000688,-0.20096339256700002
ACH-000693,-0.0955124742666
ACH-000694,-0.264104223995
ACH-000695,-0.07106922407989999
ACH-000696,-0.211340804632
ACH-000697,-0.379080693008
ACH-000699,-0.257246797407
ACH-000701,-0.284323231163
ACH-000706,-0.116316685592
ACH-000711,-0.20684522806699998
ACH-000713,-0.359009581493
ACH-000714,-0.430412089525
ACH-000718,0.04427855883930001
ACH-000720,-0.128657241877
ACH-000721,-0.0560412456482
ACH-000724,-0.0485015589824
ACH-000725,-0.29422263855
ACH-000732,-0.21845719099599997
ACH-000734,-0.24264851514000002
ACH-000735,-0.0966389571073
ACH-000736,-0.117364945901
ACH-000738,-0.03633973689830001
ACH-000746,-0.287809115637
ACH-000747,-0.10425697515
ACH-000748,-0.137177865857
ACH-000753,-0.12037811309900001
ACH-000756,-0.100556727808
ACH-000757,0.06797749496069999
ACH-000758,-0.0719247095716
ACH-000760,-0.227801764628
ACH-000763,-0.129390649029
ACH-000764,-0.099252020664
ACH-000765,-0.17490735553599998
ACH-000766,-0.20505701042999996
ACH-000767,-0.15238357237199998
ACH-000768,-0.265962647245
ACH-000769,-0.34184833619800004
ACH-000770,-0.11362018976399998
ACH-000771,-0.17167810269699998
ACH-000773,0.06097981894019999
ACH-000776,-0.154035320479
ACH-000777,-0.13541254402300001
ACH-000778,-0.19246395653200002
ACH-000781,-0.11687205302100001
ACH-000782,-0.147996913723
ACH-000783,-0.165294136681
ACH-000784,-0.09687503004419999
ACH-000785,-0.255436484309
ACH-000787,0.12880879068099998
ACH-000788,-0.122095380689
ACH-000791,-0.20028547995999998
ACH-000792,-0.0572930013373
ACH-000794,-0.281258036572
ACH-000796,-0.191229460746
ACH-000799,-0.224019010245
ACH-000800,-0.09283513101569998
ACH-000802,-0.226191089837
ACH-000804,-0.275474846629
ACH-000805,-0.278425950989
ACH-000809,-0.0582506972948
ACH-000810,-0.355023510325
ACH-000811,-0.0646135896092
ACH-000817,-0.249237277224
ACH-000819,-0.17629710217500003
ACH-000820,-0.0402104768227
ACH-000821,0.018573812003099998
ACH-000822,-0.0958135077135
ACH-000823,-0.159681444189
ACH-000824,-0.182134945354
ACH-000827,-0.20056588962299998
ACH-000829,-0.108410108059
ACH-000831,-0.0766710396895
ACH-000832,-0.151866759293
ACH-000833,-0.614024512723
ACH-000834,-0.264231082039
ACH-000835,-0.0841037228338
ACH-000836,-0.1599995099
ACH-000837,-0.16120299791099998
ACH-000838,-0.152535502371
ACH-000839,-0.16609721493899998
ACH-000840,-0.09260966225230001
ACH-000841,-0.109466905142
ACH-000843,-0.0733383190959
ACH-000846,-0.45325421756300005
ACH-000847,-0.23624537759199998
ACH-000848,-0.29142400042399996
ACH-000849,-0.203887592782
ACH-000851,-0.0999007552518
ACH-000855,-0.19959846789400001
ACH-000856,-0.177782447645
ACH-000858,-0.141887797362
ACH-000859,-0.352014542513
ACH-000861,-0.17271604949299998
ACH-000862,-0.27486697907900004
ACH-000865,-0.16174282041
ACH-000866,-0.211509822302
ACH-000867,-0.145613187019
ACH-000869,0.019746586699700003
ACH-000872,-0.23382742127099998
ACH-000873,-0.195141247329
ACH-000876,-0.443187124283
ACH-000878,-0.37247058915700004
ACH-000880,-0.151711422225
ACH-000881,-0.20164927889400003
ACH-000882,-0.249877855212
ACH-000884,-0.143394500386
ACH-000885,-0.193485305354
ACH-000887,-0.164882750231
ACH-000888,-0.13210652148600002
ACH-000889,-0.22276997446
ACH-000890,-0.09455169200439999
ACH-000896,-0.08415118128039999
ACH-000898,-0.241502864615
ACH-000900,-0.27310074267900003
ACH-000901,-0.210922728944
ACH-000905,-0.189656864384
ACH-000906,-0.07221763328700001
ACH-000907,0.0871915223178
ACH-000910,-0.029212067911799998
ACH-000911,-0.198901531892
ACH-000912,-0.18179457526599999
ACH-000913,-0.133659258399
ACH-000915,-0.236904253987
ACH-000916,-0.44225521698200004
ACH-000917,-0.24088689244300002
ACH-000921,0.0247309933028
ACH-000924,-0.21848637447900002
ACH-000926,-0.07887495621960001
ACH-000928,-0.11824610741800001
ACH-000929,-0.142942757468
ACH-000932,-0.345905859436
ACH-000935,-0.197677147088
ACH-000936,-0.119772667339
ACH-000937,-0.141468130869
ACH-000938,-0.16235786177300002
ACH-000939,-0.07825144640489999
ACH-000941,-0.05137606584149999
ACH-000943,-0.09140457073719999
ACH-000946,-0.365545971843
ACH-000947,-0.202689405984
ACH-000948,-0.139025664794
ACH-000950,-0.0113739237319
ACH-000953,-0.210202014044
ACH-000957,-0.0540272241614
ACH-000958,-0.270719496192
ACH-000960,-0.043008935728400005
ACH-000963,-0.29655733880199997
ACH-000968,-0.267540465064
ACH-000969,-0.296849994784
ACH-000973,-0.048515055021
ACH-000974,-0.125315517457
ACH-000975,-0.12397919517599999
ACH-000976,-0.251913076537
ACH-000978,-0.014596147729100001
ACH-000980,-0.047048583573
ACH-000984,-0.46927540632299997
ACH-000986,-0.329166714852
ACH-000988,-0.0965680156328
ACH-000993,-0.05384082404519999
ACH-000994,-0.0483827475136
ACH-000996,-0.00254577698476
ACH-001001,-0.136405657421
ACH-001020,0.039468329306699995
ACH-001028,-0.236078471065
ACH-001031,-0.24384883093
ACH-001038,-0.243002402323
ACH-001048,-0.19613752471700002
ACH-001050,-0.20052907855399998
ACH-001053,-0.24197969175099998
ACH-001054,-0.070214529189
ACH-001061,-0.142095003715
ACH-001067,-0.31058410673500003
ACH-001075,-0.111527149285
ACH-001096,-0.10654528101399999
ACH-001128,0.21493244588500002
ACH-001134,-0.0568626351839
ACH-001151,-0.205626448622
ACH-001163,-0.15805662499
ACH-001164,0.0594435545218
ACH-001173,-0.28743176986900004
ACH-001183,-0.07089587785389999
ACH-001184,-0.171364527436
ACH-001190,-0.0030999245819000004
ACH-001192,-0.426729000639
ACH-001193,-0.275031934307
ACH-001196,-0.10389280898900001
ACH-001197,-0.192152992669
ACH-001205,-0.208431525785
ACH-001211,0.173618540183
ACH-001212,-0.238402218048
ACH-001228,-0.0963525658998
ACH-001232,-0.332675555019
ACH-001239,-0.17575082636199998
ACH-001274,-0.46364806758199995
ACH-001275,-0.272637991501
ACH-001277,-0.04734707039890001
ACH-001278,-0.269172270718
ACH-001280,-0.48974304307300004
ACH-001283,-0.057356544560099997
ACH-001289,-0.0155364239839
ACH-001295,-0.039620331059199994
ACH-001300,-0.21663440521299998
ACH-001301,-0.0215118214697
ACH-001302,-0.157302305628
ACH-001303,-0.123869970167
ACH-001306,-0.270655428387
ACH-001318,-0.0430516945207
ACH-001322,-0.40662730946000003
ACH-001328,-0.273827882096
ACH-001332,-0.279738135686
ACH-001333,-0.20401655233
ACH-001336,-0.255826660229
ACH-001340,-0.152087184424
ACH-001346,-0.257688583298
ACH-001353,-0.264576641251
ACH-001354,-0.186944617629
ACH-001367,-0.059318843510999995
ACH-001368,-0.302593650583
ACH-001374,-0.343249400236
ACH-001375,-0.0541145512835
ACH-001377,-0.0647771570988
ACH-001380,-0.139654705882
ACH-001391,-0.27267365702199997
ACH-001407,-0.263029971167
ACH-001408,0.0195529728937
ACH-001413,-0.037785287316099994
ACH-001430,-0.226975272152
ACH-001431,-0.410739206339
ACH-001450,-0.022515102843299998
ACH-001496,-0.17129334080699998
ACH-001500,-0.126570570625
ACH-001521,-0.0544116319844
ACH-001523,-0.285318731162
ACH-001532,-0.200369196834
ACH-001536,-0.281623500282
ACH-001550,-0.267139173499
ACH-001552,-0.314204171481
ACH-001554,-0.32170386875999996
ACH-001645,-0.0661451378792
ACH-001654,-0.160155803915
ACH-001715,-0.338502828438
ACH-001735,-0.000489703595493
ACH-001736,-0.0031418542028299997
ACH-001737,-0.14235692069
ACH-001740,0.00326393693415
ACH-001745,-0.21305459483199998
ACH-001750,-0.205922086378
ACH-001765,-0.142683634063
ACH-001956,-0.16040901638900001
ACH-001957,-0.210792956167
