,MOB1A (55233)
ACH-000004,-0.10342383640000001
ACH-000007,0.28430712007
ACH-000009,0.0649790910965
ACH-000011,0.08437214117830001
ACH-000012,-0.046640531658500003
ACH-000013,-0.0289401995052
ACH-000014,-0.0799378849159
ACH-000015,-0.0212780276095
ACH-000017,0.194452536525
ACH-000018,0.0401178501187
ACH-000019,-0.0131007871777
ACH-000021,-0.0947304650207
ACH-000022,-0.000339598023599
ACH-000025,-0.0134483520615
ACH-000028,-0.24242586782900002
ACH-000030,0.132276084556
ACH-000035,0.040450037453
ACH-000036,-0.159312648839
ACH-000037,-0.395122061777
ACH-000039,-0.102322898355
ACH-000040,0.21263623073100002
ACH-000041,-0.044843773668400005
ACH-000042,-0.07148878533030001
ACH-000045,0.118947366688
ACH-000047,0.014320138937
ACH-000052,0.010267931505299999
ACH-000053,0.0201765399253
ACH-000054,0.000638116649405
ACH-000055,-0.0525752590171
ACH-000060,0.240019864047
ACH-000067,-0.0732115690435
ACH-000070,0.105692884581
ACH-000075,-0.06657859455080001
ACH-000078,-0.17735769651099997
ACH-000082,0.0884354822493
ACH-000085,0.144555541604
ACH-000086,0.043085999331400004
ACH-000087,-0.158922145747
ACH-000092,-0.146525824605
ACH-000095,-0.00550058317438
ACH-000097,-0.194565393917
ACH-000098,0.13420828448799998
ACH-000099,-0.15638321625999999
ACH-000108,0.04446743568580001
ACH-000113,0.104199306645
ACH-000115,-0.0458748039902
ACH-000116,-0.04914541379430001
ACH-000118,-0.0805235406307
ACH-000120,0.0810861762991
ACH-000123,-0.146960605081
ACH-000127,0.0869649141435
ACH-000128,0.07195659369810001
ACH-000132,-0.09289808664680001
ACH-000133,0.0520684895362
ACH-000137,-0.0750259943945
ACH-000138,0.212933680029
ACH-000142,0.0297878364257
ACH-000143,-0.0278579367667
ACH-000146,-0.0210150589333
ACH-000148,0.0268270905345
ACH-000150,0.00180653405651
ACH-000152,0.0077068708132
ACH-000153,0.21705274506900002
ACH-000159,-0.120491817476
ACH-000160,0.0597104699711
ACH-000163,-0.115529443629
ACH-000167,-0.133459621093
ACH-000168,-0.134184294274
ACH-000169,-0.0103427768188
ACH-000178,0.0601302380327
ACH-000182,0.11121742279100001
ACH-000183,0.0504266744992
ACH-000188,0.155381511383
ACH-000189,0.0209509701912
ACH-000190,-0.00178409074068
ACH-000198,-0.056818027344300005
ACH-000204,-0.119582964357
ACH-000206,0.13659819481799998
ACH-000207,0.255798470055
ACH-000211,0.08818005849030001
ACH-000215,-0.0864576181304
ACH-000221,0.075060612021
ACH-000222,0.124846028287
ACH-000223,-0.0842771642999
ACH-000226,-0.04041021769519999
ACH-000227,-0.137675272698
ACH-000228,0.08243685219210001
ACH-000231,-0.0629306225681
ACH-000232,-0.0651566902832
ACH-000233,0.0423411241519
ACH-000234,0.0481691967946
ACH-000235,0.0875887037177
ACH-000237,0.0983916964478
ACH-000238,-0.141314836156
ACH-000243,-0.211109426593
ACH-000244,-0.183495497751
ACH-000246,-0.115695702311
ACH-000248,0.0834109283268
ACH-000250,-0.0229055725482
ACH-000251,0.0692608458763
ACH-000253,0.046249056831
ACH-000255,-0.0168202343134
ACH-000256,0.042048758062199994
ACH-000257,-0.150154974666
ACH-000258,-0.009475254132190001
ACH-000259,-0.058878396860300004
ACH-000260,-0.06345714208190001
ACH-000261,-0.060994905755900004
ACH-000262,-0.155292207782
ACH-000263,-0.040994821033400006
ACH-000264,-0.211428592203
ACH-000265,0.0613671184982
ACH-000266,-0.118758645506
ACH-000272,-0.197395181153
ACH-000273,-0.0639671767332
ACH-000274,-0.0445286408775
ACH-000277,-0.0205609902725
ACH-000278,0.023673278638400002
ACH-000279,-0.057314215282100005
ACH-000280,0.0876902792678
ACH-000281,-0.0521910033661
ACH-000288,-0.08933414803439998
ACH-000291,0.191603399711
ACH-000293,0.0838354734055
ACH-000294,-0.0838594295763
ACH-000295,0.139327533484
ACH-000296,0.10792637747600001
ACH-000302,-0.008778824773889998
ACH-000304,-0.252114080901
ACH-000307,-0.00731606910698
ACH-000308,-0.0976795875807
ACH-000310,-0.117290149224
ACH-000311,-0.0140557115919
ACH-000312,-0.025080340851
ACH-000315,-0.0230730669453
ACH-000316,0.169509325531
ACH-000317,-0.06422878446159999
ACH-000318,-0.00883038494643
ACH-000319,0.0504651067921
ACH-000320,-0.180030532735
ACH-000322,-0.22394241812
ACH-000323,-0.0883971203262
ACH-000324,-0.17005577594000001
ACH-000329,0.154528524228
ACH-000330,-0.104668983048
ACH-000331,0.10965803306600001
ACH-000332,-0.0356163723426
ACH-000334,-0.096285748304
ACH-000335,0.0653236043614
ACH-000336,-0.07888737542430001
ACH-000337,0.134782871105
ACH-000339,-0.00825016584122
ACH-000341,0.053462389828500004
ACH-000348,-0.04460534952840001
ACH-000350,-0.104785780823
ACH-000352,-0.0371803823133
ACH-000356,-0.0848872544499
ACH-000361,0.389193627193
ACH-000362,-0.08397095790300001
ACH-000363,0.0524177514245
ACH-000364,-0.0390285743772
ACH-000365,0.09033805659510001
