,DOHH (83475)
ACH-000310,-0.486951471189
ACH-000311,-0.5187629281
ACH-000312,-0.855718784677
ACH-000315,-0.656662765988
ACH-000316,-1.02737972952
ACH-000317,-0.66715224956
ACH-000318,-0.7278171871889999
ACH-000319,-0.772581417096
ACH-000320,-0.636184459481
ACH-000322,-0.792225143912
ACH-000323,-1.0590911318
ACH-000324,-1.02537734752
ACH-000329,-0.366883281129
ACH-000330,-0.85702450492
ACH-000331,-0.7287443358050001
ACH-000332,-0.7532942790430001
ACH-000334,-0.7393495461499999
ACH-000335,-0.8857190684139999
ACH-000336,-0.448911979517
ACH-000337,-0.8660963384200001
ACH-000339,-0.805224398462
ACH-000341,-1.41819224058
ACH-000348,-0.492434661061
ACH-000350,-0.397660462397
ACH-000352,-0.5182831364130001
ACH-000356,-0.726721477047
ACH-000361,-0.9881077732860001
ACH-000362,-0.613478252265
ACH-000363,-0.675954254904
ACH-000364,-0.949507062983
ACH-000365,-0.717384234522
ACH-000366,-1.01612201941
ACH-000368,-0.948333944167
ACH-000374,-0.567077590324
ACH-000375,-1.02328556479
ACH-000376,-0.7859881914869999
ACH-000381,-0.7766592589550001
ACH-000383,-0.795464672172
ACH-000387,-0.613976944737
ACH-000389,-0.786564803227
ACH-000390,-0.810374062131
ACH-000393,-1.10006430449
ACH-000395,-0.978728178672
ACH-000397,-0.8312856504680001
ACH-000401,-1.0308518170799998
ACH-000402,-0.814832078723
ACH-000403,-0.548923220277
ACH-000404,-0.6904782367899999
ACH-000406,-0.535744129422
ACH-000407,-0.6244249828149999
ACH-000408,-0.8319009098800001
ACH-000410,-0.61333734055
ACH-000411,-0.657246679988
ACH-000414,-0.310467996512
ACH-000415,-0.7846506583670001
ACH-000416,-0.824795079718
ACH-000420,-0.9143465909819999
ACH-000421,-0.79830547706
ACH-000424,-0.78550757361
ACH-000425,-0.533236833189
ACH-000426,-0.492507566848
ACH-000427,-1.09554127287
ACH-000433,-0.8825121428720001
ACH-000436,-0.900596823748
ACH-000444,-0.876060526207
ACH-000445,-0.935795451297
ACH-000448,-0.740168034287
ACH-000450,-0.562375089821
ACH-000452,-0.751845960375
ACH-000454,-0.830748525424
ACH-000458,-0.7993233265790001
ACH-000459,-1.06824880369
ACH-000460,-0.887592478195
ACH-000461,-0.9396408373299999
ACH-000463,-0.8774360823399999
ACH-000464,-0.778496626945
ACH-000466,-0.9652189345100001
ACH-000467,-0.692914724375
ACH-000468,-0.911516266258
ACH-000469,-0.692977176537
ACH-000470,-0.28988300128100003
ACH-000471,-0.820183560291
ACH-000472,-0.74908524132
ACH-000473,-0.8137790581990001
ACH-000475,-0.923395673618
ACH-000476,-0.862671147543
ACH-000477,-0.7596004717300001
ACH-000480,-0.650945989535
ACH-000481,-0.6768363614239999
ACH-000483,-0.842335061615
ACH-000484,-0.627546848981
ACH-000485,-0.59874155306
ACH-000486,-0.7524146309190001
ACH-000487,-0.770673281055
ACH-000488,-0.7238017931790001
ACH-000490,-0.541575950041
ACH-000491,-0.973399759925
ACH-000495,-0.642557767585
ACH-000496,-0.8354764390710001
ACH-000499,-1.31240664745
ACH-000500,-0.56828052158
ACH-000502,-0.8183329656080001
ACH-000503,-0.843425078947
ACH-000505,-0.9319812628090001
ACH-000507,-0.727891012979
ACH-000510,-0.9162190569159999
ACH-000511,-0.5691404449949999
ACH-000512,-0.9405839039280001
ACH-000516,-0.593258864369
ACH-000517,-0.312629015276
ACH-000518,-0.8973789365770001
ACH-000520,-0.9240199390360001
ACH-000521,-0.789188730128
ACH-000522,-1.0882771870799999
ACH-000524,-0.562948051462
ACH-000527,-0.921080234182
ACH-000528,-0.38019613875
ACH-000537,-0.655578131183
ACH-000541,-0.9382061143350001
ACH-000542,-1.02775850625
ACH-000544,-0.950429574887
ACH-000545,-0.87580826499
ACH-000547,-0.802641155545
ACH-000548,-0.8340308823620001
ACH-000549,-1.02659282103
ACH-000550,-0.662532520131
ACH-000552,-0.991173688073
ACH-000556,-0.63050222706
ACH-000557,-0.638143160323
ACH-000570,-1.14008217344
ACH-000571,-0.633526540837
ACH-000573,-1.0453758580399999
ACH-000576,-0.650584013423
ACH-000580,-0.751254995814
ACH-000584,-0.886638649504
ACH-000585,-0.5501492261800001
ACH-000588,-0.832614995136
ACH-000589,-0.615213999331
ACH-000591,-0.9226031880050001
ACH-000593,-0.9770191703569999
ACH-000600,-0.71628984004
ACH-000601,-0.8358034592910001
ACH-000604,-0.7489894487019999
ACH-000605,-0.8502077028980001
ACH-000606,-0.864277696311
ACH-000608,-0.368644948519
ACH-000614,-0.677872773222
ACH-000616,-0.886012116893
ACH-000618,-0.7029939983589999
ACH-000619,-0.904887038085
ACH-000620,-0.998285475493
ACH-000621,-0.8536967368680001
ACH-000622,-0.864703499363
ACH-000623,-0.552671364704
ACH-000624,-0.692763646602
ACH-000627,-0.873104029422
ACH-000630,-0.989502715818
ACH-000632,-1.1165976230799999
ACH-000633,-0.649819499257
ACH-000637,-0.8014909594769999
ACH-000638,-0.5977296041960001
ACH-000646,-1.1625951773999998
ACH-000647,-0.407355955248
ACH-000648,-0.90051904308
ACH-000649,-0.931003252235
ACH-000651,-0.603712413583
ACH-000652,-0.862053791922
ACH-000653,-0.559206270647
ACH-000657,-0.884728777037
ACH-000658,-0.8497087625849999
ACH-000661,-0.9599605395299999
ACH-000662,-0.45190581416000003
ACH-000663,-0.7945662095199999
ACH-000665,-1.0127382067200001
ACH-000671,-1.07100072949
ACH-000673,-1.05044952844
ACH-000676,-0.884644636761
ACH-000677,-0.312045289385
ACH-000681,-0.7014425885510001
ACH-000682,-0.926685978477
ACH-000683,-0.752424059222
ACH-000684,-0.756109605193
ACH-000688,-0.681465046073
ACH-000693,-0.807266553217
ACH-000694,-1.02515490344
ACH-000695,-1.28330677195
ACH-000696,-1.0298767210600002
ACH-000697,-0.846032437613
ACH-000699,-0.792778417471
ACH-000701,-0.490027187706
ACH-000706,-0.728325670203
ACH-000711,-0.8764577379269999
ACH-000713,-0.979551712457
ACH-000714,-0.9020522264040001
ACH-000718,-0.506890134059
ACH-000720,-0.619711529883
ACH-000721,-1.11378067707
ACH-000724,-0.81036104355
ACH-000725,-0.646007868275
ACH-000732,-0.807581732219
ACH-000734,-0.879463079156
ACH-000735,-1.09195060928
ACH-000736,-0.513493126867
ACH-000738,-0.9702103715420001
ACH-000746,-0.48479508592
ACH-000747,-0.709939238312
ACH-000748,-0.855573648521
ACH-000753,-0.670243745139
ACH-000756,-1.15806867809
ACH-000757,-0.610064461127
ACH-000758,-1.03400182506
ACH-000760,-0.77681373036
ACH-000763,-0.32339087548
ACH-000764,-1.3621599687200001
ACH-000765,-0.938362943394
ACH-000766,-0.7683299206890001
ACH-000767,-0.9816095942470001
ACH-000768,-0.991323027782
ACH-000769,-0.9079062680869999
ACH-000770,-0.7649048360359999
ACH-000771,-0.755395768249
ACH-000773,-0.661877267789
ACH-000776,-1.21064897912
ACH-000777,-0.662287306802
ACH-000778,-0.9292476445810001
ACH-000781,-0.828633207299
ACH-000782,-1.02565515301
ACH-000783,-0.549891641158
ACH-000784,-0.9795164970290001
ACH-000785,-0.61453316122
ACH-000787,-0.578057751004
ACH-000788,-1.16350090063
ACH-000791,-0.415151950108
ACH-000792,-0.848495231143
ACH-000794,-0.713633172823
ACH-000796,-0.363359097782
ACH-000799,-0.547333942974
ACH-000800,-0.763471464046
ACH-000802,-0.931327754663
ACH-000804,-0.751076186938
ACH-000805,-0.8535451578000001
ACH-000809,-0.674964104963
ACH-000810,-1.15139222335
ACH-000811,-0.819742955653
ACH-000817,-0.916353644717
ACH-000819,-1.19418254628
ACH-000820,-0.8193697717180001
ACH-000821,-0.481286976483
ACH-000822,-1.01802371487
ACH-000823,-0.7179410568729999
ACH-000824,-0.673378466781
ACH-000827,-0.8514493654780001
ACH-000829,-0.723296923309
ACH-000831,-0.902922866929
ACH-000832,-0.9242713291700001
ACH-000833,-0.8906784375110001
ACH-000834,-0.809410378268
ACH-000835,-1.05091418403
ACH-000836,-1.14184205124
ACH-000837,-0.757369794462
ACH-000838,-1.2467312023700001
ACH-000839,-1.14069693424
ACH-000840,-0.74913845247
ACH-000841,-0.9558988918060001
ACH-000843,-0.9485543716329999
ACH-000846,-0.619771506942
ACH-000847,-1.00100924343
ACH-000848,-0.525071813783
ACH-000849,-0.654902939226
ACH-000851,-0.7071495099230001
ACH-000855,-1.06356757001
ACH-000856,-0.782240645836
ACH-000858,-0.6684222305399999
ACH-000859,-0.590811848368
ACH-000861,-0.77946802697
ACH-000862,-0.357269896025
ACH-000865,-0.777607488617
ACH-000866,-0.5121591825240001
ACH-000867,-0.571867481085
ACH-000869,-0.462192671312
ACH-000872,-0.850167425096
ACH-000873,-0.844603464286
ACH-000876,-0.889407852184
ACH-000878,-1.18552639401
ACH-000880,-0.29089426714600003
ACH-000881,-0.79467420781
ACH-000882,-0.76942511073
ACH-000884,-0.8233551105820001
ACH-000885,-0.674057959306
ACH-000887,-0.693303171552
ACH-000888,-1.06198384376
ACH-000889,-1.14550003241
ACH-000890,-1.0388000322
ACH-000896,-0.84084643147
ACH-000898,-0.660712983581
ACH-000900,-0.7266367308149999
ACH-000901,-0.8549135005320001
ACH-000905,-0.8360385637819999
ACH-000906,-0.832147662412
ACH-000907,-0.578100598512
ACH-000910,-0.812169244796
ACH-000911,-0.697342275017
ACH-000912,-0.9610672843970001
ACH-000913,-0.9571657008
ACH-000915,-0.8705213620129999
ACH-000916,-1.3700837130599999
ACH-000917,-1.06420333339
ACH-000921,-0.7938551139159999
ACH-000924,-0.378542014841
ACH-000926,-0.6611563864810001
ACH-000928,-0.663013963772
ACH-000929,-0.46115366236500005
ACH-000932,-0.987574179939
ACH-000935,-1.0044869217299999
ACH-000936,-0.916956309872
ACH-000937,-0.9404916988700001
ACH-000938,-0.9166787929029999
ACH-000939,-1.00747311405
ACH-000941,-1.07912885347
ACH-000943,-0.808854684959
ACH-000946,-0.535457408578
ACH-000947,-0.895081370248
ACH-000948,-0.720236111582
ACH-000950,-0.922283509377
ACH-000953,-0.877071619417
ACH-000957,-0.673212883168
ACH-000958,-0.657371397091
ACH-000960,-0.7407260448209999
ACH-000963,-0.63502188517
ACH-000968,-0.431766444595
ACH-000969,-0.419188715753
ACH-000973,-1.1459999086100001
ACH-000974,-0.7475292584090001
ACH-000975,-0.845672353771
ACH-000976,-0.943494811525
ACH-000978,-0.6522632125550001
ACH-000980,-0.9881722127
ACH-000984,-0.833545262247
ACH-000986,-0.749838443708
ACH-000988,-1.06807135187
ACH-000993,-0.777511600449
ACH-000994,-0.790877414794
ACH-000996,-0.643766914912
ACH-001001,-0.59251175266
ACH-001020,-0.9993543596
ACH-001028,-1.09299730874
ACH-001031,-0.804442014542
ACH-001038,-0.546722849964
ACH-001048,-0.7975487765800001
ACH-001050,-0.9625630462549999
ACH-001053,-0.570433830646
ACH-001054,-0.7915717095970001
ACH-001061,-1.00051824169
ACH-001067,-0.8392823952680001
ACH-001075,-0.6728315433040001
ACH-001096,-0.8033764185979999
ACH-001128,-0.69073849644
ACH-001134,-0.631953910593
ACH-001151,-0.9948576886849999
ACH-001163,-0.8616654734010001
ACH-001164,-0.664193573289
ACH-001173,-0.919177552984
ACH-001183,-0.513398569679
ACH-001184,-1.0313155054899998
ACH-001190,-0.802217865205
ACH-001192,-0.776132165715
ACH-001193,-1.19926104792
ACH-001196,-0.7783072099449999
ACH-001197,-1.0174618439399998
ACH-001205,-0.9065497040620001
ACH-001211,-0.818142738628
ACH-001212,-0.954239740717
ACH-001228,-0.77247436011
ACH-001232,-0.8269025829019999
ACH-001239,-0.969416383282
ACH-001274,-0.943125951994
ACH-001275,-1.08735934722
ACH-001277,-1.34732763345
ACH-001278,-0.81299404022
ACH-001280,-0.439865061978
ACH-001283,-0.862568990272
ACH-001289,-0.606954847784
ACH-001295,-0.750160445093
ACH-001300,-0.829596121558
ACH-001301,-0.970887616021
ACH-001302,-0.5982891101919999
ACH-001303,-0.884904696957
ACH-001306,-0.934940386575
ACH-001318,-0.970820362066
ACH-001322,-1.2171286465
ACH-001328,-0.849092971839
ACH-001332,-1.0642829247399999
ACH-001333,-0.7210916340610001
ACH-001336,-0.805315134012
ACH-001340,-0.920349926689
ACH-001346,-1.0409795377200002
ACH-001353,-0.390183542725
ACH-001354,-0.392607380961
ACH-001367,-1.04009605171
ACH-001368,-0.716632445
ACH-001374,-0.9646449739390001
ACH-001375,-0.875004834463
ACH-001377,-0.447205952073
ACH-001380,-1.0545017458100001
ACH-001391,-1.1317324756799998
ACH-001407,-0.446935808711
ACH-001408,-0.8545016321819999
ACH-001413,-0.864005149431
ACH-001430,-0.6741390833140001
ACH-001431,-0.706095735653
ACH-001450,-0.7609566373800001
ACH-001496,-0.9477881393359999
ACH-001500,-0.984599742216
ACH-001521,-0.24656389155900002
ACH-001523,-0.651705062581
ACH-001532,-0.666132400137
ACH-001536,-0.85327518237
ACH-001550,-0.8668514723299999
ACH-001552,-1.23675876659
ACH-001554,-0.829379558927
ACH-001645,-0.6477388562259999
ACH-001654,-0.81327765442
ACH-001715,-0.946332193382
ACH-001735,-0.652037683341
ACH-001736,-0.978617980869
ACH-001737,-0.14970577619300002
ACH-001740,-0.990451025534
ACH-001745,-1.1153721295299999
ACH-001750,-0.666464338766
ACH-001765,-1.00085378582
ACH-001956,-0.605986976696
ACH-001957,-0.527532398924
