,PIGH (5283)
ACH-000794,-0.465992496875
ACH-000796,-0.656836859057
ACH-000799,-0.511934986838
ACH-000800,-0.460358633111
ACH-000802,-0.44168046133199995
ACH-000804,-0.598957856397
ACH-000805,-0.542984439794
ACH-000809,-0.345296266303
ACH-000810,-0.639396222074
ACH-000811,-0.34472094325099994
ACH-000817,-0.307396472308
ACH-000819,-0.487788347163
ACH-000820,-0.631963537998
ACH-000821,-0.329674539725
ACH-000822,-0.535949682562
ACH-000823,-0.561292361691
ACH-000824,-0.537853029094
ACH-000827,-0.39718754706299997
ACH-000829,-0.620875774483
ACH-000831,-0.561773485631
ACH-000832,-0.551570260372
ACH-000833,-0.385255850045
ACH-000834,-0.423616979441
ACH-000835,-0.4636876039
ACH-000836,-0.558737916311
ACH-000837,-0.46493782163999997
ACH-000838,-0.47636613299900005
ACH-000839,-0.530508699406
ACH-000840,-0.13576032952199998
ACH-000841,-0.366421120066
ACH-000843,-0.568890559046
ACH-000846,-0.404451749612
ACH-000847,-0.37972107024
ACH-000848,-0.460029017395
ACH-000849,-0.49047335557899996
ACH-000851,-0.607675635731
ACH-000855,-0.503520110018
ACH-000856,-0.549107672176
ACH-000858,-0.34777056359999997
ACH-000859,-0.5826608509529999
ACH-000861,-0.6179865196109999
ACH-000862,-0.386928948561
ACH-000865,-0.343007772184
ACH-000866,-0.616792647287
ACH-000867,-0.416044104122
ACH-000869,-0.37082277763000004
ACH-000872,-0.42485347844000004
ACH-000873,-0.35470888086499996
ACH-000876,-0.510176656901
ACH-000878,-0.255484978856
ACH-000880,-0.679429549067
ACH-000881,-0.560559809732
ACH-000882,-0.36574932711099994
ACH-000884,-0.6048453522249999
ACH-000885,-0.786187988748
ACH-000887,-0.495739052399
ACH-000888,-0.505873221556
ACH-000889,-0.401714010924
ACH-000890,-0.45017455973000003
ACH-000896,-0.6765673888439999
ACH-000898,-0.735614143779
ACH-000900,-0.637871617519
ACH-000901,-0.3849779551
ACH-000905,-0.52694624117
ACH-000906,-0.43588370307700003
ACH-000907,-0.59608677748
ACH-000910,-0.606211161262
ACH-000911,-0.588530782389
ACH-000912,-0.44436863891
ACH-000913,-0.446831137024
ACH-000915,-0.563260074106
ACH-000916,-1.1695267123200002
ACH-000917,-0.44903067408200004
ACH-000921,-0.569044506382
ACH-000924,-0.389140026124
ACH-000926,-0.555089608746
ACH-000928,-0.360163012927
ACH-000929,-0.368886907934
ACH-000932,-0.47350122163999997
ACH-000935,-0.3032243316
ACH-000936,-0.41372318468
ACH-000937,-0.455617943719
ACH-000938,-0.455822662205
ACH-000939,-0.564124537879
ACH-000941,-0.553046758036
ACH-000943,-0.4715518155899999
ACH-000946,-0.400169058896
ACH-000947,-0.272415402515
ACH-000948,-0.6896210209170001
ACH-000950,-0.402942671479
ACH-000953,-0.295056410097
ACH-000957,-0.572368653799
ACH-000958,-0.522938977066
ACH-000960,-0.373396789701
ACH-000963,-0.444718598898
ACH-000968,-0.42608965351499994
ACH-000969,-0.41061257619099994
ACH-000973,-0.296372587066
ACH-000974,-0.6567308232919999
ACH-000975,-0.589190320363
ACH-000976,-0.518715657905
ACH-000978,-0.618143603327
ACH-000980,-0.388993214909
ACH-000984,-0.36057001787799997
ACH-000986,-0.603143047046
ACH-000988,-0.495512907877
ACH-000993,-0.5618416765690001
ACH-000994,-0.485994693582
ACH-000996,-0.492391828379
ACH-001001,-0.656043178046
ACH-001020,-0.448363315894
ACH-001028,-0.319204664217
ACH-001031,-0.394227288412
ACH-001038,-0.519689622381
ACH-001048,-0.540602956325
ACH-001050,-0.4992026223899999
ACH-001053,-0.235116771187
ACH-001054,-0.46844335266000003
ACH-001061,-0.47416213081200004
ACH-001067,-0.487065324036
ACH-001075,-0.554821045896
ACH-001096,-0.591531916615
ACH-001128,-0.39063400108999996
ACH-001134,-0.584864273317
ACH-001151,-0.496364188086
ACH-001163,-0.593642524695
ACH-001164,-0.529751522664
ACH-001173,-0.53308902649
ACH-001183,-0.43339817913999995
ACH-001184,-0.45317828079800004
ACH-001190,-0.5009859823489999
ACH-001192,-0.369517546363
ACH-001193,-0.22237930506099998
ACH-001196,-0.646233840175
ACH-001197,-0.40517262807800003
ACH-001205,-0.5422144319659999
ACH-001211,-0.49713181997
ACH-001212,-0.62924441071
ACH-001228,-0.361687608772
ACH-001232,-0.442734591956
ACH-001239,-0.280163059529
ACH-001274,-0.53821559903
ACH-001275,-0.511458065991
ACH-001277,-0.326053784054
ACH-001278,-0.421687382913
ACH-001280,-0.45263787976000003
ACH-001283,-0.466973111712
ACH-001289,-0.29610699888500003
ACH-001295,-0.361853111352
ACH-001300,-0.470543517122
ACH-001301,-0.476194239678
ACH-001302,-0.587433856035
ACH-001303,-0.705434993365
ACH-001306,-0.385362580288
ACH-001318,-0.300311242283
ACH-001322,-0.267251996485
ACH-001328,-0.706368989235
ACH-001332,-0.76962460678
ACH-001333,-0.496692560471
ACH-001336,-0.351024675341
ACH-001340,-0.49067223545500005
ACH-001346,-0.490987937032
ACH-001353,-0.363217256295
ACH-001354,-0.5130518176169999
ACH-001367,-0.360020772883
ACH-001368,-0.585020001774
ACH-001374,-0.5089065041449999
ACH-001375,-0.548391287526
ACH-001377,-0.643173419114
ACH-001380,-0.7322517139839999
ACH-001391,-0.539830601789
ACH-001407,-0.317944131439
ACH-001408,-0.487630892277
ACH-001413,-0.624942539136
ACH-001430,-0.195171011942
ACH-001431,-0.357600783671
ACH-001450,-0.423295222441
ACH-001496,-0.534013109822
ACH-001500,-0.432647461033
ACH-001521,-0.41725240521300005
ACH-001523,-0.534100637423
ACH-001532,-0.43419356630500006
ACH-001536,-0.617480359604
ACH-001550,-0.5881715119200001
ACH-001552,-0.515950005897
ACH-001554,-0.48633685273000005
ACH-001645,-0.430278435227
ACH-001654,-0.583394265909
ACH-001715,-0.395909833934
ACH-001735,-0.376398909672
ACH-001736,-0.470442664979
ACH-001737,-0.377857332718
ACH-001740,-0.236813304257
ACH-001745,-0.459707041695
ACH-001750,-0.547138894632
ACH-001765,-0.496892749177
ACH-001956,-0.448936224021
ACH-001957,-0.495133077122
