,AQP10 (89872)
ACH-000004,-0.148491614791
ACH-000007,-0.21394597837
ACH-000009,-0.422623021191
ACH-000011,0.0111366365864
ACH-000012,-0.346463594551
ACH-000013,-0.123389803443
ACH-000014,-0.379024885968
ACH-000015,-0.26906108897500003
ACH-000017,-0.0613548466649
ACH-000018,-0.521564741159
ACH-000019,-0.31212291333500003
ACH-000021,-0.41603283474799996
ACH-000022,-0.228060099034
ACH-000025,-0.18079020656
ACH-000028,-0.235504210839
ACH-000030,-0.192367883341
ACH-000035,-0.23189302708700002
ACH-000036,0.00736288032593
ACH-000037,-0.25275699867699997
ACH-000039,-0.43140909904299996
ACH-000040,-0.08204040003989999
ACH-000041,-0.09199479551480001
ACH-000042,-0.020751319629299998
ACH-000045,-0.426195691961
ACH-000047,-0.22441966660999998
ACH-000052,-0.260069046125
ACH-000053,-0.335048119054
ACH-000054,-0.231379446372
ACH-000055,-0.10902566586899999
ACH-000060,0.0152946971591
ACH-000067,-0.173977842729
ACH-000070,-0.18529170242600002
ACH-000075,-0.130773837338
ACH-000078,-0.374499938005
ACH-000082,-0.17651565129299998
ACH-000085,-0.19346596644900002
ACH-000086,-0.404496891295
ACH-000087,-0.27526501358100003
ACH-000092,-0.460275193826
ACH-000095,-0.218657226554
ACH-000097,-0.0775463924872
ACH-000098,-0.38576453991899995
ACH-000099,-0.18530960113699999
ACH-000108,-0.110020063689
ACH-000113,-0.29226346168699996
ACH-000115,0.0474290558866
ACH-000116,-0.27669238057100004
ACH-000118,-0.165083118498
ACH-000120,-0.230188888402
ACH-000123,-0.258845280036
ACH-000127,-0.230635782274
ACH-000128,-0.118645705711
ACH-000132,-0.30349252237
ACH-000133,-0.259520630273
ACH-000137,0.041330130700199995
ACH-000138,-0.241711388962
ACH-000142,-0.38524677832500004
ACH-000143,-0.0018231217543599998
ACH-000146,-0.294180236328
ACH-000148,-0.306642496541
ACH-000150,-0.463851261267
ACH-000152,-0.146874093908
ACH-000153,-0.5894463055529999
ACH-000159,-0.393591197016
ACH-000160,0.0308289593452
ACH-000163,-0.09993272557
ACH-000167,-0.509547953861
ACH-000168,-0.21034591061500002
ACH-000169,-0.313944225396
ACH-000178,-0.171323321205
ACH-000182,-0.11342123709799999
ACH-000183,-0.281235498087
ACH-000188,-0.188074241215
ACH-000189,-0.178881437817
ACH-000190,-0.493582930375
ACH-000198,-0.220931070896
ACH-000204,-0.363595533868
ACH-000206,0.0468772962411
ACH-000207,0.0212938052202
