,OR10AG1 (282770)
ACH-000004,-0.105714607971
ACH-000007,-0.0031199672853800004
ACH-000009,0.000178518244575
ACH-000011,0.142794901063
ACH-000012,0.104352609375
ACH-000013,0.158259267194
ACH-000014,0.14286568903
ACH-000015,0.10158855660499999
ACH-000017,-0.057316112535
ACH-000018,0.023020534909999998
ACH-000019,-0.0755635051651
ACH-000021,0.0424220826805
ACH-000022,0.153865004745
ACH-000025,0.054089105504800006
ACH-000028,-0.11633710698899999
ACH-000030,0.0747379736472
ACH-000035,-0.051901443966899996
ACH-000036,0.295709238877
ACH-000037,0.123063078355
ACH-000039,0.116089017169
ACH-000040,0.0316363606067
ACH-000041,0.0909937123546
ACH-000042,0.0853011447451
ACH-000045,0.160396314947
ACH-000047,0.061039661754199996
ACH-000052,0.21410552699000002
ACH-000053,0.042071655277899994
ACH-000054,0.15521557956499998
ACH-000055,0.16315592804
ACH-000060,-0.082776717736
ACH-000067,0.190099238545
ACH-000070,-0.00264091564878
ACH-000075,-0.34991585216700005
ACH-000078,-0.0472138126115
ACH-000082,-0.17530631629299998
ACH-000085,0.6674000786550001
ACH-000086,-0.1304001696
ACH-000087,-0.28911890932900003
ACH-000092,0.112305023476
ACH-000095,0.0680668639326
ACH-000097,-0.021669196371
ACH-000098,-0.00398689760305
ACH-000099,-0.0935983293347
ACH-000108,0.0254489274173
ACH-000113,0.00959401471107
ACH-000115,-0.00251563953652
ACH-000116,0.0887458310083
ACH-000118,0.0893053214851
ACH-000120,-0.0212095542277
ACH-000123,-0.07244005401560001
ACH-000127,0.000674412647797
ACH-000128,0.24318562085
ACH-000132,-0.112261853015
ACH-000133,0.262279390015
ACH-000137,0.315384506375
ACH-000138,-0.0707841833518
ACH-000142,-0.10091503905200001
ACH-000143,0.275724539372
ACH-000146,-0.112288974559
ACH-000148,-0.024518117559099998
ACH-000150,0.0906868749422
ACH-000152,0.0024829003211100003
ACH-000153,0.0527243287206
ACH-000159,0.164312888895
ACH-000160,-0.11286533519400001
ACH-000163,0.0694630098348
ACH-000167,0.115135787237
ACH-000168,-0.0943840193558
ACH-000169,0.07629056762480001
ACH-000178,0.034623661855300004
ACH-000182,0.127939252384
ACH-000183,0.146764235588
ACH-000188,-0.110486652072
ACH-000189,0.0901568228603
ACH-000190,0.0861178218097
ACH-000198,-0.016607572671100003
ACH-000204,0.154690127871
