,POLR3B (55703)
ACH-000226,-1.4696769451499998
ACH-000227,-1.1575195554100002
ACH-000228,-1.52812588201
ACH-000231,-1.55595263204
ACH-000232,-1.8717416041400001
ACH-000233,-1.3452174725400001
ACH-000234,-1.56364094024
ACH-000235,-1.7457055075599999
ACH-000237,-1.47643232124
ACH-000238,-1.8339850968200002
ACH-000243,-1.56744164911
ACH-000244,-1.37588337677
ACH-000246,-1.5902051874399998
ACH-000248,-1.70121763616
ACH-000250,-1.44448373009
ACH-000251,-1.50319691067
ACH-000253,-1.9393031001299998
ACH-000255,-1.4895778431400002
ACH-000256,-1.49448306852
ACH-000257,-1.6247229598
ACH-000258,-1.6107569103000001
ACH-000259,-1.4828550766
ACH-000260,-1.39401326495
ACH-000261,-1.59173906757
ACH-000262,-1.2284748109399999
ACH-000263,-1.64033035911
ACH-000264,-1.7800055638599999
ACH-000265,-1.5078749093700001
ACH-000266,-1.72912893354
ACH-000272,-1.56498964541
ACH-000273,-1.4714801709799998
ACH-000274,-1.2872226766500001
ACH-000277,-1.61317588314
ACH-000278,-1.3000567095
ACH-000279,-1.38466322454
ACH-000280,-1.9911424911900002
ACH-000281,-1.8239826016799998
ACH-000288,-1.46543980647
ACH-000291,-1.2754269113799999
ACH-000293,-1.26414047115
ACH-000294,-1.21889999289
ACH-000295,-1.40510252155
ACH-000296,-1.31555424515
ACH-000302,-1.59737215262
ACH-000304,-1.33432400893
ACH-000307,-1.48163035817
ACH-000308,-1.8397022238900003
ACH-000310,-1.3791147246899997
ACH-000311,-1.8505959299099999
ACH-000312,-1.45502028868
ACH-000315,-1.35570078229
ACH-000316,-1.15533414543
ACH-000317,-1.837884171
ACH-000318,-1.46460440683
ACH-000319,-1.47216376384
ACH-000320,-1.4904006787600002
ACH-000322,-1.35837900718
ACH-000323,-1.30842677516
ACH-000324,-1.64173749924
ACH-000329,-1.30722772677
ACH-000330,-1.21929578201
ACH-000331,-1.41669814562
ACH-000332,-1.62720037914
ACH-000334,-1.3951155939700002
ACH-000335,-1.38013555095
ACH-000336,-1.68684988121
ACH-000337,-1.57003388365
ACH-000339,-1.656778097
ACH-000341,-0.887391494102
ACH-000348,-1.3507542303
ACH-000350,-2.06612434813
ACH-000352,-1.21142504626
ACH-000356,-1.7189413785900003
ACH-000361,-1.4136665655899998
ACH-000362,-1.35468217352
ACH-000363,-1.19354069767
ACH-000364,-1.7001144734600002
ACH-000365,-1.60134482807
ACH-000366,-1.32142935453
ACH-000368,-1.52630488628
ACH-000374,-1.69060642368
ACH-000375,-1.21799663744
ACH-000376,-1.29840788694
ACH-000381,-1.22928101813
ACH-000383,-1.8759691067200002
ACH-000387,-1.16872017409
ACH-000389,-1.4663443053299998
ACH-000390,-1.60815436049
ACH-000393,-1.59714304806
ACH-000395,-1.85293511613
ACH-000397,-1.7054711574599999
ACH-000401,-1.19845059402
ACH-000402,-1.9014854920400002
ACH-000403,-1.9764758413299999
ACH-000404,-1.37833374678
ACH-000406,-1.17509932448
ACH-000407,-1.2331246334100001
ACH-000408,-1.7816871471900002
ACH-000410,-1.44081798016
ACH-000411,-1.61581430359
ACH-000414,-1.6128456218
ACH-000415,-1.9728015959099998
ACH-000416,-1.42319032003
ACH-000420,-1.2369847421
ACH-000421,-1.3746646051
ACH-000424,-1.54415619419
ACH-000425,-1.18456171884
ACH-000426,-1.4270611847499999
ACH-000427,-2.17981229983
ACH-000433,-1.6050465058399999
ACH-000436,-1.3220105024
ACH-000444,-1.37148018786
ACH-000445,-1.50239617132
ACH-000448,-1.44227143391
ACH-000450,-1.20087412607
ACH-000452,-1.64207309213
ACH-000454,-1.55943869206
ACH-000458,-1.68392759206
ACH-000459,-1.33812715203
ACH-000460,-1.51962320252
ACH-000461,-1.7822760536200002
ACH-000463,-1.39528267869
ACH-000464,-1.60907291058
ACH-000466,-2.24549917104
ACH-000467,-1.48338873645
ACH-000468,-1.65948836975
ACH-000469,-1.40468337275
ACH-000470,-1.85064171088
ACH-000471,-1.53399366697
ACH-000472,-1.99894597779
ACH-000473,-1.46574912701
ACH-000475,-1.6329077608899998
ACH-000476,-1.5929982322100003
ACH-000477,-1.27414617426
ACH-000480,-1.36359639394
ACH-000481,-1.57250614131
ACH-000483,-1.7429404610599997
ACH-000484,-1.9326239251599997
ACH-000485,-1.6930385407799997
ACH-000486,-1.43975461552
ACH-000487,-1.50680619829
ACH-000488,-1.51701010096
ACH-000490,-1.450120415
ACH-000491,-1.3387614325100001
ACH-000495,-1.19246465536
ACH-000496,-1.38790875984
ACH-000499,-1.32736757565
ACH-000500,-2.04767263371
ACH-000502,-1.2925667753299999
ACH-000503,-1.19557224315
ACH-000505,-1.55646208174
ACH-000507,-1.5890078046399998
ACH-000510,-1.53197964525
ACH-000511,-1.47002793009
ACH-000512,-1.4788976779700003
ACH-000516,-1.6061358471399998
ACH-000517,-1.4873914527599998
ACH-000518,-2.0167779056999997
ACH-000520,-1.4659455479199999
ACH-000521,-1.31028595946
ACH-000522,-1.5217798871700001
ACH-000524,-1.3908799173100002
ACH-000527,-1.4135458347999998
ACH-000528,-1.3574131302399999
ACH-000537,-1.7674446978
ACH-000541,-1.4454437666100002
ACH-000542,-1.5739434446899998
ACH-000544,-1.3807738285799998
ACH-000545,-1.6601706407700003
ACH-000547,-1.7749337385
ACH-000548,-1.73280990288
ACH-000549,-1.47400524014
ACH-000550,-1.60355263569
ACH-000552,-1.4683312035299998
ACH-000556,-1.48602368957
ACH-000557,-1.063634435
ACH-000570,-1.43306286556
ACH-000571,-1.84372093104
ACH-000573,-1.8380209531799998
ACH-000576,-1.3555649332700002
ACH-000580,-1.08801244803
ACH-000584,-1.41451204512
ACH-000585,-1.54951288314
ACH-000588,-1.2457292611700002
ACH-000589,-1.41255371281
ACH-000591,-1.1864031689799999
ACH-000593,-1.45467589919
ACH-000600,-1.3896213932700001
ACH-000601,-1.56722350945
ACH-000604,-1.41304409926
ACH-000605,-1.7371682447099999
ACH-000606,-1.3582712807
ACH-000608,-1.0766160120100001
ACH-000614,-1.05986424917
ACH-000616,-1.39936363001
ACH-000618,-1.5174340502700001
ACH-000619,-1.7848894885599997
ACH-000620,-1.4607769732799998
ACH-000621,-1.03377875998
ACH-000622,-1.6347007916499998
ACH-000623,-1.2964180564499999
ACH-000624,-1.6123494481099998
ACH-000627,-1.53131415236
ACH-000630,-1.35564451727
ACH-000632,-1.37915462041
ACH-000633,-1.5454561999899998
ACH-000637,-1.5799475275400001
ACH-000638,-1.45094581766
ACH-000646,-1.41273724911
ACH-000647,-1.8260876586700001
ACH-000648,-1.56035424712
ACH-000649,-1.5432784489700002
ACH-000651,-1.94099357134
ACH-000652,-1.58334311129
ACH-000653,-1.35923149262
ACH-000657,-1.68979968465
ACH-000658,-1.30066784463
ACH-000661,-1.0977217088299998
ACH-000662,-1.35369461387
ACH-000663,-1.13089164433
ACH-000665,-1.57002462998
ACH-000671,-1.19724740426
ACH-000673,-1.6097295934600002
ACH-000676,-0.96899212373
ACH-000677,-0.7786385865500001
ACH-000681,-1.71412646075
ACH-000682,-1.5636485667299997
ACH-000683,-1.47274598125
ACH-000684,-1.26869344358
ACH-000688,-1.5587490914
ACH-000693,-1.4541234281600002
ACH-000694,-1.54799180549
ACH-000695,-1.66532198834
ACH-000696,-1.33871298185
ACH-000697,-1.4778709725699999
ACH-000699,-1.5416610742399999
ACH-000701,-1.65438528424
ACH-000706,-1.2754374985799999
ACH-000711,-1.5329542235
ACH-000713,-1.57785808565
ACH-000714,-1.6989816144
ACH-000718,-1.84279144564
ACH-000720,-1.47295483745
ACH-000721,-1.5841694895700003
ACH-000724,-1.79608373975
ACH-000725,-1.06016056518
ACH-000732,-1.33891963313
ACH-000734,-1.51431195645
ACH-000735,-1.5943255619
ACH-000736,-1.32220927486
ACH-000738,-1.45791340509
ACH-000746,-1.52741517382
ACH-000747,-1.30628481087
ACH-000748,-1.4282124226
ACH-000753,-1.5535960247100002
ACH-000756,-1.8578011925799998
ACH-000757,-1.45034865502
ACH-000758,-1.66987135258
ACH-000760,-1.5866566066
ACH-000763,-1.16945618195
ACH-000764,-1.61241423586
ACH-000765,-1.11088579554
ACH-000766,-1.63703981942
ACH-000767,-1.2125961614799998
ACH-000768,-1.2854932907799999
ACH-000769,-1.64540373779
ACH-000770,-1.43718104399
ACH-000771,-1.58509255416
ACH-000773,-1.25304915094
ACH-000776,-1.69079496032
ACH-000777,-1.5188520093900002
ACH-000778,-2.64499232095
ACH-000781,-1.50760631141
ACH-000782,-1.54586113005
ACH-000783,-1.6416872864200003
ACH-000784,-1.4298602038600001
ACH-000785,-1.59422693851
ACH-000787,-1.57226003032
ACH-000788,-1.6043358351700001
ACH-000791,-1.6645657344999998
ACH-000792,-1.2929389656799999
ACH-000794,-1.63937123555
ACH-000796,-1.94030025003
ACH-000799,-1.2938113146799999
ACH-000800,-1.4876614490200002
ACH-000802,-1.69230919715
ACH-000804,-1.41339065613
ACH-000805,-1.4859262090099998
ACH-000809,-1.4358999937099999
ACH-000810,-1.35398062949
ACH-000811,-1.7555043283
ACH-000817,-1.36819014665
ACH-000819,-1.5034693757700002
ACH-000820,-1.8915086344299998
ACH-000821,-1.4043791434900001
ACH-000822,-1.7027880331999998
ACH-000823,-1.55650918476
ACH-000824,-2.0498967820200003
ACH-000827,-1.40735672309
ACH-000829,-1.7026364915
ACH-000831,-1.32106524867
ACH-000832,-1.48542608073
ACH-000833,-1.1947719333
ACH-000834,-1.6433047495299997
ACH-000835,-1.5284566248700002
ACH-000836,-1.4233243451700002
ACH-000837,-1.66482365643
ACH-000838,-0.9448003450589999
ACH-000839,-1.92673967437
ACH-000840,-1.18683974965
ACH-000841,-1.60988817582
ACH-000843,-1.43431108518
ACH-000846,-1.0607128151799998
ACH-000847,-1.37700171913
ACH-000848,-1.17455109607
ACH-000849,-1.52798830937
ACH-000851,-1.47766306814
ACH-000855,-1.81560740617
ACH-000856,-1.57032499215
ACH-000858,-1.4505594343500001
ACH-000859,-1.80820451157
ACH-000861,-1.5636608328900001
ACH-000862,-1.64354880854
ACH-000865,-1.4616690559099998
ACH-000866,-1.4737871199
ACH-000867,-1.5196785177399998
ACH-000869,-0.942839662687
ACH-000872,-1.2685633574500002
ACH-000873,-1.4750291103600002
ACH-000876,-0.842793204409
ACH-000878,-1.36017618158
ACH-000880,-1.57668414069
ACH-000881,-1.3226421169700002
ACH-000882,-1.16238610474
ACH-000884,-1.42296824636
ACH-000885,-1.4622623095700003
ACH-000887,-1.5589158346399998
ACH-000888,-1.8792612480700002
ACH-000889,-1.2960785153299998
ACH-000890,-1.5222453564700003
ACH-000896,-1.8506914040200002
ACH-000898,-1.4231580647
ACH-000900,-1.46939601663
ACH-000901,-1.95160864243
ACH-000905,-1.708634754
ACH-000906,-1.6333997301299998
ACH-000907,-1.3676236676700002
ACH-000910,-1.3895812269
ACH-000911,-1.6289456502700002
ACH-000912,-1.17149100487
ACH-000913,-1.5336928489500001
ACH-000915,-1.4014852071200001
ACH-000916,-1.5586245242200003
ACH-000917,-1.45931105451
ACH-000921,-1.92599859189
ACH-000924,-1.41407803122
ACH-000926,-1.7205658197
ACH-000928,-1.8457234485
ACH-000929,-1.76090426393
ACH-000932,-1.29920311361
ACH-000935,-1.2568413264899998
ACH-000936,-1.4999106043900001
ACH-000937,-1.68534233029
ACH-000938,-1.62464305063
ACH-000939,-1.13692763055
ACH-000941,-1.22761613144
ACH-000943,-1.40237652738
ACH-000946,-1.60069129611
ACH-000947,-1.2963246166700002
ACH-000948,-1.29576292817
ACH-000950,-1.6663693522299998
ACH-000953,-1.78907761997
ACH-000957,-1.2966055301100001
ACH-000958,-1.45140018414
ACH-000960,-1.7456586085900003
ACH-000963,-1.5630413715600002
ACH-000968,-1.2425649625700002
ACH-000969,-1.4082628705700002
ACH-000973,-1.790177635
ACH-000974,-1.7521788161900003
ACH-000975,-1.42719618076
ACH-000976,-1.8134185584400002
ACH-000978,-1.57171129683
ACH-000980,-1.4204500942899998
ACH-000984,-1.79288817129
ACH-000986,-1.46072107185
ACH-000988,-1.50289687803
ACH-000993,-2.06532982752
ACH-000994,-1.34302117158
ACH-000996,-1.57318584653
ACH-001001,-1.65775344861
ACH-001020,-1.51067665289
ACH-001028,-1.6445376593099998
ACH-001031,-1.66654525236
ACH-001038,-1.44407006211
ACH-001048,-1.7222417727300001
ACH-001050,-1.6827591507799997
ACH-001053,-1.56472810498
ACH-001054,-1.44547034097
ACH-001061,-1.5352724815099998
ACH-001067,-1.37635682961
ACH-001075,-1.7326753108500001
ACH-001096,-1.37277075368
ACH-001128,-1.05254880988
ACH-001134,-1.3000325291600001
ACH-001151,-1.5820699173100001
ACH-001163,-1.5971518555200002
ACH-001164,-1.14451902403
ACH-001173,-1.5425629177200002
ACH-001183,-1.6067072717200002
ACH-001184,-1.2278168608700002
ACH-001190,-1.34122142267
ACH-001192,-1.2094801042
ACH-001193,-1.38782553176
ACH-001196,-1.28625440143
ACH-001197,-1.6107769785400001
ACH-001205,-1.7792257632900002
ACH-001211,-1.26738327407
ACH-001212,-1.4759243938600002
ACH-001228,-1.58488958372
ACH-001232,-1.3515475812600002
ACH-001239,-1.29507196164
ACH-001274,-1.73327456053
ACH-001275,-1.5742094643
ACH-001277,-1.40093450308
ACH-001278,-1.36576928308
ACH-001280,-1.41590474743
ACH-001283,-1.43837359704
ACH-001289,-1.25010935186
ACH-001295,-1.61056433889
ACH-001300,-1.3142723039
ACH-001301,-1.3917502595
ACH-001302,-1.20676263951
ACH-001303,-1.86339915241
ACH-001306,-1.4504558208200002
ACH-001318,-1.4081543309
ACH-001322,-1.66237112656
ACH-001328,-1.63953954926
ACH-001332,-1.5195470006
ACH-001333,-1.23748020393
ACH-001336,-1.42999713301
ACH-001340,-1.5876232264599999
ACH-001346,-1.74267037065
ACH-001353,-1.6239032225
ACH-001354,-1.48055778555
ACH-001367,-1.2798792795899998
ACH-001368,-1.59949097699
ACH-001374,-1.5274127365299999
ACH-001375,-1.4293914410600002
ACH-001377,-1.8931338284900001
ACH-001380,-1.4554506410299999
ACH-001391,-1.4471672601499999
ACH-001407,-1.8599144937
ACH-001408,-1.87159955412
ACH-001413,-1.63630194118
ACH-001430,-1.7066804343000002
ACH-001431,-1.56320163301
ACH-001450,-1.22790590324
ACH-001496,-1.30640048223
ACH-001500,-1.3583491874399998
ACH-001521,-1.7317322692099997
ACH-001523,-1.8318855202400002
ACH-001532,-1.42407510852
ACH-001536,-1.6098596442500002
ACH-001550,-1.4840933454799998
ACH-001552,-1.8389949773400003
ACH-001554,-1.3473727429799998
ACH-001645,-1.19612725215
ACH-001654,-1.76377130949
ACH-001715,-1.7495189463299998
ACH-001735,-1.48344670549
ACH-001736,-1.4237795542200002
ACH-001737,-1.3740734025999999
ACH-001740,-1.1041560913700001
ACH-001745,-1.3055480884200001
ACH-001750,-1.5060276962799999
ACH-001765,-1.3993784234600002
ACH-001956,-1.46322745783
ACH-001957,-1.3155959763200002
