,OR2A4 (79541)
ACH-000004,-0.314977320313
ACH-000007,-0.229158959625
ACH-000009,-0.377170810619
ACH-000011,-0.36564284627099997
ACH-000012,-0.417036153599
ACH-000013,-0.499271827628
ACH-000014,-0.428675940928
ACH-000015,-0.40000931013499996
ACH-000017,-0.22360889081799998
ACH-000018,-0.383411376914
ACH-000019,-0.39289312332500004
ACH-000021,-0.580873362631
ACH-000022,-0.330342202469
ACH-000025,-0.248005291455
ACH-000028,-0.30104246578
ACH-000030,-0.403504726357
ACH-000035,-0.456279223084
ACH-000036,-0.315969060908
ACH-000037,-0.36341016079800004
ACH-000039,-0.550777881869
ACH-000040,-0.28481174880800003
ACH-000041,-0.525035284586
ACH-000042,-0.460831880748
ACH-000045,-0.362439777498
ACH-000047,-0.46577682464599995
ACH-000052,-0.26114958758400003
ACH-000053,-0.341718919102
ACH-000054,-0.36435591952299995
ACH-000055,-0.32602444702100003
ACH-000060,-0.282258510218
ACH-000067,-0.384505488616
ACH-000070,-0.445893566386
ACH-000075,-0.333116351573
ACH-000078,-0.49273636834
ACH-000082,-0.395194671763
ACH-000085,-0.292695541614
ACH-000086,-0.324452010738
ACH-000087,-0.66748963771
ACH-000092,-0.489689416259
ACH-000095,-0.39289514559600003
ACH-000097,-0.37843093438600006
ACH-000098,-0.426782633968
ACH-000099,-0.401104911595
ACH-000108,-0.549606535324
ACH-000113,-0.560400609079
ACH-000115,-0.210439940795
ACH-000116,-0.367281260195
ACH-000118,-0.420937180052
ACH-000120,-0.41810040029600004
ACH-000123,-0.374002709014
ACH-000127,-0.400524034576
ACH-000128,-0.42198260393
ACH-000132,-0.530707645028
ACH-000133,-0.282220934554
ACH-000137,-0.32612771856600004
ACH-000138,-0.382509072579
ACH-000142,-0.377746154362
ACH-000143,-0.399477993332
ACH-000146,-0.578481494883
ACH-000148,-0.325239317925
ACH-000150,-0.546815508235
ACH-000152,-0.337227633348
ACH-000153,-0.376523364522
ACH-000159,-0.278577479533
ACH-000160,-0.35295099985899997
ACH-000163,-0.23721837152300002
ACH-000167,-0.43012907573799997
ACH-000168,-0.467209424062
ACH-000169,-0.264866369152
ACH-000178,-0.425479203117
ACH-000182,-0.34095347532700004
ACH-000183,-0.40775756682
ACH-000188,-0.456789533907
ACH-000189,-0.133454679498
ACH-000190,-0.28852812332100003
ACH-000198,-0.403889126872
ACH-000204,-0.252372491081
ACH-000206,-0.33963779192599997
ACH-000207,-0.42086850289300004
ACH-000211,-0.383262799683
ACH-000215,-0.429781739177
ACH-000221,-0.339006383437
ACH-000222,-0.33761682033
ACH-000223,-0.286214335918
ACH-000226,-0.39209825295699996
ACH-000227,-0.41812591141500005
ACH-000228,-0.31480272213000005
ACH-000231,-0.390293270881
ACH-000232,-0.277246085078
ACH-000233,-0.500261101232
ACH-000234,-0.38526557620499996
ACH-000235,-0.374382046451
ACH-000237,-0.35717906274800004
ACH-000238,-0.50857158444
ACH-000243,-0.391996128876
ACH-000244,-0.17017769372400002
ACH-000246,-0.47986865137199997
ACH-000248,-0.28177204773200004
ACH-000250,-0.431653920005
ACH-000251,-0.40012082740500005
ACH-000253,-0.35524443648000004
ACH-000255,-0.40014118084
ACH-000256,-0.430420445019
ACH-000257,-0.490518983206
ACH-000258,-0.673182902654
ACH-000259,-0.428847366617
ACH-000260,-0.421098224122
ACH-000261,-0.40955015838500003
ACH-000262,-0.232392056059
ACH-000263,-0.15360549524800002
ACH-000264,-0.360125230034
ACH-000265,-0.387960650432
ACH-000266,-0.378953449183
ACH-000272,-0.326716852261
ACH-000273,-0.479994305448
ACH-000274,-0.515026507671
ACH-000277,-0.396167291859
ACH-000278,-0.391469340091
ACH-000279,-0.598495811748
ACH-000280,-0.23189503254299998
ACH-000281,-0.424428358049
ACH-000288,-0.43348990266000004
ACH-000291,-0.381677911469
ACH-000293,-0.32710652838300003
ACH-000294,-0.625002560443
ACH-000295,-0.736969589391
ACH-000296,-0.437702132831
ACH-000302,-0.5562210258160001
ACH-000304,-0.255407058485
ACH-000307,-0.285454128362
ACH-000308,-0.522024595054
ACH-000310,-0.46098214111999997
ACH-000311,-0.502289881433
ACH-000312,-0.425104851718
ACH-000315,-0.433027266163
ACH-000316,-0.292380914587
ACH-000317,-0.504990706454
ACH-000318,-0.410564766899
ACH-000319,-0.31722813803399996
ACH-000320,-0.489883880575
ACH-000322,-0.339645969647
ACH-000323,-0.194403891474
ACH-000324,-0.359604404355
ACH-000329,-0.388300014389
ACH-000330,-0.531292054242
ACH-000331,-0.28324511186900003
ACH-000332,-0.408178191584
ACH-000334,-0.28294313719700004
ACH-000335,-0.552771196068
ACH-000336,-0.500804585111
ACH-000337,-0.19224370549199998
ACH-000339,-0.45716991886999997
ACH-000341,-0.422505349362
ACH-000348,-0.5652407898080001
ACH-000350,-0.352940443211
ACH-000352,-0.374212391274
ACH-000356,-0.396841667698
ACH-000361,-0.27138744272599996
ACH-000362,-0.545784258541
ACH-000363,-0.400362848279
ACH-000364,-0.329843106364
ACH-000365,-0.545943549251
ACH-000366,-0.35637719348700003
ACH-000368,-0.31370148494000005
ACH-000374,-0.31973043156500003
ACH-000375,-0.42946388728
ACH-000376,-0.42230206496399997
ACH-000381,-0.333336250919
ACH-000383,-0.405317958831
ACH-000387,-0.537916954196
ACH-000389,-0.125410732355
ACH-000390,-0.351785932067
ACH-000393,-0.546602801102
ACH-000395,-0.555986628073
ACH-000397,-0.34132172541999994
ACH-000401,-0.5350603163009999
ACH-000402,-0.19900890049699999
ACH-000403,-0.327936597533
ACH-000404,-0.37664841051299996
ACH-000406,-0.5252853364760001
ACH-000407,-0.33408519229899997
ACH-000408,-0.39778346895499994
ACH-000410,-0.37566927229099994
ACH-000411,-0.331821046097
ACH-000414,-0.47254193987599996
ACH-000415,-0.47459681523900005
ACH-000416,-0.350313135281
ACH-000420,-0.43164656095299997
ACH-000421,-0.356638816165
ACH-000424,-0.314505291069
ACH-000425,-0.34865988416199994
ACH-000426,-0.527662730926
