,ZUFSP (221302)
ACH-000004,-0.17099798498
ACH-000007,-0.114742224941
ACH-000009,0.062378580014699994
ACH-000011,0.07587376659239999
ACH-000012,0.0118794716408
ACH-000013,0.036300575231800004
ACH-000014,-0.0431685018624
ACH-000015,-0.00542378378945
ACH-000017,0.021125845985500002
ACH-000018,0.127175411764
ACH-000019,0.0618237661607
ACH-000021,-0.370040913837
ACH-000022,0.014906199010299999
ACH-000025,0.029449917354900004
ACH-000028,0.00908155438112
ACH-000030,-0.0865555377888
ACH-000035,0.07440991598730001
ACH-000036,0.00300977295946
ACH-000037,0.236019775047
ACH-000039,0.023179636335400003
ACH-000040,-0.0022319181403
ACH-000041,0.129829695649
ACH-000042,-0.06884626186210001
ACH-000045,-0.005493009140680001
ACH-000047,-0.0413498881022
ACH-000052,-0.00161400730778
ACH-000053,-0.022484589350200004
ACH-000054,-0.0371855265425
ACH-000055,0.160215314778
ACH-000060,-0.124280780562
ACH-000067,-0.119872694095
ACH-000070,0.150262245667
ACH-000075,-0.24700695085299998
ACH-000078,-0.10347659124099999
ACH-000082,0.0106036223292
ACH-000085,0.12439494609200001
ACH-000086,-0.00870500925132
ACH-000087,-0.135171277149
ACH-000092,-0.049216850264999994
ACH-000095,-0.0463774836322
ACH-000097,-0.012217818977700001
ACH-000098,-0.061422031937499996
ACH-000099,-0.092543726634
ACH-000108,-0.169168834976
ACH-000113,-0.164286763379
ACH-000115,-0.007059468529760001
ACH-000116,-0.027999833220799998
ACH-000118,-0.0704752001808
ACH-000120,-0.0609896068707
ACH-000123,-0.11264404182700001
ACH-000127,-0.054988856935900006
ACH-000128,0.08200843551419999
ACH-000132,-0.262730136849
ACH-000133,0.0876238683959
ACH-000137,-0.0940361137249
ACH-000138,-0.079623762313
ACH-000142,0.0909738150588
ACH-000143,-0.024183087812299997
ACH-000146,0.020752717739400003
ACH-000148,-0.040821404807699996
ACH-000150,0.00334642211864
ACH-000152,0.160349427624
ACH-000153,-0.019545923868099998
ACH-000159,0.0844572636785
ACH-000160,-0.11047741851199999
ACH-000163,0.0710302394477
ACH-000167,-0.14151471623099998
ACH-000168,0.183043882423
ACH-000169,-0.0127752758143
ACH-000178,0.00018083177073099997
ACH-000182,0.057064304084400004
ACH-000183,-0.0476296649219
ACH-000188,0.0163291000554
ACH-000189,-0.046191060001400004
ACH-000190,-0.09783529544189999
ACH-000198,0.0235758783042
ACH-000204,0.15692429019
ACH-000206,0.037433757491599995
ACH-000207,-0.026663097090500004
ACH-000211,-0.106023981787
ACH-000215,0.0697509558438
ACH-000221,0.049199318704
ACH-000222,0.00984240124163
ACH-000223,-0.104585187551
ACH-000226,-0.00958083336504
ACH-000227,-0.310301869948
ACH-000228,-0.189206077401
ACH-000231,-0.112329942159
ACH-000232,0.0549527713451
ACH-000233,0.138178589029
ACH-000234,0.011277392016700001
ACH-000235,-0.0514508768069
ACH-000237,0.127595584329
ACH-000238,0.0278581653441
ACH-000243,-0.16892180139899998
ACH-000244,0.17225503254500002
ACH-000246,-0.18663372869800002
ACH-000248,-0.024633289515400003
ACH-000250,-0.029513206569999995
ACH-000251,-0.192158435907
ACH-000253,-0.0559312559861
ACH-000255,-0.139888860197
ACH-000256,-0.0428920470889
ACH-000257,-0.059700305020000004
ACH-000258,0.0920632597175
ACH-000259,-0.09867401525419998
ACH-000260,0.0555528386883
ACH-000261,-0.230196454736
ACH-000262,0.120248029575
ACH-000263,-0.016296505994
ACH-000264,-0.00355823129925
ACH-000265,-0.150750461001
ACH-000266,-0.0683716522494
ACH-000272,-0.0133375078351
ACH-000273,-0.18734536383699998
ACH-000274,-0.04298527269730001
ACH-000277,-0.105355844363
ACH-000278,-0.0694561773595
ACH-000279,-0.0101056519773
ACH-000280,0.0186180071075
ACH-000281,-0.053246724343800005
ACH-000288,0.0350272536971
ACH-000291,-0.00348429916268
ACH-000293,0.014853083337600001
ACH-000294,-0.07943256032599999
ACH-000295,-0.0353557422068
ACH-000296,-0.0978819487222
ACH-000302,0.0130011446938
ACH-000304,0.120110137313
ACH-000307,0.11825534168
ACH-000308,-0.034780590259500005
ACH-000310,-0.20607996316100002
ACH-000311,-0.143052453685
ACH-000312,-0.135292509598
ACH-000315,-0.0837104297838
ACH-000316,0.0527092890158
ACH-000317,0.0952025030535
ACH-000318,-0.020319848591900003
ACH-000319,-0.162816650707
ACH-000320,-0.18332628368
ACH-000322,0.0362996177033
ACH-000323,-0.0660504935144
ACH-000324,-0.026873921810400003
ACH-000329,0.057043096057199996
ACH-000330,0.0364274463256
ACH-000331,-0.0863966030491
ACH-000332,-0.0469438256556
ACH-000334,-0.18608441120900002
ACH-000335,0.153476552143
ACH-000336,-0.0802928503572
ACH-000337,0.18235840636700001
ACH-000339,-0.0995012751558
ACH-000341,0.0925623065985
ACH-000348,-0.0811772494
ACH-000350,-0.042396882631400006
ACH-000352,0.096423369025
ACH-000356,-0.0612939342049
ACH-000361,0.134039000729
ACH-000362,-0.0202082252533
ACH-000363,-0.062789646112
ACH-000364,-0.026828471941800002
ACH-000365,-0.0562115384036
ACH-000366,-0.0547980914281
ACH-000368,0.32040710509799997
ACH-000374,0.0449338119878
ACH-000375,0.015382059813899998
ACH-000376,-0.030130201800899998
ACH-000381,0.167215332681
ACH-000383,-0.00648669970142
ACH-000387,-0.0198295953216
ACH-000389,-0.0284400476194
ACH-000390,-0.106326064838
ACH-000393,0.0397260037372
ACH-000395,0.280978519739
ACH-000397,-0.008836387502320001
ACH-000401,0.221841780616
ACH-000402,-0.165943693241
ACH-000403,0.0169598007173
ACH-000404,0.339125694244
ACH-000406,-0.0376992909446
ACH-000407,0.0714679685328
ACH-000408,-0.056584354214900004
ACH-000410,-0.24319500166299998
ACH-000411,-0.12891230498700001
ACH-000414,-0.201516255387
ACH-000415,-0.080732631952
ACH-000416,-0.009831461063950001
ACH-000420,-0.0965831596919
ACH-000421,-0.0666145645059
ACH-000424,-0.024312803648900004
ACH-000425,-0.0818512900683
ACH-000426,0.226571501926
ACH-000427,-0.137181322955
ACH-000433,-0.00110331729664
ACH-000436,0.15082086988399998
ACH-000444,-0.047288419356800004
ACH-000445,-0.0318685430649
ACH-000448,0.0313030236403
ACH-000450,0.026080232407999997
ACH-000452,-0.011395140235500001
ACH-000454,0.109600532478
ACH-000458,0.023976043896499998
ACH-000459,0.16167177703299998
ACH-000460,-0.0900020491822
ACH-000461,0.028833441546400003
ACH-000463,-0.00213529402163
ACH-000464,0.015932987919700003
ACH-000466,0.00149547948706
ACH-000467,-0.11859124339400001
ACH-000468,-0.0687605491614
ACH-000469,-0.005367444732199999
ACH-000470,0.0700247916417
ACH-000471,0.0493854589064
ACH-000472,-0.00758835246429
ACH-000473,0.103549429364
ACH-000475,0.000585385981063
ACH-000476,0.0509227116092
ACH-000477,0.167106796937
ACH-000480,0.112775051348
ACH-000481,-0.0491966773169
ACH-000483,0.037385129045099996
ACH-000484,0.104130879009
ACH-000485,0.0213256336908
ACH-000486,-0.0265538047694
ACH-000487,-0.078731350077
ACH-000488,0.097371475244
ACH-000490,0.0563348511376
ACH-000491,0.0890538001318
ACH-000495,0.152891004592
ACH-000496,-0.0971992245353
ACH-000499,0.087942149596
ACH-000500,0.136636150902
ACH-000502,-0.020815298170700002
ACH-000503,-0.09211444417760002
ACH-000505,-0.0742812622573
ACH-000507,0.0208674835975
ACH-000510,0.0241726391695
ACH-000511,-0.228333726397
ACH-000512,-0.10350291891300001
ACH-000516,-0.05872618487819999
ACH-000517,-0.0137694625324
ACH-000518,0.208393032305
ACH-000520,0.0111972226709
ACH-000521,0.054873578422999995
ACH-000522,0.00165643584852
ACH-000524,0.012079141180499998
ACH-000527,-0.0833935213438
ACH-000528,-0.0251499957461
ACH-000537,-0.07543908834560001
ACH-000541,0.09099876648389998
ACH-000542,-0.130034353027
ACH-000544,-0.0446884398783
ACH-000545,-0.20585066130999996
ACH-000547,0.0396372409171
ACH-000548,0.039183865845800005
ACH-000549,0.164249129652
ACH-000550,-0.020191633196099998
ACH-000552,0.0039704659422
ACH-000556,-0.0376054974457
ACH-000557,0.0808889162373
ACH-000570,0.105566778854
ACH-000571,-0.0278885685861
ACH-000573,-0.13360462413899998
ACH-000576,0.0459153701112
ACH-000580,-0.05345748880369999
ACH-000584,0.041294873108300004
ACH-000585,-0.0444408886324
ACH-000588,0.0886902456704
ACH-000589,-0.111398895849
ACH-000591,0.236008477366
ACH-000593,-0.0182390325854
ACH-000600,-0.07193165723389999
ACH-000601,-0.00268792658841
ACH-000604,0.0159778677076
ACH-000605,-0.0111714891632
ACH-000606,-0.0977676526639
ACH-000608,0.0202619815407
ACH-000614,-0.09736737484660002
ACH-000616,0.10400278906400001
ACH-000618,0.0316234685463
ACH-000619,-0.0464795743437
ACH-000620,-0.0852575065132
ACH-000621,-0.0466976278985
ACH-000622,-0.0393080602381
ACH-000623,-0.150335563892
ACH-000624,0.008218739773239999
ACH-000627,-0.15897005899299999
ACH-000630,0.0194923593625
ACH-000632,-0.060439690661300005
ACH-000633,-0.0351109981178
ACH-000637,0.056770539330900004
ACH-000638,-0.2125404169
ACH-000646,-0.039848088129199995
ACH-000647,-0.062384155639199995
ACH-000648,-0.241600346633
ACH-000649,0.048306701499199994
ACH-000651,-0.0517416038889
ACH-000652,0.0179163009079
ACH-000653,0.0719600156152
ACH-000657,-0.0809210996045
ACH-000658,-0.152625559926
ACH-000661,-0.0736568486007
ACH-000662,0.210263550491
ACH-000663,-0.0179578778568
ACH-000665,-0.00885268682045
ACH-000671,-0.016951151376
ACH-000673,-0.0308708116719
ACH-000676,-0.109963891411
ACH-000677,0.0108592624634
ACH-000681,-0.103115772412
ACH-000682,-0.024263339063300002
ACH-000683,-0.10757550694599999
ACH-000684,-0.121316572598
ACH-000688,-0.222345988527
ACH-000693,0.0233676475245
ACH-000694,-0.05122722615809999
ACH-000695,0.143074339736
ACH-000696,-0.126112142632
ACH-000697,-0.0931165743745
ACH-000699,-0.36842443213299997
ACH-000701,-0.06250827544290001
ACH-000706,0.027363284146
ACH-000711,-0.0511403934832
ACH-000713,-0.104004048928
ACH-000714,0.0973031071342
ACH-000718,-0.193435632497
ACH-000720,0.0985200433037
ACH-000721,-0.032843121600200004
ACH-000724,0.288507503752
ACH-000725,-0.24195350838500002
ACH-000732,0.43342313940899996
ACH-000734,-0.060261570546199995
ACH-000735,-0.11937428056800001
ACH-000736,-0.039452929913499996
ACH-000738,0.05226607473119999
ACH-000746,-0.199731954431
ACH-000747,-0.00489239580792
ACH-000748,-0.037983308225
ACH-000753,-0.0679224701365
ACH-000756,0.0007361094768350001
ACH-000757,-0.224684603583
ACH-000758,0.150483353406
ACH-000760,0.181475883493
ACH-000763,-0.16928582392900002
ACH-000764,-0.101365455304
ACH-000765,-0.0998023774442
ACH-000766,-0.06963161682039999
ACH-000767,-0.0684684306618
ACH-000768,0.118762719593
ACH-000769,-0.11789838185200001
ACH-000770,0.028110963271
ACH-000771,-0.0351091061165
ACH-000773,0.028967831586599997
ACH-000776,0.277922798531
ACH-000777,0.08228619028089999
ACH-000778,0.0818439533787
ACH-000781,-0.091997975928
ACH-000782,0.0558918444702
ACH-000783,0.04986434347
ACH-000784,0.0228294213441
ACH-000785,-0.170621905453
ACH-000787,0.053159115553
ACH-000788,-0.038483736811300004
ACH-000791,-0.103931742831
ACH-000792,-0.18999270155099998
ACH-000794,-0.0477191392381
ACH-000796,-0.07216778429739999
ACH-000799,-0.197411260851
ACH-000800,-0.145461476615
ACH-000802,-0.0066954921526800005
ACH-000804,-0.00073354040411
ACH-000805,0.127127575855
ACH-000809,0.00842604391438
ACH-000810,0.161759491291
ACH-000811,-0.0157155765352
ACH-000817,0.0030770569882500004
