,TSEN34 (79042)
ACH-000004,-0.505949428952
ACH-000007,-0.912800472343
ACH-000009,-0.5847731214590001
ACH-000011,-0.7421071962219999
ACH-000012,-0.61828759492
ACH-000013,-0.603484913583
ACH-000014,-0.9887671022040001
ACH-000015,-0.7604372320980001
ACH-000017,-0.721936984425
ACH-000018,-0.8619757423989999
ACH-000019,-0.7188709631999999
ACH-000021,-0.664479512785
ACH-000022,-0.720433041511
ACH-000025,-0.6010590628320001
ACH-000028,-0.60246175588
ACH-000030,-0.7811423047030001
ACH-000035,-0.642233744187
ACH-000036,-0.775957786561
ACH-000037,-0.8894650524690001
ACH-000039,-0.745594833099
ACH-000040,-0.724503723715
ACH-000041,-1.01407977442
ACH-000042,-0.781656927064
ACH-000045,-0.8329533800660001
ACH-000047,-0.39821528245300003
ACH-000052,-0.8941153285179999
ACH-000053,-0.949763026943
ACH-000054,-0.5688192006930001
ACH-000055,-1.03430896687
ACH-000060,-0.771477719889
ACH-000067,-0.903607454716
ACH-000070,-0.755514044648
ACH-000075,-0.462231339693
ACH-000078,-0.44453347983
ACH-000082,-0.771797458768
ACH-000085,-0.8019334481820001
ACH-000086,-0.7016073892899999
ACH-000087,-0.470766887382
ACH-000092,-0.826282653299
ACH-000095,-0.6108025417899999
ACH-000097,-0.47182369567000004
ACH-000098,-0.810141073849
ACH-000099,-0.5254898117069999
ACH-000108,-0.6299351404619999
ACH-000113,-0.668199363867
ACH-000115,-0.369903817993
ACH-000116,-0.649598388661
ACH-000118,-0.738004639304
ACH-000120,-0.725928318666
ACH-000123,-0.606547554789
ACH-000127,-0.570832222414
ACH-000128,-0.569724131939
ACH-000132,-0.68065941579
ACH-000133,-0.9439622248
ACH-000137,-0.778119375331
ACH-000138,-0.8129329796170001
ACH-000142,-0.784871616957
ACH-000143,-0.76179091044
ACH-000146,-0.678560863566
ACH-000148,-0.588765043091
ACH-000150,-0.691606356366
ACH-000152,-1.1073397517799999
ACH-000153,-0.638817819192
ACH-000159,-0.698585848809
ACH-000160,-0.606044398059
ACH-000163,-0.7270512083030001
ACH-000167,-1.0334827702
ACH-000168,-0.841889079931
ACH-000169,-0.711015671898
ACH-000178,-0.889652565148
ACH-000182,-0.617529403217
ACH-000183,-0.746895465827
ACH-000188,-0.9111980472840001
ACH-000189,-0.589520536862
ACH-000190,-0.951119675739
ACH-000198,-0.44240525901
ACH-000204,-0.806004228452
ACH-000206,-0.700832085188
ACH-000207,-0.645923212245
ACH-000211,-0.75138741823
ACH-000215,-0.780176556212
ACH-000221,-0.658931035305
ACH-000222,-0.497051339829
ACH-000223,-0.54624955751
ACH-000226,-0.568704797423
ACH-000227,-0.119375533209
ACH-000228,-0.61998156538
ACH-000231,-0.830025312685
ACH-000232,-0.451436670651
ACH-000233,-0.732549096546
ACH-000234,-0.733202996339
ACH-000235,-0.760244714198
ACH-000237,-0.816767523188
ACH-000238,-0.547589852116
ACH-000243,-0.70736277282
ACH-000244,-0.841061709289
ACH-000246,-0.7712403285420001
ACH-000248,-0.8159449838639999
ACH-000250,-0.61307673433
ACH-000251,-1.2503999932799998
ACH-000253,-0.954574568827
ACH-000255,-0.8446371817180001
ACH-000256,-0.769965875103
ACH-000257,-0.6988545644499999
ACH-000258,-0.728705126393
ACH-000259,-0.6019465247219999
ACH-000260,-0.761331370738
ACH-000261,-0.613943277634
ACH-000262,-0.54398618279
ACH-000263,-0.284632912866
ACH-000264,-0.39571879411399996
ACH-000265,-0.6723328034489999
ACH-000266,-0.5164328747300001
ACH-000272,-0.8934784157600001
ACH-000273,-0.800622014867
ACH-000274,-0.7279086230740001
ACH-000277,-0.948586951762
ACH-000278,-0.914368443407
ACH-000279,-0.532994793792
ACH-000280,-0.718811275238
ACH-000281,-0.671321172704
ACH-000288,-0.568007678596
ACH-000291,-0.538356735043
ACH-000293,-0.927947593388
ACH-000294,-0.784301450406
ACH-000295,-0.587786113777
ACH-000296,-0.623303046451
ACH-000302,-0.780162621213
ACH-000304,-0.985029564267
ACH-000307,-0.786448341021
ACH-000308,-1.1009496285200002
ACH-000310,-0.316638751673
ACH-000311,-0.506551205146
ACH-000312,-0.78146646602
ACH-000315,-0.7242491741150001
ACH-000316,-0.764921875929
ACH-000317,-0.45865768235699994
ACH-000318,-0.58145595067
ACH-000319,-0.877250576878
ACH-000320,-0.555541652103
ACH-000322,-0.617243865375
ACH-000323,-0.8859494625830001
ACH-000324,-0.6033337463180001
ACH-000329,-0.8776443274779999
ACH-000330,-0.755139737608
ACH-000331,-0.7221949913950001
ACH-000332,-0.886269444547
ACH-000334,-0.561474202892
ACH-000335,-0.523512773097
ACH-000336,-0.804226870846
ACH-000337,-0.46785428976899995
ACH-000339,-0.815581308667
ACH-000341,-0.40323024943700003
ACH-000348,-0.801084432033
ACH-000350,-0.603950488586
ACH-000352,-0.6897239327269999
ACH-000356,-0.8456216609299999
ACH-000361,-0.776147197314
ACH-000362,-0.52394429175
ACH-000363,-0.76329353616
ACH-000364,-0.731781360266
ACH-000365,-0.650411010769
ACH-000366,-0.825150717525
ACH-000368,-0.943962344799
ACH-000374,-0.466245022126
ACH-000375,-0.609504230999
ACH-000376,-0.6630747674040001
ACH-000381,-0.9516479590000001
ACH-000383,-0.524951575616
ACH-000387,-0.467543063347
ACH-000389,-0.700299563873
ACH-000390,-0.461515490282
ACH-000393,-0.584921115458
ACH-000395,-0.726962520394
ACH-000397,-0.898200338222
ACH-000401,-0.458348725254
ACH-000402,-1.1097004892
ACH-000403,-0.506544742686
ACH-000404,-0.660338256194
ACH-000406,-0.606227538655
ACH-000407,-0.7393994865100001
ACH-000408,-0.848447479655
ACH-000410,-0.887844795559
ACH-000411,-0.790277697714
ACH-000414,-0.65399878677
ACH-000415,-0.644279505756
ACH-000416,-0.7426634959899999
ACH-000420,-0.768066878396
ACH-000421,-0.58287860125
ACH-000424,-0.46145098042599997
ACH-000425,-0.507789357298
ACH-000426,-0.48841562170900005
ACH-000427,-0.31318160838799997
ACH-000433,-0.9239489477509999
ACH-000436,-0.610069225467
ACH-000444,-0.67456419154
ACH-000445,-0.897586468022
ACH-000448,-0.616646327084
ACH-000450,-0.9964500246179999
ACH-000452,-0.47353580330300005
ACH-000454,-0.727724583608
ACH-000458,-0.995250825258
ACH-000459,-0.787910692079
ACH-000460,-0.642146601528
ACH-000461,-0.531864176493
ACH-000463,-0.9001419589249999
ACH-000464,-0.764207279847
ACH-000466,-0.5778237564509999
ACH-000467,-0.71872896854
ACH-000468,-0.529774343518
ACH-000469,-0.580807511247
ACH-000470,-0.48227500505800003
ACH-000471,-0.5324942708820001
ACH-000472,-0.702038474091
ACH-000473,-0.89991042795
ACH-000475,-0.577730325239
ACH-000476,-0.701445313793
ACH-000477,-0.795509277683
ACH-000480,-0.726240902626
ACH-000481,-0.705645058981
ACH-000483,-0.650241070831
ACH-000484,-0.809329867814
ACH-000485,-0.8750440727399998
ACH-000486,-0.654305481955
ACH-000487,-0.42552159809100004
