,ZFP36L2 (678)
ACH-000160,0.08635231770400001
ACH-000163,-0.146529750937
ACH-000167,0.768442107627
ACH-000168,-0.317359541112
ACH-000169,-0.08660606832789998
ACH-000178,-0.45447366555299995
ACH-000182,-0.22390734638700002
ACH-000183,-0.132308027269
ACH-000188,-0.225307376419
ACH-000189,-0.191126068363
ACH-000190,-0.158949000821
ACH-000198,-0.570660874175
ACH-000204,-0.0560298188088
ACH-000206,-0.540067391405
ACH-000207,-0.40550983966399995
ACH-000211,-0.237547563736
ACH-000215,-0.29640216249699997
ACH-000221,-0.32569892443500004
ACH-000222,0.188240373976
ACH-000223,-0.305803904249
ACH-000226,-0.476599438429
ACH-000227,-0.2974118707
ACH-000228,-0.140662133004
ACH-000231,-0.237258664997
ACH-000232,-0.35436702375
ACH-000233,-0.141242165205
ACH-000234,-0.271204362665
ACH-000235,-0.207525137967
ACH-000237,-0.12020425735500001
ACH-000238,-0.377317279318
ACH-000243,-0.12871584547599998
ACH-000244,-0.526610766849
ACH-000246,-0.246781800266
ACH-000248,-0.225557633097
ACH-000250,-0.289347000769
ACH-000251,-0.41611385949199997
ACH-000253,-0.0025784999854
ACH-000255,-0.344208028766
ACH-000256,-0.36269061279299997
ACH-000257,-0.34245202672799996
ACH-000258,-0.256324807056
ACH-000259,-0.6098549166539999
ACH-000260,-0.107443324077
ACH-000261,-0.218946849392
ACH-000262,-0.23856370592700002
ACH-000263,-0.29012125873100003
ACH-000264,-0.464696156493
ACH-000265,-0.20889863725900001
ACH-000266,-0.264963309644
ACH-000272,-0.286683924379
ACH-000273,-0.263924743773
ACH-000274,-0.6060834777390001
ACH-000277,-0.0682688174722
ACH-000278,-0.0901856951511
ACH-000279,-0.169031355957
ACH-000280,-0.15334488078400002
ACH-000281,-0.205169025644
ACH-000288,-0.24236458233000002
ACH-000291,-0.271479870383
ACH-000293,-0.591161353464
ACH-000294,-1.55940492734
ACH-000295,-0.663193758926
ACH-000296,-0.0316260483763
ACH-000302,-0.267669365391
ACH-000304,-0.0895863657843
ACH-000307,-0.359761679164
ACH-000308,-0.07821403767400001
ACH-000310,-0.619625636543
ACH-000311,-0.574253090148
ACH-000312,-0.535410102916
ACH-000315,0.233297182595
ACH-000316,-0.22005843539
ACH-000317,-0.405391849752
ACH-000318,-0.357146473994
ACH-000319,-0.202713667318
ACH-000320,-0.13736451933
ACH-000322,-0.107910217787
ACH-000323,-0.521503725611
ACH-000324,-0.189694607628
ACH-000329,-0.334241160441
ACH-000330,0.20505044443300002
ACH-000331,-0.307567177295
ACH-000332,-0.11277743137299999
ACH-000334,0.361440552781
ACH-000335,-0.34428562413099995
ACH-000336,-0.047803668678000004
ACH-000337,-0.18829856403099998
ACH-000339,-0.279791621735
ACH-000341,-0.3040170873
ACH-000348,-0.259156662671
ACH-000350,-0.191922707962
ACH-000352,-0.311203815494
ACH-000356,-0.487695016518
ACH-000361,-0.44569412261200003
ACH-000362,-0.7769967547509999
ACH-000363,0.265652968419
ACH-000364,-0.275760022066
ACH-000365,0.054919653305
ACH-000366,-0.40387731428400003
ACH-000368,-0.214182681228
ACH-000374,-0.348052675549
ACH-000375,-0.128912110534
ACH-000376,-0.26351531554200003
ACH-000381,-0.31902028520799997
ACH-000383,-0.16831138573100002
ACH-000387,-0.772791784118
ACH-000389,-0.192666601554
ACH-000390,-0.187721796391
ACH-000393,-0.507301978939
ACH-000395,-0.44323089103999996
ACH-000397,-0.262968856229
ACH-000401,-0.341295473966
ACH-000402,0.05683435160619999
ACH-000403,-0.46650597376900005
ACH-000404,-0.472945079812
ACH-000406,-0.595197112186
ACH-000407,-0.26004893405499996
ACH-000408,-0.319696661393
ACH-000410,-0.160793413807
ACH-000411,-0.13508417661299998
ACH-000414,-0.459472121296
ACH-000415,-0.08799327542199999
ACH-000416,-0.179274202566
ACH-000420,-8.76047102227e-05
ACH-000421,-0.28628073102400003
ACH-000424,0.249518873432
ACH-000425,-0.152539151713
ACH-000426,-0.164221128788
ACH-000427,-0.433872492397
ACH-000433,-0.304967264944
ACH-000436,-0.0257488744091
ACH-000444,-0.08798559937020001
ACH-000445,-0.184418290757
ACH-000448,-0.543287384428
ACH-000450,-0.214139053456
ACH-000452,-0.226370359267
ACH-000454,-0.874675057244
ACH-000458,-0.331337556652
ACH-000459,-0.113531996612
ACH-000460,-0.44413195050399995
ACH-000461,-0.20954190835900002
ACH-000463,-0.327961745005
ACH-000464,-0.346042186004
ACH-000466,-0.42044223371100004
ACH-000467,0.0408659574542
ACH-000468,-0.161543225179
ACH-000469,-0.23746211476100001
ACH-000470,-0.299903294304
ACH-000471,-0.310583953049
ACH-000472,-0.299423910033
ACH-000473,-0.268839031006
ACH-000475,-0.0744003151007
ACH-000476,-0.273248335936
ACH-000477,-0.220258214754
ACH-000480,-0.122881721524
ACH-000481,-0.501489062862
ACH-000483,-0.0555114943485
ACH-000484,-0.37656788504699995
ACH-000485,-0.412056270928
ACH-000486,-0.264782220133
ACH-000487,0.0192816543851
ACH-000488,-0.27298960660599997
ACH-000490,-0.514412019052
ACH-000491,-0.209182486878
ACH-000495,-0.5232778780830001
ACH-000496,-0.181612573226
ACH-000499,-0.15706137037100001
ACH-000500,-0.510446475602
ACH-000502,-0.287756030358
ACH-000503,-0.14977527293
ACH-000505,-0.22296224306600002
ACH-000507,-0.105434558785
ACH-000510,-0.0563019234961
ACH-000511,-0.177973429744
ACH-000512,-0.8100417318590001
ACH-000516,-0.258490175387
ACH-000517,-0.20347704934099997
ACH-000518,-0.594056596211
ACH-000520,-0.38336631109499997
ACH-000521,-0.487971991218
ACH-000522,-0.558148787212
ACH-000524,-0.282075482136
ACH-000527,-0.106697662553
ACH-000528,-0.0526194333435
ACH-000537,-0.527219278533
ACH-000541,-0.31282120329999996
ACH-000542,-0.188863394379
ACH-000544,-0.0920765382384
ACH-000545,-0.214064635374
ACH-000547,-0.534716277527
ACH-000548,-0.17208883717300003
ACH-000549,-0.398055924467
ACH-000550,-0.20518233405
ACH-000552,-0.302261363018
ACH-000556,-0.245317380442
ACH-000557,-0.16574981230799998
ACH-000570,-0.379093275665
ACH-000571,-0.296818960538
ACH-000573,-0.28373093417899997
ACH-000576,-0.15464869126800002
ACH-000580,-0.43052019188699997
ACH-000584,-0.177550491221
ACH-000585,-0.248746315913
ACH-000588,-0.22324558016399998
ACH-000589,-0.504865210964
ACH-000591,-0.23077238014499998
ACH-000593,-0.24862683653999998
ACH-000600,-0.35248863212
ACH-000601,-0.19134589979000002
ACH-000604,-0.8424980972380001
ACH-000605,-0.14381716902799999
ACH-000606,-0.266003962642
ACH-000608,-0.391717282073
ACH-000614,-0.7037903722930001
ACH-000616,-0.206285784643
ACH-000618,-0.336950165128
ACH-000619,-0.42730344261
ACH-000620,-0.45623073095100003
ACH-000621,-0.187613798092
ACH-000622,-0.21073186680599998
ACH-000623,-0.225481861719
ACH-000624,-0.22987434384599997
ACH-000627,-0.0655692443448
ACH-000630,-0.3257128335
ACH-000632,-0.373948104109
ACH-000633,-0.40865191226899994
ACH-000637,-0.24918450491099997
ACH-000638,-0.199275670741
ACH-000646,-0.542591693513
ACH-000647,-0.0885928859402
ACH-000648,-0.248595886787
ACH-000649,-0.225711729176
ACH-000651,-0.07017164296410001
ACH-000652,-0.205421940759
ACH-000653,-0.5477362573800001
ACH-000657,-0.104162814826
ACH-000658,-0.00251765984839
ACH-000661,-0.0622117423827
ACH-000662,-0.148497292583
ACH-000663,-0.13123278212300002
ACH-000665,-0.421584738125
ACH-000671,0.21762460311700002
ACH-000673,-0.20504957220199999
ACH-000676,-0.254900648146
ACH-000677,-0.24588810039200001
ACH-000681,-0.115461065286
ACH-000682,-0.22946227799199997
ACH-000683,-0.135403301909
ACH-000684,-0.319923730526
ACH-000688,-0.25773334685800003
ACH-000693,-0.118502109068
ACH-000694,-0.163392110469
ACH-000695,-0.255605848644
ACH-000696,-0.13505928079500001
ACH-000697,-0.628611728696
ACH-000699,-0.19105206239
ACH-000701,-0.338687851639
ACH-000706,-0.27271432516399996
ACH-000711,-0.10288402903300001
ACH-000713,-0.403063103166
ACH-000714,-0.508106123374
ACH-000718,-0.294488330374
ACH-000720,-0.31357181106
ACH-000721,-0.208070753737
ACH-000724,-0.119590189362
ACH-000725,-0.0665468876813
ACH-000732,-0.400092441724
ACH-000734,-0.0761402890403
ACH-000735,-0.462598816071
ACH-000736,-0.293024353083
ACH-000738,-0.35507528611999994
ACH-000746,-0.145969656978
ACH-000747,-0.201998063171
ACH-000748,-0.287785967623
ACH-000753,-0.221670154564
ACH-000756,-0.414993948739
ACH-000757,-0.11634564243899999
ACH-000758,-0.191444317685
ACH-000760,-0.40741101138700003
ACH-000763,-0.44962328938999996
ACH-000764,-0.306233184153
ACH-000765,0.05822822645430001
ACH-000766,-0.361779177385
ACH-000767,0.0211581924057
ACH-000768,-0.291809747922
ACH-000769,-0.114404842837
ACH-000770,-0.7083655626250001
ACH-000771,-0.5822593594259999
ACH-000773,-0.0753743543829
ACH-000776,-0.39800012728100004
ACH-000777,-0.27924015746999997
ACH-000778,-0.703019545827
ACH-000781,-0.116136806963
ACH-000782,-0.2730721928
ACH-000783,-0.124439827397
ACH-000784,-0.305506097042
ACH-000785,-0.248830122169
ACH-000787,-0.201576375145
ACH-000788,-0.13991168073899998
ACH-000791,-0.322474321051
ACH-000792,-0.150308369957
ACH-000794,-0.37726529215599997
ACH-000796,-0.29962772658000003
ACH-000799,-0.210523940393
ACH-000800,-0.219350955079
ACH-000802,-0.333489284977
ACH-000804,0.0171808081547
ACH-000805,-0.7346743233159999
ACH-000809,-0.395600346126
ACH-000810,-0.36763328494900005
ACH-000811,-0.10186135037699999
ACH-000817,-0.588570261958
ACH-000819,-0.316288219796
ACH-000820,-0.35004941900200004
ACH-000821,-0.102585539575
ACH-000822,-0.45926101041199996
ACH-000823,-0.109933749662
ACH-000824,-0.211307458907
ACH-000827,-0.114143939732
ACH-000829,-0.0680631186901
ACH-000831,-0.327449098619
ACH-000832,-0.311070737045
ACH-000833,-0.49283686699199997
ACH-000834,-0.296692457018
ACH-000835,-0.149396008695
ACH-000836,-0.474345506017
ACH-000837,-0.154764701892
ACH-000838,-0.50064290353
ACH-000839,-0.464263231864
ACH-000840,-0.299023303872
ACH-000841,-0.188877713887
ACH-000843,-0.271170757679
ACH-000846,-0.354905742117
ACH-000847,0.138442247483
ACH-000848,0.019526391801
ACH-000849,-0.19306534969300002
ACH-000851,-0.238440291329
ACH-000855,-0.38694353937700005
ACH-000856,-0.337586290793
ACH-000858,-0.503429161258
ACH-000859,-0.479816739066
ACH-000861,-0.117308220763
ACH-000862,-0.248317539265
ACH-000865,-0.08077573297889999
ACH-000866,-0.140240482728
ACH-000867,-0.130401807214
ACH-000869,-0.09473610862330001
ACH-000872,-0.04043465033159999
ACH-000873,-4.83928707017e-05
ACH-000876,-0.233754847777
ACH-000878,-0.0801950992618
ACH-000880,-0.20634586288100001
ACH-000881,-0.161297022067
ACH-000882,-0.321319206152
ACH-000884,-0.135166626619
ACH-000885,-0.12434314178
ACH-000887,-0.462203000773
ACH-000888,-0.21956156559099999
ACH-000889,-0.29966304647799996
ACH-000890,-0.263051267694
ACH-000896,-0.18070705798300002
ACH-000898,-0.283369327488
ACH-000900,-0.432058664438
ACH-000901,-0.181589067253
ACH-000905,-0.22270937688900003
ACH-000906,-0.11786261036399999
ACH-000907,-0.319285795104
ACH-000910,-0.29923593158399997
ACH-000911,-0.207848176828
ACH-000912,-0.17691801837
ACH-000913,-0.25989097513099996
ACH-000915,-0.23989071490699998
ACH-000916,-0.46544523224
ACH-000917,-0.027552119089599997
ACH-000921,-0.390287665163
ACH-000924,-0.28937140361200003
ACH-000926,0.170078218843
ACH-000928,-0.47948868389
ACH-000929,-0.049819936956900006
ACH-000932,-0.0222437934003
ACH-000935,-0.45753627680500003
ACH-000936,-0.376146700168
ACH-000937,-0.32399941243700003
ACH-000938,0.17464731937800002
ACH-000939,-0.06509517497280001
ACH-000941,-0.275419782976
ACH-000943,-0.0824859511149
ACH-000946,-0.18464646442899998
ACH-000947,-0.233634254892
ACH-000948,0.061981388080699994
ACH-000950,-0.29491154118900004
ACH-000953,-0.39978841846999996
ACH-000957,-0.7389454936450001
ACH-000958,-0.362338539564
ACH-000960,-0.427626284086
ACH-000963,-0.008441655417319999
ACH-000968,-0.34099243262100004
ACH-000969,-0.40755124720299996
ACH-000973,-0.14173929144300002
ACH-000974,-0.14743909962500001
ACH-000975,-0.198782170427
ACH-000976,-0.20236767374
ACH-000978,0.1369682036
ACH-000980,-0.062581677756
ACH-000984,0.140795274692
ACH-000986,-0.308583122554
ACH-000988,-0.177476989003
ACH-000993,-0.366730995607
ACH-000994,-0.34539004017999997
ACH-000996,-0.331078772453
ACH-001001,-0.493821663649
ACH-001020,0.0278507202834
ACH-001028,-0.187761063362
ACH-001031,-0.128436779596
ACH-001038,-0.259740605735
ACH-001048,-0.32129387838
ACH-001050,-0.0822319240959
ACH-001053,0.020518436931900003
ACH-001054,-0.194293597683
ACH-001061,-0.23214888017299998
ACH-001067,-0.046756271811499994
ACH-001075,0.0493875061853
ACH-001096,0.170183062533
ACH-001128,-0.6770445096100001
ACH-001134,-0.28413813535300003
ACH-001151,-0.298908924682
ACH-001163,-0.160734032423
ACH-001164,0.282886948957
ACH-001173,-0.29230297588799997
ACH-001183,-0.203076639289
ACH-001184,0.09750343360910001
ACH-001190,-0.631255415559
ACH-001192,-0.103197577061
ACH-001193,-0.21859682470400002
ACH-001196,-0.117347027612
ACH-001197,-0.568340461078
ACH-001205,-0.16920889896400002
ACH-001211,0.052912282442
ACH-001212,-0.679703731914
ACH-001228,-0.212918855561
ACH-001232,-0.258521250326
ACH-001239,-0.201244127044
ACH-001274,-0.578736184529
ACH-001275,-0.18932103643599998
ACH-001277,-0.0716198000429
ACH-001278,-0.184500350085
ACH-001280,0.11335136673900001
ACH-001283,-0.159115009
ACH-001289,-0.313261024949
ACH-001295,-0.08537273766860001
ACH-001300,-0.553715150138
ACH-001301,0.45421732839199996
ACH-001302,0.013271754307899999
ACH-001303,-0.24984746515
ACH-001306,-0.25305338193599997
ACH-001318,-0.21409627849399998
ACH-001322,-0.191699924591
ACH-001328,-0.53119214083
ACH-001332,-0.988613800803
ACH-001333,-0.257030600035
ACH-001336,-0.32044885031
ACH-001340,-0.396586640365
ACH-001346,-0.240037539873
ACH-001353,-0.264441723551
ACH-001354,-0.981343460368
ACH-001367,-0.467502087993
ACH-001368,-0.187022911377
ACH-001374,-0.621580431683
ACH-001375,-0.329242070748
ACH-001377,-0.29845102093000003
ACH-001380,-0.286530329927
ACH-001391,0.0705996272276
ACH-001407,-0.09673806542469998
ACH-001408,-0.217369217654
ACH-001413,-0.215382249904
ACH-001430,-0.258292389931
ACH-001431,0.12385438537
ACH-001450,0.174053501026
ACH-001496,-0.17122408490600002
ACH-001500,-0.11505076269600001
ACH-001521,-0.201827251302
ACH-001523,-0.246630197132
ACH-001532,-0.290881638617
ACH-001536,-0.334778016121
ACH-001550,-0.00312607255607
ACH-001552,-0.371029282564
ACH-001554,-0.185556746364
ACH-001645,-0.5060497693399999
ACH-001654,-0.27543875540999996
ACH-001715,-0.20944194729499999
ACH-001735,-0.181010786353
ACH-001736,-0.38455792110200004
ACH-001737,-0.105872386522
ACH-001740,-0.0878915257335
ACH-001745,-0.334941396251
ACH-001750,-0.408046304325
ACH-001765,-0.18645584322
ACH-001956,-0.392993318538
ACH-001957,-0.40050540464100004
