,CA7 (766)
ACH-000004,-0.10928641285299999
ACH-000007,-0.207354442335
ACH-000009,-0.173643529776
ACH-000011,-0.21998728755600003
ACH-000012,-0.384497069524
ACH-000013,-0.492547594793
ACH-000014,-0.15972495229699998
ACH-000015,-0.162656467468
ACH-000017,-0.322821272662
ACH-000018,-0.290904702001
ACH-000019,-0.307893064035
ACH-000021,-0.46972098007299995
ACH-000022,-0.264643218675
ACH-000025,-0.489993033077
ACH-000028,0.08664545870139999
ACH-000030,-0.38288292320699996
ACH-000035,-0.399659616103
ACH-000036,-0.41805926618699996
ACH-000037,-0.630725454023
ACH-000039,-0.570853127452
ACH-000040,-0.24275735439100002
ACH-000041,-0.224159295427
ACH-000042,-0.311220034559
ACH-000045,-0.170830654298
ACH-000047,-0.46687279815899996
ACH-000052,-0.285812705817
ACH-000053,-0.34745117411700005
ACH-000054,-0.23882546114599998
ACH-000055,0.138821937078
ACH-000060,-0.31214683111200003
ACH-000067,-0.421781934305
ACH-000070,-0.303347504929
ACH-000075,-0.380553841891
ACH-000078,-0.286967210665
ACH-000082,-0.18900671200999997
ACH-000085,-0.286338399144
ACH-000086,-0.347273148496
ACH-000087,-0.426379511337
ACH-000092,-0.268594971703
ACH-000095,-0.303899050899
ACH-000097,-0.171360137518
ACH-000098,-0.307797491022
ACH-000099,-0.32014373736699997
ACH-000108,-0.324394621754
ACH-000113,-0.17097275413
ACH-000115,-0.0821560589211
ACH-000116,-0.251448509509
ACH-000118,-0.33298393910999996
ACH-000120,-0.509002968421
ACH-000123,-0.38406645632200004
ACH-000127,-0.382709715519
ACH-000128,-0.09819291201089998
ACH-000132,-0.441527100516
ACH-000133,-0.316515600918
ACH-000137,-0.287375548956
ACH-000138,-0.276698461474
ACH-000142,-0.59435808963
ACH-000143,-0.33740277715800004
ACH-000146,-0.29051580541600003
ACH-000148,-0.323676697324
ACH-000150,-0.15476249107
ACH-000152,-0.30855540039900003
ACH-000153,-0.33497678680599996
ACH-000159,-0.247526055808
ACH-000160,-0.275642363555
ACH-000163,-0.20148097563200001
ACH-000167,-0.140183696268
ACH-000168,-0.347195759117
ACH-000169,-0.144459446259
ACH-000178,-0.289664700951
ACH-000182,-0.35624005493699995
ACH-000183,-0.37974660078100003
ACH-000188,-0.399282708288
ACH-000189,-0.118636475045
ACH-000190,-0.21544505133900002
ACH-000198,-0.218037574901
ACH-000204,-0.35131862067100006
ACH-000206,-0.566211798866
ACH-000207,0.146271989488
ACH-000211,-0.281147788737
ACH-000215,-0.379767703979
ACH-000221,-0.34964897391800004
ACH-000222,-0.544771742675
ACH-000223,-0.20269832474399999
ACH-000226,-0.39315618771899996
ACH-000227,-0.310072878521
ACH-000228,-0.277923335062
ACH-000231,-0.279940147643
ACH-000232,-0.377447939674
ACH-000233,-0.38733950791199995
ACH-000234,-0.170010734956
ACH-000235,-0.329147803676
ACH-000237,-0.215417819608
ACH-000238,-0.398407669052
ACH-000243,-0.309408182967
ACH-000244,-0.310297853751
ACH-000246,-0.25429517091299997
ACH-000248,-0.284909120891
ACH-000250,-0.279688854511
ACH-000251,-0.183107488045
ACH-000253,-0.43678062633500003
ACH-000255,-0.286485013108
ACH-000256,-0.123483019989
ACH-000257,-0.33796432277099997
ACH-000258,-0.295246421005
ACH-000259,-0.173134323061
ACH-000260,-0.506294559826
ACH-000261,-0.305228989064
ACH-000262,-0.47337500122299997
ACH-000263,-0.0833213213892
ACH-000264,-0.28984320506
ACH-000265,-0.31055110927900004
ACH-000266,-0.325942123343
ACH-000272,-0.187239846399
ACH-000273,-0.10640644471899999
ACH-000274,-0.24231357072700002
ACH-000277,-0.048066811144
ACH-000278,-0.07521470185069999
ACH-000279,-0.188450538397
ACH-000280,-0.29141573773400004
ACH-000281,-0.640499086535
ACH-000288,-0.410598666388
ACH-000291,-0.30167549440200003
ACH-000293,-0.516144336583
ACH-000294,-0.296679077594
ACH-000295,-0.22719085699299998
ACH-000296,-0.22653869150199998
ACH-000302,-0.288751334246
ACH-000304,-0.19269613562399998
ACH-000307,-0.38168667371299997
ACH-000308,-0.182048296706
ACH-000310,-0.48903967274899995
ACH-000311,-0.325686976541
ACH-000312,-0.387308371043
ACH-000315,-0.252658798326
ACH-000316,-0.674993266404
ACH-000317,-0.41715082699
ACH-000318,-0.378183585843
ACH-000319,-0.280408497497
ACH-000320,-0.666188757566
ACH-000322,-0.421511015612
ACH-000323,0.0122916467909
ACH-000324,-0.203011542469
ACH-000329,-0.360357233814
ACH-000330,-0.0600414102144
ACH-000331,-0.278435865943
ACH-000332,-0.19644821438
ACH-000334,-0.334313658039
ACH-000335,-0.535112478546
ACH-000336,-0.607665688482
ACH-000337,-0.539578342607
ACH-000339,-0.389018988041
ACH-000341,-0.103727245266
ACH-000348,-0.409282451025
ACH-000350,-0.38252216475100004
ACH-000352,-0.35794737910700003
ACH-000356,-0.179975814671
ACH-000361,-0.5449526106
ACH-000362,-0.34955809226499995
ACH-000363,-0.155178922924
ACH-000364,-0.33851900901199994
ACH-000365,-0.27442455626400003
