,BLCAP (10904)
ACH-000222,-0.0687151798307
ACH-000223,-0.268091273576
ACH-000226,0.023081399906900002
ACH-000227,-0.23042805654100001
ACH-000228,-0.18684730577599998
ACH-000231,-0.250350767754
ACH-000232,-0.20781983794199999
ACH-000233,-0.10685711465
ACH-000234,-0.174128196748
ACH-000235,-0.225192517792
ACH-000237,-0.07549130337719999
ACH-000238,0.0403635964695
ACH-000243,-0.174181840705
ACH-000244,-0.0509893792475
ACH-000246,-0.0941915959629
ACH-000248,-0.28302010748100004
ACH-000250,-0.173834797224
ACH-000251,-0.07653269308619999
ACH-000253,-0.259582029374
ACH-000255,-0.440841999658
ACH-000256,-0.102034596117
ACH-000257,-0.346865158263
ACH-000258,0.011082311752200001
ACH-000259,-0.235751488752
ACH-000260,-0.189505027059
ACH-000261,-0.294727491045
ACH-000262,0.11142563628699999
ACH-000263,0.06417779046540001
ACH-000264,-0.158709499212
ACH-000265,-0.165063538893
ACH-000266,-0.101494260285
ACH-000272,-0.108521594753
ACH-000273,-0.192995369475
ACH-000274,-0.389585726092
ACH-000277,-0.351003585656
ACH-000278,0.019861392933200002
ACH-000279,-0.103653966765
ACH-000280,-0.24109942996199998
ACH-000281,0.14928528756200002
ACH-000288,-0.207582989422
ACH-000291,-0.18973082958
ACH-000293,-0.21137749041499998
ACH-000294,-0.0931337153629
ACH-000295,-0.14773869049000002
ACH-000296,-0.163249248903
ACH-000302,-0.250030304347
ACH-000304,-0.224727674394
ACH-000307,0.0730312107373
ACH-000308,-0.128572724153
ACH-000310,-0.341069968477
ACH-000311,-0.24894896591
ACH-000312,-0.189418748207
ACH-000315,-0.155731961137
ACH-000316,-0.008799619046229999
ACH-000317,-0.159780281024
ACH-000318,-0.0723241406344
ACH-000319,-0.142828476227
ACH-000320,-0.267036626559
ACH-000322,-0.0885551836572
ACH-000323,-0.164983955345
ACH-000324,-0.0476337030325
ACH-000329,-0.128623580282
ACH-000330,-0.572096946279
ACH-000331,-0.25262828923
ACH-000332,-0.157901680947
ACH-000334,-0.375248224146
ACH-000335,-0.0053704306587
ACH-000336,-0.091794001329
ACH-000337,-0.287366337825
ACH-000339,-0.12299080212300001
ACH-000341,-0.23112027293600002
ACH-000348,-0.163147705686
ACH-000350,-0.23007451864700001
ACH-000352,-0.321281989895
ACH-000356,-0.186541108624
ACH-000361,-0.24986472563200002
ACH-000362,-0.394993885035
ACH-000363,-0.013448178982899999
ACH-000364,-0.0149047401389
ACH-000365,-0.268098918134
ACH-000366,-0.10669491876000001
ACH-000368,0.06699098415469999
ACH-000374,-0.202008125749
ACH-000375,-0.141380634033
ACH-000376,-0.271158972818
ACH-000381,-0.357582758362
ACH-000383,-0.19175965440200002
ACH-000387,-0.322850060504
ACH-000389,-0.19117315757800002
ACH-000390,-0.10115993271700001
ACH-000393,0.0506330290991
ACH-000395,-0.190250681277
ACH-000397,-0.114899919309
ACH-000401,-0.24216679393000004
ACH-000402,0.0188907150768
ACH-000403,-0.17314998814100002
ACH-000404,-0.14776378912799998
ACH-000406,-0.156141137361
ACH-000407,-0.161877771068
ACH-000408,-0.321856875025
ACH-000410,-0.128286676391
ACH-000411,-0.09875497816230001
ACH-000414,-0.224703545137
ACH-000415,-0.0618567246222
ACH-000416,-0.15203087499600001
ACH-000420,-0.234920613763
ACH-000421,-0.153916447165
ACH-000424,-0.472528381888
ACH-000425,-0.410608308476
ACH-000426,-0.163947049142
ACH-000427,-0.09464184719589999
ACH-000433,-0.0258255218755
ACH-000436,-0.215898066037
ACH-000444,-0.142206790009
ACH-000445,-0.324647059307
ACH-000448,-0.047731549308400005
ACH-000450,-0.188240154999
ACH-000452,-0.11389237637499999
ACH-000454,0.17209195085999998
ACH-000458,0.020142920607900003
ACH-000459,0.0895500882972
ACH-000460,-0.06475400004319999
ACH-000461,-0.277503459054
ACH-000463,-0.0632643726591
ACH-000464,-0.137406557258
ACH-000466,-0.380597908015
ACH-000467,-0.25527838192200003
ACH-000468,-0.247773554089
ACH-000469,-0.297344095709
ACH-000470,-0.24369093226
ACH-000471,-0.029711261260099996
ACH-000472,-0.303939432227
ACH-000473,-0.191304982594
ACH-000475,-0.47040559881000005
ACH-000476,-0.145994357387
ACH-000477,0.0152576550018
ACH-000480,-0.194537680553
ACH-000481,-0.134540084092
ACH-000483,-0.130037477512
ACH-000484,-0.350400114876
ACH-000485,-0.41177312070100003
ACH-000486,-0.13370117201
ACH-000487,-0.247077962531
ACH-000488,-0.08529141746860001
ACH-000490,-0.25958239100200003
ACH-000491,-0.262553455395
ACH-000495,-0.186172705
ACH-000496,-0.46478881842200004
ACH-000499,-0.0674983428792
ACH-000500,-0.392980031332
ACH-000502,-0.027449895406299996
ACH-000503,0.218857556122
ACH-000505,-0.330044558943
ACH-000507,-0.0952935502633
ACH-000510,-0.19285118738499998
ACH-000511,0.0230042374228
ACH-000512,-0.0620398334084
ACH-000516,-0.262038794296
ACH-000517,-0.106497032638
ACH-000518,-0.0100405985353
ACH-000520,-0.321442168565
ACH-000521,-0.290547800304
ACH-000522,-0.172458679798
ACH-000524,-0.286023281187
ACH-000527,-0.102080874222
ACH-000528,-0.08079987838830001
ACH-000537,-0.261872926533
ACH-000541,-0.36675496593
ACH-000542,-0.10359404368899999
ACH-000544,-0.142358270121
ACH-000545,-0.24335622344500002
ACH-000547,0.147185752969
ACH-000548,-0.17331481929
ACH-000549,-0.09610268280850001
ACH-000550,-0.17082785479899998
ACH-000552,0.0753355409057
ACH-000556,-0.14994203059699998
ACH-000557,-0.32911789907600003
ACH-000570,-0.272135730244
ACH-000571,-0.176865307117
ACH-000573,-0.128416379512
ACH-000576,-0.0726114231865
ACH-000580,-0.208587164099
ACH-000584,-0.105571548395
ACH-000585,0.047958209166299996
ACH-000588,-0.00252092226076
ACH-000589,-0.167587223651
ACH-000591,-0.0206894075798
ACH-000593,-0.163443223197
ACH-000600,-0.326104225285
ACH-000601,-0.0394519518527
ACH-000604,0.135313738125
ACH-000605,-0.11207313329000002
ACH-000606,-0.17566908893599997
ACH-000608,-0.151974296182
ACH-000614,-0.329065430157
ACH-000616,-0.23027699772500002
ACH-000618,-0.0889381604232
ACH-000619,-0.0945069774491
ACH-000620,-0.0752380543408
ACH-000621,-0.018698869219999997
ACH-000622,-0.24044932809
ACH-000623,-0.13840101721200002
ACH-000624,-0.103929389488
ACH-000627,-0.172305784207
ACH-000630,-0.172356305085
ACH-000632,-0.156789189755
ACH-000633,-0.277369529593
ACH-000637,0.177281971
ACH-000638,-0.0268166069262
ACH-000646,-0.410949432955
ACH-000647,-0.133428710678
ACH-000648,-0.153016369385
ACH-000649,-0.17787935761799997
ACH-000651,-0.142726940006
ACH-000652,-0.0434064556862
ACH-000653,-0.0686578229386
ACH-000657,-0.193211986555
ACH-000658,-0.30778218010200004
ACH-000661,-0.27226019582
ACH-000662,-0.38041616425499997
ACH-000663,-0.529132956477
ACH-000665,-0.282859379379
ACH-000671,-0.452080602581
ACH-000673,-0.18383675123100002
ACH-000676,0.0027063763939999996
ACH-000677,-0.144530171878
ACH-000681,-0.145362210754
ACH-000682,-0.141074112097
ACH-000683,-0.269336320508
ACH-000684,-0.13409397132099998
ACH-000688,-0.245151823725
ACH-000693,-0.144387110317
ACH-000694,-0.0836025223053
ACH-000695,-0.0963992400635
ACH-000696,-0.154400622219
ACH-000697,-0.220972320792
ACH-000699,-0.028535898675199997
ACH-000701,0.026610456885799997
ACH-000706,-0.11097530159399999
ACH-000711,-0.07827037825460001
ACH-000713,-0.140927001223
ACH-000714,-0.08468591157189999
ACH-000718,-0.378904284524
ACH-000720,-0.0679356058335
ACH-000721,-0.203491159362
ACH-000724,-0.373396457016
ACH-000725,-0.215405173389
ACH-000732,-0.0228766672023
ACH-000734,-0.147756961064
ACH-000735,-0.0894472394508
ACH-000736,-0.115967484353
ACH-000738,-0.1512636206
ACH-000746,-0.112712009525
ACH-000747,-0.253486769507
ACH-000748,-0.0947345087348
ACH-000753,-0.120416474653
ACH-000756,-0.22479758234900002
ACH-000757,-0.225501527591
ACH-000758,-0.31648226256900003
ACH-000760,-0.00995852712793
ACH-000763,-0.0756507658404
ACH-000764,-0.106785829843
ACH-000765,-0.0018942191623299999
ACH-000766,-0.332532327407
ACH-000767,-0.460675383868
ACH-000768,-0.142382905934
ACH-000769,-0.13969266167199998
ACH-000770,-0.30757235325
ACH-000771,-0.14472940753799998
ACH-000773,-0.09195294905719999
ACH-000776,-0.126148762044
ACH-000777,0.0010747818680999998
ACH-000778,-0.310910089886
ACH-000781,-0.112631534955
ACH-000782,-0.0398653395894
ACH-000783,-0.184679020536
ACH-000784,-0.047715834440299996
ACH-000785,-0.14908991879699998
ACH-000787,-0.18324848065699997
ACH-000788,-0.144981938741
ACH-000791,0.0378735850035
ACH-000792,-0.09789984211370001
ACH-000794,-0.0665218289758
ACH-000796,-0.107341703735
ACH-000799,-0.0038852944723600006
ACH-000800,-0.136219853561
ACH-000802,-0.122891259582
ACH-000804,-0.261161418212
ACH-000805,-0.255831637501
ACH-000809,-0.19845690497000001
ACH-000810,-0.19876520783100002
ACH-000811,-0.142683209
ACH-000817,-0.178926600762
ACH-000819,-0.00413203034344
ACH-000820,-0.118002722928
ACH-000821,0.052808573834
ACH-000822,-0.292686821522
ACH-000823,-0.048602280129
ACH-000824,-0.161945719987
ACH-000827,-0.251993231664
ACH-000829,-0.0374107468667
ACH-000831,-0.0914064429841
ACH-000832,-0.26007633910100003
ACH-000833,-0.0614971161883
ACH-000834,-0.416520845375
ACH-000835,-0.058463459523800006
ACH-000836,-0.252735307539
ACH-000837,-0.039204334790599996
ACH-000838,-0.20915816492
ACH-000839,-0.27534102934099997
ACH-000840,-0.276215380399
ACH-000841,-0.19677910691300002
ACH-000843,-0.00671655967746
ACH-000846,-0.251063783849
ACH-000847,-0.348565579189
ACH-000848,-0.09964023304320001
ACH-000849,-0.0462411614303
ACH-000851,-0.301614744923
ACH-000855,0.116259360457
ACH-000856,-0.175533441105
ACH-000858,0.00133387706944
ACH-000859,-0.0160167989901
ACH-000861,-0.18172470490899997
ACH-000862,-0.191709442363
ACH-000865,-0.253490223909
ACH-000866,-0.137269796927
ACH-000867,-0.155852096132
ACH-000869,-0.233212840792
ACH-000872,0.133754887474
ACH-000873,0.142149370643
ACH-000876,-0.131503766322
ACH-000878,-0.038029027645800004
ACH-000880,-0.30659681733399996
ACH-000881,-0.060715223014500004
ACH-000882,-0.117731018322
ACH-000884,-0.260559091339
ACH-000885,-0.147801303214
ACH-000887,-0.041066167391
ACH-000888,-0.2771810913
ACH-000889,-0.203274247198
ACH-000890,-0.266120337319
ACH-000896,-0.14900732619
ACH-000898,-0.251192114859
ACH-000900,-0.163395933957
ACH-000901,-0.299786004583
ACH-000905,-0.169599021116
ACH-000906,-0.14206650912000002
ACH-000907,0.00555955696103
ACH-000910,-0.06296856471040001
ACH-000911,-0.23085637969300002
ACH-000912,-0.197951314998
ACH-000913,-0.15599987736999998
ACH-000915,-0.0554482916152
ACH-000916,-0.0664798316134
ACH-000917,0.123540748834
ACH-000921,-0.214704018344
ACH-000924,-0.0781315376863
ACH-000926,-0.19006917242
ACH-000928,-0.134093474175
ACH-000929,-0.0106619088055
ACH-000932,-0.23388277251800002
ACH-000935,-0.28098398741
ACH-000936,-0.283817100618
ACH-000937,-0.274319212746
ACH-000938,-0.197778213843
ACH-000939,-0.048287656453599996
ACH-000941,-0.265493233715
ACH-000943,-0.130873723743
ACH-000946,-0.21786172689
ACH-000947,-0.17857422539099999
ACH-000948,-0.160614557181
ACH-000950,0.0212494656758
ACH-000953,-0.35801663059600003
ACH-000957,-0.048578080356599995
ACH-000958,-0.21068054579
ACH-000960,-0.213780943209
ACH-000963,-0.26349493312399996
ACH-000968,-0.0532609121925
ACH-000969,-0.178346905607
ACH-000973,-0.199880363237
ACH-000974,-0.14375115787599999
ACH-000975,-0.23995501195500002
ACH-000976,-0.0460076127817
ACH-000978,-0.11435311214600001
ACH-000980,-0.046083772296799996
ACH-000984,-0.265967946874
ACH-000986,-0.234311233334
ACH-000988,-0.334432603765
ACH-000993,-0.165475013621
ACH-000994,-0.129866243653
ACH-000996,-0.029812601115700003
ACH-001001,-0.04452507261580001
ACH-001020,-0.0101479864675
ACH-001028,-0.231105812915
ACH-001031,-0.29061305004500004
ACH-001038,-0.276220413153
ACH-001048,-0.09464802638710001
ACH-001050,-0.202993977891
ACH-001053,-0.0867790306137
ACH-001054,-0.254318351717
ACH-001061,-0.107743971246
ACH-001067,-0.033890682104700004
ACH-001075,-0.190083137702
ACH-001096,-0.127987414517
ACH-001128,0.101175854697
ACH-001134,-0.062240242002
ACH-001151,-0.113480509965
ACH-001163,-0.248632783415
ACH-001164,-0.23049240814599997
ACH-001173,-0.137333128778
ACH-001183,-0.11684724007099999
ACH-001184,-0.080537333188
ACH-001190,-0.20647593037300002
ACH-001192,-0.247948678941
ACH-001193,-0.407105382513
ACH-001196,-0.0854603344552
ACH-001197,-0.255752267645
ACH-001205,-0.0234171856793
ACH-001211,-0.31116224630600003
ACH-001212,-0.136660643674
ACH-001228,-0.198027997669
ACH-001232,-0.13161286255899998
ACH-001239,-0.347873362222
ACH-001274,-0.0915342939151
ACH-001275,-0.20027953381900002
ACH-001277,-0.205462714793
ACH-001278,-0.145898301717
ACH-001280,-0.0339119993873
ACH-001283,-0.26114368390799997
ACH-001289,0.0907310096493
ACH-001295,-0.142450328078
ACH-001300,-0.17846132702599998
ACH-001301,-0.10080086580900001
ACH-001302,-0.00177605316456
ACH-001303,-0.242469167811
ACH-001306,-0.18626723370099998
ACH-001318,-0.301213120327
ACH-001322,-0.00153558869539
ACH-001328,-0.06643693704090001
ACH-001332,-0.18491162398
ACH-001333,-0.138103261353
ACH-001336,-0.007208406878270001
ACH-001340,-0.082084869837
ACH-001346,-0.165067197091
ACH-001353,-0.11268932949999999
ACH-001354,-0.572244458532
ACH-001367,-0.108587768169
ACH-001368,-0.254260887544
ACH-001374,0.262607312709
ACH-001375,-0.263632261159
ACH-001377,-0.221580899303
ACH-001380,-0.13347654891
ACH-001391,-0.00457944397534
ACH-001407,-0.0338111256489
ACH-001408,-0.13446763551
ACH-001413,-0.134199697113
ACH-001430,-0.232985523088
ACH-001431,-0.181734265008
ACH-001450,-0.0742642182368
ACH-001496,0.0220870180321
ACH-001500,-0.389034667573
ACH-001521,-0.101727831943
ACH-001523,-0.21118052214699998
ACH-001532,-0.263286242841
ACH-001536,-0.012674574267100001
ACH-001550,-0.158800970225
ACH-001552,-0.156608222116
ACH-001554,-0.20332280582000004
ACH-001645,-0.24548428208
ACH-001654,-0.0467307413331
ACH-001715,-0.38620679489
ACH-001735,-0.25882192730500003
ACH-001736,-0.0957865193995
ACH-001737,-0.31274993557799996
ACH-001740,0.00579708212575
ACH-001745,-0.18658567529599998
ACH-001750,-0.0967306185083
ACH-001765,-0.276930470568
ACH-001956,-0.184633395276
ACH-001957,-0.140881908596
