,SPIN1 (10927)
ACH-000004,0.135048838573
ACH-000007,-0.15312754326
ACH-000009,0.0338926420642
ACH-000011,-0.0400879702394
ACH-000012,-0.03602922415840001
ACH-000013,-0.0366106357116
ACH-000014,0.0522756797872
ACH-000015,-0.077781625646
ACH-000017,0.0245730811978
ACH-000018,-0.11849396445999999
ACH-000019,0.0669742322998
ACH-000021,-0.132853495428
ACH-000022,0.0181561955363
ACH-000025,0.10032050377900001
ACH-000028,0.11401520808
ACH-000030,-0.032722137816900004
ACH-000035,-0.0990029649038
ACH-000036,0.173119360446
ACH-000037,0.320289211633
ACH-000039,0.0922014726911
ACH-000040,-0.15794926935999998
ACH-000041,-0.240732214096
ACH-000042,-0.138696977006
ACH-000045,0.0257521647846
ACH-000047,-0.022391530715
ACH-000052,0.035687277400500005
ACH-000053,0.0484907269321
ACH-000054,0.0461648819733
ACH-000055,0.15741284693
ACH-000060,-0.0840954931491
ACH-000067,0.174679743259
ACH-000070,-0.07136299837669999
ACH-000075,0.248394658725
ACH-000078,0.0686882085899
ACH-000082,0.274242991184
ACH-000085,-0.38736683961499996
ACH-000086,0.059920632671
ACH-000087,-0.614639208764
ACH-000092,0.171214305141
ACH-000095,-0.011704692200899999
ACH-000097,-0.006803489464229999
ACH-000098,0.028108127326
ACH-000099,0.224630527018
ACH-000108,-0.023339412394900002
ACH-000113,-0.17635174261
ACH-000115,-0.378065789625
ACH-000116,0.145138593485
ACH-000118,0.08077989744639999
ACH-000120,-0.0580912119565
ACH-000123,-0.15971597881
ACH-000127,-0.0720624701137
ACH-000128,-0.235857018874
ACH-000132,0.21231143379
ACH-000133,-0.116395451592
ACH-000137,0.18314861850900002
ACH-000138,-0.193559574739
ACH-000142,0.19745810614999998
ACH-000143,-0.43308365609399996
ACH-000146,-0.0437924871507
ACH-000148,0.04383797293319999
ACH-000150,0.120214581173
ACH-000152,-0.0657995874137
ACH-000153,0.042348968427099995
ACH-000159,-0.0496543833609
ACH-000160,0.270806421564
ACH-000163,-0.116345399064
ACH-000167,0.448227415424
ACH-000168,0.0787713610724
ACH-000169,-0.173471748574
ACH-000178,-0.0629182806805
ACH-000182,0.09852465733799999
ACH-000183,-0.00999292330658
ACH-000188,-0.00028128486001
ACH-000189,0.273674831554
ACH-000190,0.290031492627
ACH-000198,0.0231687150399
ACH-000204,-0.0888268926099
ACH-000206,0.177047003649
ACH-000207,-0.03671681455340001
ACH-000211,0.0439718225027
ACH-000215,0.0907121493211
ACH-000221,-0.0587861873455
ACH-000222,-0.00415240820358
ACH-000223,0.0715221992485
ACH-000226,0.0111907501954
ACH-000227,0.243985361264
ACH-000228,-0.193831379951
ACH-000231,0.12742114632
ACH-000232,-0.07178208094939999
ACH-000233,0.200316274382
ACH-000234,0.318922748194
ACH-000235,-0.0853328224805
ACH-000237,0.138995853052
ACH-000238,-0.134069852707
ACH-000243,-0.16653695027899998
ACH-000244,0.273962994301
ACH-000246,0.235035196735
ACH-000248,0.106488122085
ACH-000250,0.16012562328299998
ACH-000251,0.0362441717182
ACH-000253,-0.08859831104119999
ACH-000255,0.0646129475744
ACH-000256,-0.0777345478973
ACH-000257,-0.102805182016
ACH-000258,-0.478480645343
ACH-000259,-0.012038584018700001
ACH-000260,0.000574823111776
ACH-000261,0.0522188270967
ACH-000262,0.286956309073
ACH-000263,-0.250825900669
ACH-000264,0.102520158087
ACH-000265,0.09265411814510001
ACH-000266,0.00689965491501
ACH-000272,0.0915962831863
ACH-000273,0.19944006682799997
ACH-000274,0.09890418677549999
ACH-000277,-0.17747246333799999
ACH-000278,-0.164452073777
ACH-000279,-0.0396022083981
ACH-000280,-0.126124249938
ACH-000281,0.12345305648499999
ACH-000288,0.341192897078
ACH-000291,-0.1041279013
ACH-000293,0.0032137943442199996
ACH-000294,0.167942020512
ACH-000295,-0.105968358257
ACH-000296,-0.0788852358255
ACH-000302,-0.0671954740623
ACH-000304,-0.345903626794
ACH-000307,-0.105307233994
ACH-000308,0.0742252959321
ACH-000310,0.101711131147
ACH-000311,0.145314718996
ACH-000312,-0.110300610959
ACH-000315,0.129194286821
ACH-000316,-0.0532983780205
ACH-000317,0.275369089008
ACH-000318,-0.209065414413
ACH-000319,0.0909204627907
ACH-000320,0.07309372577829999
ACH-000322,0.367421903275
ACH-000323,-0.0026097070689699996
ACH-000324,0.107637320421
ACH-000329,0.125433261905
ACH-000330,0.20139128356199998
ACH-000331,-0.0399648148432
ACH-000332,-0.0635441057106
ACH-000334,0.22881434452
ACH-000335,-0.0966982226774
ACH-000336,0.053530455560599995
ACH-000337,-0.0213926468302
ACH-000339,0.17292701416099998
ACH-000341,0.130216937118
ACH-000348,-0.009807274889790002
ACH-000350,-0.0570443294469
ACH-000352,0.167417847037
ACH-000356,-0.0309869280125
ACH-000361,-0.127729976148
ACH-000362,-0.0574339455602
ACH-000363,0.021290107086
ACH-000364,0.183660264932
ACH-000365,-0.00442222719887
ACH-000366,-0.036139105947599996
ACH-000368,0.306501519186
ACH-000374,-0.076447997208
ACH-000375,0.225156959553
ACH-000376,-0.058656260945199996
ACH-000381,0.115527285933
ACH-000383,-0.020487265697700003
ACH-000387,0.136478221055
ACH-000389,0.11836225744899999
ACH-000390,0.10169994212899999
ACH-000393,-0.059719733819399996
