,HNRNPR (10236)
ACH-000810,-0.6331690958649999
ACH-000811,-0.441614454679
ACH-000817,-0.58022181714
ACH-000819,-0.44321101070299995
ACH-000820,-0.799806856586
ACH-000821,-0.43158785957900003
ACH-000822,-0.504120398612
ACH-000823,-0.42984935890799997
ACH-000824,-0.5289621709619999
ACH-000827,-0.500326403878
ACH-000829,-0.51271826414
ACH-000831,-0.430160823455
ACH-000832,-0.450067547322
ACH-000833,-0.47011503522299997
ACH-000834,-0.225890404994
ACH-000835,-0.466555983624
ACH-000836,-0.7947738904539999
ACH-000837,-0.899001657096
ACH-000838,-0.581330552919
ACH-000839,-0.595255509952
ACH-000840,-0.876227832299
ACH-000841,-0.7569922251819999
ACH-000843,-0.282636492286
ACH-000846,-0.40267387418899997
ACH-000847,-0.402168729755
ACH-000848,-0.5632996374679999
ACH-000849,-0.5320674790119999
ACH-000851,-0.7911414563150001
ACH-000855,-0.39812376791299997
ACH-000856,-0.568245404908
ACH-000858,-0.291156835495
ACH-000859,-0.300682642635
ACH-000861,-0.428781198396
ACH-000862,-0.39183098701200003
ACH-000865,-0.513754195802
ACH-000866,-0.577131858353
ACH-000867,-0.546874017839
ACH-000869,-0.273479901332
ACH-000872,-0.607439081161
ACH-000873,-0.27289408566100004
ACH-000876,-0.525486130597
ACH-000878,-0.6271138546239999
ACH-000880,-0.30242300549600004
ACH-000881,-0.37729813492799996
ACH-000882,-0.54438165261
ACH-000884,-0.49717831258100004
ACH-000885,-0.701265897877
ACH-000887,-0.668937350459
ACH-000888,-0.510040977736
ACH-000889,-0.508812982709
ACH-000890,-0.451076839748
ACH-000896,-0.241426656459
ACH-000898,-0.49499431135099997
ACH-000900,-0.6308410881750001
ACH-000901,-0.6964450337029999
ACH-000905,-0.624382351655
ACH-000906,-0.56565904482
ACH-000907,-0.545800030847
ACH-000910,-0.52788575249
ACH-000911,-0.426174825771
ACH-000912,-0.39603471107199995
ACH-000913,-0.752733770598
ACH-000915,-0.584766688667
ACH-000916,0.731851289765
ACH-000917,-0.6896890387540001
ACH-000921,-0.465893664014
ACH-000924,-0.654977568214
ACH-000926,-0.381753865567
ACH-000928,-0.564747671859
ACH-000929,-0.564332883598
ACH-000932,-0.27272583085
ACH-000935,-0.863471695437
ACH-000936,-0.6788214361489999
ACH-000937,-0.49688400339199995
ACH-000938,-0.597105330267
ACH-000939,-0.7474574007979999
ACH-000941,-0.518555294028
ACH-000943,-0.35817046952799997
ACH-000946,-0.41066279218699997
ACH-000947,-0.43555834452799996
ACH-000948,-0.7551256450130001
ACH-000950,-0.668956182623
ACH-000953,-0.18900462103500001
ACH-000957,-0.6133046363260001
ACH-000958,-0.387518965903
ACH-000960,-0.4170379626199999
ACH-000963,-0.7153511071259999
ACH-000968,-0.809479816823
ACH-000969,-0.408013517838
ACH-000973,-0.569513356808
ACH-000974,-0.41649518015299997
ACH-000975,-0.481166518648
ACH-000976,-0.7735533129459999
ACH-000978,-0.352833740669
ACH-000980,-0.611726490423
ACH-000984,-0.568145223295
ACH-000986,-0.781888866942
ACH-000988,-0.539924931289
ACH-000993,-0.626755216294
ACH-000994,-0.6033236534709999
ACH-000996,-0.10782482002699999
ACH-001001,-0.388497347079
ACH-001020,-0.842497341074
ACH-001028,-0.5074616516839999
ACH-001031,-0.640030926052
ACH-001038,-0.42749377033299996
ACH-001048,-0.505493815528
ACH-001050,-0.281273409204
ACH-001053,-0.471924521369
ACH-001054,-0.637574673042
ACH-001061,-0.581596925142
ACH-001067,-0.560725567
ACH-001075,-0.41702109830899997
ACH-001096,-0.482195372399
ACH-001128,-0.686316185604
ACH-001134,-0.543361748446
ACH-001151,-0.425947595411
ACH-001163,-0.49492128363399995
ACH-001164,-0.612037002803
ACH-001173,-0.42991211914399996
ACH-001183,-0.561204180231
ACH-001184,-0.500859752443
ACH-001190,-0.726366108708
ACH-001192,-0.42470096041999994
ACH-001193,-0.516932867218
ACH-001196,-0.7498979021179999
ACH-001197,-0.6149565146679999
ACH-001205,-0.510271394876
ACH-001211,-0.629659214051
ACH-001212,-0.59341448467
ACH-001228,-0.5272237773899999
ACH-001232,-0.671697179359
ACH-001239,-0.6211835925460001
ACH-001274,-0.568186580843
ACH-001275,-0.427068587188
ACH-001277,-0.47608191119800003
ACH-001278,-0.7473486316600001
ACH-001280,-0.480886049054
ACH-001283,-0.437385644979
ACH-001289,-0.711335194021
ACH-001295,-0.5968946184839999
ACH-001300,-0.49033159846
ACH-001301,-0.470296495778
ACH-001302,-0.557230849064
ACH-001303,-0.38564849313500005
ACH-001306,-0.709256043844
ACH-001318,-0.546652167709
ACH-001322,-0.609496155195
ACH-001328,-0.6420717701850001
ACH-001332,-0.5846339435
ACH-001333,-0.665112612254
ACH-001336,-0.41446573715199997
ACH-001340,-0.40952362041100004
ACH-001346,-0.5763109426340001
ACH-001353,-0.500946662332
ACH-001354,-0.689495965608
ACH-001367,-0.257950609031
ACH-001368,-0.490628384908
ACH-001374,-0.624855090066
ACH-001375,-0.6373355971329999
ACH-001377,-0.508681094367
ACH-001380,-0.6575614686600001
ACH-001391,-0.841123346975
ACH-001407,-0.757359587815
ACH-001408,-0.492347807875
ACH-001413,-0.38564956338
ACH-001430,-0.438663934613
ACH-001431,-0.5291192445
ACH-001450,-0.279596838771
ACH-001496,-0.421648098949
ACH-001500,-0.871571195785
ACH-001521,-0.687119510915
ACH-001523,-0.513047663449
ACH-001532,-0.428963950567
ACH-001536,-0.885865715651
ACH-001550,-0.379287186879
ACH-001552,-0.587782728896
ACH-001554,-0.49818359782399996
ACH-001645,-0.380555552337
ACH-001654,-0.518751108922
ACH-001715,-0.44337182184600005
ACH-001735,-0.516505383853
ACH-001736,-0.6492245658
ACH-001737,-0.788837427669
ACH-001740,-0.375912087654
ACH-001745,-0.393246795006
ACH-001750,-0.299858344283
ACH-001765,-0.567425333064
ACH-001956,-0.739561302545
ACH-001957,-0.447206182495
