,WSB2 (55884)
ACH-000557,-0.0630985766886
ACH-000570,-0.0971859040022
ACH-000571,-0.55840562707
ACH-000573,-0.411261557017
ACH-000576,-0.050894323449599994
ACH-000580,-0.223099553975
ACH-000584,-0.11763174571900001
ACH-000585,-0.29788859292500003
ACH-000588,-0.189582225075
ACH-000589,-0.324641775957
ACH-000591,-0.337699888587
ACH-000593,-0.256973627147
ACH-000600,0.0142610892439
ACH-000601,-0.270959260161
ACH-000604,-0.07226010266789999
ACH-000605,-0.185708144574
ACH-000606,-0.268989332413
ACH-000608,-0.0314168211135
ACH-000614,-0.244736295512
ACH-000616,-0.0714493004627
ACH-000618,-0.18505141021299998
ACH-000619,-0.147976120744
ACH-000620,-0.27361280776
ACH-000621,-0.443408514529
ACH-000622,-0.459438285171
ACH-000623,-0.19194473550299998
ACH-000624,-0.0496825110508
ACH-000627,-0.196045116991
ACH-000630,-0.250702117008
ACH-000632,-0.208309570751
ACH-000633,-0.126752358349
ACH-000637,0.00804128474599
ACH-000638,-0.22481785219099998
ACH-000646,-0.0802651393769
ACH-000647,-0.10655142404100001
ACH-000648,-0.17319332929200001
ACH-000649,-0.218928033801
ACH-000651,-0.226901175997
ACH-000652,0.00935084952905
ACH-000653,-0.214323923791
ACH-000657,-0.212736077084
ACH-000658,0.0193790504888
ACH-000661,0.0844805208714
ACH-000662,-0.42981239206699995
ACH-000663,0.00952443114523
ACH-000665,-0.32045386905699996
ACH-000671,-0.0496650343786
ACH-000673,-0.278741820375
ACH-000676,-0.363571519815
ACH-000677,-0.023569829654900003
ACH-000681,-0.0327527392243
ACH-000682,-0.214440499229
ACH-000683,-0.524463271978
ACH-000684,-0.173450339758
ACH-000688,-0.6962228793109999
ACH-000693,-0.150597035513
ACH-000694,-0.126069313579
ACH-000695,0.166735758234
ACH-000696,-0.273149793399
ACH-000697,-0.09275976856769999
ACH-000699,-0.33381631261399997
ACH-000701,-0.0787585205106
ACH-000706,-0.0444369928904
ACH-000711,-0.166942513014
ACH-000713,-0.13128781783600002
ACH-000714,-0.151646545041
ACH-000718,-0.237301534384
ACH-000720,-0.240351491234
ACH-000721,-0.165145458495
ACH-000724,-0.12169351216299999
ACH-000725,0.0971959360317
ACH-000732,-0.070910978074
ACH-000734,-0.210218813796
ACH-000735,-0.330459876089
ACH-000736,-0.0206048289815
ACH-000738,-0.115000736941
ACH-000746,-0.0217573315963
ACH-000747,-0.24540215876899998
ACH-000748,-0.21060973149300002
ACH-000753,-0.32654246003000004
ACH-000756,-0.435732955856
ACH-000757,-0.110595919039
ACH-000758,-0.0894428575157
ACH-000760,0.0190103730432
ACH-000763,-0.056165119888699995
ACH-000764,-0.230100029091
ACH-000765,-0.234576867878
ACH-000766,-0.292379260898
ACH-000767,-0.753504632597
ACH-000768,-0.24110700360399998
ACH-000769,-0.0944302254599
ACH-000770,-0.395065582509
ACH-000771,-0.20082193948
ACH-000773,-0.32116777870700003
ACH-000776,0.107761627215
ACH-000777,-0.12373500385500001
ACH-000778,-0.0835390216317
ACH-000781,-0.0979266006078
ACH-000782,0.10287865008199999
ACH-000783,-0.354195323691
ACH-000784,-0.17463873888
ACH-000785,-0.369756254485
ACH-000787,-0.269763698991
ACH-000788,-0.314055732931
ACH-000791,-0.0364375038734
ACH-000792,-0.252732278024
ACH-000794,-0.294816258938
ACH-000796,-0.275310217544
ACH-000799,-0.36293095491099997
ACH-000800,-0.478822865004
ACH-000802,-0.0156484933947
ACH-000804,-0.0410010124512
ACH-000805,-0.23719648553800002
ACH-000809,-0.23242517986400002
ACH-000810,-0.277608234492
ACH-000811,-0.0677966580784
ACH-000817,-0.0961647788793
ACH-000819,-0.0151655901146
ACH-000820,-0.24367947953699998
ACH-000821,-0.239497350918
ACH-000822,-0.319253043499
ACH-000823,-0.006579460943189999
ACH-000824,-0.556402616942
ACH-000827,-0.238299644861
ACH-000829,-0.322795192386
ACH-000831,-0.101048137995
ACH-000832,-0.38495697429
ACH-000833,-0.09621062536769999
ACH-000834,-0.18518350886399998
ACH-000835,-0.180677823976
ACH-000836,-0.331719498527
ACH-000837,-0.171295429159
ACH-000838,-0.104210660193
ACH-000839,-0.281552195286
ACH-000840,-0.233295027695
ACH-000841,-0.404619681531
ACH-000843,-0.0105433830171
ACH-000846,-0.13829206156999999
ACH-000847,-0.323965067611
ACH-000848,-0.34164677554799994
ACH-000849,-0.16073157145300002
ACH-000851,-0.661979470902
ACH-000855,-0.00700793007751
ACH-000856,-0.21421908365200001
ACH-000858,-0.11071326709000001
ACH-000859,-0.303792448179
ACH-000861,-0.29350576658300004
ACH-000862,-0.11547549526900001
ACH-000865,-0.0670573106905
ACH-000866,-0.32898690966899996
ACH-000867,-0.10226768532500001
ACH-000869,-0.27923882610100004
ACH-000872,-0.03520609080480001
ACH-000873,-0.11220674047399999
ACH-000876,-0.149960467837
ACH-000878,-0.108243188068
ACH-000880,-0.447987385321
ACH-000881,-0.663766761285
ACH-000882,-0.779417842544
ACH-000884,-0.024738245490599997
ACH-000885,-0.21206357790600003
ACH-000887,-0.152616891128
ACH-000888,-0.26471777960299997
ACH-000889,-0.195533757629
ACH-000890,-0.167232121172
ACH-000896,-0.004557206995739999
ACH-000898,-0.0942931636616
ACH-000900,-0.302955231776
ACH-000901,-0.257664378298
ACH-000905,-0.0406682101321
ACH-000906,-0.13683791259000003
ACH-000907,-0.454036042787
ACH-000910,-0.310754189225
ACH-000911,-0.225118738213
ACH-000912,-0.32348948525
ACH-000913,-0.418694125069
ACH-000915,-0.0836557655284
ACH-000916,-0.117968800951
ACH-000917,0.0174243542053
ACH-000921,-0.00979896455727
ACH-000924,-0.23593665538699998
ACH-000926,-0.0964420950567
ACH-000928,-0.0310550982666
ACH-000929,-0.288764520951
ACH-000932,-0.26620999327
ACH-000935,-0.211386965123
ACH-000936,-0.125529945877
ACH-000937,-0.0948597615913
ACH-000938,-0.20613865632199999
ACH-000939,-0.020618492854099998
ACH-000941,0.13668181982799998
ACH-000943,-0.102969470264
ACH-000946,-0.06630993913319999
ACH-000947,-0.0946401812695
ACH-000948,-0.210367652513
ACH-000950,0.10152060683700001
ACH-000953,-0.22284867124899999
ACH-000957,-0.31650102166
ACH-000958,-0.20084895592500002
ACH-000960,-0.151383499942
ACH-000963,-0.0974627974917
ACH-000968,-0.703116795592
ACH-000969,-0.0911227757264
ACH-000973,-0.283644098754
ACH-000974,-0.108887603341
ACH-000975,-0.190884325572
ACH-000976,-0.196697565802
ACH-000978,0.023612651298
ACH-000980,-0.26223707989100004
ACH-000984,-0.18212746888700002
ACH-000986,-0.37623929186800004
ACH-000988,-0.194118376316
ACH-000993,-0.28016244596900003
ACH-000994,-0.196075305831
ACH-000996,-0.250907655193
ACH-001001,-0.279525004668
ACH-001020,-0.163230312882
ACH-001028,-0.204045990113
ACH-001031,-0.3349944923
ACH-001038,-0.28084254632100003
ACH-001048,-0.255198366174
ACH-001050,-0.310086019122
ACH-001053,-0.230626349406
ACH-001054,-0.171027192777
ACH-001061,-0.060455741014300006
ACH-001067,-0.24069672813999998
ACH-001075,-0.209920721563
ACH-001096,-0.317955306934
ACH-001128,-0.546644983923
ACH-001134,-0.253359323231
ACH-001151,-0.307581858217
ACH-001163,0.000679081656541
ACH-001164,-0.23351291804699997
ACH-001173,-0.296578223161
ACH-001183,-0.659146105195
ACH-001184,-0.338457351058
ACH-001190,-0.285673853333
ACH-001192,-0.887044222043
ACH-001193,0.049470020854
ACH-001196,-0.33040808991500004
ACH-001197,-0.127792602827
ACH-001205,-0.441633587873
ACH-001211,-0.234055230784
ACH-001212,-0.331535816682
ACH-001228,-0.0745774454927
ACH-001232,-0.297377308433
ACH-001239,-0.274522828306
ACH-001274,-0.420513876176
ACH-001275,-0.049617908633500005
ACH-001277,-0.333045819917
ACH-001278,-0.132730170478
ACH-001280,-0.6575898176899999
ACH-001283,-0.114602252699
ACH-001289,-0.64308145572
ACH-001295,-0.18652787703499998
ACH-001300,-0.459927787752
ACH-001301,-0.568225498254
ACH-001302,-0.34585476914499996
ACH-001303,-0.14391423845100001
ACH-001306,-0.25636698386
ACH-001318,-0.277677584308
ACH-001322,-0.436311124007
ACH-001328,-0.38413397535099997
ACH-001332,-0.43225179604599995
ACH-001333,-0.36029908924000004
ACH-001336,-0.22659398090100002
ACH-001340,-0.166784652778
ACH-001346,-0.152922467063
ACH-001353,-0.0990242117184
ACH-001354,-0.689461737322
ACH-001367,-0.552863177645
ACH-001368,-0.46707184359399995
ACH-001374,-0.32146946738000004
ACH-001375,-0.231845387286
ACH-001377,-0.225651170005
ACH-001380,-0.11694137960100001
ACH-001391,-0.441164006735
ACH-001407,-0.529866233188
ACH-001408,-0.353867167711
ACH-001413,-0.22218909786999996
ACH-001430,0.08911829511910001
ACH-001431,-0.430467202811
ACH-001450,-0.184573846048
ACH-001496,-0.277894806915
ACH-001500,-0.225420810026
ACH-001521,-0.220567020867
ACH-001523,-0.10937198237700001
ACH-001532,-0.39274133863300004
ACH-001536,-0.5361205639159999
ACH-001550,-0.127657211092
ACH-001552,-0.385918505285
ACH-001554,-0.190539051562
ACH-001645,-0.47935821237899995
ACH-001654,-0.0874641484319
ACH-001715,-0.14836160374399998
ACH-001735,-0.177483463255
ACH-001736,-0.303483944003
ACH-001737,0.38847490752999997
ACH-001740,-0.51822498225
ACH-001745,-0.7340392723270001
ACH-001750,-0.08730849403650001
ACH-001765,-0.549877472843
ACH-001956,-0.147324784967
ACH-001957,-0.106476519414
