,BFSP2 (8419)
ACH-000004,-0.08853359060760001
ACH-000007,0.121108809313
ACH-000009,0.09476413095760002
ACH-000011,0.15875053601
ACH-000012,0.134627897822
ACH-000013,0.20048678521699997
ACH-000014,-0.104501213607
ACH-000015,0.116303846707
ACH-000017,0.140057574643
ACH-000018,0.145845774833
ACH-000019,-0.0688735823884
ACH-000021,0.0987984947135
ACH-000022,0.0503814519324
ACH-000025,-0.027777628623700003
ACH-000028,0.105708499486
ACH-000030,0.10091226993699999
ACH-000035,-0.009080817472469999
ACH-000036,0.213323928326
ACH-000037,0.20962337184799998
ACH-000039,0.0341226187334
ACH-000040,0.214087997224
ACH-000041,0.36588852130599997
ACH-000042,-0.114410233827
ACH-000045,0.09542620610310001
ACH-000047,0.174116673015
ACH-000052,0.015264885490700002
ACH-000053,0.029185738992599998
ACH-000054,0.08867336512900001
ACH-000055,0.269536044842
ACH-000060,0.0152096767153
ACH-000067,0.304277724029
ACH-000070,0.140049339024
ACH-000075,0.377792797363
ACH-000078,0.18676304444000003
ACH-000082,0.196230626627
ACH-000085,-0.0654451384589
ACH-000086,0.0935962631391
ACH-000087,0.19781783409
ACH-000092,0.12006482432299999
ACH-000095,0.0635837688078
ACH-000097,0.0670578444106
ACH-000098,0.155105944228
ACH-000099,0.170115843283
ACH-000108,0.09135501287070001
ACH-000113,0.182976993876
ACH-000115,0.0029438754111599996
ACH-000116,0.1611697647
ACH-000118,0.00376146267461
ACH-000120,0.283612063814
ACH-000123,0.129663518434
ACH-000127,0.122467881215
ACH-000128,0.0383296293574
ACH-000132,0.00261100713796
ACH-000133,0.125815630669
ACH-000137,0.237351977035
ACH-000138,0.00738747576533
ACH-000142,0.01380226564
ACH-000143,0.266121500386
ACH-000146,0.222897555955
ACH-000148,0.255894151603
ACH-000150,0.032076454188
ACH-000152,0.113061315005
ACH-000153,0.17469724652
ACH-000159,0.157228563852
ACH-000160,0.0772456368659
ACH-000163,0.0039682368517499995
ACH-000167,0.21321632839699997
ACH-000168,0.278223959579
ACH-000169,0.142161515206
ACH-000178,0.10577140980000001
ACH-000182,0.111905932214
ACH-000183,0.150867135602
ACH-000188,0.126603505843
ACH-000189,0.162415682527
ACH-000190,0.155672875173
ACH-000198,0.132080406827
ACH-000204,0.142115184682
ACH-000206,0.23324229367199997
ACH-000207,0.151279537058
ACH-000211,0.0619772622314
ACH-000215,0.105397899747
ACH-000221,0.15640407399800002
ACH-000222,-0.026928942843
ACH-000223,0.203584491052
ACH-000226,0.0030122894905500004
ACH-000227,0.150404341671
ACH-000228,0.189420121035
ACH-000231,0.10434619696
ACH-000232,0.16915287632599998
ACH-000233,0.121484973104
ACH-000234,0.0974916734526
ACH-000235,0.0711159789717
ACH-000237,0.11294279448200001
ACH-000238,0.224257293504
ACH-000243,0.115933682074
ACH-000244,0.11794167654200001
ACH-000246,0.0660771859922
ACH-000248,0.114022002314
ACH-000250,0.123798735471
ACH-000251,-0.0423307927482
ACH-000253,0.166663813953
ACH-000255,0.123335915756
ACH-000256,0.144171999385
ACH-000257,0.0626045093712
ACH-000258,0.172175180035
ACH-000259,0.133970038648
ACH-000260,0.141425242072
ACH-000261,0.0780925750156
ACH-000262,0.106680177092
ACH-000263,0.142672500571
ACH-000264,0.168363675946
ACH-000265,0.0208584549815
ACH-000266,0.131049612278
ACH-000272,0.011936363272299999
ACH-000273,0.173554447832
ACH-000274,0.149882396107
ACH-000277,0.19508867398899998
ACH-000278,0.19669056019900003
ACH-000279,0.0606442648589
ACH-000280,-0.144062905376
ACH-000281,0.15036688768
ACH-000288,0.12412273405200001
ACH-000291,0.171730130195
ACH-000293,0.16889114302299998
ACH-000294,-0.07676432464369999
ACH-000295,0.0166829024037
ACH-000296,0.244829426372
ACH-000302,0.137343162983
ACH-000304,0.0080914229721
ACH-000307,0.051996125628199996
ACH-000308,0.193928166155
ACH-000310,0.13491100572
ACH-000311,-0.021147278054
ACH-000312,0.137894323179
ACH-000315,-0.0954893174652
ACH-000316,0.09546838797070001
ACH-000317,-0.024010308744099998
ACH-000318,0.259476471893
ACH-000319,0.09375166723110001
ACH-000320,-0.111580653674
ACH-000322,0.162459005055
ACH-000323,0.150944937585
ACH-000324,0.12333208015000001
ACH-000329,0.116534165735
ACH-000330,0.0197069385793
ACH-000331,0.128292792632
ACH-000332,0.16873542162500002
ACH-000334,0.148579177793
ACH-000335,0.14032773764
ACH-000336,0.17578486478900002
ACH-000337,0.008186677572560001
ACH-000339,0.0785841881867
ACH-000341,0.177532198257
ACH-000348,0.16426356798800001
ACH-000350,0.13195384444
ACH-000352,0.190862113435
ACH-000356,0.0469227964393
ACH-000361,0.0813818331883
ACH-000362,0.0579055443124
ACH-000363,0.0840373644612
ACH-000364,0.174753161567
ACH-000365,0.060733663066400004
ACH-000366,0.158524507556
ACH-000368,0.0471493451157
ACH-000374,0.249915622466
ACH-000375,0.18019154445399999
ACH-000376,0.18941503639899998
ACH-000381,0.00865467198586
ACH-000383,0.110910736759
ACH-000387,0.118819935865
ACH-000389,0.24755488229000003
ACH-000390,0.0947148837249
ACH-000393,0.128842460939
ACH-000395,-0.042644885002600004
ACH-000397,0.180885558316
ACH-000401,0.159855673749
ACH-000402,0.041206920414199995
ACH-000403,0.331015012249
ACH-000404,0.17500741421399998
ACH-000406,0.023697971757600002
ACH-000407,0.232638123396
ACH-000408,0.165334527487
ACH-000410,0.024934307083999997
ACH-000411,0.17493246226700002
ACH-000414,0.06285786822169999
ACH-000415,0.0885113310457
ACH-000416,0.169491785481
ACH-000420,0.159871927478
ACH-000421,0.16794584640000002
ACH-000424,0.215077630724
ACH-000425,0.12338874508400001
ACH-000426,-0.0470638609825
ACH-000427,0.201852490275
ACH-000433,0.157042352096
ACH-000436,0.0611683163297
ACH-000444,0.0370028663304
ACH-000445,0.198994461692
ACH-000448,0.186172492513
ACH-000450,0.214498627995
ACH-000452,0.0285145639101
ACH-000454,0.10688151592299999
ACH-000458,0.0650851096003
ACH-000459,0.041812936047199996
ACH-000460,0.11042960804000002
ACH-000461,0.217832509615
ACH-000463,0.134416338161
ACH-000464,0.275073194149
ACH-000466,0.00889672293353
ACH-000467,0.00941438940631
ACH-000468,0.300360654564
ACH-000469,0.156762953769
ACH-000470,0.16566366241
ACH-000471,0.06924730032819999
ACH-000472,0.144109216043
ACH-000473,0.15888023817
ACH-000475,0.09858978844699999
ACH-000476,0.170884585979
ACH-000477,0.14178915057900002
ACH-000480,0.17981645321800002
ACH-000481,0.104322675544
ACH-000483,0.14659247502800002
ACH-000484,0.263492675598
ACH-000485,0.0252124070773
ACH-000486,0.216564843907
ACH-000487,0.144015971932
ACH-000488,0.131984896125
ACH-000490,0.0614244719376
ACH-000491,0.173865696184
ACH-000495,0.0122303690594
ACH-000496,0.0728558642601
ACH-000499,0.061475456815999995
ACH-000500,0.540240561525
ACH-000502,0.10100130722799999
ACH-000503,0.110547823507
ACH-000505,0.06599206238580001
ACH-000507,0.191487098555
ACH-000510,0.20248550468899998
ACH-000511,0.20082043642099998
ACH-000512,-0.12566423282
ACH-000516,0.11908389116399999
ACH-000517,0.126035034129
ACH-000518,0.14370256543600002
ACH-000520,0.11454396240499999
ACH-000521,-0.0213337046477
ACH-000522,0.131040928027
ACH-000524,0.147507534417
ACH-000527,0.142257342773
ACH-000528,0.23097413800900002
ACH-000537,-0.031726996968
ACH-000541,0.138593421259
ACH-000542,0.26327936908599997
ACH-000544,0.058153826363399996
ACH-000545,0.09720011239260001
ACH-000547,-0.0408919983084
ACH-000548,0.0995862038597
ACH-000549,-0.008593185427629999
ACH-000550,0.10623316338099999
ACH-000552,-0.0129487610378
ACH-000556,0.09668437051510001
ACH-000557,0.135366829095
ACH-000570,0.116725793234
ACH-000571,0.0936930676432
ACH-000573,0.173235279608
ACH-000576,0.0957840309502
ACH-000580,0.289666778485
ACH-000584,0.024926067427099997
ACH-000585,0.0505837142771
ACH-000588,-0.013709697565899999
ACH-000589,0.0639758826282
ACH-000591,0.224765411239
ACH-000593,0.0546255136159
ACH-000600,0.110089820641
ACH-000601,0.0806112551047
ACH-000604,0.028517432541400003
ACH-000605,0.0174928655154
ACH-000606,0.240998836842
ACH-000608,0.1779011107
ACH-000614,0.34257255891800004
ACH-000616,0.149133334695
ACH-000618,0.147339854848
ACH-000619,0.158249530842
ACH-000620,0.0452579462926
ACH-000621,0.08853297845010001
ACH-000622,0.027349015491100002
ACH-000623,0.127962961011
ACH-000624,0.0920837465291
ACH-000627,0.191434525682
ACH-000630,0.0456305985903
ACH-000632,0.167979905502
ACH-000633,0.244922358737
ACH-000637,0.154878181498
ACH-000638,0.11616823832499999
ACH-000646,0.016638573844000002
ACH-000647,0.115024175231
ACH-000648,0.126647788687
ACH-000649,0.129131638985
ACH-000651,0.006589881015560001
ACH-000652,0.046698270553299996
ACH-000653,0.0597251268429
ACH-000657,0.06727528066119999
ACH-000658,0.0296699845892
ACH-000661,0.19368164852800002
ACH-000662,0.150996135822
ACH-000663,-0.0142038791937
ACH-000665,0.159852636133
ACH-000671,0.058484208795
ACH-000673,0.09335788987980001
ACH-000676,0.0699105634657
ACH-000677,0.181728066332
ACH-000681,0.161538166363
ACH-000682,0.119239637201
ACH-000683,0.0189966103841
ACH-000684,0.22933896135200002
ACH-000688,0.0341063339254
ACH-000693,0.0452047543861
ACH-000694,0.152295035694
ACH-000695,-0.0375646187224
ACH-000696,0.0949322240432
ACH-000697,0.0964397724871
ACH-000699,0.10553900211799999
ACH-000701,0.081735756122
ACH-000706,0.09910630705319999
ACH-000711,0.14997963295299999
ACH-000713,-0.0558631469155
ACH-000714,0.296385960509
ACH-000718,0.285702156827
ACH-000720,0.0782410891792
ACH-000721,-0.0144035412357
ACH-000724,0.252904831266
ACH-000725,0.301876683528
ACH-000732,0.0651281492277
ACH-000734,0.11566390318099999
ACH-000735,-1.63139555886e-05
ACH-000736,0.170548121213
ACH-000738,0.0807544328641
ACH-000746,0.22491011949099998
ACH-000747,0.061130872064500005
ACH-000748,0.12920965318
ACH-000753,0.109659414466
ACH-000756,0.00406778764351
ACH-000757,-0.103815626582
ACH-000758,0.0399839806732
ACH-000760,0.14882149604599998
ACH-000763,0.15310938451300002
ACH-000764,0.295288114033
ACH-000765,0.139630489119
ACH-000766,0.240154032916
ACH-000767,0.121989876799
ACH-000768,0.09650441339089999
ACH-000769,-0.0257109639891
ACH-000770,0.0291127480968
ACH-000771,0.155319166984
ACH-000773,0.20611542888300002
ACH-000776,0.0683316360688
ACH-000777,0.175300430872
ACH-000778,0.0320317285657
ACH-000781,0.156250478296
ACH-000782,0.285598212631
ACH-000783,0.11749336566299999
ACH-000784,0.044912489661400004
ACH-000785,-0.0115814067735
ACH-000787,0.0264750682632
ACH-000788,0.0958293033405
ACH-000791,-0.00734245020792
ACH-000792,0.0833764703729
ACH-000794,0.17664295851300002
ACH-000796,0.135060368651
ACH-000799,0.222897773436
ACH-000800,0.217061563688
ACH-000802,0.0838283007061
ACH-000804,0.135423664837
ACH-000805,0.133552603016
ACH-000809,0.17993087819000003
ACH-000810,-0.00416826455069
ACH-000811,0.08607327541729999
ACH-000817,0.100213844212
ACH-000819,-0.047903609310099994
ACH-000820,-0.00803698673767
ACH-000821,0.396643737207
ACH-000822,0.181236579198
ACH-000823,0.141221984163
ACH-000824,0.21327275573600002
ACH-000827,0.11991741109300001
ACH-000829,0.0820977600233
ACH-000831,-0.103680258509
ACH-000832,0.0611458706984
ACH-000833,0.146334258645
ACH-000834,0.123149164529
ACH-000835,0.08412289587470001
ACH-000836,0.0903328281367
ACH-000837,0.105214649251
ACH-000838,0.201540117183
ACH-000839,0.022109816669000002
ACH-000840,0.26913144807399997
ACH-000841,0.114869706034
ACH-000843,0.00860851165241
ACH-000846,0.135407515611
ACH-000847,-0.0229641062675
ACH-000848,0.0984333883453
ACH-000849,-0.0482619199139
ACH-000851,0.105118271909
ACH-000855,0.0435342683422
ACH-000856,0.0831999076896
ACH-000858,0.0512273115815
ACH-000859,0.10893720240700001
ACH-000861,0.0802396307206
ACH-000862,-0.0167191499634
ACH-000865,0.0065576130270100005
ACH-000866,-0.010578219772999999
ACH-000867,0.07331500039639999
ACH-000869,0.14038967319700002
ACH-000872,0.130927687465
ACH-000873,-0.211116206297
ACH-000876,0.0481213646181
ACH-000878,-0.0005422107336240001
ACH-000880,0.07353578518560001
