,RIC1 (57589)
ACH-000648,-1.3890222079499999
ACH-000649,-1.0905964330700002
ACH-000651,-0.410491950738
ACH-000652,-0.46535063584700004
ACH-000653,-0.921366148524
ACH-000657,-0.372121590281
ACH-000658,-1.02142777191
ACH-000661,-0.445074605665
ACH-000662,-1.47948273407
ACH-000663,-0.36036204195200006
ACH-000665,-0.946389257977
ACH-000671,-0.9063959209029999
ACH-000673,-1.4802097383200001
ACH-000676,-0.49379352821
ACH-000677,-0.339136792735
ACH-000681,-0.653986973503
ACH-000682,-1.46294266886
ACH-000683,0.197172371578
ACH-000684,-0.918198229613
ACH-000688,-0.437983352931
ACH-000693,-0.34308201953699996
ACH-000694,-1.4303649157700002
ACH-000695,-0.807170858607
ACH-000696,-0.21117376956599998
ACH-000697,-1.11116801182
ACH-000699,-0.8480193318979999
ACH-000701,-0.37200173089199995
ACH-000706,-0.318954146418
ACH-000711,-1.27314966512
ACH-000713,-0.809245117131
ACH-000714,-1.18144247658
ACH-000718,-1.6098115127700001
ACH-000720,-0.923411221638
ACH-000721,-0.41476939976899996
ACH-000724,-0.43274986683899996
ACH-000725,-0.450603227743
ACH-000732,-1.09389932545
ACH-000734,-0.614582694601
ACH-000735,-0.8120538240590001
ACH-000736,-1.2427162527
ACH-000738,-0.668568272496
ACH-000746,-0.31849863657099997
ACH-000747,-0.7827239868979999
ACH-000748,-0.291895312442
ACH-000753,-0.899659772544
ACH-000756,-0.500227213128
ACH-000757,-0.749007218433
ACH-000758,-1.3535962093599998
ACH-000760,-1.09427102464
ACH-000763,-1.0142901449700001
ACH-000764,-0.777611976976
ACH-000765,-0.32138622196600003
ACH-000766,-1.19668960561
ACH-000767,-0.183464139325
ACH-000768,-1.0794243757700002
ACH-000769,-0.551458424514
ACH-000770,-0.236538717982
ACH-000771,-0.663953856151
ACH-000773,-0.857071417099
ACH-000776,-0.104596756687
ACH-000777,-0.33350087888
ACH-000778,-1.36638936458
ACH-000781,-0.908466407139
ACH-000782,-0.996048541805
ACH-000783,-0.379321806271
ACH-000784,-0.772418500041
ACH-000785,-0.975476137473
ACH-000787,-0.8324033341179999
ACH-000788,-0.148057586333
ACH-000791,-0.502483569193
ACH-000792,-1.07463501595
ACH-000794,-1.22998786027
ACH-000796,-1.37477722416
ACH-000799,-0.5670466495750001
ACH-000800,0.313016215496
ACH-000802,-1.3454582748100001
ACH-000804,-0.13881396912
ACH-000805,-0.206607416019
ACH-000809,-1.45338432646
ACH-000810,0.053984253897000005
ACH-000811,-0.576114064285
ACH-000817,-0.758001472788
ACH-000819,-1.09732746723
ACH-000820,-0.980735754572
ACH-000821,-0.718177071795
ACH-000822,-0.20677659151
ACH-000823,-1.04280828751
ACH-000824,-1.34659253014
ACH-000827,-0.465534352961
ACH-000829,-1.1399616335299998
ACH-000831,-0.350463267276
ACH-000832,-1.0054049302299999
ACH-000833,-1.0702496123799998
ACH-000834,-0.930713341892
ACH-000835,-0.338714980282
ACH-000836,-1.04754605232
ACH-000837,-0.9817620196610001
ACH-000838,-1.5950490562900002
ACH-000839,-1.1331042691600002
ACH-000840,-1.23682477311
ACH-000841,-0.84864990689
ACH-000843,-0.560156219668
ACH-000846,-0.464997318454
ACH-000847,-1.04739390957
ACH-000848,-0.283189821595
ACH-000849,-1.23386468705
ACH-000851,-0.922184235748
ACH-000855,-0.932593740264
ACH-000856,-0.494301062919
ACH-000858,-1.01267358044
ACH-000859,-1.2347499631899999
ACH-000861,-0.379929001063
ACH-000862,-0.515604162359
ACH-000865,-0.267784064117
ACH-000866,-0.352176405806
ACH-000867,-1.70597875695
ACH-000869,-1.62282897773
ACH-000872,-0.703215041474
ACH-000873,-0.336930864692
ACH-000876,-1.01894333121
ACH-000878,-0.729779126831
ACH-000880,-0.47259824657099997
ACH-000881,-0.9727112654410001
ACH-000882,-0.419894159246
ACH-000884,-0.198981624096
ACH-000885,-0.194808987047
ACH-000887,-1.39791628977
ACH-000888,-1.1105345770100001
ACH-000889,-0.45667315018999993
ACH-000890,-1.8565514882599998
ACH-000896,-1.11217382091
ACH-000898,-1.4841938836200002
ACH-000900,-0.304626835393
ACH-000901,-0.363127969176
ACH-000905,-0.9500477039569999
ACH-000906,-0.20075956079799998
ACH-000907,-0.626970787091
ACH-000910,-1.1349408372
ACH-000911,-0.687245445802
ACH-000912,-0.448695821994
ACH-000913,-0.41592751490900004
ACH-000915,-0.807360003444
ACH-000916,-0.869983279404
ACH-000917,-1.08297074357
ACH-000921,-0.5035601714410001
ACH-000924,-0.304971828623
ACH-000926,-0.358220654321
ACH-000928,-0.623600607156
ACH-000929,-1.14498509453
ACH-000932,-0.346958840419
ACH-000935,-0.305736952209
ACH-000936,-0.534729230363
ACH-000937,-0.36796000259499995
ACH-000938,-0.380043828125
ACH-000939,-0.21590742823399997
ACH-000941,-1.8999533357099998
ACH-000943,-0.232724856523
ACH-000946,-0.473095395234
ACH-000947,-0.185498324561
ACH-000948,-0.486966293587
ACH-000950,-0.887267981051
ACH-000953,-0.09268281347580001
ACH-000957,-1.3057418171600002
ACH-000958,-0.664842525059
ACH-000960,-1.12673353217
ACH-000963,-0.8637522336329999
ACH-000968,-0.8837913062459999
ACH-000969,-0.5520393344860001
ACH-000973,-0.27851589225900003
ACH-000974,-0.8537530777050001
ACH-000975,-0.925125678803
ACH-000976,-0.642432074562
ACH-000978,-0.22559952460000002
ACH-000980,0.05012688195230001
ACH-000984,-0.605200384836
ACH-000986,-1.12039211083
ACH-000988,-1.14244555769
ACH-000993,-0.696660234993
ACH-000994,-0.28937883297
ACH-000996,-1.16594501738
ACH-001001,-1.07216670464
ACH-001020,-1.06135614248
ACH-001028,-1.2649363606200001
ACH-001031,-0.2173966613
ACH-001038,-0.331274239875
ACH-001048,-0.966087548028
ACH-001050,-0.776374802754
ACH-001053,-1.2497055263099999
ACH-001054,-1.40666908131
ACH-001061,-1.00848813858
ACH-001067,-0.8560491181209999
ACH-001075,-0.97521880266
ACH-001096,-0.93025837125
ACH-001128,-1.14034948427
ACH-001134,-0.628555198084
ACH-001151,-1.17964494464
ACH-001163,-0.261110914485
ACH-001164,-1.07794583495
ACH-001173,-0.542326362099
ACH-001183,-0.31968931952199997
ACH-001184,-0.47954406455700005
ACH-001190,-0.7569908575550001
ACH-001192,-0.300579359092
ACH-001193,-1.44368111617
ACH-001196,-0.45000569733199997
ACH-001197,-1.06963615244
ACH-001205,-0.9144508181829999
ACH-001211,-0.516422396328
ACH-001212,-0.967065482546
ACH-001228,-0.275810363308
ACH-001232,-0.46388609446
ACH-001239,-0.524027360349
ACH-001274,-1.25588460411
ACH-001275,-0.613643183526
ACH-001277,-0.30677743702300003
ACH-001278,-0.652127082079
ACH-001280,-0.563783383539
ACH-001283,-0.7148854837659999
ACH-001289,-0.17350788455
ACH-001295,-0.452543236521
ACH-001300,-1.01612141571
ACH-001301,-0.777307570983
ACH-001302,-0.387689445506
ACH-001303,-0.36966535201800005
ACH-001306,-0.888920658506
ACH-001318,-0.316388427789
ACH-001322,-0.953437805053
ACH-001328,-1.07684948761
ACH-001332,-0.8377648514749999
ACH-001333,-0.19735586129500002
ACH-001336,-0.49677896886699996
ACH-001340,-1.0466408173000001
ACH-001346,-0.997564995635
ACH-001353,-1.1062526798399999
ACH-001354,-0.330674864522
ACH-001367,-0.231131931363
ACH-001368,-0.560540523257
ACH-001374,0.017941219069299998
ACH-001375,-0.800364712535
ACH-001377,-0.147081684626
ACH-001380,-0.9239530824809999
ACH-001391,-0.338515810637
ACH-001407,-0.698869763343
ACH-001408,-0.9373298738060001
ACH-001413,-0.958452057205
ACH-001430,-0.6047120763539999
ACH-001431,-0.23442802867100002
ACH-001450,-1.20574000207
ACH-001496,-0.367799817667
ACH-001500,-0.6965986886229999
ACH-001521,-0.5255427900859999
ACH-001523,-0.9874374173129999
ACH-001532,-0.34747489967
ACH-001536,-0.633282197551
ACH-001550,-1.0767993359299999
ACH-001552,-0.0965629657237
ACH-001554,-0.487511031782
ACH-001645,-0.29048284558000004
ACH-001654,-0.203890818173
ACH-001715,-1.4637145330599999
ACH-001735,-0.413932304635
ACH-001736,-0.912078065963
ACH-001737,-1.11024656755
ACH-001740,-0.439308993684
ACH-001745,-0.332733652225
ACH-001750,-0.244155773548
ACH-001765,-0.697781191735
ACH-001956,-1.4370112765399998
ACH-001957,-0.313151061997
