,DNTT (1791)
ACH-000004,0.13957978544299998
ACH-000007,0.282241919906
ACH-000009,0.184670485692
ACH-000011,-0.12193790303799999
ACH-000012,0.05572805431609999
ACH-000013,0.025666538630400002
ACH-000014,0.021129733832
ACH-000015,-0.0351098585191
ACH-000017,0.175148269145
ACH-000018,0.0901433300794
ACH-000019,-0.026523312219
ACH-000021,0.117527074818
ACH-000022,0.110248094054
ACH-000025,0.028625903610400003
ACH-000028,0.11943557502800001
ACH-000030,0.0164098979773
ACH-000035,0.104924171604
ACH-000036,0.139554981491
ACH-000037,-0.219056950482
ACH-000039,0.10622849935900001
ACH-000040,0.0168273192912
ACH-000041,-0.07434501592389998
ACH-000042,-0.025624825861
ACH-000045,0.0115408906383
ACH-000047,0.0107406510981
ACH-000052,-0.12269782910299999
ACH-000053,0.116814566018
ACH-000054,-0.031017968311900002
ACH-000055,0.0742797633896
ACH-000060,-0.203621440456
ACH-000067,-0.024811566079599997
ACH-000070,0.117610419901
ACH-000075,0.255315357727
ACH-000078,-0.0603400399488
ACH-000082,0.021972576059400003
ACH-000085,0.0414173820424
ACH-000086,0.07203280409730001
ACH-000087,0.22260098605
ACH-000092,0.115756134377
ACH-000095,0.07635538231439999
ACH-000097,0.0398733294177
ACH-000098,0.07641695372610001
ACH-000099,0.0415777228039
ACH-000108,0.0296413832686
ACH-000113,0.068712820053
ACH-000115,0.08501931644210002
ACH-000116,-0.00311518047336
ACH-000118,0.044140921741599996
ACH-000120,0.117104191861
ACH-000123,0.038323841724
ACH-000127,0.00947429694038
ACH-000128,0.250887025928
ACH-000132,-0.06936268416510001
ACH-000133,-0.07163498866010001
ACH-000137,-0.0582299718711
ACH-000138,0.151706707026
ACH-000142,0.168891116969
ACH-000143,-0.0573914319752
ACH-000146,0.0618157312409
ACH-000148,-0.12216949565
ACH-000150,0.052559406868500004
ACH-000152,-0.09712807012430001
ACH-000153,0.16911323319200003
ACH-000159,0.00973370063732
ACH-000160,-0.0054149230871899994
ACH-000163,-0.0863762261826
ACH-000167,-0.331725776776
ACH-000168,0.028777215469
ACH-000169,-0.119302708527
ACH-000178,0.147940966468
ACH-000182,0.044403994845199996
ACH-000183,0.0303234221386
ACH-000188,-0.0902863084571
ACH-000189,-0.0792644319707
ACH-000190,0.022302480005
ACH-000198,0.0819524927098
ACH-000204,0.112694967505
ACH-000206,-0.106913600764
ACH-000207,0.08738815910730001
ACH-000211,0.0235851537442
ACH-000215,0.032322041427
ACH-000221,0.20235883074900002
ACH-000222,-0.0124786833864
ACH-000223,-0.0618200216892
ACH-000226,-0.028738609086700003
ACH-000227,-0.155042690154
ACH-000228,-0.0218652397416
ACH-000231,-0.0184484053437
ACH-000232,-0.0217604967787
ACH-000233,0.06695998359369999
ACH-000234,0.06924328430910001
ACH-000235,0.0144436412047
ACH-000237,-0.123522698893
ACH-000238,-0.058137807536899996
ACH-000243,0.0148299822032
ACH-000244,0.107364074048
ACH-000246,-0.07685249097989999
ACH-000248,0.0224518000208
ACH-000250,-0.041238973152300004
ACH-000251,0.0684383075564
ACH-000253,-0.0022973165232800003
ACH-000255,0.00332198307079
ACH-000256,-0.0400851954536
ACH-000257,-0.0243303938608
ACH-000258,0.268845468125
ACH-000259,0.020862001153
ACH-000260,0.018496488604299997
ACH-000261,0.047924050356900005
ACH-000262,-0.10652895708799999
ACH-000263,0.123066430589
ACH-000264,-0.0328725094198
ACH-000265,0.0258589629997
ACH-000266,0.057082446643
ACH-000272,0.0272362963403
ACH-000273,-0.00316376558447
ACH-000274,-0.0404952337451
ACH-000277,0.037530908506300004
ACH-000278,-0.07950899236100001
ACH-000279,-0.0553430015752
ACH-000280,0.1404932999
ACH-000281,0.0246594598476
ACH-000288,-0.0358937043146
ACH-000291,0.0209403032067
ACH-000293,-0.00423333826165
ACH-000294,0.18865105605000002
ACH-000295,0.00268406976735
ACH-000296,0.08573700487739999
ACH-000302,0.0077609276891700005
ACH-000304,-0.000639394063378
ACH-000307,0.09384213373980001
ACH-000308,-0.08291442020130001
ACH-000310,0.037251231875
ACH-000311,0.137533848728
ACH-000312,0.024469876890699998
ACH-000315,0.0583072664375
ACH-000316,-0.17724521368
ACH-000317,0.132411841804
ACH-000318,0.00432071454113
ACH-000319,-0.0421243973259
ACH-000320,0.00795420599032
ACH-000322,-0.000623876605352
ACH-000323,-0.138715815843
ACH-000324,0.00429972955099
ACH-000329,-0.05501025009430001
ACH-000330,0.120759289711
ACH-000331,-0.0318114873514
ACH-000332,-0.0045975812312200005
ACH-000334,-0.11597765956100001
ACH-000335,0.178376063083
ACH-000336,0.391953395765
ACH-000337,-0.19463250134100002
ACH-000339,0.07636097355289999
ACH-000341,-0.0324685263635
ACH-000348,-0.0339529134699
ACH-000350,-0.033876802861200005
ACH-000352,0.08922878551680001
ACH-000356,-0.0452243564053
ACH-000361,-0.163504645245
ACH-000362,0.198969837113
ACH-000363,0.0510448241896
ACH-000364,-0.141463900529
ACH-000365,0.128300570827
ACH-000366,0.133111330626
ACH-000368,0.00180505650277
ACH-000374,-0.0197964957536
ACH-000375,0.191515160091
ACH-000376,0.019666370481400002
ACH-000381,0.194429729812
ACH-000383,-0.0055736286623
ACH-000387,0.116752349309
ACH-000389,0.0911746435823
ACH-000390,0.08263554310389999
ACH-000393,0.12327028168500001
ACH-000395,0.0363769895739
ACH-000397,-0.0523486134884
ACH-000401,0.00833275488273
ACH-000402,-0.0778994059224
ACH-000403,-0.0969637857162
ACH-000404,0.19231323344999998
ACH-000406,-0.00455781278603
ACH-000407,-0.08459014474780001
ACH-000408,0.22111562906800003
ACH-000410,-0.010667726644899999
ACH-000411,-0.134716907823
ACH-000414,-0.000506995805298
ACH-000415,0.0332556793097
ACH-000416,0.0505604712818
ACH-000420,0.0641578502939
ACH-000421,0.057596267195199995
ACH-000424,-0.14567658857899998
ACH-000425,0.0157042699481
ACH-000426,-0.00773072506859
ACH-000427,-0.109560642981
ACH-000433,0.0297084895271
ACH-000436,0.0815918392945
ACH-000444,0.00510628918923
ACH-000445,0.0123355220112
ACH-000448,-0.00408101277847
ACH-000450,-0.0779173742069
ACH-000452,-0.021085234638799997
ACH-000454,-0.035863418574900004
ACH-000458,-0.178908988181
ACH-000459,-0.06245149789059999
ACH-000460,0.11217759865900001
ACH-000461,0.0326458767121
ACH-000463,0.030113683443200003
ACH-000464,-0.09814850885500001
ACH-000466,0.026032801641599997
ACH-000467,-0.034719651506199996
ACH-000468,0.08726030334280001
ACH-000469,0.00916378375917
ACH-000470,0.115101723668
ACH-000471,0.0483848333285
ACH-000472,-0.0667670281404
ACH-000473,0.205296604351
ACH-000475,0.05161300913240001
ACH-000476,-0.0815630574984
ACH-000477,-0.099099416001
ACH-000480,-0.16132049520300001
ACH-000481,-0.039561642520199995
ACH-000483,0.15808492924200002
ACH-000484,0.217674157009
ACH-000485,-0.0151371919253
ACH-000486,0.00291022146198
ACH-000487,-0.052387957765499996
ACH-000488,0.0121623097884
ACH-000490,0.0252179708892
ACH-000491,0.0642447789606
ACH-000495,0.008633789493219999
ACH-000496,0.017529910617599998
ACH-000499,0.103098958135
ACH-000500,0.201582706261
ACH-000502,0.0664312148883
ACH-000503,0.192625077654
ACH-000505,0.0736988581923
ACH-000507,0.10568378195
ACH-000510,0.0403831450234
ACH-000511,-0.0716748032438
ACH-000512,0.297673391399
ACH-000516,0.107077331599
ACH-000517,0.0385666811236
ACH-000518,-0.0362239103521
ACH-000520,-0.0928010589658
ACH-000521,0.0108072459603
ACH-000522,0.1932848826
ACH-000524,0.0574703654727
ACH-000527,-0.0255252445649
ACH-000528,0.012827360938200002
ACH-000537,-0.127644193603
ACH-000541,-0.0411172492115
ACH-000542,0.045197258666500005
ACH-000544,0.00567689140937
ACH-000545,0.048081616063
ACH-000547,-0.06783927736419999
ACH-000548,-0.11715725799799999
ACH-000549,-0.010236699369799998
ACH-000550,0.0423258300033
ACH-000552,-0.0488103785788
ACH-000556,-0.021787943724500002
ACH-000557,-0.130392425639
ACH-000570,0.0481863454205
ACH-000571,-0.0784453659355
ACH-000573,-0.189054074089
ACH-000576,-0.064868090591
ACH-000580,-0.039595346093699996
ACH-000584,0.062906558641
ACH-000585,0.079901881556
ACH-000588,-0.0744039041286
ACH-000589,-0.0314816940503
ACH-000591,-0.0632897854502
ACH-000593,0.013935424154999999
ACH-000600,-0.0897240587259
ACH-000601,0.0833513702679
ACH-000604,-0.0282282407554
ACH-000605,-0.0492696176227
ACH-000606,0.054251984526000004
ACH-000608,0.0141947481613
ACH-000614,0.09644035777969999
ACH-000616,0.00522702536546
ACH-000618,0.107039017102
ACH-000619,-0.0525880896442
ACH-000620,0.0141423047689
ACH-000621,0.041349451988599996
ACH-000622,0.0317552231289
ACH-000623,-0.008779041703170001
ACH-000624,0.0517905775963
ACH-000627,0.20447646537099998
ACH-000630,0.0332092171729
ACH-000632,-0.0678164701563
ACH-000633,-0.0740174528455
ACH-000637,-0.08976202919239999
ACH-000638,0.0102703182718
ACH-000646,0.066887394826
ACH-000647,-0.122826015316
ACH-000648,0.10999825802000002
ACH-000649,0.050244445184
ACH-000651,-0.056552696724800004
ACH-000652,-0.0916332261307
ACH-000653,-0.00828365818024
ACH-000657,0.05993737222
ACH-000658,0.14538106089800001
ACH-000661,0.0290634942576
ACH-000662,-0.23014205132800003
ACH-000663,0.12452993251399999
ACH-000665,-0.000761843129359
ACH-000671,-0.07039059070010001
ACH-000673,-0.0756717180647
