,DTNB (1838)
ACH-000004,0.19044399097800002
ACH-000007,0.0269719150685
ACH-000009,0.0319815534979
ACH-000011,0.223498637479
ACH-000012,0.0767009698092
ACH-000013,0.0474863701906
ACH-000014,0.0679612067193
ACH-000015,0.0873256923415
ACH-000017,-0.0503729890754
ACH-000018,-0.0573899508952
ACH-000019,0.0870722050959
ACH-000021,-0.00687771072595
ACH-000022,-0.030359729505599998
ACH-000025,0.0219243671181
ACH-000028,0.10906035815099999
ACH-000030,0.176963989556
ACH-000035,0.013750933794299999
ACH-000036,0.11190545372000002
ACH-000037,-0.162676828182
ACH-000039,0.025124288964800002
ACH-000040,0.0168163994684
ACH-000041,0.0342831419646
ACH-000042,-0.196673085672
ACH-000045,0.12161348060999999
ACH-000047,-0.109171910909
ACH-000052,-0.0152625409402
ACH-000053,0.0927069692465
ACH-000054,0.0109873050473
ACH-000055,0.108419886455
ACH-000060,0.178688565665
ACH-000067,0.0876384329893
ACH-000070,0.32195050110999995
ACH-000075,0.142018723474
ACH-000078,-0.041745994710800004
ACH-000082,0.228188399405
ACH-000085,-0.0369735273841
ACH-000086,0.0318589005548
ACH-000087,0.06389270989529999
ACH-000092,-0.166701345916
ACH-000095,0.11555495799000001
ACH-000097,0.109844864885
ACH-000098,0.120783221449
ACH-000099,-0.151021902805
ACH-000108,-0.0575105583059
ACH-000113,-0.0532474018069
ACH-000115,0.14965600786699998
ACH-000116,0.0344626187108
ACH-000118,0.0190655147979
ACH-000120,0.062989997604
ACH-000123,0.0719219822118
ACH-000127,0.08884120951539999
ACH-000128,0.150898452363
ACH-000132,0.23826534691100001
ACH-000133,0.0197943844565
ACH-000137,0.235426177986
ACH-000138,-0.044378058264100004
ACH-000142,-0.0523833316405
ACH-000143,0.00897895380411
ACH-000146,0.129707449604
ACH-000148,0.08438402777899999
ACH-000150,0.225452969436
ACH-000152,0.106855283601
ACH-000153,0.264869287549
ACH-000159,-0.00986834552848
ACH-000160,0.098585931146
ACH-000163,0.105516927729
ACH-000167,-0.0400123079405
ACH-000168,0.056377839038800004
ACH-000169,0.129557696004
ACH-000178,-0.0140871014347
ACH-000182,0.106154627148
ACH-000183,0.24444145437800002
ACH-000188,0.216193414118
ACH-000189,-0.06227193226219999
ACH-000190,-0.058540433093800005
ACH-000198,0.0902709650412
ACH-000204,0.0102128693063
ACH-000206,-0.0007513541781630001
ACH-000207,0.332827477213
ACH-000211,0.137585033243
ACH-000215,0.030605161509099997
ACH-000221,0.111503590334
ACH-000222,0.0178293977316
