,SEPN1 (57190)
ACH-000255,-0.0554637473386
ACH-000256,0.00377587038465
ACH-000257,-0.327036978308
ACH-000258,0.00046545160094
ACH-000259,-0.0134020065351
ACH-000260,-0.18414149413
ACH-000261,-0.053701154986
ACH-000262,-0.246460554777
ACH-000263,0.275206727032
ACH-000264,-0.0181273848501
ACH-000265,-0.117476772545
ACH-000266,-0.0781704902653
ACH-000272,-0.128689365037
ACH-000273,-0.0769514045562
ACH-000274,-0.17768511784899998
ACH-000277,-0.108770802246
ACH-000278,-0.136376118774
ACH-000279,-0.0758546769288
ACH-000280,-0.00410166963218
ACH-000281,-0.30868912349800004
ACH-000288,-0.291507134578
ACH-000291,-0.222019368942
ACH-000293,-0.36828443983599995
ACH-000294,-0.0758000454468
ACH-000295,-0.122132786793
ACH-000296,-0.28601015455
ACH-000302,-0.0890693779655
ACH-000304,0.0805781611481
ACH-000307,0.011485271470099999
ACH-000308,-0.0293285739145
ACH-000310,-0.057059047056800004
ACH-000311,-0.097179627665
ACH-000312,-0.20190420516399998
ACH-000315,0.135572704309
ACH-000316,0.056657764276400006
ACH-000317,-0.0965083298333
ACH-000318,-0.0173910463943
ACH-000319,-0.09708967533110001
ACH-000320,-0.0120203823104
ACH-000322,-0.0780067919619
ACH-000323,-0.160357393798
ACH-000324,-0.0965643279524
ACH-000329,-0.098962114342
ACH-000330,-0.00260353143683
ACH-000331,-0.08967346197170001
ACH-000332,-0.133503095672
ACH-000334,0.0553841651629
ACH-000335,-0.11198408337400001
ACH-000336,0.362765633559
ACH-000337,-0.015990500634
ACH-000339,-0.051447834010000006
ACH-000341,-0.294781312797
ACH-000348,0.014667466547399999
ACH-000350,-0.18746362731199998
ACH-000352,-0.08339783478139999
ACH-000356,-0.144541534912
ACH-000361,-0.0395235398486
ACH-000362,-0.10543192142100001
ACH-000363,-0.0470398395371
ACH-000364,-0.19836393659899998
ACH-000365,-0.0779085046615
ACH-000366,-0.0728773733259
ACH-000368,-0.19334910149099999
ACH-000374,-0.07083867840750001
ACH-000375,-0.233562789482
ACH-000376,-0.216309446096
ACH-000381,-0.13989131120200002
ACH-000383,-0.012641705688399998
ACH-000387,-0.07448697568030001
ACH-000389,-0.11420645355
ACH-000390,0.009261754660649999
ACH-000393,-0.335536906323
ACH-000395,-0.07371404562810001
ACH-000397,-0.09535120913259999
ACH-000401,-0.019490918712900002
ACH-000402,0.195401314236
ACH-000403,-0.161311501456
ACH-000404,0.148248533336
ACH-000406,-0.163228860045
ACH-000407,0.048361865826
ACH-000408,-0.0279417030419
ACH-000410,-0.0310348808852
ACH-000411,-0.017278173334599998
ACH-000414,-0.13924023960999998
ACH-000415,-0.21058766212900001
ACH-000416,-0.024495239682800003
ACH-000420,-0.21601710095600002
ACH-000421,-0.180955817135
ACH-000424,-0.0232400211377
ACH-000425,-0.11905121711100002
ACH-000426,-0.039568757931
ACH-000427,-0.120710727083
ACH-000433,-0.10379012825200001
ACH-000436,-0.121387611934
ACH-000444,-0.226510961625
ACH-000445,-0.0955985834091
ACH-000448,0.005742553779990001
ACH-000450,-0.32572361390500004
ACH-000452,-0.0813495896615
ACH-000454,0.034735033581199996
ACH-000458,-0.084382085126
ACH-000459,0.0143637623909
ACH-000460,-0.12819524528100001
ACH-000461,-0.220132566831
ACH-000463,-0.193461227487
ACH-000464,-0.45326137544699996
ACH-000466,-0.23359812128600002
ACH-000467,-0.00238746528333
ACH-000468,-0.018470044959200002
ACH-000469,-0.121844772377
ACH-000470,0.19021283309300002
ACH-000471,-0.150462694471
ACH-000472,0.00683089069045
ACH-000473,-0.039836064874300005
ACH-000475,-0.16280361193700002
ACH-000476,-0.303575465416
ACH-000477,-0.012194329031400001
ACH-000480,-0.0956362788325
ACH-000481,-0.043621604696199995
ACH-000483,-0.0892333097444
ACH-000484,0.0383795648584
ACH-000485,-0.106026105942
ACH-000486,0.0516683466632
ACH-000487,-0.116472921326
ACH-000488,-0.0525430444456
ACH-000490,-0.114872446691
ACH-000491,-0.131898662485
ACH-000495,-0.121513217656
ACH-000496,-0.101119499395
ACH-000499,0.11442081549699999
ACH-000500,-0.7273816603569999
ACH-000502,-0.09652512412999999
ACH-000503,-0.387327627334
ACH-000505,-0.00357769099178
ACH-000507,-0.08047251618489999
ACH-000510,-0.0664471678013
ACH-000511,-0.203338281476
ACH-000512,-0.255509825565
ACH-000516,0.0404140999912
ACH-000517,-0.17016039686599999
ACH-000518,-0.008634867434489999
ACH-000520,-0.132066454989
ACH-000521,-0.18753732558699998
ACH-000522,-0.17221927277600002
ACH-000524,-0.145895978384
ACH-000527,-0.0858751705883
ACH-000528,-0.120517635851
ACH-000537,-0.05299757537909999
ACH-000541,-0.1700371174
ACH-000542,-0.0955992279882
ACH-000544,-0.216519552758
ACH-000545,0.04190404174719999
ACH-000547,-0.262025466122
ACH-000548,-0.15350621762
ACH-000549,-0.013989800503100001
ACH-000550,-0.179311308624
ACH-000552,-0.1179488996
ACH-000556,-0.0457744721775
ACH-000557,-0.12778296499800001
ACH-000570,-0.06893964053780001
ACH-000571,-0.174087542934
ACH-000573,-0.0139494001406
ACH-000576,-0.315038368925
ACH-000580,-0.0669392020033
ACH-000584,0.010613250759700002
ACH-000585,-0.08632263070589999
ACH-000588,-0.157250624737
ACH-000589,-0.15200512330399998
ACH-000591,-0.439947215483
ACH-000593,-0.241007134067
ACH-000600,-0.177800755839
ACH-000601,-0.0677468170701
ACH-000604,-0.35044211875200004
ACH-000605,-0.341998993398
ACH-000606,-0.137959078123
ACH-000608,0.00315386029966
ACH-000614,0.124224517827
ACH-000616,-0.204199633198
ACH-000618,-0.142249277389
ACH-000619,-0.0900831107229
ACH-000620,-0.061672133796
ACH-000621,-0.128733098036
ACH-000622,-0.241664082503
ACH-000623,-0.163326728567
ACH-000624,-0.165054776776
ACH-000627,-0.355102742561
ACH-000630,-0.180879310697
ACH-000632,-0.17655334584600002
ACH-000633,-0.19961538586
ACH-000637,-0.155960059239
ACH-000638,-0.11186511896199999
ACH-000646,-0.365290794225
ACH-000647,0.00643745622493
ACH-000648,-0.08583885490810002
ACH-000649,-0.265905575508
ACH-000651,-0.106212640778
ACH-000652,-0.260062802646
ACH-000653,-0.143218335832
ACH-000657,-0.0496983467177
ACH-000658,-0.000868545189653
ACH-000661,-0.253245117832
ACH-000662,-0.08817562721380001
ACH-000663,-0.298981357114
ACH-000665,-0.055196436622199994
ACH-000671,-0.0943296678024
ACH-000673,-0.0456508324721
ACH-000676,-0.0962057915169
ACH-000677,-0.0305700372603
ACH-000681,-0.0514827044314
ACH-000682,-0.0553683987789
ACH-000683,-0.217329746263
ACH-000684,-0.182498660766
ACH-000688,-0.199323783327
ACH-000693,-0.15728500857799999
ACH-000694,-0.014312802481
ACH-000695,-0.38127895308799997
ACH-000696,-0.0480993265424
ACH-000697,0.08072466300680001
ACH-000699,-0.158307873057
ACH-000701,0.0176952585457
ACH-000706,-0.115148262671
ACH-000711,-0.162992029336
ACH-000713,0.0736452584816
ACH-000714,-0.239937445261
ACH-000718,0.0154816145392
ACH-000720,-0.0485405704983
ACH-000721,-0.10446143965299999
ACH-000724,-0.16885107386700002
ACH-000725,-0.13414534644
ACH-000732,0.0829640242182
ACH-000734,-0.0500491881211
ACH-000735,-0.053080429590099995
ACH-000736,-0.0342038759557
ACH-000738,-0.07882777195360001
ACH-000746,-0.158051541762
ACH-000747,0.0480620883219
ACH-000748,-0.0248422229759
ACH-000753,-0.10029126437699999
ACH-000756,-0.0746003811942
ACH-000757,-0.296196243906
ACH-000758,-0.140532668701
ACH-000760,-0.12241745994999999
ACH-000763,-0.0799741810905
ACH-000764,0.0653069941809
ACH-000765,-0.10277797971000001
ACH-000766,-0.102732929123
ACH-000767,-0.149267769662
ACH-000768,0.00625298766792
ACH-000769,-0.0208475075369
ACH-000770,-0.045214246579
ACH-000771,-0.0750755993018
ACH-000773,0.04876112631
ACH-000776,-0.304945933372
ACH-000777,0.108131570105
ACH-000778,0.122503858529
ACH-000781,-0.07096791360469999
ACH-000782,0.0520033624171
ACH-000783,-0.188175112333
ACH-000784,0.019384708005099997
ACH-000785,0.0530546433866
ACH-000787,-0.0960691957313
ACH-000788,-0.0287681860483
ACH-000791,0.00904274518365
ACH-000792,-0.12293997735500001
ACH-000794,-0.09391296902280001
ACH-000796,0.08798065414110001
ACH-000799,0.0383745057721
ACH-000800,-0.136602121307
ACH-000802,-0.107657626514
ACH-000804,-0.07788272638230001
ACH-000805,-0.116282946138
ACH-000809,-0.018803748223400002
ACH-000810,-0.125034427029
ACH-000811,-0.10969075049100001
ACH-000817,-0.08960732780889999
ACH-000819,-0.11659010197599999
ACH-000820,-0.11344968087400001
ACH-000821,-0.18529845739
ACH-000822,-0.037231750906800004
ACH-000823,-0.041756236736699995
ACH-000824,-0.08648716125289999
ACH-000827,-0.140256023653
ACH-000829,-0.241581830685
ACH-000831,-0.0537580467351
ACH-000832,0.0421689200598
ACH-000833,-0.05733916573509999
ACH-000834,-0.282663305946
ACH-000835,-0.054788985726300005
ACH-000836,-0.113342737326
ACH-000837,-0.11863417988500001
ACH-000838,0.0627161777223
ACH-000839,-0.14142385417099998
ACH-000840,0.0704008460947
ACH-000841,0.0186046035294
ACH-000843,-0.292958503664
ACH-000846,-0.271419032921
ACH-000847,-0.21967631563200002
ACH-000848,0.0165698711178
ACH-000849,-0.244061290535
ACH-000851,-0.37184511267399994
ACH-000855,-0.106650868639
ACH-000856,-0.151179546941
ACH-000858,0.05393925863469999
ACH-000859,0.041239953961099994
ACH-000861,-0.18215150940699998
ACH-000862,0.0267063577807
ACH-000865,-0.112372948299
ACH-000866,-0.128926928168
ACH-000867,-0.138690775444
ACH-000869,-0.160240825596
ACH-000872,-0.266289538202
ACH-000873,0.00650572083542
ACH-000876,0.0331043931043
ACH-000878,-0.17897344864999998
ACH-000880,-0.134531771026
ACH-000881,-0.052796472656500004
ACH-000882,-0.248818736999
ACH-000884,-0.243480703802
ACH-000885,0.0465986300263
ACH-000887,-0.22280452580600002
ACH-000888,-0.07121873849339999
ACH-000889,-0.0685272019774
ACH-000890,-0.016876538256500002
ACH-000896,-0.09401423733480001
ACH-000898,-0.030670703055599997
ACH-000900,-0.0534366977274
ACH-000901,-0.137514271832
ACH-000905,0.12274466340500001
ACH-000906,-0.12347828467599999
ACH-000907,-0.08714969681669998
ACH-000910,-0.11972664352399999
ACH-000911,-0.207977877323
ACH-000912,-0.131800846527
ACH-000913,0.00468557959059
ACH-000915,-0.0579974345465
ACH-000916,0.0468207437557
ACH-000917,0.13348857877
ACH-000921,-0.251661373029
ACH-000924,-0.246347620134
ACH-000926,0.0010523493051700001
ACH-000928,-0.315269676158
ACH-000929,-0.0747173112614
ACH-000932,0.0313779652713
ACH-000935,-0.0663461090547
ACH-000936,-0.254057384959
ACH-000937,-0.10887465832
ACH-000938,-0.275455385527
ACH-000939,0.0877703929046
ACH-000941,0.0396101205975
ACH-000943,-0.0253081951846
ACH-000946,-0.166273732838
ACH-000947,-0.0451403311756
ACH-000948,-0.120274011701
ACH-000950,0.0743662552255
ACH-000953,-0.18601716464200002
ACH-000957,-0.265883194639
ACH-000958,-0.215210791915
ACH-000960,-0.210115688562
ACH-000963,-0.060674983448
ACH-000968,0.0399540977305
ACH-000969,-0.20269891854000002
ACH-000973,-0.29753395345600003
ACH-000974,-0.19883160041700002
ACH-000975,-0.23214926010899997
ACH-000976,-0.0301466355753
ACH-000978,-0.0574542623152
ACH-000980,-0.0852771998061
ACH-000984,0.005308759362520001
ACH-000986,-0.0338049789957
ACH-000988,-0.2702114412
ACH-000993,-0.255992411097
ACH-000994,-0.08717074464060001
ACH-000996,-0.0656936139877
ACH-001001,-0.030373762014799997
ACH-001020,-0.241999519589
ACH-001028,0.0104360315172
ACH-001031,-0.291470508408
ACH-001038,-0.0562420283051
ACH-001048,-0.185501947072
ACH-001050,-0.148097548878
ACH-001053,-0.224068218155
ACH-001054,-0.108712269405
ACH-001061,-0.0541181089754
ACH-001067,-0.06871174941069999
ACH-001075,-0.0996703122975
ACH-001096,-0.167754918693
ACH-001128,-0.28614455170499997
ACH-001134,-0.239182244473
ACH-001151,0.019483468203400002
ACH-001163,-0.09078733930749999
ACH-001164,-0.120594607056
ACH-001173,-0.00992971880592
ACH-001183,-0.037567547998
ACH-001184,-0.274166856261
ACH-001190,-0.18277799745200002
ACH-001192,0.0326961857185
ACH-001193,0.122372943355
ACH-001196,-0.18940798311700002
ACH-001197,-0.132270383297
ACH-001205,0.0770960613957
ACH-001211,-0.15767038882200002
ACH-001212,-0.435266608081
ACH-001228,-0.10518565246600001
ACH-001232,-0.278879634047
ACH-001239,-0.116254910422
ACH-001274,-0.111287992928
ACH-001275,-0.0425624258573
ACH-001277,-0.249614002078
ACH-001278,-0.155896741089
ACH-001280,-0.169608873675
ACH-001283,0.0017008433798800001
ACH-001289,0.0298160879798
ACH-001295,-0.16014567791099998
ACH-001300,-0.20084402603100002
ACH-001301,-0.151432598816
ACH-001302,0.216394496247
ACH-001303,0.333852484853
ACH-001306,-0.0157636497746
ACH-001318,-0.0636061587996
ACH-001322,0.056898245979899995
ACH-001328,-0.14652649865
ACH-001332,-0.164718669823
ACH-001333,-0.020957812268700002
ACH-001336,0.0463713109901
ACH-001340,-0.181813740614
ACH-001346,-0.04918763863080001
ACH-001353,-0.0627377337073
ACH-001354,0.0455376155472
ACH-001367,0.236726932177
ACH-001368,-0.0697159828801
ACH-001374,-0.37870212675
ACH-001375,-0.10036788222200001
ACH-001377,0.11505119346699999
ACH-001380,-0.10983454476500001
ACH-001391,0.0352928031266
ACH-001407,-0.060880534002
ACH-001408,0.143956761236
ACH-001413,-0.0180516135012
ACH-001430,0.37984251500699995
ACH-001431,-0.08857941368200001
ACH-001450,-0.152777511831
ACH-001496,0.012672714637100001
ACH-001500,-0.24605965291999998
ACH-001521,-0.0320568748375
ACH-001523,-0.176655162662
ACH-001532,-0.022093974314299998
ACH-001536,-0.44757900925599997
ACH-001550,0.0030740355006
ACH-001552,-0.198709427843
ACH-001554,-0.141981753706
ACH-001645,-0.288918326853
ACH-001654,-0.0559211841803
ACH-001715,0.0396738097521
ACH-001735,-0.0379452638817
ACH-001736,-0.12322216866800001
ACH-001737,0.210496683354
ACH-001740,-0.238031990652
ACH-001745,-0.332663588535
ACH-001750,-0.14227198943299998
ACH-001765,-0.206643911923
ACH-001956,-0.0494484496569
ACH-001957,-0.0498636041347
