,ART3 (419)
ACH-000004,-0.125587527967
ACH-000007,-0.187454334542
ACH-000009,-0.168010318439
ACH-000011,0.0640846720624
ACH-000012,-0.13570700437
ACH-000013,0.027320379803999997
ACH-000014,-0.30936757383900004
ACH-000015,-0.0552673434183
ACH-000017,-0.000927581487166
ACH-000018,-0.047601965377599996
ACH-000019,-0.13168622363500002
ACH-000021,-0.0656031973753
ACH-000022,-0.12435796259299998
ACH-000025,-0.143260831292
ACH-000028,-0.0458493573507
ACH-000030,-0.10732590058800001
ACH-000035,-0.0156697774415
ACH-000036,-0.017620305712900002
ACH-000037,0.12258997292000001
ACH-000039,0.044747278090900004
ACH-000040,-0.310582156777
ACH-000041,-0.151651701389
ACH-000042,-0.0793439278757
ACH-000045,-0.148736145613
ACH-000047,-0.18325337635699998
ACH-000052,0.0301085708181
ACH-000053,-0.115149759133
ACH-000054,-0.015183894767599999
ACH-000055,-0.0324860307397
ACH-000060,-0.134715637635
ACH-000067,-0.116890251651
ACH-000070,-0.193472019199
ACH-000075,0.07044348052999999
ACH-000078,0.0320380880825
ACH-000082,-0.0154080162276
ACH-000085,0.115093795716
ACH-000086,-0.09587103450639999
ACH-000087,-0.10656737982999999
ACH-000092,-0.0676964330406
ACH-000095,0.011962318967299998
ACH-000097,-0.057182307214299996
ACH-000098,-0.219141090412
ACH-000099,0.020577710314200002
ACH-000108,-0.043612072871900005
ACH-000113,-0.13971313442299998
ACH-000115,-0.18565797238099999
ACH-000116,-0.172114240132
ACH-000118,-0.115421088356
ACH-000120,-0.140611068399
ACH-000123,-0.155494311989
ACH-000127,-0.0245827881663
ACH-000128,0.0777122913765
ACH-000132,-0.17817546720600003
ACH-000133,-0.02660606522
ACH-000137,0.0973986882003
ACH-000138,0.0196721902665
ACH-000142,-0.248942671116
ACH-000143,0.0145534444679
ACH-000146,-0.0130167994597
ACH-000148,-0.0507991673287
ACH-000150,-0.11737673441
ACH-000152,-0.12126978049699999
ACH-000153,-0.455277562434
ACH-000159,-0.09184453834180001
ACH-000160,-0.22015664262200002
ACH-000163,-0.0596446817736
ACH-000167,-0.14901140101500002
ACH-000168,0.0472899780338
ACH-000169,-0.151205812174
ACH-000178,0.170656938338
ACH-000182,-0.101881737997
ACH-000183,-0.140726026736
ACH-000188,-0.10429633494799999
ACH-000189,-0.228228786589
ACH-000190,-0.09729406707119999
ACH-000198,-0.102471930329
ACH-000204,-0.0977399948323
ACH-000206,-0.214242018849
ACH-000207,0.167424030758
ACH-000211,-0.138071470842
ACH-000215,-0.13950425116100001
ACH-000221,-0.0465772523942
ACH-000222,0.19279452605900002
ACH-000223,0.025074316737799997
ACH-000226,-0.0695385175588
ACH-000227,-0.370144254489
ACH-000228,-0.339909281271
ACH-000231,-0.05594707267000001
ACH-000232,-0.09142596536419999
ACH-000233,-0.0520876510561
ACH-000234,-0.11766818346899999
ACH-000235,-0.042380753104999995
ACH-000237,-0.096435426932
ACH-000238,-0.028993886302
ACH-000243,-0.112911880613
ACH-000244,0.045160336001300004
ACH-000246,0.0156854874031
ACH-000248,0.036318703442800006
ACH-000250,-0.0842256274881
ACH-000251,-0.259718500614
ACH-000253,0.0459014227207
ACH-000255,-0.044539892296
ACH-000256,0.049993171480199994
ACH-000257,-0.10569818021400001
ACH-000258,-0.29548842297899997
ACH-000259,-0.118054349668
ACH-000260,-0.0913237857223
ACH-000261,0.039292515761099996
ACH-000262,0.09156912261219999
ACH-000263,0.0262425624298
ACH-000264,-0.0302617232747
ACH-000265,-0.22932084186
ACH-000266,-0.09950055253170001
ACH-000272,0.0864190022271
ACH-000273,-0.132527454729
ACH-000274,-0.08981750707210001
ACH-000277,-0.00341759354353
ACH-000278,0.00591294148717
ACH-000279,-0.190512499784
ACH-000280,0.0233041918261
ACH-000281,0.156529316339
ACH-000288,-0.013022222699899999
ACH-000291,0.013731056378799998
ACH-000293,-0.14735234329500002
ACH-000294,0.0263244730745
ACH-000295,-0.107594402374
ACH-000296,-0.0971049111627
ACH-000302,-0.0276684170505
ACH-000304,0.029873098004
ACH-000307,-0.230200763548
ACH-000308,-0.0675417842184
ACH-000310,-0.143192424327
ACH-000311,-0.19905230116999997
ACH-000312,0.00296719096372
ACH-000315,-0.21710027765999998
ACH-000316,-0.25527602188000004
ACH-000317,-0.312897675263
ACH-000318,-0.200939811602
ACH-000319,-0.0476799185353
ACH-000320,-0.353429282478
ACH-000322,-0.228327117103
ACH-000323,-0.15581979884199998
ACH-000324,-0.013657560199599999
ACH-000329,-0.15644005321499999
ACH-000330,-0.0903190527156
ACH-000331,0.0220009316267
ACH-000332,-0.04055139149940001
ACH-000334,-0.0590107731565
ACH-000335,0.150330470755
ACH-000336,0.206610229067
ACH-000337,0.0021040697762699997
ACH-000339,-0.125127459582
ACH-000341,-0.305079525858
ACH-000348,-0.103496842422
ACH-000350,-0.045227459237800006
ACH-000352,-0.0548234615277
ACH-000356,0.026151719991700004
ACH-000361,0.102058091172
ACH-000362,-0.172056611789
ACH-000363,-0.18777452125
ACH-000364,-0.0668117171043
ACH-000365,-0.27019189677
ACH-000366,0.106560161491
ACH-000368,-0.39183499612899997
ACH-000374,-0.100398797505
ACH-000375,-0.025395951303900002
ACH-000376,-0.12762745117799998
ACH-000381,-0.217199827508
ACH-000383,-0.0921458768224
ACH-000387,-0.113371301427
ACH-000389,-0.018793698527099997
ACH-000390,-0.0730488055757
ACH-000393,0.0217760789726
ACH-000395,0.028972570120999998
ACH-000397,-0.0771099286615
ACH-000401,0.0875239865562
ACH-000402,-0.20659794096200002
ACH-000403,-0.09024148950130001
ACH-000404,-0.01616414071
ACH-000406,-0.12325572314899999
ACH-000407,-0.161020536803
ACH-000408,-0.06648480512619999
ACH-000410,-0.0455882432415
ACH-000411,-0.00029349331501300004
ACH-000414,-0.056240462738
ACH-000415,-0.20318442972800002
ACH-000416,-0.169010265468
ACH-000420,0.00796585893151
ACH-000421,-0.058834142479800004
ACH-000424,-0.256842280877
ACH-000425,-0.00104896989509
ACH-000426,0.14281635569700002
ACH-000427,-0.13048950296700002
ACH-000433,-0.059760312362
ACH-000436,-0.12587201013
ACH-000444,0.0540806639818
ACH-000445,-0.447721389555
ACH-000448,-0.191927833117
ACH-000450,-0.00239300813097
ACH-000452,-0.140591024501
ACH-000454,-0.048455934954399996
ACH-000458,-0.09275236710989998
ACH-000459,-0.175321305873
ACH-000460,-0.028803476417799997
ACH-000461,0.110230006635
ACH-000463,-0.036999744304
ACH-000464,-0.374707705136
ACH-000466,-0.00774137792637
ACH-000467,-0.194639832332
ACH-000468,-0.159050801965
ACH-000469,-0.153935699594
ACH-000470,-0.258999141881
ACH-000471,-0.114985411734
ACH-000472,0.0360844801604
ACH-000473,0.06137258780259999
ACH-000475,-0.147874724171
ACH-000476,-0.0211052823289
ACH-000477,-0.253196253459
ACH-000480,-0.272250795761
ACH-000481,-0.0846176191838
ACH-000483,-0.16971083958099997
ACH-000484,0.0692019311528
ACH-000485,-0.22972186623399998
ACH-000486,0.0634107962852
ACH-000487,-0.197388577495
ACH-000488,-0.128928577034
ACH-000490,-0.0589986554213
ACH-000491,0.0151138295898
ACH-000495,0.128720496111
ACH-000496,-0.17686811880999997
ACH-000499,-0.0201179015728
ACH-000500,0.244648352305
ACH-000502,-0.19452374750999998
ACH-000503,0.22463207624499998
ACH-000505,-0.166765822409
ACH-000507,-0.199247304659
ACH-000510,-0.16977251826200002
ACH-000511,-0.0665060139626
ACH-000512,0.0636489962847
ACH-000516,-0.179477637039
ACH-000517,-0.0905536485626
ACH-000518,-0.148020836273
ACH-000520,0.147338932693
ACH-000521,0.0905260720743
ACH-000522,-0.063302665119
ACH-000524,-0.0236997781573
ACH-000527,-0.0463902120735
ACH-000528,-0.0383260920454
ACH-000537,-0.026897167361
ACH-000541,-0.339111629304
ACH-000542,-0.12778438769300002
ACH-000544,-0.055531973152300004
ACH-000545,0.0203467799942
ACH-000547,0.05635568864630001
ACH-000548,-0.028075258846999997
ACH-000549,-0.239816898468
ACH-000550,-0.08282637853889999
ACH-000552,-0.11977562211
ACH-000556,-0.171052121916
ACH-000557,-0.178786068306
ACH-000570,0.0165461481292
ACH-000571,-0.0852548216975
ACH-000573,0.00600213563863
ACH-000576,0.0835067623218
ACH-000580,-0.22688852602499998
ACH-000584,-0.0108692467485
ACH-000585,0.00449502017304
ACH-000588,-0.14119880585300001
ACH-000589,0.021745669333099998
ACH-000591,-0.120763824689
ACH-000593,-0.157278609504
ACH-000600,-0.236438436724
ACH-000601,-0.047086083930199994
ACH-000604,-0.129968982357
ACH-000605,-0.013912176420700001
ACH-000606,-0.08794300237859999
ACH-000608,-0.265595927367
ACH-000614,-0.11587359476
ACH-000616,-0.314154693813
ACH-000618,-0.301941399903
ACH-000619,-0.24458134105
ACH-000620,-0.0451436713937
ACH-000621,0.0113373387174
ACH-000622,0.23887708385499998
ACH-000623,-0.07096758596319999
ACH-000624,-0.0660202482051
ACH-000627,-0.0852674273881
ACH-000630,-0.07045889676730001
ACH-000632,-0.0682532273832
ACH-000633,0.024725544015700002
ACH-000637,-0.11593250292400001
ACH-000638,-0.0756062938618
ACH-000646,-0.13411155980699999
ACH-000647,-0.130907754495
ACH-000648,-0.12670007439099998
ACH-000649,-0.0291486222174
ACH-000651,0.08826847887089999
ACH-000652,0.060096135938099995
ACH-000653,0.0254087332965
ACH-000657,-0.00920625265442
ACH-000658,-0.0351773119015
ACH-000661,-0.0811590905548
ACH-000662,0.0361041908239
ACH-000663,-0.0271614523605
ACH-000665,-0.09104486905449999
ACH-000671,-0.15428586041099998
ACH-000673,-0.0970097396177
ACH-000676,0.0053280614587799995
ACH-000677,0.0009526784039610002
ACH-000681,0.00205577678223
ACH-000682,-0.053860773388
ACH-000683,-0.030416683200799998
ACH-000684,0.04965205313709999
ACH-000688,0.0959465205659
ACH-000693,-0.122670704695
ACH-000694,-0.134693716726
ACH-000695,-0.318587433195
ACH-000696,-0.109239121602
ACH-000697,-0.19715576520999997
ACH-000699,-0.0554659654847
ACH-000701,-0.0226250457263
ACH-000706,-0.049751065563000005
ACH-000711,-0.10681884873400001
ACH-000713,-0.272982973802
ACH-000714,-0.06751887710080001
ACH-000718,-0.155754406343
ACH-000720,-0.283257885616
ACH-000721,-0.149244351375
ACH-000724,-0.38152708934199997
ACH-000725,-0.0641966466918
ACH-000732,-0.13979123379
ACH-000734,-0.106174780346
ACH-000735,-0.22429927841400002
ACH-000736,-0.0853708492893
ACH-000738,-0.036582788664699994
ACH-000746,-0.195719713725
ACH-000747,-0.13576005645
ACH-000748,-0.103533113751
ACH-000753,0.00562100292334
ACH-000756,-0.0764668077005
ACH-000757,-0.118232324188
ACH-000758,0.156249090987
ACH-000760,-0.100520287317
ACH-000763,0.0202796897178
ACH-000764,-0.09295432360719999
ACH-000765,0.022422367855500003
ACH-000766,-0.18631576337000003
ACH-000767,0.0653342445482
ACH-000768,0.012598557790099999
ACH-000769,-0.172647824196
ACH-000770,-0.164961692061
ACH-000771,-0.179366807139
ACH-000773,-0.280418281599
ACH-000776,-0.0198171041113
ACH-000777,-0.11375888832900001
ACH-000778,-0.134220647878
ACH-000781,-0.101673654407
ACH-000782,-0.11856827810000001
ACH-000783,-0.00864575676335
ACH-000784,-0.07177507624769999
ACH-000785,-0.0916819031704
ACH-000787,-0.0944211553089
ACH-000788,-0.009183404930829999
ACH-000791,-0.0716588037205
ACH-000792,-0.18244806357299997
ACH-000794,-0.241695689017
ACH-000796,-0.0210737309016
ACH-000799,-0.11912754699799999
ACH-000800,-0.16662779598400002
ACH-000802,0.009532386017069999
ACH-000804,-0.128597463611
ACH-000805,-0.0411005834812
ACH-000809,-0.08006311333260001
ACH-000810,0.09408536952589999
ACH-000811,-0.0858518507665
ACH-000817,-0.207901114509
ACH-000819,-0.0515772746279
ACH-000820,0.29501620812
ACH-000821,-0.131234971139
ACH-000822,0.0005361434466790001
ACH-000823,-0.109380143538
ACH-000824,-0.046082215752600006
ACH-000827,0.046992927998400005
ACH-000829,-0.0137739113705
ACH-000831,-0.148846696992
ACH-000832,-0.111139617215
ACH-000833,-0.08964963639599999
ACH-000834,0.10875573251199999
ACH-000835,-0.112249585605
ACH-000836,-0.11100127917300001
ACH-000837,-0.0336711604028
ACH-000838,-0.114325056674
ACH-000839,-0.029213913980799998
ACH-000840,-0.136643954027
ACH-000841,-0.004540138514109999
ACH-000843,-0.0628139905179
ACH-000846,-0.109020476481
ACH-000847,-0.07571914163360001
ACH-000848,-0.0466836665867
ACH-000849,-0.025564315459199998
ACH-000851,-0.145397023629
ACH-000855,-0.173252423741
ACH-000856,-0.115384106947
ACH-000858,-0.026876492588499997
ACH-000859,-0.16419976938
ACH-000861,-0.0311007690443
ACH-000862,-0.10036544065400001
ACH-000865,-0.0305606721325
ACH-000866,-0.20042602495200001
ACH-000867,-0.00428688531267
ACH-000869,0.0112871460478
ACH-000872,-0.0633567134282
ACH-000873,-0.351145915423
ACH-000876,-0.012688139236700001
ACH-000878,-0.303355002678
ACH-000880,-0.116047138991
ACH-000881,-0.181863819573
ACH-000882,0.0581512392815
ACH-000884,-0.051453461577500005
ACH-000885,-0.0119607234029
ACH-000887,0.014677106010100001
ACH-000888,-0.121334502724
ACH-000889,-0.09421556661460001
ACH-000890,-0.114774821505
ACH-000896,-0.0956956711308
ACH-000898,-0.281234975046
ACH-000900,-0.285382083854
ACH-000901,-0.16975453142799998
ACH-000905,-0.20282173815699997
ACH-000906,-0.0627767564391
ACH-000907,-0.26619166579799997
ACH-000910,-0.0298603382627
ACH-000911,-0.0735266542401
ACH-000912,-0.11195284845
ACH-000913,-0.0198341008637
ACH-000915,-0.0291581860225
ACH-000916,-0.169852388926
ACH-000917,-0.0618611439482
ACH-000921,0.0149210335066
ACH-000924,-0.20003475129700002
ACH-000926,-0.11665955416099999
ACH-000928,0.09970670480260002
ACH-000929,-0.1468201071
ACH-000932,-0.102817580713
ACH-000935,-0.008951993381950001
ACH-000936,0.171441560704
ACH-000937,-0.0640296451576
ACH-000938,-0.16877071422200002
ACH-000939,-0.139056990521
ACH-000941,-0.144356194252
ACH-000943,-0.173269137513
ACH-000946,-0.0425794425736
ACH-000947,-0.205629235247
ACH-000948,-0.163931934811
ACH-000950,-0.0598242589762
ACH-000953,-0.099015516571
ACH-000957,-0.0266642203468
ACH-000958,-0.126960407576
ACH-000960,-0.084195375537
ACH-000963,-0.420493171875
ACH-000968,0.235657446098
ACH-000969,-0.142244136317
ACH-000973,-0.12181378173
ACH-000974,-0.0688952703092
ACH-000975,-0.102533845704
ACH-000976,0.0193979816372
ACH-000978,0.0892893292894
ACH-000980,-0.10473077682700001
ACH-000984,0.050176208844999994
ACH-000986,-0.312442175763
ACH-000988,-0.254122511077
ACH-000993,-0.152254128126
ACH-000994,-0.0479968159018
ACH-000996,0.00989898042148
ACH-001001,-0.0225209441538
ACH-001020,-0.19449382115400002
ACH-001028,-0.10820837050000001
ACH-001031,-0.139091550802
ACH-001038,-0.08602919707569999
ACH-001048,-0.117074293673
ACH-001050,-0.0561009869666
ACH-001053,-0.202320856403
ACH-001054,0.163018446372
ACH-001061,-0.173542169496
ACH-001067,-0.12799170394200002
ACH-001075,-0.037249459204199996
ACH-001096,-0.10528090560900001
ACH-001128,-0.280786974872
ACH-001134,-0.240594120416
ACH-001151,-0.079301953652
ACH-001163,-0.23151430488699998
ACH-001164,-0.0566267386888
ACH-001173,-0.0569258275455
ACH-001183,0.20288852005999997
ACH-001184,-0.132014262948
ACH-001190,-0.168170005037
ACH-001192,-0.015208441951299998
ACH-001193,-0.058990443437700005
ACH-001196,-0.163621581525
ACH-001197,-0.128356710284
ACH-001205,0.12791082832200001
ACH-001211,-0.15378801587000002
ACH-001212,-0.08734324708529999
ACH-001228,-0.08119665671120001
ACH-001232,-0.239583199355
ACH-001239,-0.0064007887159700004
ACH-001274,0.20083130887800002
ACH-001275,-0.367299264023
ACH-001277,0.126105219434
ACH-001278,-0.0652612993617
ACH-001280,-0.238488864367
ACH-001283,0.0631322136343
ACH-001289,-0.232032036928
ACH-001295,-0.0709879286013
ACH-001300,0.00602654865441
ACH-001301,-0.11613129954000002
ACH-001302,0.0376812480838
ACH-001303,-0.12014056457800001
ACH-001306,0.0145516314087
ACH-001318,-0.287542897417
ACH-001322,-0.120304518914
ACH-001328,-0.13747932992
ACH-001332,-0.261629053415
ACH-001333,0.054960814930099994
ACH-001336,-0.12898728416
