,DENND1C (79958)
ACH-000383,-0.0377226268829
ACH-000387,-0.10817362650699999
ACH-000389,-0.309024902075
ACH-000390,-0.125991376289
ACH-000393,-0.21617597762600002
ACH-000395,0.120412542721
ACH-000397,-0.09738908545649999
ACH-000401,-0.297313666471
ACH-000402,0.116903451948
ACH-000403,-0.215881125167
ACH-000404,-0.37571678797700003
ACH-000406,-0.156958279786
ACH-000407,-0.102047857139
ACH-000408,-0.0294306291951
ACH-000410,-0.0993460921958
ACH-000411,-0.227219428676
ACH-000414,-0.12777079411599998
ACH-000415,-0.14309144849199998
ACH-000416,-0.162893273978
ACH-000420,-0.31661645051
ACH-000421,-0.11144910054099999
ACH-000424,-0.131027417868
ACH-000425,-0.0676206541966
ACH-000426,0.0133693238657
ACH-000427,-0.14958834456700001
ACH-000433,-0.748565958388
ACH-000436,-0.00991937626091
ACH-000444,-0.0349020622611
ACH-000445,-0.50612445689
ACH-000448,-0.124441729
ACH-000450,-0.06793329651050001
ACH-000452,-0.21857362167
ACH-000454,-0.0314701912426
ACH-000458,-0.310888203141
ACH-000459,-0.0396036695527
ACH-000460,-0.10797731357200001
ACH-000461,-0.27267237223
ACH-000463,-0.171712771107
ACH-000464,-0.0443689686286
ACH-000466,-0.191677031061
ACH-000467,-0.05741446101980001
ACH-000468,-0.22659621364100002
ACH-000469,-0.07339790189289999
ACH-000470,0.0642357849645
ACH-000471,-0.21566179309
ACH-000472,-0.26543194514199997
ACH-000473,0.0013203242141500001
ACH-000475,-0.00341628572439
ACH-000476,0.0203042407591
ACH-000477,-0.0762303433845
ACH-000480,-0.146052349526
ACH-000481,-0.106224014539
ACH-000483,-0.0562798546985
ACH-000484,0.018789201156099996
ACH-000485,-0.024691514925099998
ACH-000486,-0.17621329395
ACH-000487,-0.0649532454021
ACH-000488,-0.162760578389
ACH-000490,0.0378638213406
ACH-000491,-0.19979382101799997
ACH-000495,-0.0313068147913
ACH-000496,-0.270432806779
ACH-000499,-0.253755826907
ACH-000500,-0.22749984679000002
ACH-000502,-0.0619485399383
ACH-000503,-0.295467509988
ACH-000505,-0.284096409595
ACH-000507,0.0907344674738
ACH-000510,-0.1596054885
ACH-000511,-0.141117606619
ACH-000512,0.144721793145
ACH-000516,-0.190701232881
ACH-000517,-0.21603811249899998
ACH-000518,-0.237776183659
ACH-000520,-0.24745738033300002
ACH-000521,-0.14696810971
ACH-000522,-0.35156636959200005
ACH-000524,-0.12451045395199999
ACH-000527,-0.09016477217910002
ACH-000528,-0.22523466505999998
ACH-000537,-0.216335070216
ACH-000541,-0.30932305588799996
ACH-000542,-0.151108166703
ACH-000544,-0.22663286939
ACH-000545,-0.24135598402
ACH-000547,-0.153122068078
ACH-000548,-0.130749995122
ACH-000549,-0.114823148449
ACH-000550,-0.19611959854400002
ACH-000552,-0.102776999409
ACH-000556,-0.260529778362
ACH-000557,-0.144696792678
ACH-000570,0.108521813994
ACH-000571,-0.05691416072219999
ACH-000573,-0.154936509557
ACH-000576,-0.343074930673
ACH-000580,0.120018564568
ACH-000584,-0.0780676318006
ACH-000585,-0.333660669054
ACH-000588,0.229219940066
ACH-000589,-0.172644534716
ACH-000591,0.009417342969489999
ACH-000593,-0.268702042901
ACH-000600,-0.26192339759
ACH-000601,-0.12603001904799999
ACH-000604,-0.8892010849619999
ACH-000605,-0.06087623394180001
ACH-000606,-0.130306600651
ACH-000608,-0.21052701208799998
ACH-000614,-0.26903064832699997
ACH-000616,-0.113446989938
ACH-000618,-0.228980516552
ACH-000619,-0.105103344998
ACH-000620,-0.227941138056
ACH-000621,-0.290694240352
ACH-000622,-0.135140071886
ACH-000623,-0.25568937577899997
ACH-000624,-0.222732171409
ACH-000627,-0.33716598515
ACH-000630,-0.22712472393199998
ACH-000632,-0.148488791948
ACH-000633,-0.340016597446
ACH-000637,-0.252766288768
ACH-000638,-0.127941065924
ACH-000646,-0.200127016652
ACH-000647,-0.132708635547
ACH-000648,0.0189782569298
ACH-000649,-0.24103094569000003
ACH-000651,-0.141867221362
ACH-000652,-0.105139187308
ACH-000653,-0.156884068383
ACH-000657,-0.157109275219
ACH-000658,0.0570500313635
ACH-000661,-0.305597364279
ACH-000662,0.0344210460643
ACH-000663,-0.370605755452
ACH-000665,-0.36076045481299995
ACH-000671,-0.0463831704038
ACH-000673,-0.0759497975076
ACH-000676,-0.12975920983
ACH-000677,-0.124315768239
ACH-000681,-0.193715555674
ACH-000682,-0.148138501939
ACH-000683,-0.218442877042
ACH-000684,-0.242313157873
ACH-000688,-0.242393817312
ACH-000693,-0.170650368952
ACH-000694,-0.07218100262680001
ACH-000695,0.013392008906499999
ACH-000696,-0.1844759973
ACH-000697,-0.241291177619
ACH-000699,-0.162467615771
ACH-000701,-0.40504718653000005
ACH-000706,-0.333158141767
ACH-000711,-0.154995161748
ACH-000713,-0.0718798750717
ACH-000714,-0.343060834887
ACH-000718,0.125811180894
ACH-000720,-0.190254042742
ACH-000721,-0.0948667975817
ACH-000724,-0.0848291361434
ACH-000725,-0.20169870790600003
ACH-000732,-0.0570835207289
ACH-000734,-0.34768592286300004
ACH-000735,-0.30188451601599997
ACH-000736,0.014722377278200001
ACH-000738,-0.119787303793
ACH-000746,-0.197733290617
ACH-000747,-0.140286770371
ACH-000748,-0.287111319737
ACH-000753,-0.0349937894655
ACH-000756,-0.492412343481
ACH-000757,-0.408484678707
ACH-000758,-0.335714299446
ACH-000760,-0.05312606906740001
ACH-000763,0.10485956354800001
ACH-000764,-0.30545792125599996
ACH-000765,0.0358523219185
ACH-000766,-0.18036301868000001
ACH-000767,-0.0854396457515
ACH-000768,-0.315499949831
ACH-000769,-0.22377221775199999
ACH-000770,0.033017674987
ACH-000771,-0.263247322964
ACH-000773,-0.0917947857668
ACH-000776,-0.0702545598868
ACH-000777,-0.124264848538
ACH-000778,-0.0896941448862
ACH-000781,-0.24752288207400003
ACH-000782,-0.0778299551148
ACH-000783,-0.147607391298
ACH-000784,-0.14784097771500002
ACH-000785,-0.31700051826
ACH-000787,-0.0815250672745
ACH-000788,-0.197521246009
ACH-000791,-0.07537324189660001
ACH-000792,-0.24959862458700002
ACH-000794,-0.23290471246199998
ACH-000796,-0.119834344158
ACH-000799,-0.294930073938
ACH-000800,-0.041574688732199994
ACH-000802,-0.159789701799
ACH-000804,-0.0612214615769
ACH-000805,-0.164094353415
ACH-000809,-0.173772945606
ACH-000810,-0.07518406715489999
ACH-000811,-0.23979136944
ACH-000817,-0.0571796129214
ACH-000819,-0.175373946052
ACH-000820,0.093971145775
ACH-000821,-0.050419772896
ACH-000822,-0.190975321039
ACH-000823,-0.141904687444
ACH-000824,-0.035009078961
ACH-000827,-0.148572194387
ACH-000829,-0.22934945495200001
ACH-000831,-0.38843574554300003
ACH-000832,-0.0874673677884
ACH-000833,-0.23866951576200002
ACH-000834,-0.13614069380899999
ACH-000835,-0.155517208354
ACH-000836,-0.195780518589
ACH-000837,-0.0802737814347
ACH-000838,-0.18251402272300002
ACH-000839,-0.20369789724800003
ACH-000840,-0.155793503786
ACH-000841,-0.013941869523799999
ACH-000843,-0.00113833925806
ACH-000846,-0.254716480731
ACH-000847,0.00153351884254
ACH-000848,-0.0761446628174
ACH-000849,-0.28779242629900004
ACH-000851,-0.081893690879
ACH-000855,-0.0596064648972
ACH-000856,-0.198337151923
ACH-000858,-0.148685950291
ACH-000859,-0.077020266351
ACH-000861,-0.189320795425
ACH-000862,-0.144747240719
ACH-000865,-0.167995515348
ACH-000866,-0.062088401469099996
ACH-000867,-0.113292991002
ACH-000869,-0.202199220495
ACH-000872,-0.208685404367
ACH-000873,-0.175486643007
ACH-000876,-0.115890426999
ACH-000878,-0.18332701796300002
ACH-000880,-0.131378963408
ACH-000881,-0.154788684861
ACH-000882,-0.182716634095
ACH-000884,-0.05682904602390001
ACH-000885,-0.254297717423
ACH-000887,-0.156850484507
ACH-000888,0.016835262342
ACH-000889,-0.14795204208499999
ACH-000890,-0.264195493253
ACH-000896,-0.134205221881
ACH-000898,-0.128914929115
ACH-000900,-0.134732061062
ACH-000901,-0.21540429556200003
ACH-000905,-0.00564359489204
ACH-000906,-0.0378659993656
ACH-000907,-0.324889571184
ACH-000910,-0.11915983270300001
ACH-000911,-0.165596781867
ACH-000912,-0.155404104998
ACH-000913,-0.186863312611
ACH-000915,-0.10044424944399999
ACH-000916,-0.0209517398435
ACH-000917,-0.116995895098
ACH-000921,0.010991091923499998
ACH-000924,-0.118823264872
ACH-000926,-0.0101259594357
ACH-000928,-0.2715860296
ACH-000929,-0.414504666421
ACH-000932,-0.13945319396
ACH-000935,-0.006521006340880001
ACH-000936,-0.282539532025
ACH-000937,0.10276668797
ACH-000938,-0.013469165511399999
ACH-000939,-0.121187720737
ACH-000941,-0.486980286154
ACH-000943,-0.20666591535999998
ACH-000946,-0.125309217402
ACH-000947,-0.174666685747
ACH-000948,-0.25557925158000006
ACH-000950,-0.16645155589000002
ACH-000953,-0.05641873749009999
ACH-000957,-0.052648123998800006
ACH-000958,-0.056094141995099996
ACH-000960,-0.0221070356862
ACH-000963,0.0884050651075
ACH-000968,-0.122702482413
ACH-000969,-0.105960860439
ACH-000973,-0.0141096578348
ACH-000974,-0.090027631119
ACH-000975,-0.14567594996400002
ACH-000976,0.0081366983664
ACH-000978,-0.449270402297
ACH-000980,-0.15717009256699999
ACH-000984,-0.197897980426
ACH-000986,-0.0898487830556
ACH-000988,-0.33886837743799997
ACH-000993,-0.26151851932500003
ACH-000994,-0.18016944375100002
ACH-000996,-0.121751153455
ACH-001001,-0.131932477007
ACH-001020,0.0206761988312
ACH-001028,-0.191625639742
ACH-001031,-0.222231900455
ACH-001038,-0.133805008354
ACH-001048,-0.228721235927
ACH-001050,-0.23747561023299998
ACH-001053,-0.128643287109
ACH-001054,-0.25347277391600004
ACH-001061,-0.191833198884
ACH-001067,0.040387363669
ACH-001075,0.063861491391
ACH-001096,-0.234558751048
ACH-001128,-0.0571804984443
ACH-001134,-0.14169630466900002
ACH-001151,-0.11657371170700001
ACH-001163,-0.0287401344521
ACH-001164,-0.116048416955
ACH-001173,-0.287341947484
ACH-001183,-0.0463757772503
ACH-001184,-0.26837555054
ACH-001190,-0.160051168419
ACH-001192,0.128002071972
ACH-001193,-0.049887402217699994
ACH-001196,-0.0273745340449
ACH-001197,-0.275226980451
ACH-001205,-0.227372230718
ACH-001211,-0.263734758661
ACH-001212,-0.302532184163
ACH-001228,-0.17242966074700003
ACH-001232,-0.17257658537599999
ACH-001239,-0.138777093904
ACH-001274,0.124608301776
ACH-001275,-0.051547264433699995
ACH-001277,-0.25332952035100004
ACH-001278,-0.15323876770199998
ACH-001280,0.0326392160182
ACH-001283,-0.226020837641
ACH-001289,-0.290902991658
ACH-001295,-0.19008450632100002
ACH-001300,-0.0595812134411
ACH-001301,-0.259215000561
ACH-001302,-0.116130076181
ACH-001303,-0.12532700137299999
ACH-001306,-0.364332567474
ACH-001318,-0.17700611872699998
ACH-001322,-0.103517963056
ACH-001328,-0.147130876982
ACH-001332,-0.278077938558
ACH-001333,-0.233421109036
ACH-001336,-0.08441834706609999
ACH-001340,-0.0719588098145
ACH-001346,-0.248392826224
ACH-001353,-0.131236983476
ACH-001354,-0.09370072392899999
ACH-001367,-0.27505334928
ACH-001368,-0.20269840574099998
ACH-001374,-0.16437217685799999
ACH-001375,-0.240553817967
ACH-001377,-0.23361164399300002
ACH-001380,-0.25422752661200004
ACH-001391,-0.18130419955
ACH-001407,-0.219131630457
ACH-001408,-0.082473660021
ACH-001413,-0.223085696607
ACH-001430,-0.193352472246
ACH-001431,-0.492712108366
ACH-001450,-0.0896369206672
ACH-001496,-0.0848028683959
ACH-001500,-0.11425990220999999
ACH-001521,-0.17114600428500001
ACH-001523,-0.039312438812699996
ACH-001532,-0.185763888599
ACH-001536,0.0162798377267
ACH-001550,-0.032639891292
ACH-001552,-0.20872785235599997
ACH-001554,-0.291376704435
ACH-001645,-0.13162682905
ACH-001654,-0.214102970641
ACH-001715,-0.384017856786
ACH-001735,-0.16544162284800001
ACH-001736,-0.107445471786
ACH-001737,-0.118722515547
ACH-001740,-0.234320969259
ACH-001745,-0.116735854178
ACH-001750,-0.16017939195800002
ACH-001765,-0.18679784927700002
ACH-001956,-0.124507793
ACH-001957,-0.150353916241
