,DYNLRB1 (83658)
ACH-000293,-1.77120383955
ACH-000294,-1.31274664937
ACH-000295,-1.67854184632
ACH-000296,-1.62676087599
ACH-000302,-1.51201004954
ACH-000304,-1.66087992889
ACH-000307,-1.43162756345
ACH-000308,-0.961012354966
ACH-000310,-1.7639986551700002
ACH-000311,-2.0079915765200003
ACH-000312,-1.79835987352
ACH-000315,-1.23215832124
ACH-000316,-2.3795808808500003
ACH-000317,-1.95020203344
ACH-000318,-2.01302735595
ACH-000319,-1.6017200502700002
ACH-000320,-1.8481126198099997
ACH-000322,-1.87821589012
ACH-000323,-1.52103146491
ACH-000324,-1.8478708975599998
ACH-000329,-2.00963098841
ACH-000330,-2.02640047012
ACH-000331,-1.55019909459
ACH-000332,-1.7302279694
ACH-000334,-1.1204973084799998
ACH-000335,-1.8017670756
ACH-000336,-1.8116026288299998
ACH-000337,-1.79143068021
ACH-000339,-1.82452897042
ACH-000341,-1.92087169161
ACH-000348,-1.49440799116
ACH-000350,-2.0396989682299997
ACH-000352,-1.63065887789
ACH-000356,-1.6768745649
ACH-000361,-1.7130704162700001
ACH-000362,-1.54299707602
ACH-000363,-1.6110333765600002
ACH-000364,-1.79486054153
ACH-000365,-1.7190416226499998
ACH-000366,-1.55260631171
ACH-000368,-1.6569751837399997
ACH-000374,-1.88369148259
ACH-000375,-1.7517999454799997
ACH-000376,-1.55201146695
ACH-000381,-1.873517176
ACH-000383,-1.94750787164
ACH-000387,-2.01938856305
ACH-000389,-1.6486784542200001
ACH-000390,-1.3170555348200002
ACH-000393,-1.73000672312
ACH-000395,-2.0146335348199997
ACH-000397,-1.73402595994
ACH-000401,-1.47139714224
ACH-000402,-1.77694610795
ACH-000403,-1.52906222074
ACH-000404,-0.973807782462
ACH-000406,-1.62781113252
ACH-000407,-1.7360295589099997
ACH-000408,-2.02383493091
ACH-000410,-1.47234593985
ACH-000411,-1.75158737726
ACH-000414,-2.09618939521
ACH-000415,-2.10133805187
ACH-000416,-1.16466786968
ACH-000420,-1.80884389772
ACH-000421,-1.6614246156
ACH-000424,-1.6105773540600001
ACH-000425,-1.48951124706
ACH-000426,-1.03589048228
ACH-000427,-2.38079182538
ACH-000433,-1.7283192406299999
ACH-000436,-1.6149678922400001
ACH-000444,-1.65155295363
ACH-000445,-1.3920721419600002
ACH-000448,-1.85088775352
ACH-000450,-1.46468468618
ACH-000452,-1.95338170368
ACH-000454,-1.75295061488
ACH-000458,-1.7252380802
ACH-000459,-1.16160316099
ACH-000460,-1.5964003759299998
ACH-000461,-1.93596411064
ACH-000463,-1.9642494892
ACH-000464,-2.0907854656400002
ACH-000466,-2.12439575438
ACH-000467,-1.4770937692800001
ACH-000468,-1.51590426558
ACH-000469,-1.8614595432499998
ACH-000470,-1.9461318207900002
ACH-000471,-1.91249821997
ACH-000472,-1.9731139683400003
ACH-000473,-1.9862894588999997
ACH-000475,-1.99041666315
ACH-000476,-1.8105168313900002
ACH-000477,-2.01730996537
ACH-000480,-1.50157000165
ACH-000481,-1.8222596831400002
ACH-000483,-1.98986905025
ACH-000484,-1.6234593471899998
ACH-000485,-2.03896271928
ACH-000486,-1.6032193578999998
ACH-000487,-1.6713227118599998
ACH-000488,-1.62614570505
ACH-000490,-1.9607506483500001
ACH-000491,-1.5819090436899998
ACH-000495,-1.7042397076499998
ACH-000496,-1.87744294741
ACH-000499,-1.4448974955
ACH-000500,-1.83810919407
ACH-000502,-1.79924572257
ACH-000503,-1.66562399754
ACH-000505,-1.93989380135
ACH-000507,-1.5340503254299998
ACH-000510,-1.66648298655
ACH-000511,-1.49788491496
ACH-000512,-1.5478775117599999
ACH-000516,-2.02388735572
ACH-000517,-1.9413650913
ACH-000518,-1.90222862683
ACH-000520,-1.7341623435900002
ACH-000521,-1.2912575240200002
ACH-000522,-1.99518801157
ACH-000524,-1.4413250716400001
ACH-000527,-1.61801999616
ACH-000528,-1.75417926563
ACH-000537,-1.70983808591
ACH-000541,-1.30896051019
ACH-000542,-1.7260480008400003
ACH-000544,-1.44954467584
ACH-000545,-1.86173921708
ACH-000547,-1.68345898107
ACH-000548,-1.5178540197200001
ACH-000549,-1.63996199524
ACH-000550,-1.91918345904
ACH-000552,-1.7869092157700002
ACH-000556,-1.6338345345200003
ACH-000557,-1.9310858049200001
ACH-000570,-1.8959335967400002
ACH-000571,-1.86301768803
ACH-000573,-1.8551489226900002
ACH-000576,-1.60265891885
ACH-000580,-1.79292524338
ACH-000584,-2.2030110563900003
ACH-000585,-2.14952415896
ACH-000588,-1.27240249732
ACH-000589,-1.8673111908099997
ACH-000591,-1.78351885713
ACH-000593,-1.69890451319
ACH-000600,-1.28984078065
ACH-000601,-1.79056922618
ACH-000604,-1.58787190497
ACH-000605,-1.9113575740900002
ACH-000606,-1.66717604219
ACH-000608,-1.6694626295200001
ACH-000614,-1.41541146873
ACH-000616,-1.84903163027
ACH-000618,-1.503986759
ACH-000619,-1.76418782428
ACH-000620,-1.8350539028
ACH-000621,-1.5858291377200002
ACH-000622,-2.2537446325999997
ACH-000623,-1.7748443856099998
ACH-000624,-1.7443088508099998
ACH-000627,-1.77975010277
ACH-000630,-1.6182563251
ACH-000632,-1.64201733838
ACH-000633,-1.34069934184
ACH-000637,-1.70556156919
ACH-000638,-1.7580996108000002
ACH-000646,-1.3523885769100001
ACH-000647,-1.7408756383000001
ACH-000648,-1.9206055157900002
ACH-000649,-1.7851210114099998
ACH-000651,-1.74003607944
ACH-000652,-1.6146908670700002
ACH-000653,-1.36925080019
ACH-000657,-1.8834111782
ACH-000658,-1.55301604671
ACH-000661,-1.76894002746
ACH-000662,-1.6925811388299998
ACH-000663,-1.37358179002
ACH-000665,-1.31592208759
ACH-000671,-1.4366639547
ACH-000673,-1.82244893404
ACH-000676,-1.5525709938999999
ACH-000677,-1.60298841688
ACH-000681,-1.73421612735
ACH-000682,-1.6409314642500001
ACH-000683,-1.99289889564
ACH-000684,-1.65679947295
ACH-000688,-1.3704009429799997
ACH-000693,-1.71714255499
ACH-000694,-2.0448968518400004
ACH-000695,-1.6093235665099999
ACH-000696,-1.63099332102
ACH-000697,-1.52978092614
ACH-000699,-1.38813449794
ACH-000701,-1.24319955629
ACH-000706,-1.9499009987400002
ACH-000711,-1.7097791662700002
ACH-000713,-1.8882589725599999
ACH-000714,-1.87332386539
ACH-000718,-2.09525527674
ACH-000720,-1.80449908314
ACH-000721,-1.7631595848700001
ACH-000724,-2.71587050624
ACH-000725,-2.43100851845
ACH-000732,-1.68146141498
ACH-000734,-1.84290747977
ACH-000735,-1.67573120999
ACH-000736,-1.8141907991
ACH-000738,-1.7356945131400001
ACH-000746,-1.63490113849
ACH-000747,-1.5654596398500003
ACH-000748,-1.5128875457799997
ACH-000753,-1.63878301777
ACH-000756,-2.02169220115
ACH-000757,-1.07725752973
ACH-000758,-1.45624238785
ACH-000760,-0.5761606817989999
ACH-000763,-1.10193596078
ACH-000764,-1.80133299657
ACH-000765,-1.4434616933500002
ACH-000766,-1.50841347994
ACH-000767,-1.8761081392900003
ACH-000768,-1.7228693189400002
ACH-000769,-1.6601140774399998
ACH-000770,-1.77890247319
ACH-000771,-1.51379636662
ACH-000773,-1.67002808375
ACH-000776,-1.7946924654799998
ACH-000777,-1.8371745620900002
ACH-000778,-2.26296952237
ACH-000781,-1.93598917741
ACH-000782,-1.70396060856
ACH-000783,-1.85531186745
ACH-000784,-1.9159118107900002
ACH-000785,-1.62798351183
ACH-000787,-1.5867826211200002
ACH-000788,-1.27618698556
ACH-000791,-1.45555778313
ACH-000792,-1.27755396971
ACH-000794,-1.65627638865
ACH-000796,-1.9477322142900002
ACH-000799,-1.5350592098700002
ACH-000800,-2.0696478209499998
ACH-000802,-1.7862166437
ACH-000804,-1.7188288032199999
ACH-000805,-1.7253375508099997
ACH-000809,-1.8303780223400004
ACH-000810,-1.3097884551899999
ACH-000811,-1.9518573959599999
ACH-000817,-1.5230328387099998
ACH-000819,-1.80887821164
ACH-000820,-1.9959657113099998
ACH-000821,-1.13983878663
ACH-000822,-2.03042396651
ACH-000823,-1.9146864220299997
ACH-000824,-0.823305860814
ACH-000827,-1.4639145948299999
ACH-000829,-1.7029400348800001
ACH-000831,-0.97454681219
ACH-000832,-1.60437999168
ACH-000833,-2.09707341998
ACH-000834,-1.8593358822900001
ACH-000835,-1.6163373901700002
ACH-000836,-1.97604191344
ACH-000837,-1.6990626785299998
ACH-000838,-1.43927799317
ACH-000839,-1.7368185094
ACH-000840,-1.7469141847
ACH-000841,-1.61026814634
ACH-000843,-1.7673846738900003
ACH-000846,-1.80623138648
ACH-000847,-1.86288016025
ACH-000848,-1.7837926512400002
ACH-000849,-1.98595969862
ACH-000851,-1.73352111551
ACH-000855,-1.6373412491100001
ACH-000856,-1.52941206098
ACH-000858,-1.58122595871
ACH-000859,-1.9271857433900001
ACH-000861,-1.7216117687299999
ACH-000862,-1.60494343536
ACH-000865,-1.9119176513900003
ACH-000866,-1.6396430689200001
ACH-000867,-1.8190260524200002
ACH-000869,-2.53254801898
ACH-000872,-1.65928139354
ACH-000873,-1.68315199725
ACH-000876,-1.708467999
ACH-000878,-1.9177319323400002
ACH-000880,-1.9109549314900003
ACH-000881,-1.7081233741100001
ACH-000882,-1.7106520678100001
ACH-000884,-1.53801191354
ACH-000885,-1.86744780857
ACH-000887,-1.6500140470500002
ACH-000888,-1.76852862784
ACH-000889,-1.18374361659
ACH-000890,-1.2758396078299998
ACH-000896,-1.6011634481900001
ACH-000898,-1.0473005617
ACH-000900,-1.78598624179
ACH-000901,-1.7988031994999998
ACH-000905,-1.6655262825100001
ACH-000906,-1.8156684073299998
ACH-000907,-1.44255899617
ACH-000910,-2.14767796257
ACH-000911,-1.52395618784
ACH-000912,-1.73334026279
ACH-000913,-1.5405406388299998
ACH-000915,-1.65089292626
ACH-000916,-1.75770989551
ACH-000917,-1.9823584798099998
ACH-000921,-1.5348143552700002
ACH-000924,-1.55533292159
ACH-000926,-1.6024896451
ACH-000928,-1.36827652641
ACH-000929,-2.0204095432599996
ACH-000932,-1.34607341807
ACH-000935,-1.6087816904299999
ACH-000936,-1.7091519947
ACH-000937,-2.19180658068
ACH-000938,-1.4136675889399999
ACH-000939,-1.59006475936
ACH-000941,-1.7542801440400002
ACH-000943,-1.39601828688
ACH-000946,-1.70206359516
ACH-000947,-1.6268084799399998
ACH-000948,-1.42171772396
ACH-000950,-1.63126724939
ACH-000953,-2.10070572436
ACH-000957,-1.9500007044299998
ACH-000958,-2.0417813308099997
ACH-000960,-1.92528538463
ACH-000963,-1.6644149231099998
ACH-000968,-1.6489692468900001
ACH-000969,-1.6161714082299998
ACH-000973,-1.8602106582599998
ACH-000974,-1.79063835086
ACH-000975,-1.47711188294
ACH-000976,-1.5214850163299998
ACH-000978,-2.0526535536400004
ACH-000980,-1.92391196604
ACH-000984,-1.9233876188099999
ACH-000986,-1.73693540791
ACH-000988,-1.48201074748
ACH-000993,-1.7418404920200001
ACH-000994,-1.61904026224
ACH-000996,-1.70060507338
ACH-001001,-1.7367111298400002
ACH-001020,-1.79965666393
ACH-001028,-1.77710632479
ACH-001031,-1.5979415025200001
ACH-001038,-1.8754073664400002
ACH-001048,-1.78417120338
ACH-001050,-1.9549202415
ACH-001053,-1.59549190951
ACH-001054,-1.57617274384
ACH-001061,-1.21373497315
ACH-001067,-1.89385994753
ACH-001075,-1.5313329409999998
ACH-001096,-2.10404270655
ACH-001128,-2.04737959366
ACH-001134,-1.42362318385
ACH-001151,-1.55665786947
ACH-001163,-1.4114716985299998
ACH-001164,-1.4576390668900001
ACH-001173,-1.7758431231999998
ACH-001183,-1.85663769817
ACH-001184,-1.68926857133
ACH-001190,-1.72358171903
ACH-001192,-1.51151970998
ACH-001193,-1.74523510318
ACH-001196,-1.7672237509400002
ACH-001197,-1.7983017873500002
ACH-001205,-1.63570657871
ACH-001211,-1.86713116815
ACH-001212,-1.67132729715
ACH-001228,-1.7943087406599998
ACH-001232,-1.56340919032
ACH-001239,-1.8563929528099998
ACH-001274,-1.9934372077000002
ACH-001275,-1.70635308748
ACH-001277,-1.53637556122
ACH-001278,-1.64273774669
ACH-001280,-1.3925069250600002
ACH-001283,-1.62256620176
ACH-001289,-1.78122859023
ACH-001295,-1.8644299774700002
ACH-001300,-1.64124120271
ACH-001301,-1.6454437076800001
ACH-001302,-1.78667672976
ACH-001303,-1.77335056212
ACH-001306,-1.15325116992
ACH-001318,-1.6779969602399998
ACH-001322,-1.72837494623
ACH-001328,-1.52681785299
ACH-001332,-1.7141965847
ACH-001333,-1.7177587064500002
ACH-001336,-1.68068533734
ACH-001340,-1.67364155127
ACH-001346,-1.75182669278
ACH-001353,-1.74454582178
ACH-001354,-1.44254417745
ACH-001367,-1.5356794053
ACH-001368,-1.2795390583600001
ACH-001374,-1.88410939573
ACH-001375,-1.7743942772799999
ACH-001377,-1.72158956712
ACH-001380,-1.71515667867
ACH-001391,-2.29669188688
ACH-001407,-2.0053636631900003
ACH-001408,-1.9952844585599998
ACH-001413,-1.6192835162299999
ACH-001430,-1.94138552435
ACH-001431,-1.5273851335
ACH-001450,-1.7406810075299999
ACH-001496,-1.53210483169
ACH-001500,-1.8914799012
ACH-001521,-1.5612799647799998
ACH-001523,-1.85656368865
ACH-001532,-1.6980274613799997
ACH-001536,-1.56727222072
ACH-001550,-2.6155869404799996
ACH-001552,-1.6639492521500001
ACH-001554,-1.70190490689
ACH-001645,-1.63420192255
ACH-001654,-1.7531094360900004
ACH-001715,-1.69273395746
ACH-001735,-1.68443016688
ACH-001736,-1.67552405345
ACH-001737,-0.929014348232
ACH-001740,-2.00705313083
ACH-001745,-1.81526270509
ACH-001750,-1.6257461884200002
ACH-001765,-1.79306936443
ACH-001956,-1.8675690793000002
ACH-001957,-1.51119758765
