,IFNL3 (282617)
ACH-000004,-0.036423251465699996
ACH-000007,-0.09783181016239999
ACH-000009,0.034796545109
ACH-000011,-0.187197532652
ACH-000012,0.114416893304
ACH-000013,-0.426001029595
ACH-000014,-0.23739730641999998
ACH-000015,-0.157357357859
ACH-000017,-0.050984741461500005
ACH-000018,-0.24403939289
ACH-000019,-0.198873026393
ACH-000021,-0.0453802023434
ACH-000022,-0.21290530313099998
ACH-000025,0.128479089707
ACH-000028,-0.025543963061500002
ACH-000030,-0.09613753964060001
ACH-000035,-0.0318758542499
ACH-000036,0.026613383696099998
ACH-000037,0.0521018529449
ACH-000039,0.0555051284695
ACH-000040,-0.014137465916200001
ACH-000041,0.0740737157657
ACH-000042,0.0130279603794
ACH-000045,-0.0192357694672
ACH-000047,-0.196500163754
ACH-000052,0.0866746462383
ACH-000053,-0.10748327824899999
ACH-000054,-0.159637231494
ACH-000055,-0.286770636438
ACH-000060,0.24202242573199997
ACH-000067,-0.300376989039
ACH-000070,0.194102829807
ACH-000075,0.0460609612051
ACH-000078,0.15009080718
ACH-000082,0.154865199283
ACH-000085,0.0162861440151
ACH-000086,-0.07942786057019999
ACH-000087,0.15583958780999999
ACH-000092,0.00671552296458
ACH-000095,-0.10348115584699999
ACH-000097,-0.17585594127999998
ACH-000098,-0.11106850148900001
ACH-000099,-0.0100844753906
ACH-000108,0.0230194237382
ACH-000113,-0.026876956978099997
ACH-000115,-0.380301928793
ACH-000116,0.115138818785
ACH-000118,0.111843196817
ACH-000120,-0.021706911435599996
ACH-000123,0.039984326700199996
ACH-000127,-0.0417303653311
ACH-000128,-0.0301100873669
ACH-000132,0.19830949987799998
ACH-000133,-0.14612928366699998
ACH-000137,-0.0396857939179
ACH-000138,-0.13410301019200002
ACH-000142,-0.173834690145
ACH-000143,-0.0653609664202
ACH-000146,0.062448555894599994
ACH-000148,0.21991273512499998
ACH-000150,0.019462971324900002
ACH-000152,-0.0982462301596
ACH-000153,-0.351238523435
ACH-000159,0.0625057846111
ACH-000160,-0.0139963500695
ACH-000163,-0.232483783631
ACH-000167,-0.0730504755624
ACH-000168,0.356155988164
ACH-000169,0.114393248209
ACH-000178,0.0451224560298
ACH-000182,-0.0672087728378
ACH-000183,0.204372506428
ACH-000188,-0.14996088523700002
ACH-000189,-0.443920787399
ACH-000190,-0.153133832125
ACH-000198,-0.0456437229242
ACH-000204,-0.11740475427300001
ACH-000206,0.011678333836299999
ACH-000207,0.0613917548135
ACH-000211,-0.0443316738985
ACH-000215,0.0816613334502
ACH-000221,-0.29078858849399997
ACH-000222,-0.16959666361499998
ACH-000223,-0.0340589849372
ACH-000226,0.0943230737641
ACH-000227,0.317751149824
ACH-000228,-0.10630940153799999
ACH-000231,0.185983806306
ACH-000232,0.0114631349365
ACH-000233,-0.06950286969689999
ACH-000234,0.290486614502
ACH-000235,0.005573147587680001
ACH-000237,0.0202594081659
ACH-000238,0.06126875010419999
ACH-000243,0.09166967312930001
ACH-000244,0.0624869724026
ACH-000246,0.021208400224799997
ACH-000248,-0.021456074278599996
ACH-000250,-0.050198721371300006
ACH-000251,-0.277254850034
ACH-000253,-0.101781107291
ACH-000255,0.0985555225463
ACH-000256,0.136295933739
ACH-000257,0.213423326947
ACH-000258,-0.08562334796660001
ACH-000259,0.10796173367499999
ACH-000260,0.00791624298069
ACH-000261,0.26452048418
ACH-000262,-0.16194592564000002
ACH-000263,0.287473149559
ACH-000264,0.0713455355697
ACH-000265,0.20386827098000002
ACH-000266,-0.0474816048826
ACH-000272,-0.0391680210942
ACH-000273,0.028964280506599997
ACH-000274,0.06554064474719999
ACH-000277,0.0072643007462
ACH-000278,-0.0463637223987
ACH-000279,0.126546355319
ACH-000280,-0.139074837344
ACH-000281,0.36969083671400005
ACH-000288,0.0983246353985
ACH-000291,-0.061134709182199994
ACH-000293,-0.294714905742
ACH-000294,0.0349305104847
ACH-000295,-0.0086572910245
ACH-000296,-0.0486796668866
ACH-000302,-0.179163877595
ACH-000304,-0.305367586758
ACH-000307,-0.00723158599832
ACH-000308,-0.0680299437775
ACH-000310,0.101830982873
ACH-000311,-0.130570527938
ACH-000312,0.169044873753
ACH-000315,0.23160159881200001
ACH-000316,0.0673490977133
ACH-000317,0.19931420077300002
ACH-000318,-0.0823784005738
ACH-000319,-0.144241969981
ACH-000320,0.19410934460499998
ACH-000322,0.138469469994
ACH-000323,-0.0321463425743
ACH-000324,-0.28834541382
ACH-000329,-0.026364481180400003
ACH-000330,0.0228311429891
ACH-000331,0.149020812981
ACH-000332,-0.0738497308037
ACH-000334,-0.240738974291
ACH-000335,-0.0329625712727
ACH-000336,-0.232001533661
ACH-000337,0.135892687085
ACH-000339,-0.048262389897
ACH-000341,-0.0046242948524099995
ACH-000348,0.136157541815
ACH-000350,-0.0832592185256
ACH-000352,0.0227057270541
ACH-000356,0.010918117654799999
ACH-000361,-0.109944169126
ACH-000362,-0.107992999533
ACH-000363,-0.007822443459070001
ACH-000364,-0.09795720835459999
ACH-000365,0.105224639762
ACH-000366,-0.08217052918760001
ACH-000368,0.08205620386580001
ACH-000374,0.0946116443066
ACH-000375,-0.0774592014014
ACH-000376,0.09881158732100001
ACH-000381,0.263569674008
ACH-000383,0.0758027513305
ACH-000387,0.0353285099411
ACH-000389,-0.254935154328
ACH-000390,-0.00165025729704
ACH-000393,-0.0117787837985
ACH-000395,-0.08463247067299999
ACH-000397,-0.20780173205400002
ACH-000401,-0.021537586200900002
ACH-000402,-0.012699417077799998
ACH-000403,0.00138803422556
ACH-000404,0.207572226651
ACH-000406,0.0709091631602
ACH-000407,-0.06636035734019999
ACH-000408,0.05689005725790001
ACH-000410,0.0211236648002
ACH-000411,-0.14680530663799998
ACH-000414,-0.08743925513969998
ACH-000415,0.0905698432019
ACH-000416,0.04377962747190001
ACH-000420,-0.00998299498803
ACH-000421,-0.0344438385614
ACH-000424,0.143375020046
ACH-000425,-0.0980806860675
ACH-000426,-0.19393792387400002
ACH-000427,-0.059554069156800005
ACH-000433,-0.09877087034939999
ACH-000436,0.09288733825089998
ACH-000444,0.12232956805400001
ACH-000445,-0.21728418617800002
ACH-000448,0.15782362198
ACH-000450,-0.16194919103900002
ACH-000452,-0.00672155154691
ACH-000454,-0.156226116083
ACH-000458,-0.0364581600016
ACH-000459,-0.08531160092250001
ACH-000460,-0.097075688495
ACH-000461,-0.108995860883
ACH-000463,0.0511452704138
ACH-000464,-0.025916384990799998
ACH-000466,0.0015759683101199998
ACH-000467,-0.126699965957
ACH-000468,0.0662472934901
ACH-000469,-0.18025092766800002
ACH-000470,-0.0649730147454
ACH-000471,0.069576916791
ACH-000472,-0.031036694701400004
ACH-000473,-0.0869503447596
ACH-000475,-0.013582377759399999
ACH-000476,-0.00905156112978
ACH-000477,0.46445712501599995
ACH-000480,0.079850600442
ACH-000481,-0.18015470210499998
ACH-000483,0.105252669114
