,EPB41L4A (64097)
ACH-000004,-0.18365248033700002
ACH-000007,0.286417770608
ACH-000009,0.161868236334
ACH-000011,0.117280693377
ACH-000012,0.025416577165999998
ACH-000013,0.0727497148384
ACH-000014,-0.018212176564700002
ACH-000015,-0.042671523695099994
ACH-000017,-0.0454644639903
ACH-000018,-0.257298266378
ACH-000019,0.0175281351378
ACH-000021,0.0772832014211
ACH-000022,-0.0322936481854
ACH-000025,0.14070015166
ACH-000028,-0.101161256106
ACH-000030,-0.016678072114200002
ACH-000035,0.0119097158323
ACH-000036,0.274195330841
ACH-000037,-0.0373846712033
ACH-000039,-0.14391221939
ACH-000040,-0.10720178523900001
ACH-000041,-0.08895131777450001
ACH-000042,0.0736968030431
ACH-000045,0.18291699842599998
ACH-000047,0.0394885808418
ACH-000052,-0.0160709280846
ACH-000053,-0.06506524846419999
ACH-000054,0.0651779402035
ACH-000055,-0.28919075778299996
ACH-000060,-0.0528015541999
ACH-000067,-0.0670907453331
ACH-000070,-0.017096326309
ACH-000075,-0.144577205132
ACH-000078,-0.018694468934400004
ACH-000082,0.11834991481799999
ACH-000085,0.0411005191363
ACH-000086,-0.0519446590527
ACH-000087,-0.046132213231199995
ACH-000092,-0.0999438211015
ACH-000095,0.042310824588800006
ACH-000097,0.04907171144190001
ACH-000098,-0.17239477249000001
ACH-000099,0.116737897503
ACH-000108,-0.0616771578239
ACH-000113,0.014419642841399998
ACH-000115,0.324103801225
ACH-000116,0.06831143017659999
ACH-000118,-0.0860071689
ACH-000120,-0.128594996533
ACH-000123,-0.15015801266599998
ACH-000127,-0.0658393821106
ACH-000128,-0.10363910978700001
ACH-000132,0.012763648266
ACH-000133,-0.02159426369
ACH-000137,-0.082432376562
ACH-000138,0.029376255170900003
ACH-000142,0.043522341593
ACH-000143,0.23350078735500002
ACH-000146,-0.0522727429517
ACH-000148,0.0356761621074
ACH-000150,-0.13130094068499998
ACH-000152,-0.133329753621
ACH-000153,0.000926854230121
ACH-000159,-0.11604702556
ACH-000160,-0.0939003644228
ACH-000163,-0.070804781196
ACH-000167,-0.0888781626619
ACH-000168,0.038826318837599995
ACH-000169,-0.10513463406099999
ACH-000178,0.05421650463409999
ACH-000182,-0.106716816391
ACH-000183,-0.0820763778344
ACH-000188,-0.17452573773699998
ACH-000189,-0.181324822024
ACH-000190,0.019975890488
ACH-000198,-0.121502245418
ACH-000204,-0.148194209917
ACH-000206,0.114591592403
ACH-000207,-0.179638456497
ACH-000211,0.0129399897976
ACH-000215,0.0759003586866
ACH-000221,-0.07588057982719999
ACH-000222,-0.339603704151
ACH-000223,0.028323528424499998
ACH-000226,-0.030504598862400003
ACH-000227,-0.0528779415143
ACH-000228,-0.023325821080700002
ACH-000231,0.034260415645699996
ACH-000232,-0.0481361730396
ACH-000233,0.102656024942
ACH-000234,-0.048886220056400004
ACH-000235,-0.0490476701903
ACH-000237,-0.0382553670376
ACH-000238,0.0232087184815
ACH-000243,0.0278422034209
ACH-000244,0.24361312484499997
ACH-000246,-0.00567720676579
ACH-000248,-0.05681988305459999
ACH-000250,-0.0564146186989
ACH-000251,-0.0398154167628
ACH-000253,0.0670505999296
ACH-000255,-0.152090804977
ACH-000256,0.119064266259
ACH-000257,-0.20629574007100002
ACH-000258,-0.045999365200500006
ACH-000259,-0.128477202093
ACH-000260,-0.034925909163699996
ACH-000261,0.105485748532
ACH-000262,-0.103603670272
ACH-000263,-0.15606611134
ACH-000264,0.0157692903746
ACH-000265,-0.0152916741987
ACH-000266,0.0650371765771
ACH-000272,-0.279370671589
ACH-000273,-0.212113459138
ACH-000274,-0.023713145107400004
ACH-000277,0.0983068759709
ACH-000278,-0.06989227440569999
ACH-000279,-0.0129091112492
ACH-000280,-0.10172280572899998
ACH-000281,0.220365249072
ACH-000288,0.013562450667299998
ACH-000291,0.06228213591659999
ACH-000293,0.240790147594
ACH-000294,0.296401224189
ACH-000295,-0.255235461464
ACH-000296,-0.12056830314200001
ACH-000302,-0.0268568504511
ACH-000304,0.263944603117
ACH-000307,0.00832918898243
ACH-000308,0.0946763021882
ACH-000310,0.14746534444700002
ACH-000311,-0.10074425629799999
ACH-000312,0.00993870963866
ACH-000315,-0.101365035524
