,GNAO1 (2775)
ACH-000294,-0.433922153001
ACH-000295,-0.05758513848019999
ACH-000296,-0.311754144377
ACH-000302,-0.09879897117239998
ACH-000304,-0.281227537014
ACH-000307,0.0104681762363
ACH-000308,-0.0187496622484
ACH-000310,-0.204690288507
ACH-000311,-0.250534897005
ACH-000312,-0.47413561836499996
ACH-000315,-0.0831880477568
ACH-000316,-0.251150497778
ACH-000317,-0.19551213666499997
ACH-000318,-0.0785072683722
ACH-000319,0.0011261350596500001
ACH-000320,-0.122124708259
ACH-000322,-0.10085492093599999
ACH-000323,-0.142360666522
ACH-000324,-0.128195496624
ACH-000329,-0.09024244497780001
ACH-000330,0.0717195661283
ACH-000331,-0.014437426448
ACH-000332,-0.039091228473800005
ACH-000334,-0.06498615072080001
ACH-000335,-0.135932747633
ACH-000336,-0.104120503859
ACH-000337,-0.118314265359
ACH-000339,-0.151083178774
ACH-000341,-0.40820045681999995
ACH-000348,-0.2125919594
ACH-000350,-0.0200918497763
ACH-000352,-0.019565231400099997
ACH-000356,-0.04366082464369999
ACH-000361,0.0222494747938
ACH-000362,-0.0969416599555
ACH-000363,0.0354682886835
ACH-000364,-0.0417661369731
ACH-000365,-0.07161359907289999
ACH-000366,-0.11799410748099999
ACH-000368,-0.241719122424
ACH-000374,-0.00326091146189
ACH-000375,-0.040392288360699996
ACH-000376,0.00172843139662
ACH-000381,-0.0426587019667
ACH-000383,-0.107070395141
ACH-000387,-0.28671837785
ACH-000389,-0.219510200178
ACH-000390,-0.215433199381
ACH-000393,-0.08794095690310001
ACH-000395,-0.188789218385
ACH-000397,-0.139756655567
ACH-000401,-0.0497926168406
ACH-000402,-0.145744527771
ACH-000403,-0.0185428968533
ACH-000404,0.09281339900709999
ACH-000406,-0.04384586495019999
ACH-000407,-0.010942858629299999
ACH-000408,-0.0162033211739
ACH-000410,-0.0404977134051
ACH-000411,0.0807762892974
ACH-000414,-0.06654690398930001
ACH-000415,-0.055526537248999995
ACH-000416,-0.14352284953400002
ACH-000420,-0.0329394809988
ACH-000421,-0.128426720792
ACH-000424,-0.257797223543
ACH-000425,0.0421978904815
ACH-000426,-0.284376980331
ACH-000427,-0.05580605068419999
ACH-000433,-0.07835042647410001
ACH-000436,-0.141687750074
ACH-000444,0.00975371458767
ACH-000445,-0.027588587571799997
ACH-000448,-0.057233388513099996
ACH-000450,0.0379914420075
ACH-000452,-0.168830925027
ACH-000454,-0.24513934438299997
ACH-000458,-0.15740453188
ACH-000459,0.0354658066804
ACH-000460,-0.055513923076999996
ACH-000461,-0.276253469682
ACH-000463,-0.191563279172
ACH-000464,-0.062423040779
ACH-000466,-0.09072752868110001
ACH-000467,0.0234638955724
ACH-000468,0.0370181473213
ACH-000469,-0.0476732993789
ACH-000470,-0.157774238459
ACH-000471,-0.0963586036796
ACH-000472,-0.0576329486926
ACH-000473,-0.019224875319599998
ACH-000475,-0.185749329154
ACH-000476,0.011665919948200001
ACH-000477,-0.0903776383843
ACH-000480,-0.141332784478
ACH-000481,0.0983614263343
ACH-000483,-0.0708415070657
ACH-000484,-0.252162133971
ACH-000485,-0.0654032680458
ACH-000486,-0.049548302161699996
ACH-000487,0.007599068980039999
ACH-000488,-0.09131650074999999
ACH-000490,-0.0909237264945
ACH-000491,0.233666699012
ACH-000495,-0.0858012326043
ACH-000496,-0.165850527541
ACH-000499,-0.0654539797222
ACH-000500,-0.309281460917
ACH-000502,-0.167370259323
ACH-000503,-0.169539871409
ACH-000505,-0.258303392797
ACH-000507,-0.20181003176600001
ACH-000510,-0.008217386601680001
ACH-000511,0.0422017533227
ACH-000512,-0.28560644085299997
ACH-000516,-0.09305889629660001
ACH-000517,-0.136088397811
ACH-000518,0.0102263380677
ACH-000520,-0.0802952800605
ACH-000521,-0.09669440267389999
ACH-000522,-0.11373595635
ACH-000524,-0.19881362476599998
ACH-000527,-0.0491365917232
ACH-000528,-0.229544769571
ACH-000537,-0.17075285672899998
ACH-000541,-0.149329507536
ACH-000542,-0.113077724312
ACH-000544,-0.0906196731972
ACH-000545,-0.028024161356900005
ACH-000547,-0.12726042840399998
ACH-000548,0.0497603134677
ACH-000549,-0.0836080972482
ACH-000550,-0.200513865698
ACH-000552,-0.126853554078
ACH-000556,-0.124956710746
ACH-000557,-0.219534730237
ACH-000570,-0.0548111693981
ACH-000571,-0.246664181363
ACH-000573,0.021264562446499997
ACH-000576,0.039166791238
ACH-000580,-0.0825634007243
ACH-000584,0.08913180207679999
ACH-000585,-0.052232960302999995
ACH-000588,0.0222367274047
ACH-000589,-0.164397400416
ACH-000591,0.0701600555713
ACH-000593,-0.13605345221100001
ACH-000600,-0.0355470810111
ACH-000601,-0.157336262814
ACH-000604,-0.275132906131
ACH-000605,-0.333890131328
ACH-000606,-0.059034387854500006
ACH-000608,-0.019503658628
ACH-000614,0.009795883067959999
ACH-000616,-0.10243873434900001
ACH-000618,-0.0214962652972
ACH-000619,-0.021406703605299997
ACH-000620,-0.164115698574
ACH-000621,-0.240969409921
ACH-000622,-0.0513661770015
ACH-000623,-0.10241815382899999
ACH-000624,-0.0732101456557
ACH-000627,0.0113052509222
ACH-000630,-0.0180112994824
ACH-000632,-0.0373453805085
ACH-000633,0.027896257246400002
ACH-000637,0.100521822365
ACH-000638,-0.170779635717
ACH-000646,0.0502496195319
ACH-000647,-0.0311609959582
ACH-000648,-0.13166848467199999
ACH-000649,-0.08747093163969999
ACH-000651,-0.280085675593
ACH-000652,-0.22187061868799998
ACH-000653,-0.00773304558271
ACH-000657,-0.11292526682199999
ACH-000658,0.0881409934113
ACH-000661,-0.105045421027
ACH-000662,-0.384325911023
ACH-000663,-0.09248726392510001
ACH-000665,-0.0103084155695
ACH-000671,-0.190217973299
ACH-000673,-0.0159811218907
ACH-000676,-0.032697195194900004
ACH-000677,-0.107750124858
ACH-000681,-0.0322278463174
ACH-000682,-0.126801236399
ACH-000683,-0.142631226436
ACH-000684,0.0619757032779
ACH-000688,-0.0562289764121
ACH-000693,0.0225062618436
ACH-000694,-0.07060666378260001
ACH-000695,-0.039679630580699995
ACH-000696,-0.07468940299160001
ACH-000697,-0.06691616348280001
ACH-000699,-0.132583812056
ACH-000701,0.0848208407109
ACH-000706,0.09993323598869999
ACH-000711,-0.0114103983354
ACH-000713,0.0726149389783
ACH-000714,0.0300423104945
ACH-000718,-0.0252764440452
ACH-000720,-0.017206766087400002
ACH-000721,-0.013640800996100001
ACH-000724,0.102687217981
ACH-000725,-0.139640296009
ACH-000732,-0.11602505789899999
ACH-000734,-0.00526174813441
ACH-000735,-0.0876861119369
ACH-000736,-0.112593516608
ACH-000738,-0.0330622296136
ACH-000746,-0.147881950814
ACH-000747,-0.0158553146616
ACH-000748,-0.007294995022879999
ACH-000753,-0.040205301194599995
ACH-000756,-0.039248319185099995
ACH-000757,-0.241264945022
ACH-000758,-0.162159973026
ACH-000760,-0.238488665955
ACH-000763,-0.17932283524
ACH-000764,0.1803985901
ACH-000765,-0.0286896537751
ACH-000766,0.0163282453558
ACH-000767,0.07509893597180001
ACH-000768,-0.165311384585
ACH-000769,-0.236718628376
ACH-000770,-0.09415305562699999
ACH-000771,0.043650164007599995
ACH-000773,-0.111045255888
ACH-000776,-0.0293972686366
ACH-000777,0.0563488192261
ACH-000778,-0.272229845603
ACH-000781,-0.05211960541
ACH-000782,-0.0789714155722
ACH-000783,-0.199672843531
ACH-000784,-0.183281405117
ACH-000785,-0.0819752685511
ACH-000787,-0.0922622231514
ACH-000788,-0.0642899742676
ACH-000791,-0.119576269815
ACH-000792,0.0645896630174
ACH-000794,-0.0481929714856
ACH-000796,-0.0636083050817
ACH-000799,0.021586559153400003
ACH-000800,-0.134701644515
ACH-000802,-0.004940192062430001
ACH-000804,-0.340443857122
ACH-000805,-0.194593207823
ACH-000809,-0.0458638961833
ACH-000810,0.107636077601
ACH-000811,-0.0897051167102
ACH-000817,-0.26006568327199997
ACH-000819,-0.154399094804
ACH-000820,0.5852043840519999
ACH-000821,-0.179073862012
ACH-000822,-0.0464558150772
ACH-000823,0.07829126530389999
ACH-000824,-0.025707831049599998
ACH-000827,-0.06985862116239999
ACH-000829,-0.142806979783
ACH-000831,-0.08483334613560001
ACH-000832,-0.0846254618561
ACH-000833,-0.0576182563238
ACH-000834,-0.155035783784
ACH-000835,-0.0552425639106
ACH-000836,0.0547410411266
ACH-000837,-0.0665630405969
ACH-000838,0.179455841671
ACH-000839,-0.0689181419404
ACH-000840,0.220666524423
ACH-000841,0.10240785337200001
ACH-000843,0.0476720687985
ACH-000846,0.040437696447900004
ACH-000847,-0.240127008831
ACH-000848,-0.329283842499
ACH-000849,-0.0864064765859
ACH-000851,-0.17777799397
ACH-000855,-0.147743934626
ACH-000856,-0.016642255986200002
ACH-000858,0.106803177999
ACH-000859,-0.0538411421524
ACH-000861,-0.191803352027
ACH-000862,-0.152566025633
ACH-000865,-0.106323898813
ACH-000866,-0.026843365416000003
ACH-000867,0.0189290055725
ACH-000869,0.023158597998799997
ACH-000872,-0.0167551251574
ACH-000873,-0.124850599635
ACH-000876,-0.12400272986500001
ACH-000878,0.0809543468838
ACH-000880,-0.0242602127532
ACH-000881,-0.139453924556
ACH-000882,-0.011314809066399999
ACH-000884,0.213068331994
ACH-000885,-0.156370520862
ACH-000887,-0.00116280440807
ACH-000888,-0.0373938866555
ACH-000889,-0.21991655166700003
ACH-000890,-0.111438875642
ACH-000896,-0.09741216444980001
ACH-000898,-0.273301665844
ACH-000900,0.11399303640000001
ACH-000901,-0.178033238964
ACH-000905,-0.09354380403580001
ACH-000906,-0.13915422267000002
ACH-000907,0.0066573118264499995
ACH-000910,-0.14373457922900001
ACH-000911,-0.0594142988898
ACH-000912,-0.036379908709499996
ACH-000913,-0.0247574364878
ACH-000915,0.0591737857489
ACH-000916,-0.453050042589
ACH-000917,-0.0019377127516700002
ACH-000921,-0.0397541866077
ACH-000924,0.016923461292
ACH-000926,-0.298222138747
ACH-000928,0.061122521170000006
ACH-000929,0.188638741022
ACH-000932,-0.0750791501578
ACH-000935,-0.194150701083
ACH-000936,-0.0526445024866
ACH-000937,0.08118988882469999
ACH-000938,0.046373828416400004
ACH-000939,-0.12571203657299998
ACH-000941,-0.0158566546693
ACH-000943,-0.111469191628
ACH-000946,-0.0263765906824
ACH-000947,-0.0379875793185
ACH-000948,-0.129807561963
ACH-000950,-0.36544432218199996
ACH-000953,-0.177562948061
ACH-000957,0.107027862741
ACH-000958,-0.141103246699
ACH-000960,-0.0749509702745
ACH-000963,0.292350033618
ACH-000968,0.01427821764
ACH-000969,-0.353754931663
ACH-000973,-0.154856808115
ACH-000974,-0.0388622719754
ACH-000975,0.00278535545766
ACH-000976,-0.177138697929
ACH-000978,0.6172810613440001
ACH-000980,-0.05909221200899999
ACH-000984,-0.139807988617
ACH-000986,-0.255557065329
ACH-000988,0.0541642740929
ACH-000993,0.105677927596
ACH-000994,-0.237017855212
ACH-000996,0.0454989560597
ACH-001001,-0.032186281504099995
ACH-001020,0.26009549281
ACH-001028,-0.0184541510463
ACH-001031,-0.037329831496099995
ACH-001038,0.000423650261993
ACH-001048,0.00542049344605
ACH-001050,-0.160104892256
ACH-001053,-0.019664238080099997
ACH-001054,-0.219692140086
ACH-001061,-0.059999770756099996
ACH-001067,-0.07562296580649999
ACH-001075,0.063251503091
ACH-001096,0.00236691151393
ACH-001128,0.181720291756
ACH-001134,-0.08397729060460002
ACH-001151,-0.10213410714500001
ACH-001163,-0.0687602023069
ACH-001164,0.128724467146
ACH-001173,-0.0560060451832
ACH-001183,0.0921223789687
ACH-001184,-0.0441308520646
ACH-001190,-0.017208830269099997
ACH-001192,0.16605334671299998
ACH-001193,-0.32554804870000004
ACH-001196,-0.128898873378
ACH-001197,-0.00592250814073
ACH-001205,0.0138808040234
ACH-001211,0.227920557337
ACH-001212,-0.255749246308
ACH-001228,-0.026802369877
ACH-001232,0.053415275136
ACH-001239,0.0332855478266
ACH-001274,-0.0261817031713
ACH-001275,0.022762462653900004
ACH-001277,-0.09330907154370001
ACH-001278,0.026933615975000002
ACH-001280,-0.014218494010700002
ACH-001283,-0.16029784015
ACH-001289,0.37944454738000005
ACH-001295,-0.0791497575044
ACH-001300,-0.124580721808
ACH-001301,-0.0667216693207
ACH-001302,-0.12855313582900002
ACH-001303,-0.210456390906
ACH-001306,-0.046044469970199994
ACH-001318,-0.109396390555
ACH-001322,0.34911852145000005
ACH-001328,0.0306488192666
ACH-001332,-0.103377868254
ACH-001333,-0.225227823079
ACH-001336,0.0357236087198
ACH-001340,-0.024837471514300002
ACH-001346,-0.112128520067
ACH-001353,-0.107376521136
ACH-001354,-0.0667955412741
ACH-001367,0.157392234981
ACH-001368,0.00397276985832
ACH-001374,0.544518947169
ACH-001375,-0.196457055737
ACH-001377,-0.048340103404199995
ACH-001380,-0.029944966660000003
ACH-001391,-0.130483953847
ACH-001407,-0.0344417829914
ACH-001408,-0.0968275115006
ACH-001413,-0.235837609644
ACH-001430,-0.324447809908
ACH-001431,0.09054864957429999
ACH-001450,-0.248634939574
ACH-001496,-0.188092282031
ACH-001500,-0.0224128371624
ACH-001521,-0.0508894086338
ACH-001523,-0.0342325559432
ACH-001532,-0.137963835071
ACH-001536,-0.117390822764
ACH-001550,-0.0982481998869
ACH-001552,-0.296069520569
ACH-001554,-0.182829455113
ACH-001645,-0.152059981539
ACH-001654,-0.104585011725
ACH-001715,0.0646032403989
ACH-001735,0.00349591104019
ACH-001736,-0.0126878140601
ACH-001737,0.332662117184
ACH-001740,0.14143989107899999
ACH-001745,0.054109598853099995
ACH-001750,-0.11162305580199999
ACH-001765,-0.0525637578527
ACH-001956,-0.0635600723436
ACH-001957,-0.0338538080852
