,TSPO2 (222642)
ACH-000004,-0.19278420721099998
ACH-000007,-0.108404553479
ACH-000009,0.0699722509805
ACH-000011,0.266400843667
ACH-000012,-0.0159942022747
ACH-000013,-0.10196500025699999
ACH-000014,-0.026064078557799998
ACH-000015,-0.0746950959832
ACH-000017,-0.0303972155145
ACH-000018,0.025009707332999998
ACH-000019,0.0245122992718
ACH-000021,0.09623305808980001
ACH-000022,-0.15522983340500002
ACH-000025,-0.114249803078
ACH-000028,-0.104421529361
ACH-000030,0.026205144452200003
ACH-000035,-0.126556258021
ACH-000036,0.103015263695
ACH-000037,-0.135196864786
ACH-000039,0.066666999148
ACH-000040,-0.0892996818477
ACH-000041,-0.06960425501050001
ACH-000042,0.018934525771
ACH-000045,0.123984606223
ACH-000047,-0.09670820895160001
ACH-000052,-0.151931568495
ACH-000053,-0.0464871827874
ACH-000054,0.0595350142965
ACH-000055,0.054788188871599995
ACH-000060,-0.17354826453699998
ACH-000067,-0.00351394131565
ACH-000070,0.17552490266100002
ACH-000075,-0.189652096093
ACH-000078,-0.006178879407209999
ACH-000082,0.0403631802171
ACH-000085,-0.1518090069
ACH-000086,-0.08148798053610001
ACH-000087,0.0501672347733
ACH-000092,0.00179408452601
ACH-000095,-0.00808356358889
ACH-000097,0.07789247753989999
ACH-000098,0.029332008684200002
ACH-000099,0.0757403058743
ACH-000108,0.0845107364051
ACH-000113,0.052802141676199996
ACH-000115,-0.08916198183219999
ACH-000116,0.012430203046200001
ACH-000118,-0.011660183301299998
ACH-000120,-0.042029552742699997
ACH-000123,-0.0798406972788
ACH-000127,-0.0688207459782
ACH-000128,-0.0830046017721
ACH-000132,-0.157076421732
ACH-000133,-0.07341483616439999
ACH-000137,0.0160438670725
ACH-000138,-0.0313469458687
ACH-000142,-0.022248568958999997
ACH-000143,-0.145635841
ACH-000146,0.052363532481899996
ACH-000148,0.155853080857
ACH-000150,0.09293352777139999
ACH-000152,-0.0253407954881
ACH-000153,-0.116766188835
