,F2RL2 (2151)
ACH-000004,0.0709670015087
ACH-000007,0.18046134985800003
ACH-000009,0.21254151182599998
ACH-000011,0.283456807412
ACH-000012,0.104903986015
ACH-000013,0.158204384369
ACH-000014,-0.024674877813
ACH-000015,0.0118995170212
ACH-000017,0.111538323551
ACH-000018,-0.0231307247084
ACH-000019,0.347019303196
ACH-000021,0.0108341201772
ACH-000022,0.0459164068447
ACH-000025,0.377914698203
ACH-000028,0.0240519811124
ACH-000030,0.0635863123939
ACH-000035,0.0664006972532
ACH-000036,0.122370899842
ACH-000037,0.36508492300800005
ACH-000039,0.09338884287900001
ACH-000040,0.0569455961129
ACH-000041,0.10760577949899999
ACH-000042,0.0548576710279
ACH-000045,0.051953841938800004
ACH-000047,0.122760468057
ACH-000052,0.10544982861400001
ACH-000053,0.0710331635576
ACH-000054,0.013640099309999999
ACH-000055,0.263529653982
ACH-000060,0.148950789738
ACH-000067,0.128414878958
ACH-000070,-0.0506436629445
ACH-000075,0.235421225755
ACH-000078,0.210960392932
ACH-000082,-0.07953094104519999
ACH-000085,0.0848522926633
ACH-000086,0.11769070481100001
ACH-000087,-0.246569978476
ACH-000092,0.136994837377
ACH-000095,0.08788520846030001
ACH-000097,0.048669640651000004
ACH-000098,-0.00635723527221
ACH-000099,0.11158247434
ACH-000108,0.176052730509
ACH-000113,0.23728171595800002
ACH-000115,0.105236099814
ACH-000116,0.057165249233599995
ACH-000118,0.124941701623
ACH-000120,0.07540656722139999
ACH-000123,-0.0363422592656
ACH-000127,0.0772324693748
ACH-000128,0.115483914275
ACH-000132,0.0980754163109
ACH-000133,0.111365753893
ACH-000137,0.259117775951
ACH-000138,-0.00790027261055
ACH-000142,0.0606178376882
ACH-000143,0.0280662407179
ACH-000146,0.203259844071
ACH-000148,0.22479538912900002
ACH-000150,-0.0237183425001
ACH-000152,0.22470008839699998
ACH-000153,-0.17352453578699997
ACH-000159,0.120668215057
ACH-000160,0.161045721288
ACH-000163,0.22318986214899997
ACH-000167,0.11027283234000002
ACH-000168,0.148619288916
ACH-000169,0.0373152179503
ACH-000178,0.0496865210809
ACH-000182,-0.011776555016000001
ACH-000183,0.011490597120999998
ACH-000188,0.029264317593799997
ACH-000189,0.12734151903
ACH-000190,-0.116457371634
ACH-000198,0.20356582779899998
ACH-000204,0.18449668234799999
ACH-000206,0.177678715341
ACH-000207,-0.0107626202375
ACH-000211,0.0772538900195
ACH-000215,0.0922389938315
ACH-000221,0.191954817205
ACH-000222,-0.007139359176180001
ACH-000223,0.259599124086
ACH-000226,-0.00174372571074
ACH-000227,0.07582985888510001
ACH-000228,-0.11287862355900001
ACH-000231,0.239251147533
ACH-000232,0.128561649757
ACH-000233,0.161363937476
ACH-000234,0.220857174894
ACH-000235,0.0824192184685
ACH-000237,0.23866392658900001
ACH-000238,0.106954027745
ACH-000243,0.0351079610667
ACH-000244,0.266591458649
ACH-000246,0.0358217685526
ACH-000248,0.187391709703
ACH-000250,0.156436188367
ACH-000251,-0.11826570977499999
ACH-000253,0.162657192263
ACH-000255,0.12997265304199998
ACH-000256,0.082924953058
ACH-000257,-0.0140349646698
ACH-000258,0.0049456553626000006
ACH-000259,0.169088533517
ACH-000260,0.00534040509016
ACH-000261,-0.00767206271545
ACH-000262,0.282941424413
ACH-000263,0.268436025927
ACH-000264,-0.00148710277668
ACH-000265,0.09296687088899999
ACH-000266,0.0923721384493
ACH-000272,-0.010465640885200002
ACH-000273,0.11052270144500001
ACH-000274,0.039722133262099994
ACH-000277,0.180813985955
ACH-000278,0.04256416962859999
ACH-000279,-0.0412347154416
ACH-000280,0.11643764249199999
ACH-000281,0.151065462948
ACH-000288,0.0987082297811
ACH-000291,0.120714835452
ACH-000293,0.0010250744613200002
ACH-000294,0.0308644460041
ACH-000295,0.0381488030336
ACH-000296,0.08049840305110001
ACH-000302,0.13508750069800002
ACH-000304,0.333554719948
ACH-000307,0.12768360698
ACH-000308,0.131556005175
ACH-000310,0.206673765812
ACH-000311,0.152302134296
ACH-000312,0.0802420008345
ACH-000315,0.243733486708
ACH-000316,0.17786956386100003
ACH-000317,0.256475131922
ACH-000318,0.172015784069
ACH-000319,-0.0450802450742
ACH-000320,-0.20559849814199999
ACH-000322,0.386539208649
ACH-000323,0.289881755252
ACH-000324,0.0504906714829
ACH-000329,0.1225922973
ACH-000330,-0.0226034642552
ACH-000331,0.0507415147097
ACH-000332,0.084748169308
ACH-000334,-0.261718045984
ACH-000335,-0.0565385884903
ACH-000336,0.23502593321899998
ACH-000337,0.22339475353799998
ACH-000339,0.0844350861609
ACH-000341,0.133960646788
ACH-000348,0.232301844786
ACH-000350,0.284102427426
ACH-000352,0.0696658022572
ACH-000356,-0.129653761856
ACH-000361,0.265067906297
ACH-000362,0.127199013829
ACH-000363,0.128370611425
ACH-000364,-0.07245437666469999
ACH-000365,0.158756504736
ACH-000366,0.0824276484996
ACH-000368,-0.0703253282621
ACH-000374,0.0031552472916699997
ACH-000375,-0.0228605173092
ACH-000376,-0.00595104114039
ACH-000381,0.0670790194418
ACH-000383,0.185279804767
ACH-000387,0.0605863127608
ACH-000389,0.149636231085
ACH-000390,-0.0364776492835
ACH-000393,0.013613561021799999
ACH-000395,-0.058925852543
ACH-000397,0.153850794292
ACH-000401,0.100673363145
ACH-000402,0.528883393119
ACH-000403,0.25979783931
ACH-000404,0.388454460318
ACH-000406,0.0583753855409
ACH-000407,0.242039425882
ACH-000408,0.0752712404584
ACH-000410,0.10502662357100001
ACH-000411,0.20774393754
ACH-000414,0.17192912748300002
ACH-000415,0.132812181412
ACH-000416,0.105316192103
ACH-000420,0.106026322568
ACH-000421,0.118441916785
ACH-000424,0.33548196932700003
ACH-000425,0.179778351405
ACH-000426,0.09292265110799999
ACH-000427,0.290346629254
ACH-000433,0.25775650867100003
ACH-000436,0.083436605758
ACH-000444,0.169457423237
ACH-000445,-0.07765641613480001
ACH-000448,0.133673843588
ACH-000450,-0.06609826923909999
ACH-000452,0.08028423949130001
ACH-000454,0.193903019454
ACH-000458,0.209198232571
ACH-000459,0.311248339165
ACH-000460,0.063558244177
ACH-000461,0.0372592180576
ACH-000463,0.151350128664
ACH-000464,-0.09611813034189999
ACH-000466,0.040351463815
ACH-000467,0.037585443970499996
ACH-000468,-0.124628733501
ACH-000469,0.0546965246588
ACH-000470,-0.10683664497999999
ACH-000471,0.127381794877
ACH-000472,0.181122567948
ACH-000473,0.0845284555655
ACH-000475,-0.010618991976399999
ACH-000476,0.060123827959900004
ACH-000477,0.158749978103
ACH-000480,-0.050159866282000004
ACH-000481,0.12279066741800002
ACH-000483,0.00489121988535
ACH-000484,0.171943234844
ACH-000485,0.250995340735
ACH-000486,0.0883252520978
ACH-000487,0.0899433773487
ACH-000488,0.109160137555
ACH-000490,-0.052685004284499994
ACH-000491,-0.113146269565
ACH-000495,0.10856744944499999
ACH-000496,0.117487801651
ACH-000499,0.138720045959
ACH-000500,-0.156576632647
ACH-000502,0.139586782943
ACH-000503,-0.13419146381
ACH-000505,-0.0594629769811
ACH-000507,0.257033242897
ACH-000510,0.111492616605
ACH-000511,-0.198182448004
ACH-000512,0.234426014819
ACH-000516,0.04215234540230001
ACH-000517,-0.00216782580023
ACH-000518,0.196000248798
ACH-000520,0.0825592490531
ACH-000521,0.265262719873
ACH-000522,-0.034083344189999996
ACH-000524,0.07397391663530001
ACH-000527,0.229756194586
ACH-000528,0.061759986122399996
ACH-000537,-0.135702626292
ACH-000541,0.0337718389443
ACH-000542,0.240155067542
ACH-000544,0.13985044652999998
ACH-000545,-0.063657768583
ACH-000547,0.15972958822799999
ACH-000548,0.20574334852899998
ACH-000549,0.180540178953
ACH-000550,-0.08275704920350001
ACH-000552,-0.00893725571041
ACH-000556,0.211609264553
ACH-000557,0.0429527718193
ACH-000570,0.22600060602400002
ACH-000571,0.138264977299
ACH-000573,0.151564303654
ACH-000576,0.236151309947
ACH-000580,0.248420746178
ACH-000584,-0.016985441379100002
ACH-000585,0.11197054215
ACH-000588,0.286662261374
ACH-000589,0.181326330378
ACH-000591,0.134600239501
ACH-000593,0.287464958473
ACH-000600,0.146701040076
ACH-000601,0.109474846788
ACH-000604,-0.108815455305
ACH-000605,0.25205458644699996
ACH-000606,-0.0728699067172
ACH-000608,0.131239144585
ACH-000614,0.405730630468
ACH-000616,0.0516802736042
ACH-000618,0.014293146678599999
ACH-000619,0.11691767734000001
ACH-000620,0.15894612173800002
ACH-000621,0.123164929159
ACH-000622,0.056482957440900004
ACH-000623,0.17442603142299998
ACH-000624,0.0996431118163
ACH-000627,0.077466508162
ACH-000630,0.0629604716143
ACH-000632,0.126956944008
ACH-000633,0.0023911585381
ACH-000637,0.19305414369000004
ACH-000638,0.0157211219524
ACH-000646,-0.0357303612879
ACH-000647,0.23683416859099998
ACH-000648,0.141905231384
ACH-000649,0.0181124667602
ACH-000651,-0.0233452321918
ACH-000652,0.19912798315900002
ACH-000653,0.201291211475
ACH-000657,0.13016669284399998
ACH-000658,0.18071085586
ACH-000661,-0.07742063124160001
ACH-000662,0.28397879268000004
ACH-000663,0.159322817571
ACH-000665,-0.07335826052889999
ACH-000671,0.013772795857
ACH-000673,0.054391333532099996
ACH-000676,0.13248491026599998
ACH-000677,-0.0964573002465
ACH-000681,0.14131967437100001
ACH-000682,0.042645308486599996
ACH-000683,0.0678558486384
ACH-000684,0.122303242905
ACH-000688,0.28850717351599997
ACH-000693,0.128703717197
ACH-000694,0.193539069897
ACH-000695,-0.108081141393
ACH-000696,0.160085050924
ACH-000697,0.191736965233
ACH-000699,0.0935161748219
ACH-000701,0.280727752594
ACH-000706,0.166635836304
ACH-000711,0.08898175658530001
ACH-000713,0.0684580637321
ACH-000714,0.07211603119410001
ACH-000718,0.029046458505599997
ACH-000720,-0.0938748965141
ACH-000721,0.057891635631499995
ACH-000724,0.318936737073
ACH-000725,0.042215578752300004
ACH-000732,0.336032068894
ACH-000734,0.15282315435000002
ACH-000735,0.0754998009487
ACH-000736,0.11264663547800001
ACH-000738,0.0835473403655
ACH-000746,-0.206608172947
ACH-000747,0.10679375861500001
ACH-000748,0.00414044511245
ACH-000753,-0.00936816978327
ACH-000756,0.24613004869600003
ACH-000757,0.141296035087
ACH-000758,0.08742874366350001
ACH-000760,0.164683901975
ACH-000763,0.111167572379
ACH-000764,0.300199462019
ACH-000765,0.181378455352
ACH-000766,0.0519047138554
ACH-000767,-0.0220869828318
ACH-000768,0.20042326191799997
ACH-000769,0.0953062105547
ACH-000770,0.0649726516801
ACH-000771,0.198263930363
ACH-000773,0.0341287214069
ACH-000776,0.19356182594300003
ACH-000777,0.147131260698
ACH-000778,0.14058747537
ACH-000781,0.08071185978999999
ACH-000782,0.113141936133
ACH-000783,0.11195589582
ACH-000784,0.149102080036
ACH-000785,0.060183173468899995
ACH-000787,0.09153570688169999
ACH-000788,0.0927160424752
ACH-000791,-0.100615808419
ACH-000792,0.124565028784
ACH-000794,-0.0676794543667
ACH-000796,0.015029888550200002
ACH-000799,0.20872267214899998
ACH-000800,0.030735602738399998
ACH-000802,0.10052925793999999
ACH-000804,-0.043523400865400005
ACH-000805,0.10217618261700001
ACH-000809,0.149754457757
ACH-000810,0.27132979221000003
ACH-000811,0.102771127453
ACH-000817,-0.0294792008629
ACH-000819,0.0072959644522
ACH-000820,0.431443665217
ACH-000821,0.118611750434
ACH-000822,0.0853275871621
ACH-000823,0.18417099640999998
ACH-000824,0.08677252647089999
ACH-000827,0.12696269745
ACH-000829,0.121251247564
ACH-000831,0.207595200725
ACH-000832,-0.05409321661830001
ACH-000833,0.174743641496
ACH-000834,0.208854677687
ACH-000835,0.31038713201900003
ACH-000836,0.267019899444
ACH-000837,-0.0033537662883
ACH-000838,0.15697037384600002
ACH-000839,0.245997223613
ACH-000840,0.021038139063599998
ACH-000841,-0.00375519910822
ACH-000843,0.188495385731
ACH-000846,0.20824883540300002
ACH-000847,0.0315161431373
ACH-000848,0.0787663313185
ACH-000849,0.172603284181
ACH-000851,-0.0184658476224
ACH-000855,0.20929799587499998
ACH-000856,0.0238582231193
ACH-000858,0.0411179975001
ACH-000859,-0.08944662318769998
ACH-000861,0.00602586432486
ACH-000862,0.18074364312199998
ACH-000865,-0.01815017353
ACH-000866,0.215915654603
