,IL1RL2 (8808)
ACH-000273,-0.21055968842
ACH-000274,-0.0513752770342
ACH-000277,-0.0635338672129
ACH-000278,-0.0551043706094
ACH-000279,-0.042313559964699994
ACH-000280,-0.057326469512
ACH-000281,-0.194600577172
ACH-000288,-0.115246453277
ACH-000291,-0.10614043970699999
ACH-000293,-0.15658681862999999
ACH-000294,-0.023092997540599996
ACH-000295,-0.301754445365
ACH-000296,-0.0308028385945
ACH-000302,-0.196158070555
ACH-000304,-0.10514070281099999
ACH-000307,-0.127135542558
ACH-000308,-0.195509630663
ACH-000310,-0.0056535983065699996
ACH-000311,0.00607566007473
ACH-000312,0.0522683455616
ACH-000315,-0.555924422581
ACH-000316,-0.197538072828
ACH-000317,-0.137248099618
ACH-000318,-0.36762067971600004
ACH-000319,-0.102295768542
ACH-000320,-0.0769818346887
ACH-000322,0.019745121846200003
ACH-000323,0.028264758792599997
ACH-000324,-0.000646251787763
ACH-000329,-0.0196360290625
ACH-000330,0.0335973700716
ACH-000331,-0.115899863702
ACH-000332,-0.006053275883629999
ACH-000334,0.194514696494
ACH-000335,-0.176053610999
ACH-000336,0.150308929528
ACH-000337,-0.0666617931146
ACH-000339,-0.141055366916
ACH-000341,0.2063832181
ACH-000348,0.049335270405
ACH-000350,0.12129637512199999
ACH-000352,-0.0280313599608
ACH-000356,-0.08210450803439999
ACH-000361,-0.133562530342
ACH-000362,-0.119863877557
ACH-000363,-0.0986330133937
ACH-000364,-0.482473063289
ACH-000365,-0.10633452730599999
ACH-000366,-0.055686058508299996
ACH-000368,-0.211259996755
ACH-000374,-0.060355801218800006
ACH-000375,-0.021763752275
ACH-000376,-0.0691585055104
ACH-000381,-0.288971407369
ACH-000383,-0.04332398966030001
ACH-000387,-0.127335800045
ACH-000389,-0.0155469143161
ACH-000390,-0.208972401742
ACH-000393,-0.0372591321207
ACH-000395,-0.10631656734799999
ACH-000397,0.0320115867762
ACH-000401,-0.167973415711
ACH-000402,-0.14466005127599998
ACH-000403,-0.151845539786
ACH-000404,-0.40813491115999995
ACH-000406,-0.144671814313
ACH-000407,-0.143308454997
ACH-000408,0.0112841157862
ACH-000410,0.0633173408652
ACH-000411,0.0121234753993
ACH-000414,-0.0262464431818
ACH-000415,-0.175433097577
ACH-000416,-0.08196926140210001
ACH-000420,-0.0401694712613
ACH-000421,-0.123073308
ACH-000424,-0.354693921255
ACH-000425,-0.23108773037099997
ACH-000426,-0.19436828136599998
ACH-000427,-0.160818777031
ACH-000433,-0.0869316608904
ACH-000436,-0.30072926100200004
ACH-000444,-0.128812685398
ACH-000445,-0.104885198747
ACH-000448,-0.149908751585
ACH-000450,0.043461794901
ACH-000452,-0.127968821436
ACH-000454,-0.159450117187
ACH-000458,-0.17340758133
ACH-000459,-0.190361427263
ACH-000460,-0.0718916683366
ACH-000461,0.0566331014893
ACH-000463,-0.008045970811629999
ACH-000464,-0.217436352423
ACH-000466,-0.313791864521
ACH-000467,-0.0933255857488
ACH-000468,0.106046795616
ACH-000469,0.0871512240118
ACH-000470,-0.0962461750887
ACH-000471,-0.0394929722164
ACH-000472,-0.09975824969969999
ACH-000473,-0.308065897762
ACH-000475,-0.150372326045
ACH-000476,-0.14466360271700002
ACH-000477,-0.046686002477400006
ACH-000480,-0.04340294447919999
ACH-000481,-0.194191139119
ACH-000483,-0.103521982696
ACH-000484,-0.046392539385
ACH-000485,-0.0214079182659
ACH-000486,-0.16343748605900002
ACH-000487,-0.264485373383
ACH-000488,-0.10592968793
ACH-000490,-0.232154526099
ACH-000491,-0.293815345998
ACH-000495,-0.318639023964
ACH-000496,-0.251368610811
ACH-000499,-0.13481699552100002
ACH-000500,-0.40125872390600004
ACH-000502,0.021385485170700002
ACH-000503,-0.231500053627
ACH-000505,-0.18637356313200001
ACH-000507,-0.03523324556
ACH-000510,-0.0669325813178
ACH-000511,-0.040603045033199996
ACH-000512,-0.21160461369000003
ACH-000516,-0.151429568894
ACH-000517,-0.0202817152644
ACH-000518,-0.167541598736
ACH-000520,-0.156738587959
ACH-000521,-0.201666721545
ACH-000522,-0.226079446379
ACH-000524,0.028839888202400004
ACH-000527,0.016683604029299998
ACH-000528,0.00570088661413
ACH-000537,-0.12104147851399999
ACH-000541,-0.0304485109856
ACH-000542,-0.212845823917
ACH-000544,-0.126150314111
ACH-000545,-0.0761599328686
ACH-000547,0.077487836553
ACH-000548,-0.0229716923989
ACH-000549,-0.22728288143000003
ACH-000550,-0.19257614052799998
ACH-000552,-0.10535234764000001
ACH-000556,-0.0653131811845
ACH-000557,-0.10296808431700001
ACH-000570,-0.339415692594
ACH-000571,-0.0986584725928
ACH-000573,-0.14781738407
ACH-000576,-0.09295435243450001
ACH-000580,-0.10578409189099999
ACH-000584,-0.229057586724
ACH-000585,-0.23554920974500002
ACH-000588,-0.12085560226500001
ACH-000589,-0.199636543503
ACH-000591,-0.149150758672
ACH-000593,-0.0158753906066
ACH-000600,-0.17671416434599999
ACH-000601,-0.0302758784877
ACH-000604,-0.272459495499
ACH-000605,-0.0542362515326
ACH-000606,-0.158967414025
ACH-000608,-0.11622838736199999
ACH-000614,-0.25089087606
ACH-000616,-0.153686023633
ACH-000618,-0.13987440041
ACH-000619,0.0112787273523
ACH-000620,-0.005414002584159999
ACH-000621,-0.170750273638
ACH-000622,-0.196283896855
ACH-000623,-0.21860343586599998
ACH-000624,-0.0436552652711
ACH-000627,-0.0202741547347
ACH-000630,-0.217385786446
ACH-000632,-0.24879048479000002
ACH-000633,-0.27084451170699997
ACH-000637,-0.179368092786
ACH-000638,-0.15436316306
ACH-000646,-0.0744607509287
ACH-000647,0.01987962479
ACH-000648,-0.0560550726889
ACH-000649,-0.134368804178
ACH-000651,-0.107625543073
ACH-000652,-0.117276748045
ACH-000653,-0.21715648212299998
ACH-000657,-0.141837866763
ACH-000658,-0.0378820994935
ACH-000661,-0.200062343433
ACH-000662,0.19892798170200002
ACH-000663,-0.022348993291500002
ACH-000665,-0.11579105266899999
ACH-000671,-0.102292594567
ACH-000673,-0.19704320959899999
ACH-000676,-0.06860199921400001
ACH-000677,-0.28370126411200003
ACH-000681,-0.175382563754
ACH-000682,-0.164758708255
ACH-000683,-0.145110203173
ACH-000684,-0.438578459241
ACH-000688,-0.14235811412399998
ACH-000693,-0.09031657383910001
ACH-000694,-0.15766871914799999
ACH-000695,-0.516607042172
ACH-000696,-0.27152984852
ACH-000697,-0.18935102647799998
ACH-000699,-0.141440528151
ACH-000701,-0.045128623461100005
ACH-000706,-0.029810380336000003
ACH-000711,-0.19929188488400001
ACH-000713,-0.14215112976
ACH-000714,-0.117823300935
ACH-000718,0.0381597515078
ACH-000720,-0.190310567515
ACH-000721,-0.37778925854
ACH-000724,0.208286228526
ACH-000725,-0.134059385346
ACH-000732,-0.229882776223
ACH-000734,-0.110949384618
ACH-000735,-0.13153556377
ACH-000736,-0.0910796666118
ACH-000738,-0.169956801631
ACH-000746,-0.023184854761200004
ACH-000747,-0.07052028242769999
ACH-000748,-0.09551748211319999
ACH-000753,0.005538051152539999
ACH-000756,0.07202839759160001
ACH-000757,-0.0649561345962
ACH-000758,0.0458323901588
ACH-000760,-0.0868863493834
ACH-000763,-0.10017692388499999
ACH-000764,-0.249805119641
ACH-000765,-0.157687276956
ACH-000766,-0.0691118439966
ACH-000767,0.0330640920047
ACH-000768,-0.165023770152
ACH-000769,-0.35233346437299995
ACH-000770,-0.186264786506
ACH-000771,-0.03243104417459999
ACH-000773,-0.017838316684999998
ACH-000776,-0.006869333546399999
ACH-000777,-0.16345163146199998
ACH-000778,-0.165597231028
ACH-000781,-0.251191551332
ACH-000782,-0.266574435597
ACH-000783,0.0031663288477199996
ACH-000784,-0.0853851375835
ACH-000785,0.0526869071295
ACH-000787,0.0007677744917919998
ACH-000788,-0.0704312106445
ACH-000791,-0.162693228232
ACH-000792,-0.0835497441874
ACH-000794,0.145297319438
ACH-000796,-0.079111284508
ACH-000799,-0.0687723997012
ACH-000800,0.019434666392
ACH-000802,-0.226247593624
ACH-000804,0.00765093640029
ACH-000805,-0.0550538358328
ACH-000809,-0.135577273097
ACH-000810,0.053989960709300004
ACH-000811,-0.0916364967532
ACH-000817,-0.109158253695
ACH-000819,-0.120457460371
ACH-000820,0.134674568254
ACH-000821,-0.489219694602
ACH-000822,0.056171598086900004
ACH-000823,-0.11661374571699999
ACH-000824,0.06157507814180001
ACH-000827,-0.145294027464
ACH-000829,-0.18384528591200003
ACH-000831,-0.136967196505
ACH-000832,-0.16362527612400002
ACH-000833,-0.255203208974
ACH-000834,-0.110341068267
ACH-000835,-0.143486951755
ACH-000836,-0.225347391736
ACH-000837,-0.0840662870417
ACH-000838,-0.034413412603300005
ACH-000839,-0.165163224539
ACH-000840,-0.28490436337499997
ACH-000841,0.0126020928925
ACH-000843,-0.303233481019
ACH-000846,-0.00469212256477
ACH-000847,-0.0681864566456
ACH-000848,0.0174253237625
ACH-000849,-0.17568565125
ACH-000851,-0.13431012841099998
ACH-000855,-0.236259448236
ACH-000856,0.0321074855455
ACH-000858,-0.134204557255
ACH-000859,-0.180287401652
ACH-000861,-0.12257800707000001
ACH-000862,-0.121747844102
ACH-000865,-0.14607064812200002
ACH-000866,-0.10995469968800001
ACH-000867,-0.144938686729
ACH-000869,-0.157715941954
ACH-000872,-0.281069216184
ACH-000873,0.0636863110259
ACH-000876,-0.271479497527
ACH-000878,0.110643964485
ACH-000880,-0.014944557982299999
ACH-000881,-0.254855179025
ACH-000882,-0.1403370477
ACH-000884,-0.126931882279
ACH-000885,-0.146816355455
ACH-000887,-0.146527401873
ACH-000888,-0.019011621838499998
ACH-000889,-0.140842187491
ACH-000890,-0.216361470767
ACH-000896,-0.21944805646899998
ACH-000898,-0.20270520978599998
ACH-000900,-0.1392465115
ACH-000901,-0.09874662549669999
ACH-000905,-0.0560215364014
ACH-000906,-0.10516777336300001
ACH-000907,0.113626640515
ACH-000910,-0.17352099855500003
ACH-000911,-0.12707594849
ACH-000912,-0.16153282692
ACH-000913,-0.248510085354
ACH-000915,-0.21937811114300002
ACH-000916,0.34555525695600003
ACH-000917,-0.09458419703
ACH-000921,0.0434228054686
ACH-000924,-0.0891895983183
ACH-000926,-0.026703168587599996
ACH-000928,-0.148642272332
ACH-000929,-0.09958970793430001
ACH-000932,0.0317152198352
ACH-000935,0.0571267246136
ACH-000936,-0.211714695235
ACH-000937,-0.20698324720400002
ACH-000938,-0.15830834984300002
ACH-000939,0.008063857688319999
ACH-000941,-0.311267676351
ACH-000943,-0.156649962078
ACH-000946,-0.127724641409
ACH-000947,-0.0175231123118
ACH-000948,-0.09401832927670001
ACH-000950,0.0792895387906
ACH-000953,-0.0739750377943
ACH-000957,-0.11157584486
ACH-000958,-0.216454968438
ACH-000960,-0.18027479565699997
ACH-000963,-0.38355928462300004
ACH-000968,-0.061707601800600004
ACH-000969,-0.212547767963
ACH-000973,-0.028868791256900003
ACH-000974,-0.138478205221
ACH-000975,0.0048285306812399995
ACH-000976,-0.16818109706099998
ACH-000978,-0.6204982043789999
ACH-000980,-0.0462618299228
ACH-000984,-0.320845362618
ACH-000986,-0.00202958845747
ACH-000988,-0.050498427228
ACH-000993,-0.0048086960348
ACH-000994,-0.10404261253799998
ACH-000996,-0.10346218789999999
ACH-001001,-0.06847699929050001
ACH-001020,-0.0422358093335
ACH-001028,-0.24589117387200002
ACH-001031,-0.045175625767700005
ACH-001038,-0.27340710077799996
ACH-001048,-0.14430049986500001
ACH-001050,-0.06951911689839999
ACH-001053,-0.139734707467
ACH-001054,0.0376166216145
ACH-001061,-0.21955411226500002
ACH-001067,-0.173899638988
ACH-001075,-0.059926370118800004
ACH-001096,-0.0875200519187
ACH-001128,-0.23846259853399998
ACH-001134,-0.16248670677000002
ACH-001151,-0.118374524255
ACH-001163,-0.271292743197
ACH-001164,-0.163567038126
ACH-001173,-0.12039002918500001
ACH-001183,-0.168012201313
ACH-001184,-0.211518734718
ACH-001190,-0.09899400260510001
ACH-001192,-0.0925659832582
ACH-001193,-0.148900708344
ACH-001196,0.0715642854754
ACH-001197,-0.141256397574
ACH-001205,-0.051606556607
ACH-001211,-0.0256369097148
ACH-001212,0.131042170172
ACH-001228,-0.0926196027583
ACH-001232,-0.074371322631
ACH-001239,-0.19596593253699998
ACH-001274,-0.183183517163
ACH-001275,-0.160652920005
ACH-001277,0.11877562928799999
ACH-001278,-0.145645099386
ACH-001280,0.08653925605650001
ACH-001283,-0.212560273957
ACH-001289,0.0113411102081
ACH-001295,-0.0156526437474
ACH-001300,0.0733886251606
ACH-001301,-0.052148952073800006
ACH-001302,0.359704788496
ACH-001303,-0.286596292986
ACH-001306,-0.165633684048
ACH-001318,-0.400639444081
ACH-001322,-0.173812108154
ACH-001328,-0.144457557641
ACH-001332,-0.488743307434
ACH-001333,-0.0825083117648
ACH-001336,-0.190465725437
ACH-001340,0.022304332691900002
ACH-001346,-0.192142974344
ACH-001353,-0.126302539671
ACH-001354,-0.11390340618599999
ACH-001367,-0.158836023948
ACH-001368,-0.12603117707800002
ACH-001374,0.131838623869
ACH-001375,-0.150216245153
ACH-001377,-0.06325161288980001
ACH-001380,0.020732862798400004
ACH-001391,-0.337115301486
ACH-001407,-0.134443595396
ACH-001408,-0.128549991658
ACH-001413,-0.158618137158
ACH-001430,-0.269826088318
ACH-001431,-0.156141873523
ACH-001450,-0.12281831580199999
ACH-001496,-0.00470418442014
ACH-001500,-0.0833334049842
ACH-001521,0.16950162320999998
ACH-001523,-0.0929517039307
ACH-001532,-0.09805618093589999
ACH-001536,0.0667234019366
ACH-001550,-0.13720482262800002
ACH-001552,-0.09342572370449999
ACH-001554,-0.312956864628
ACH-001645,0.0067800277680500004
ACH-001654,-0.189250853314
ACH-001715,-0.251593193822
ACH-001735,-0.125498736674
ACH-001736,-0.334926231584
ACH-001737,-0.477260323491
ACH-001740,-0.015610465466499999
ACH-001745,-0.09635719515239999
ACH-001750,0.10554746298499999
ACH-001765,-0.161419449049
ACH-001956,-0.143201824544
ACH-001957,-0.196699950132
