,E2F3 (1871)
ACH-000004,-0.291506122371
ACH-000007,-0.710210141723
ACH-000009,-0.348925049599
ACH-000011,-0.293902557337
ACH-000012,-0.5774987495489999
ACH-000013,-0.5026213267040001
ACH-000014,-0.47394683896000006
ACH-000015,-0.226539621953
ACH-000017,-0.285019114841
ACH-000018,-0.261936810339
ACH-000019,-0.0659679466158
ACH-000021,-0.237449413112
ACH-000022,-0.209846948123
ACH-000025,-0.619388500347
ACH-000028,-0.22023644263300002
ACH-000030,-0.351232386875
ACH-000035,-0.24924299728500002
ACH-000036,-0.267185254862
ACH-000037,-0.261408570297
ACH-000039,-0.795648695332
ACH-000040,-0.5879227456580001
ACH-000041,-0.141090199386
ACH-000042,-0.284978480917
ACH-000045,-0.315285768856
ACH-000047,-0.78952978315
ACH-000052,-0.353939619431
ACH-000053,-0.0642897459471
ACH-000054,-0.659149914458
ACH-000055,-0.537587486651
ACH-000060,-0.413444754739
ACH-000067,-0.44539981810199997
ACH-000070,-0.356072367941
ACH-000075,-0.218047438234
ACH-000078,-0.546841331803
ACH-000082,-0.7988998559370001
ACH-000085,-0.0426196182258
ACH-000086,-0.258037371491
ACH-000087,-0.047741702680000005
ACH-000092,-0.19142820979400002
ACH-000095,-0.669688712677
ACH-000097,-0.35289850875699996
ACH-000098,-0.36783325588699994
ACH-000099,-0.46638880683600004
ACH-000108,-0.0637646764836
ACH-000113,-0.759070302653
ACH-000115,-1.20213235634
ACH-000116,-0.314033910876
ACH-000118,-0.20994030344
ACH-000120,-0.21559615765299997
ACH-000123,-0.307704187687
ACH-000127,-0.43045130261299996
ACH-000128,-1.20297081293
ACH-000132,-0.12388203613
ACH-000133,-1.07679757421
ACH-000137,-1.0710599188299998
ACH-000138,-0.355203986211
ACH-000142,-0.186753488272
ACH-000143,-0.0712010388055
ACH-000146,-0.331722104222
ACH-000148,-0.14988855539999998
ACH-000150,-0.316674061508
ACH-000152,-1.04290619795
ACH-000153,-0.591301534857
ACH-000159,-0.193299581556
ACH-000160,-0.00617749205359
ACH-000163,-0.516316740917
ACH-000167,0.5056101616600001
ACH-000168,-0.404336926844
ACH-000169,-0.4099954782
ACH-000178,-0.21709117546999998
ACH-000182,-0.34698604821400003
ACH-000183,-0.227630942678
ACH-000188,-0.492047938728
ACH-000189,-0.19264482162399998
ACH-000190,-0.49523669956
ACH-000198,-0.281094246074
