,TPPP3 (51673)
ACH-000657,-0.0266071299144
ACH-000658,-0.05176487903969999
ACH-000661,-0.302651079395
ACH-000662,-0.220895694576
ACH-000663,-0.021927990896900004
ACH-000665,-0.0995180250912
ACH-000671,-0.183485195782
ACH-000673,-0.0314335228798
ACH-000676,-0.00343333461304
ACH-000677,-0.0642829859397
ACH-000681,-0.142266354199
ACH-000682,-0.0547926534265
ACH-000683,-0.0705288045287
ACH-000684,-0.309320509118
ACH-000688,-0.410212340991
ACH-000693,0.036888472628099994
ACH-000694,0.0698886691853
ACH-000695,-0.0744661743209
ACH-000696,-0.055652557299199996
ACH-000697,-0.136246956779
ACH-000699,-0.208572854094
ACH-000701,0.049854019888000006
ACH-000706,0.0943579905984
ACH-000711,-0.07810545839239999
ACH-000713,-0.113677907913
ACH-000714,-0.214457129916
ACH-000718,-0.019380917622900003
ACH-000720,-0.0196404086038
ACH-000721,-0.132225713562
ACH-000724,-0.127812674671
ACH-000725,-0.229555444615
ACH-000732,-0.0577582622798
ACH-000734,-0.177109989131
ACH-000735,-0.174884226656
ACH-000736,-0.0429333632316
ACH-000738,-0.0692308397873
ACH-000746,-0.0151644226098
ACH-000747,-0.241723055295
ACH-000748,-0.08907468919099999
ACH-000753,-0.185879708982
ACH-000756,0.17115734811799999
ACH-000757,-0.112449165776
ACH-000758,-0.26075738914200003
ACH-000760,-0.09323353235989999
ACH-000763,-0.0474904277327
ACH-000764,0.015666983174
ACH-000765,-0.183981160689
ACH-000766,-0.290124481402
ACH-000767,-0.0195951392665
ACH-000768,-0.268555395837
ACH-000769,0.145844888477
ACH-000770,-0.134266047396
ACH-000771,-0.106432632182
ACH-000773,0.0552814756435
ACH-000776,0.0108561071954
ACH-000777,-0.093806354541
ACH-000778,-0.163325567575
ACH-000781,-0.105489785099
ACH-000782,-0.042363142912599995
ACH-000783,-0.230347484866
ACH-000784,-0.24193210149
ACH-000785,-0.0461682114621
ACH-000787,-0.109310052126
ACH-000788,-0.055510349961
ACH-000791,-0.033797469164200004
ACH-000792,-0.056084901758
ACH-000794,-0.058979847861
ACH-000796,-0.0766012417843
ACH-000799,-0.133084016131
ACH-000800,-0.52795057599
ACH-000802,-0.152559838836
ACH-000804,-0.24790215094300003
ACH-000805,0.02052660271
ACH-000809,-0.191403458451
ACH-000810,0.0375323025783
ACH-000811,-0.0788172346243
ACH-000817,-0.234830009392
ACH-000819,-0.13479055038499999
ACH-000820,0.111927783962
ACH-000821,-0.0481587551353
ACH-000822,0.053195884358900006
ACH-000823,-0.022008543910500004
ACH-000824,0.019980365479
ACH-000827,-0.166695053524
ACH-000829,-0.15899102375399998
ACH-000831,-0.284376907
ACH-000832,-0.35650621044299996
ACH-000833,-0.349733098768
ACH-000834,-0.0449909960399
ACH-000835,-0.0219980301267
ACH-000836,-0.17970784120799999
ACH-000837,-0.127382752489
ACH-000838,-0.09657472107529999
ACH-000839,-0.296188212764
ACH-000840,-0.271620941754
ACH-000841,-0.291123457448
ACH-000843,-0.0693328356189
ACH-000846,-0.031266735835799996
ACH-000847,-0.23689576321400002
ACH-000848,-0.165184437162
ACH-000849,0.00493399882198
ACH-000851,-0.10389307284499999
ACH-000855,-0.18077979229200003
ACH-000856,-0.192649911521
ACH-000858,-0.13758396471599998
ACH-000859,0.0623448876622
ACH-000861,-0.10777556852
ACH-000862,-0.137592666696
ACH-000865,-0.015819432419999998
ACH-000866,-0.0547435667514
ACH-000867,-0.09132392171869999
ACH-000869,-0.35079725475199997
ACH-000872,-0.200901538334
ACH-000873,-0.253523505955
ACH-000876,-0.028199462920499997
ACH-000878,-0.331306183213
ACH-000880,-0.10881865166400001
ACH-000881,0.009117868173440001
ACH-000882,0.0839144844928
ACH-000884,-0.0162365166148
ACH-000885,-0.170836275713
ACH-000887,0.00972449761226
ACH-000888,-0.146586278378
ACH-000889,-0.0467007230509
ACH-000890,-0.204552713329
ACH-000896,-0.016466703279899998
ACH-000898,-0.0209905921808
ACH-000900,-0.148983580769
ACH-000901,-0.176711225284
ACH-000905,-0.17113218992899998
ACH-000906,-0.125783556686
ACH-000907,-0.22739050492600002
ACH-000910,-0.282136478318
ACH-000911,0.0364493303635
ACH-000912,-0.25240144099399997
ACH-000913,0.0133968753216
ACH-000915,-0.07250474729789999
ACH-000916,0.25199790456300003
ACH-000917,-0.168868577253
ACH-000921,0.025398765737099996
ACH-000924,-0.09031579804989999
ACH-000926,-0.21960557429900002
ACH-000928,-0.0965200060412
ACH-000929,-0.423337370446
ACH-000932,-0.0181794075925
ACH-000935,0.107454564127
ACH-000936,0.120326121227
ACH-000937,0.04185333814830001
ACH-000938,-0.0512547943951
ACH-000939,0.0263929456044
ACH-000941,-0.058137641291800005
ACH-000943,-0.0328187691163
ACH-000946,-0.0257463917031
ACH-000947,-0.0956961090945
ACH-000948,-0.104488084201
ACH-000950,-0.041990293439300004
ACH-000953,-0.0619386180071
ACH-000957,-0.027713267842700003
ACH-000958,-0.022430540169099997
ACH-000960,-0.018133998895900002
ACH-000963,0.0999163028236
ACH-000968,-0.142030562016
ACH-000969,-0.11062300916300001
ACH-000973,-0.137455266442
ACH-000974,-0.100477043455
ACH-000975,-0.0197224674064
ACH-000976,0.05250273945180001
ACH-000978,0.186386826316
ACH-000980,-0.0830633998965
ACH-000984,-0.11033948844699999
ACH-000986,-0.180783395858
ACH-000988,-0.0765800012188
ACH-000993,-0.0388374587996
ACH-000994,-0.112641424289
ACH-000996,-0.05512095522800001
ACH-001001,-0.211821626577
ACH-001020,-0.10011582071399999
ACH-001028,-0.0499536856024
ACH-001031,-0.17076814503899998
ACH-001038,-0.0355728546321
ACH-001048,-0.15326827314000002
ACH-001050,-0.158269137762
ACH-001053,-0.162060090393
ACH-001054,0.17500880179699999
ACH-001061,-0.05087964638590001
ACH-001067,-0.0572075603377
ACH-001075,0.00420689143798
ACH-001096,-0.290495303724
ACH-001128,-0.141825316272
ACH-001134,-0.0976607294379
ACH-001151,-0.126562280689
ACH-001163,-0.188129125163
ACH-001164,-0.43865666026100003
ACH-001173,-0.19766266418900003
ACH-001183,-0.0830374784876
ACH-001184,0.0885832110062
ACH-001190,-0.159693686666
ACH-001192,-0.31423892644900003
ACH-001193,0.36713205861500003
ACH-001196,-0.05217635184759999
ACH-001197,-0.17289654028
ACH-001205,-0.101773610945
ACH-001211,0.0769518972375
ACH-001212,-0.156236370682
ACH-001228,-0.007504804666619999
ACH-001232,-0.172492292902
ACH-001239,0.0503452285062
ACH-001274,-0.0414895708003
ACH-001275,-0.0315309209014
ACH-001277,0.0242387654231
ACH-001278,-0.18089883825199998
ACH-001280,-0.371879939566
ACH-001283,0.0691581108354
ACH-001289,-0.029907882362599995
ACH-001295,-0.049939938965099996
ACH-001300,-0.0926839783845
ACH-001301,0.0162741162317
ACH-001302,0.116437708189
ACH-001303,-0.12582591180400002
ACH-001306,-0.0317600467188
ACH-001318,-0.125098908546
ACH-001322,-0.018352756416900002
ACH-001328,0.0730394172539
ACH-001332,-0.17652862138099998
ACH-001333,-0.147980949895
ACH-001336,-0.21538815305700001
ACH-001340,-0.0943211987971
ACH-001346,-0.0434739195381
ACH-001353,-0.0925975724865
ACH-001354,-0.153934202639
ACH-001367,0.06981783646760001
ACH-001368,-0.237772073942
ACH-001374,-0.433387291232
ACH-001375,-0.36689858336
ACH-001377,0.035965398753400005
ACH-001380,-0.148691507051
ACH-001391,0.0037108795355700005
ACH-001407,-0.090963467782
ACH-001408,0.0838583195053
ACH-001413,-0.191691410554
ACH-001430,-0.194590615475
ACH-001431,-0.0234446140681
ACH-001450,0.0863070449562
ACH-001496,-0.304579976339
ACH-001500,-0.0696941826828
ACH-001521,-0.130469517885
ACH-001523,-0.0338985819641
ACH-001532,-0.153075245542
ACH-001536,0.0229378910265
ACH-001550,0.11739095783
ACH-001552,-0.0597434889392
ACH-001554,-0.204404296006
ACH-001645,-0.0729118608073
ACH-001654,-0.08569490710580001
ACH-001715,-0.147082469229
ACH-001735,0.000292944190265
ACH-001736,-0.0631121650555
ACH-001737,-0.203053412218
ACH-001740,-0.0605240501889
ACH-001745,-0.159753479088
ACH-001750,-0.165370178495
ACH-001765,0.0347721520136
ACH-001956,-0.024011901603200003
ACH-001957,-0.106601347581
