,ARC (23237)
ACH-000004,0.260785692061
ACH-000007,-0.09858949836860001
ACH-000009,0.120990730704
ACH-000011,0.014533302188299999
ACH-000012,0.166098277193
ACH-000013,0.144586446594
ACH-000014,0.24671731417599999
ACH-000015,0.22833122807700001
ACH-000017,0.0806898923893
ACH-000018,0.175015936342
ACH-000019,0.061649336029
ACH-000021,0.17453187184799998
ACH-000022,0.151651495983
ACH-000025,0.23318027949099998
ACH-000028,0.10373545793
ACH-000030,0.2208493375
ACH-000035,0.35255850246200005
ACH-000036,-0.00356186564675
ACH-000037,0.125202011108
ACH-000039,0.275879092351
ACH-000040,0.0736881701913
ACH-000041,0.24107373158300002
ACH-000042,0.06030243780280001
ACH-000045,0.06848667244409999
ACH-000047,0.0719264058036
ACH-000052,-0.05098199105140001
ACH-000053,0.122889356493
ACH-000054,0.0324477825991
ACH-000055,0.251098532833
ACH-000060,0.027985276006099995
ACH-000067,0.110624960063
ACH-000070,0.12039509854599999
ACH-000075,0.108906267225
ACH-000078,0.16947037137200002
ACH-000082,0.169392488601
ACH-000085,0.41784789611900003
ACH-000086,0.217522862556
ACH-000087,-0.0315594157325
ACH-000092,0.11970663239
ACH-000095,0.242508862808
ACH-000097,-0.00990963713378
ACH-000098,0.23174538022900001
ACH-000099,0.252081060579
ACH-000108,0.176786139071
ACH-000113,0.11049116225099999
ACH-000115,-0.0320892706266
ACH-000116,0.13260165214000003
ACH-000118,0.00837119165451
ACH-000120,0.13990166607899998
ACH-000123,0.294728431429
ACH-000127,0.0650403625862
ACH-000128,0.152873635939
ACH-000132,0.11115761338300001
ACH-000133,0.17125581949700003
ACH-000137,0.156505254773
ACH-000138,0.11516841994
ACH-000142,0.07645806721439999
ACH-000143,0.28000983659699996
ACH-000146,0.289198580531
ACH-000148,0.193287869108
ACH-000150,-0.0698522091938
ACH-000152,-0.028985352721599997
ACH-000153,0.211589608975
ACH-000159,0.231015409912
ACH-000160,0.0415817154439
ACH-000163,0.15444006831499998
ACH-000167,0.0706094066248
ACH-000168,0.017842768042400002
ACH-000169,0.14611235729699998
ACH-000178,-0.107870462543
ACH-000182,0.19291559838599998
ACH-000183,0.28544930502099997
ACH-000188,0.13502046840600002
ACH-000189,0.104118454036
ACH-000190,-0.050477050465
ACH-000198,0.08143079294780001
ACH-000204,0.08672604724089998
ACH-000206,0.07543588174049999
ACH-000207,-0.17216180391600003
ACH-000211,0.12864525877900002
ACH-000215,0.0161604542402
ACH-000221,0.014089025290200001
ACH-000222,0.127632315549
ACH-000223,0.21221358713100003
ACH-000226,0.096734611689
ACH-000227,0.372335400545
ACH-000228,0.323428862414
ACH-000231,0.121316481647
ACH-000232,0.0515950123159
ACH-000233,0.06460969026169999
ACH-000234,0.0112098535696
ACH-000235,0.120763681042
ACH-000237,0.185474903289
ACH-000238,0.14776164351399998
ACH-000243,0.266291577289
ACH-000244,0.052896277346099994
ACH-000246,0.0446209117919
ACH-000248,0.0594108947352
ACH-000250,0.0781994871763
ACH-000251,0.228570801587
ACH-000253,0.109035157704
ACH-000255,0.269910566556
ACH-000256,-0.0202718120422
ACH-000257,-0.0062274888320600005
ACH-000258,-0.13676557197699998
ACH-000259,0.108631868999
ACH-000260,0.110923544503
ACH-000261,0.043802270659
ACH-000262,0.405991826549
ACH-000263,0.221500140122
ACH-000264,0.105056532913
ACH-000265,0.139544429961
ACH-000266,0.137177227126
ACH-000272,0.11008614967599999
ACH-000273,0.202167038083
ACH-000274,0.262853784742
ACH-000277,-0.331837611318
ACH-000278,-0.06405750896319999
ACH-000279,0.0517301098283
ACH-000280,-0.037565216478699995
ACH-000281,0.21472536194000003
ACH-000288,0.23146362086
ACH-000291,0.0506693817203
ACH-000293,0.0657938491696
ACH-000294,-0.038559876990699994
ACH-000295,-0.05323610130030001
ACH-000296,0.258347541553
ACH-000302,0.264573124889
ACH-000304,0.0317777788256
ACH-000307,0.12261565810999998
ACH-000308,0.142341689777
ACH-000310,0.17214837232000002
ACH-000311,0.0176978797413
ACH-000312,0.19292188646400002
ACH-000315,0.147953550243
ACH-000316,0.13752317226299998
ACH-000317,0.122764336255
ACH-000318,0.155836649221
ACH-000319,0.16885568954100003
ACH-000320,0.285713302485
ACH-000322,0.0840035682286
ACH-000323,0.091333232448
ACH-000324,0.172963834352
ACH-000329,0.029494205013000003
ACH-000330,0.309118536406
ACH-000331,0.14725318568600002
ACH-000332,0.0895696788142
ACH-000334,0.215303384521
ACH-000335,0.170713422424
ACH-000336,-0.316301927363
ACH-000337,0.271308476155
ACH-000339,0.22303426073000002
ACH-000341,0.304665967736
ACH-000348,0.010726299816799999
ACH-000350,0.0797047036608
ACH-000352,-0.024767009394200002
ACH-000356,0.11230817869899999
ACH-000361,0.204205288888
ACH-000362,0.208212935132
ACH-000363,0.111987917162
ACH-000364,0.16835009546100002
ACH-000365,0.185327673268
ACH-000366,0.17454655913800002
ACH-000368,0.142676362314
ACH-000374,0.12390616955099999
ACH-000375,0.20053468369199998
ACH-000376,0.0603932533253
ACH-000381,0.06627792832240001
ACH-000383,0.0438138675755
ACH-000387,0.0759763865303
ACH-000389,0.112243288194
ACH-000390,0.17777181697299999
ACH-000393,0.22147206647599998
ACH-000395,-0.0378811332091
ACH-000397,0.266154861861
ACH-000401,0.12102919290400001
ACH-000402,0.0074007046415
ACH-000403,0.123274588959
ACH-000404,-0.014631521043000001
ACH-000406,0.146819588223
ACH-000407,0.23448386613400002
ACH-000408,-0.00639948439477
ACH-000410,0.0943600029475
ACH-000411,0.165243296265
ACH-000414,0.145442770375
ACH-000415,0.117139012667
ACH-000416,0.09191591900869998
ACH-000420,0.0695857320813
ACH-000421,0.0647620563033
ACH-000424,0.18872241247699997
ACH-000425,0.210073275323
ACH-000426,0.292843421087
ACH-000427,0.023956757809200004
ACH-000433,0.149985277755
ACH-000436,0.129670515179
ACH-000444,0.0763750885256
ACH-000445,0.172056886778
ACH-000448,0.116452437028
ACH-000450,0.154552128368
ACH-000452,0.0895723009709
ACH-000454,0.344825090535
ACH-000458,0.236893119919
ACH-000459,0.22774307996999998
ACH-000460,0.0827409412857
ACH-000461,-0.0010099272742300001
ACH-000463,0.08238805096530001
ACH-000464,0.318578511197
ACH-000466,0.0233103932761
ACH-000467,0.14772368678099998
ACH-000468,0.07607999100019999
ACH-000469,0.183070013442
ACH-000470,0.009733304785049999
ACH-000471,0.167713074786
ACH-000472,0.0210641571331
ACH-000473,0.14995090137800002
ACH-000475,0.125422943047
ACH-000476,0.12238828849899999
ACH-000477,0.154550105672
ACH-000480,0.136782693597
ACH-000481,0.189902828738
ACH-000483,-0.0682131415412
ACH-000484,-0.0154870625679
ACH-000485,0.329080338677
ACH-000486,0.0838356272172
ACH-000487,0.0127745163001
ACH-000488,-0.05589964942009999
ACH-000490,0.149503699913
ACH-000491,0.100404982298
ACH-000495,-0.0112540142937
ACH-000496,0.242828305226
ACH-000499,0.177817716849
ACH-000500,0.916548789173
ACH-000502,0.0830623305389
ACH-000503,0.024086420301099996
ACH-000505,-0.0140008870505
ACH-000507,0.08613179677069999
ACH-000510,0.11054033603499999
ACH-000511,0.120274261217
ACH-000512,0.35260612413000003
ACH-000516,-0.0667194648361
ACH-000517,0.054520321437999994
ACH-000518,0.205886328883
ACH-000520,0.191171023666
ACH-000521,0.277341545191
ACH-000522,0.259065442574
ACH-000524,0.046002362974399996
ACH-000527,0.0305860691716
ACH-000528,0.0761762753633
ACH-000537,-0.09541773135739999
ACH-000541,-0.03923426431740001
ACH-000542,0.08582079177860001
ACH-000544,0.324120317211
ACH-000545,0.06853239113040001
ACH-000547,0.198371043639
ACH-000548,0.101461069127
ACH-000549,-0.0487277755148
ACH-000550,0.018795364536099996
ACH-000552,0.173669418649
ACH-000556,0.20005271192000001
ACH-000557,-0.12076937463099999
ACH-000570,0.08689016719939999
ACH-000571,0.148123368537
ACH-000573,0.0872346507749
ACH-000576,0.16344537452400001
ACH-000580,0.0857812989284
ACH-000584,0.10982672148099999
ACH-000585,0.09996354847539998
ACH-000588,0.0326813495125
ACH-000589,0.0168274197441
ACH-000591,0.132775164055
ACH-000593,0.114828547007
ACH-000600,0.009469746955389999
ACH-000601,0.16212351698
ACH-000604,0.0128413072804
ACH-000605,0.0775981340598
ACH-000606,0.06775844005710001
ACH-000608,0.0756054089075
ACH-000614,-0.0182457987144
ACH-000616,0.275875702615
ACH-000618,0.22970288939199998
ACH-000619,0.048668228422499994
ACH-000620,0.189264920011
ACH-000621,0.0809985896887
ACH-000622,0.32985414035
ACH-000623,0.275657482032
ACH-000624,0.0867449532595
ACH-000627,0.103841100877
ACH-000630,0.106663471075
ACH-000632,0.0208593010317
ACH-000633,0.110411350213
ACH-000637,0.00045557010732199995
ACH-000638,0.271951521948
ACH-000646,0.24211216383900003
ACH-000647,0.20924765461599998
ACH-000648,-0.0014595296463
ACH-000649,0.123901866129
ACH-000651,0.258605685088
ACH-000652,0.148748875256
ACH-000653,0.0191571060177
ACH-000657,0.22730391468199998
ACH-000658,-0.445624035332
ACH-000661,0.156511669999
ACH-000662,0.260076100473
ACH-000663,0.16964548052900003
ACH-000665,0.203483919463
ACH-000671,0.12845874495200002
ACH-000673,0.15997346816400002
ACH-000676,0.126673301367
ACH-000677,0.013553985199200001
ACH-000681,0.168860784421
ACH-000682,0.149342776665
ACH-000683,0.056653047033599996
ACH-000684,0.194175224769
ACH-000688,0.19657585523200002
ACH-000693,0.149757768127
ACH-000694,0.166156785825
ACH-000695,-0.12153079722799999
ACH-000696,0.218222985108
ACH-000697,0.0680037662471
ACH-000699,0.0686975865585
ACH-000701,0.017742186842599997
ACH-000706,0.0618772443609
ACH-000711,0.188449475326
ACH-000713,0.183643532064
ACH-000714,0.27435489040399996
ACH-000718,0.23410799567200002
ACH-000720,0.115041315211
ACH-000721,0.156794819629
ACH-000724,0.304966631971
ACH-000725,0.149001212673
ACH-000732,0.33333778534
ACH-000734,0.0647182991695
ACH-000735,0.09120159419330001
ACH-000736,0.105790183102
ACH-000738,0.133505065713
ACH-000746,0.0379803199733
ACH-000747,0.0899564601063
ACH-000748,0.19372447765
ACH-000753,0.07267030949910001
ACH-000756,0.258283786921
ACH-000757,0.35665648668399996
