,SH3BP1 (23616)
ACH-000323,-0.273649045702
ACH-000324,-0.276046750929
ACH-000329,-0.212451765588
ACH-000330,-0.17273377429499998
ACH-000331,-0.153674036732
ACH-000332,-0.24303881462
ACH-000334,-0.20352769334600002
ACH-000335,-0.05585759273969999
ACH-000336,-0.486707018592
ACH-000337,-0.33358945812699997
ACH-000339,-0.34100750385399997
ACH-000341,-0.24600003732700002
ACH-000348,-0.204206524954
ACH-000350,-0.101608403839
ACH-000352,-0.156861767554
ACH-000356,-0.155153435368
ACH-000361,-0.45107420103699997
ACH-000362,-0.44345291434600004
ACH-000363,-0.193985990744
ACH-000364,-0.375341762713
ACH-000365,-0.254216369608
ACH-000366,-0.318409585952
ACH-000368,-0.36621132297799996
ACH-000374,-0.210090776561
ACH-000375,-0.326477075646
ACH-000376,-0.190474154817
ACH-000381,-0.21605939871
ACH-000383,-0.264280113548
ACH-000387,-0.342051151382
ACH-000389,-0.333060506936
ACH-000390,-0.336267374033
ACH-000393,-0.42747769032399996
ACH-000395,-0.33554824061899996
ACH-000397,-0.274463664851
ACH-000401,-0.524377511539
ACH-000402,-0.7575500422499999
ACH-000403,-0.35972025591300005
ACH-000404,-0.613790657894
ACH-000406,-0.291721699271
ACH-000407,-0.244642961133
ACH-000408,-0.409349792179
ACH-000410,-0.34648757144000003
ACH-000411,-0.261596755734
ACH-000414,-0.109621328909
ACH-000415,-0.221831382399
ACH-000416,-0.27731387232
ACH-000420,-0.317322054747
ACH-000421,-0.16899267877799998
ACH-000424,-0.189361859089
ACH-000425,-0.684576079012
ACH-000426,-0.08149372545439999
ACH-000427,-0.337238355163
ACH-000433,-0.18015547723
ACH-000436,-0.416496517645
ACH-000444,-0.050643607239100004
ACH-000445,-0.18134572118099998
ACH-000448,-0.256838835335
ACH-000450,-0.308768412642
ACH-000452,-0.156590347826
ACH-000454,-0.407101971361
ACH-000458,-0.268157377842
ACH-000459,0.0401952587175
ACH-000460,-0.132235267386
ACH-000461,-0.306675095539
ACH-000463,-0.285570401048
ACH-000464,-0.28381675816199997
ACH-000466,-0.386908541339
ACH-000467,0.00123386416047
ACH-000468,-0.406721697343
ACH-000469,-0.25370815100099997
ACH-000470,-0.45206265310599997
ACH-000471,-0.130706979309
ACH-000472,-0.254714219379
ACH-000473,-0.351115207535
ACH-000475,-0.233731451158
ACH-000476,-0.22434451697799998
ACH-000477,-0.228271167104
ACH-000480,-0.24085094766100001
ACH-000481,0.0883877169813
ACH-000483,-0.45068015653099996
ACH-000484,-0.38149030937899997
ACH-000485,-0.21204515238
ACH-000486,-0.32071497238200003
ACH-000487,-0.293379891935
ACH-000488,-0.36202541145499995
ACH-000490,-0.25378109116
ACH-000491,-0.159481572243
ACH-000495,-0.05725346817430001
ACH-000496,-0.238926862731
ACH-000499,-0.23954948263300002
ACH-000500,0.326316072614
ACH-000502,-0.28163393954
ACH-000503,-0.6377263250399999
ACH-000505,-0.37360740396200004
ACH-000507,-0.191672092786
ACH-000510,-0.309053868605
ACH-000511,-0.345093958468
ACH-000512,-0.19508943137499998
ACH-000516,-0.555704602893
ACH-000517,-0.231957647617
ACH-000518,-0.24631108699299997
ACH-000520,-0.138901745692
ACH-000521,-0.10636027022700001
ACH-000522,-0.15380502707000002
ACH-000524,-0.197441552467
ACH-000527,-0.283455028971
ACH-000528,-0.18778026648600002
ACH-000537,-0.21277673522100002
ACH-000541,-0.278806914882
ACH-000542,-0.191292661402
ACH-000544,-0.0729747366844
ACH-000545,-0.243420993735
ACH-000547,-0.0677903164609
ACH-000548,-0.105346244115
ACH-000549,-0.15334384747000002
ACH-000550,-0.395608397544
ACH-000552,-0.37963163300999997
ACH-000556,-0.309701883913
ACH-000557,-0.18883525818
ACH-000570,-0.2268020572
ACH-000571,-0.16559461734099998
ACH-000573,-0.23685095756900001
ACH-000576,-0.213375299653
ACH-000580,-0.08094485705339999
ACH-000584,-0.207599377034
ACH-000585,-0.117814039001
ACH-000588,-0.09392661364810001
ACH-000589,-0.259439046101
ACH-000591,-0.21374426415699999
ACH-000593,-0.35786978818099996
ACH-000600,-0.26231753492
ACH-000601,-0.278704556715
ACH-000604,-0.0445440378971
ACH-000605,-0.20442489035300002
ACH-000606,-0.313045517957
ACH-000608,-0.158747958947
ACH-000614,-0.367485648433
ACH-000616,-0.314282446551
ACH-000618,-0.213797281905
ACH-000619,-0.40682290704999996
ACH-000620,-0.0316380752514
ACH-000621,-0.427203097446
ACH-000622,-0.30127859222
ACH-000623,-0.5097372781289999
ACH-000624,-0.227904332107
ACH-000627,-0.5741740108910001
ACH-000630,-0.219297691243
ACH-000632,-0.344317122011
ACH-000633,-0.23957232278499999
ACH-000637,-0.222464953892
ACH-000638,-0.243294139653
ACH-000646,-0.381040073085
ACH-000647,-0.287863059754
ACH-000648,-0.08440323169260001
ACH-000649,-0.20543645743900002
ACH-000651,-0.263897521661
ACH-000652,-0.12630621775599998
ACH-000653,-0.21742302521899998
ACH-000657,-0.253166287032
ACH-000658,-0.21010463400899998
ACH-000661,-0.0721895185131
ACH-000662,-0.24067316801999997
ACH-000663,-0.43487094239699997
ACH-000665,-0.419306392831
ACH-000671,-0.22029798636
ACH-000673,-0.36012457897699995
ACH-000676,-0.290731422702
ACH-000677,-0.329037981989
ACH-000681,-0.21331282880999997
ACH-000682,-0.251312113057
ACH-000683,-0.10514923694299999
ACH-000684,-0.256785383983
ACH-000688,-0.070554517383
ACH-000693,-0.265634133902
ACH-000694,-0.160754911714
ACH-000695,-0.43134026666599995
ACH-000696,-0.308255078635
ACH-000697,-0.326607523429
ACH-000699,-0.28346973537
ACH-000701,-0.179732584462
ACH-000706,-0.126498440399
ACH-000711,-0.289607243195
ACH-000713,-0.0566688063266
ACH-000714,-0.315467881223
ACH-000718,-0.24821729300999998
ACH-000720,-0.295934892146
ACH-000721,-0.258832624191
ACH-000724,-0.5194703983060001
ACH-000725,-0.644548102628
ACH-000732,-0.269867019566
ACH-000734,-0.342971192074
ACH-000735,-0.448367259763
ACH-000736,-0.249714481776
ACH-000738,-0.148575141005
ACH-000746,-0.320467966307
ACH-000747,-0.35633621966300005
ACH-000748,-0.280027922564
ACH-000753,-0.240109581322
ACH-000756,-0.415572194524
ACH-000757,-0.263173570493
ACH-000758,-0.331964951305
ACH-000760,-0.16629321372199998
ACH-000763,-0.30424575347800004
ACH-000764,0.0690741978889
ACH-000765,-0.313818472823
ACH-000766,-0.33678736565399997
ACH-000767,-0.40356303143
ACH-000768,-0.34142298950499994
ACH-000769,-0.23975298571800002
ACH-000770,-0.249562022966
ACH-000771,-0.12439442015100001
ACH-000773,-0.238861252052
ACH-000776,-0.251558484696
ACH-000777,-0.320974407277
ACH-000778,-0.501508892779
ACH-000781,-0.25411380804
ACH-000782,-0.253604842086
ACH-000783,-0.263887488614
ACH-000784,-0.210339756957
ACH-000785,-0.0721333215367
ACH-000787,-0.34898780546999997
ACH-000788,-0.25986557834699997
ACH-000791,-0.485334590141
ACH-000792,-0.305837640962
ACH-000794,-0.284523934318
ACH-000796,-0.117850828432
ACH-000799,-0.45374313063199995
ACH-000800,-0.276602420343
ACH-000802,-0.303888447749
ACH-000804,-0.29673454116500003
ACH-000805,-0.607755771469
ACH-000809,-0.290472713775
ACH-000810,-0.44033013637199997
ACH-000811,-0.129096508665
ACH-000817,-0.12367693983200001
ACH-000819,-0.19783985722600003
ACH-000820,-0.200656485148
ACH-000821,-0.582504972269
ACH-000822,-0.301585457379
ACH-000823,-0.21319815407
ACH-000824,-0.12857302614399999
ACH-000827,-0.270093659433
ACH-000829,-0.164345509415
ACH-000831,-0.334340908458
ACH-000832,-0.16818103224199998
ACH-000833,-0.110489967489
ACH-000834,-0.022398903623700003
ACH-000835,-0.43368021063400003
ACH-000836,-0.48627822766900003
ACH-000837,-0.331592860224
ACH-000838,-0.246791366424
ACH-000839,-0.39541565516099997
ACH-000840,-0.494519572824
ACH-000841,-0.498586931412
ACH-000843,-0.301599697028
ACH-000846,-0.349194987001
ACH-000847,0.011702094198799999
ACH-000848,-0.0932463932009
ACH-000849,-0.0656518261098
ACH-000851,-0.14026723599500002
ACH-000855,-0.0283776864915
ACH-000856,-0.229276494435
ACH-000858,-0.234652241635
ACH-000859,-0.503098638188
ACH-000861,0.0333603560644
ACH-000862,-0.0633789846833
ACH-000865,-0.228415743048
ACH-000866,-0.15400618400399999
ACH-000867,-0.193871001776
ACH-000869,0.00227179921064
ACH-000872,-0.261314498739
ACH-000873,-0.425226714261
ACH-000876,-0.172877018188
ACH-000878,-0.158180002532
ACH-000880,-0.33581137297700003
ACH-000881,-0.314522410996
ACH-000882,-0.260527107287
ACH-000884,-0.46312241883
ACH-000885,-0.147043391009
ACH-000887,-0.337795035054
ACH-000888,-0.10092759939899999
ACH-000889,-0.214060319488
ACH-000890,-0.612502630996
ACH-000896,-0.20470010275800002
ACH-000898,-0.032697641785900004
ACH-000900,-0.361181141268
ACH-000901,-0.20728599588500002
ACH-000905,-0.32961806196800003
ACH-000906,-0.270867889433
ACH-000907,-0.32191973099300003
ACH-000910,-0.468411696368
ACH-000911,-0.392409414161
ACH-000912,-0.282791286111
ACH-000913,-0.190146385645
ACH-000915,-0.12881757577199998
ACH-000916,0.04889236945119999
ACH-000917,-0.387620263616
ACH-000921,-0.2921932217
ACH-000924,-0.22286878733399998
ACH-000926,-0.357117274785
ACH-000928,-0.19742039369800002
ACH-000929,-0.539815634101
ACH-000932,-0.137456617824
ACH-000935,-0.429972147365
ACH-000936,-0.112444046348
ACH-000937,-0.214353611691
ACH-000938,-0.207624942784
ACH-000939,-0.539140160054
ACH-000941,-0.335210118091
ACH-000943,-0.194723308814
ACH-000946,-0.316889533429
ACH-000947,-0.09558815329219998
ACH-000948,-0.162851986533
ACH-000950,-0.167697096066
ACH-000953,-0.334431822398
ACH-000957,-0.16054397449000002
ACH-000958,-0.08702342197440001
ACH-000960,-0.2671978266
ACH-000963,-0.244802878788
ACH-000968,-0.164815699805
ACH-000969,-0.14781417806
ACH-000973,-0.062406273856600004
ACH-000974,-0.198473803275
ACH-000975,-0.301352229983
ACH-000976,-0.17923891794500002
ACH-000978,-0.220829105167
ACH-000980,-0.202004666623
ACH-000984,-0.212641372273
ACH-000986,-0.154887582293
ACH-000988,-0.16580601347
ACH-000993,-0.194764047667
ACH-000994,-0.325311890024
ACH-000996,-0.224628926637
ACH-001001,-0.46485204261000007
ACH-001020,-0.23445823085099998
ACH-001028,-0.213277991134
ACH-001031,-0.135101710884
ACH-001038,-0.308943865652
ACH-001048,-0.28314593354400003
ACH-001050,-0.110614564836
ACH-001053,-0.129738618772
ACH-001054,-0.12165549879200001
ACH-001061,-0.280336232912
ACH-001067,-0.0904410554953
ACH-001075,-0.0496993326348
ACH-001096,-0.23278022303800003
ACH-001128,-0.00984127548741
ACH-001134,-0.243997102012
ACH-001151,-0.130421349443
ACH-001163,-0.290685442099
ACH-001164,-0.185473777415
ACH-001173,-0.28882521073
ACH-001183,-0.19278476087299998
ACH-001184,-0.31753799704
ACH-001190,-0.498910332077
ACH-001192,-0.267206175813
ACH-001193,-0.619073578145
ACH-001196,-0.294360883445
ACH-001197,-0.535841649564
ACH-001205,-0.156700202938
ACH-001211,-0.229882760823
ACH-001212,-0.038953485032599995
ACH-001228,-0.364268485865
ACH-001232,-0.332406914122
ACH-001239,-0.498395758083
ACH-001274,-0.19522445362500002
ACH-001275,-0.223401240955
ACH-001277,-0.488563440457
ACH-001278,-0.32325325534899996
ACH-001280,-0.22685672685400002
ACH-001283,-0.145274834372
ACH-001289,-0.380012835793
ACH-001295,-0.285505135955
ACH-001300,-0.36514937665700004
ACH-001301,-0.375992931148
ACH-001302,-0.07231708739130001
ACH-001303,-0.284171667927
ACH-001306,-0.267190953915
ACH-001318,-0.20571764240499998
ACH-001322,-0.249954254847
ACH-001328,-0.13730052926300002
ACH-001332,-0.258460571606
ACH-001333,-0.258501834554
ACH-001336,-0.352636540615
ACH-001340,-0.18754263559999998
ACH-001346,-0.23064912965700002
ACH-001353,-0.23399136465999998
ACH-001354,-0.291857691982
ACH-001367,-0.3497893636
ACH-001368,-0.357911818292
ACH-001374,-0.561355880176
ACH-001375,-0.41729485278399997
ACH-001377,-0.0114698052327
ACH-001380,0.0478190928538
ACH-001391,-0.25141257195
ACH-001407,-0.39021787926299994
ACH-001408,-0.386610481101
ACH-001413,-0.133398551342
ACH-001430,-0.192807135695
ACH-001431,-0.0761285360072
ACH-001450,-0.33384526809
ACH-001496,-0.18772790894299998
ACH-001500,-0.48780387252400004
ACH-001521,-0.28640653605300004
ACH-001523,-0.220113151023
ACH-001532,-0.228366594278
ACH-001536,-0.326047106613
ACH-001550,-0.34283816339400003
ACH-001552,-0.386107795862
ACH-001554,-0.267458704058
ACH-001645,-0.352523938443
ACH-001654,-0.235686284192
ACH-001715,-0.574984320387
ACH-001735,-0.307221818721
ACH-001736,-0.422530175985
ACH-001737,-0.0306972991876
ACH-001740,-0.260178584007
ACH-001745,-0.223200429525
ACH-001750,-0.302473608816
ACH-001765,-0.281388989543
ACH-001956,-0.229341928105
ACH-001957,-0.16886522195999998
