,HLA-DMB (3109)
ACH-000004,-0.11302263684399999
ACH-000007,0.166927811408
ACH-000009,0.0894588920499
ACH-000011,-0.12942718182
ACH-000012,-0.0803557205789
ACH-000013,-0.015712486389600003
ACH-000014,-0.254030495963
ACH-000015,0.147257176607
ACH-000017,0.0335855665301
ACH-000018,-0.0655213304775
ACH-000019,0.263061202801
ACH-000021,0.08504902999399999
ACH-000022,0.2073278806
ACH-000025,0.1093167759
ACH-000028,0.043189783198699996
ACH-000030,0.0555686931023
ACH-000035,0.0203660747367
ACH-000036,0.10004754272800001
ACH-000037,0.0315906562614
ACH-000039,-0.00910628352267
ACH-000040,0.000288066326631
ACH-000041,0.00601806146483
ACH-000042,0.08924764110069999
ACH-000045,0.00386158582191
ACH-000047,0.062455516748099994
ACH-000052,0.094953053023
ACH-000053,0.049848646677199994
ACH-000054,0.0562288427078
ACH-000055,-0.055643062339900004
ACH-000060,-0.09661547305839999
ACH-000067,0.04605147950209999
ACH-000070,0.012380835610200001
ACH-000075,0.271814377757
ACH-000078,0.193553079391
ACH-000082,0.054290464818400004
ACH-000085,0.007243270247100001
ACH-000086,0.00122262216476
ACH-000087,0.045621099339899995
ACH-000092,0.0941036091217
ACH-000095,0.0746635853692
ACH-000097,-0.014735518169299999
ACH-000098,-0.009430453286549999
ACH-000099,0.205701124932
ACH-000108,0.106382678941
ACH-000113,0.0103726818898
ACH-000115,-0.18671716533799998
ACH-000116,0.116198167512
ACH-000118,0.00740948383592
ACH-000120,0.0108463950378
ACH-000123,0.0259786901424
ACH-000127,-0.026086975630000002
ACH-000128,0.00762797921011
ACH-000132,0.00111981174094
ACH-000133,0.0660222555558
ACH-000137,-0.145329431022
ACH-000138,-0.0578147816744
ACH-000142,-0.08405606450200001
ACH-000143,0.149315237661
ACH-000146,-0.062467050966800004
ACH-000148,0.12925945948200002
ACH-000150,0.0691445229951
ACH-000152,0.03588553320869999
ACH-000153,-0.011499163526700001
ACH-000159,0.117672884703
ACH-000160,0.0199068615783
ACH-000163,0.24042365628100001
ACH-000167,0.0329359204655
ACH-000168,0.11273204054199999
ACH-000169,-0.059721287039900005
ACH-000178,0.141570490181
ACH-000182,0.105018013356
ACH-000183,-0.105804165207
ACH-000188,0.000567279034534
ACH-000189,0.08486957099580002
ACH-000190,0.0315020849614
ACH-000198,0.04884018592830001
ACH-000204,-0.023474959884599998
ACH-000206,-0.0842664884984
ACH-000207,-0.18597378075999998
ACH-000211,0.013629143606100002
ACH-000215,-0.0654729023827
ACH-000221,0.125323357111
ACH-000222,0.305022378466
ACH-000223,-0.030589226664499997
ACH-000226,-0.00030479790482
ACH-000227,0.226008385892
ACH-000228,0.132561059637
ACH-000231,0.07883691026319999
ACH-000232,0.15830270677000002
ACH-000233,-0.0401147253873
ACH-000234,0.19351459048
ACH-000235,0.0492620932001
ACH-000237,0.0780022134148
ACH-000238,0.00801967959073
ACH-000243,0.131261041079
ACH-000244,0.31198379881099997
ACH-000246,0.0388117981085
ACH-000248,-0.0758982355059
ACH-000250,0.028079772390900003
ACH-000251,-0.120459661334
ACH-000253,-0.0087122163354
ACH-000255,0.12763509283
ACH-000256,-0.13631652965
ACH-000257,0.0744115760556
ACH-000258,0.125398072315
ACH-000259,0.107891638125
ACH-000260,0.035561229233300004
ACH-000261,0.10010821766799999
ACH-000262,-0.15838913522
ACH-000263,-0.150030721286
ACH-000264,0.051557145004699996
ACH-000265,0.022141694342799997
ACH-000266,-0.00436629356861
ACH-000272,0.0987119242113
ACH-000273,0.12405565427200001
ACH-000274,0.0836860739522
ACH-000277,0.0044531050587
ACH-000278,0.08164843813080001
ACH-000279,0.11621208150800001
ACH-000280,0.045255472214599995
ACH-000281,0.0010914733352
ACH-000288,0.138637858636
ACH-000291,0.121867250274
ACH-000293,-0.05986094414
ACH-000294,0.131006854656
ACH-000295,0.141677334544
ACH-000296,0.14042880627999998
ACH-000302,-0.039008399087199996
ACH-000304,-0.09710532148569999
ACH-000307,0.0596673911409
ACH-000308,0.054793990407999996
ACH-000310,0.03657243609230001
ACH-000311,0.10654972129000001
ACH-000312,0.255163271577
ACH-000315,-0.0231153980055
ACH-000316,0.0454791772719
ACH-000317,0.1825116259
ACH-000318,-0.00646186250025
ACH-000319,0.0559709591962
ACH-000320,0.14465279982100002
ACH-000322,0.025896102757599997
ACH-000323,0.07844386284730001
ACH-000324,0.0693908740975
ACH-000329,0.126332970451
ACH-000330,0.0759984660496
ACH-000331,0.147080136065
ACH-000332,0.0884013036658
ACH-000334,0.034535819626599996
ACH-000335,-0.0838210285821
ACH-000336,0.08677529856889998
ACH-000337,-0.0297225276083
ACH-000339,0.0716291744046
ACH-000341,0.0448828264411
ACH-000348,0.0808123219871
ACH-000350,0.138635825294
ACH-000352,0.0326429808348
ACH-000356,-0.117254684792
ACH-000361,0.124816354479
ACH-000362,0.00734319666203
ACH-000363,-0.00530679269119
ACH-000364,0.26964423109200003
ACH-000365,0.037344885592800005
ACH-000366,0.132598443078
ACH-000368,0.18803711256900002
ACH-000374,-0.190356726591
ACH-000375,0.0841518625176
ACH-000376,0.07276268482499999
ACH-000381,0.024306367856499998
ACH-000383,-0.109702245152
ACH-000387,0.0232938786223
ACH-000389,0.123420275044
ACH-000390,0.0814610027568
ACH-000393,-0.07791871440560001
ACH-000395,0.228940481753
ACH-000397,0.132894415545
ACH-000401,7.06521853157e-05
ACH-000402,-0.0780071942684
ACH-000403,0.152445602517
ACH-000404,0.389801589039
ACH-000406,-0.0442857092275
ACH-000407,0.08872165119349999
ACH-000408,-0.14204997094799998
ACH-000410,0.0395959529239
ACH-000411,0.009478933801360001
ACH-000414,0.212675493479
ACH-000415,0.05778235501659999
ACH-000416,0.092715478141
ACH-000420,0.0414132601519
ACH-000421,0.09751532622850001
ACH-000424,0.151241675801
ACH-000425,0.11680314716700001
ACH-000426,-0.023526094552000002
ACH-000427,-0.0505673955452
ACH-000433,0.22622846215700002
ACH-000436,0.034983353691199995
ACH-000444,0.140051697321
ACH-000445,-0.0309494148067
ACH-000448,0.0904139806718
ACH-000450,-0.121254092578
ACH-000452,0.0155532963017
ACH-000454,-0.168018112847
ACH-000458,0.0537594367585
ACH-000459,-0.018777424009200003
ACH-000460,-0.0049756886704700005
ACH-000461,0.043006741278499995
ACH-000463,-0.0971834867208
ACH-000464,-0.035473366903
ACH-000466,0.13351531194900002
ACH-000467,-0.040321638330800005
ACH-000468,-0.0562225220185
ACH-000469,0.11886029904999999
ACH-000470,0.20653350387400002
ACH-000471,0.0105468971948
ACH-000472,0.05971081616219999
ACH-000473,0.03486003719169999
ACH-000475,0.136415681427
ACH-000476,-0.03373928481
ACH-000477,-0.0396092155239
ACH-000480,0.0779532855151
ACH-000481,0.158253573796
ACH-000483,0.118229588732
ACH-000484,0.419501932184
ACH-000485,0.0396217980304
ACH-000486,0.095501505996
ACH-000487,0.11259902728499999
ACH-000488,0.140101338524
ACH-000490,0.0685794420452
ACH-000491,-0.178246617355
ACH-000495,0.191447267573
ACH-000496,0.031008464806699998
ACH-000499,0.160594882931
ACH-000500,-0.00109393868742
ACH-000502,0.0857862694991
ACH-000503,0.332074216138
ACH-000505,0.0551453837213
ACH-000507,-0.0128376184338
ACH-000510,0.10342326880899999
ACH-000511,0.119496451097
ACH-000512,0.23989060715799998
ACH-000516,0.0138136668484
ACH-000517,0.073917122226
ACH-000518,0.0782091508266
ACH-000520,0.21580015123399998
ACH-000521,0.0300311855187
ACH-000522,0.0527859677015
ACH-000524,-0.0906632067182
ACH-000527,0.113429083962
ACH-000528,-0.0196338360288
ACH-000537,0.058032998118
ACH-000541,0.184556955498
ACH-000542,0.044944680200199996
ACH-000544,0.047451968887800004
ACH-000545,-0.00455276225722
ACH-000547,0.015028477119999998
ACH-000548,0.08138230994010001
ACH-000549,-0.19096650697700002
ACH-000550,-0.0589713427446
ACH-000552,0.016748721551700003
ACH-000556,-0.05912342002090001
ACH-000557,0.19320476665999997
ACH-000570,0.08200777233249999
ACH-000571,-0.0102054296649
ACH-000573,0.0445947426965
ACH-000576,-0.084402514813
ACH-000580,0.212313309595
ACH-000584,0.057928891553300006
ACH-000585,0.0510401961914
ACH-000588,0.0288892373179
ACH-000589,0.0737633510386
ACH-000591,0.047727078355199994
ACH-000593,0.135865726666
ACH-000600,-0.0314212678404
ACH-000601,0.13575065361
ACH-000604,0.125973719894
ACH-000605,-0.08313246703800001
ACH-000606,-0.08770580645960001
ACH-000608,0.0712275927287
ACH-000614,0.18632536129299998
ACH-000616,0.16857567810899998
ACH-000618,0.021354501286299996
ACH-000619,0.09732643241609999
ACH-000620,0.225467171297
ACH-000621,0.09573923274879999
ACH-000622,0.00363961099888
ACH-000623,-0.00185998396217
ACH-000624,0.0120471739155
ACH-000627,-0.0195338642673
ACH-000630,0.00894265819209
ACH-000632,0.143132352478
ACH-000633,0.06645164222450001
ACH-000637,-0.151845713298
ACH-000638,0.09444535316130001
ACH-000646,0.216430845072
ACH-000647,-0.24227202611499998
ACH-000648,0.0758618951225
ACH-000649,0.035485119829199996
ACH-000651,0.134535774595
ACH-000652,0.18502758934900002
ACH-000653,0.141880339812
ACH-000657,0.014429656491100002
ACH-000658,-0.0532224604935
ACH-000661,-0.00238361211808
ACH-000662,-0.302316408938
ACH-000663,-0.019994313702
ACH-000665,-0.012018839392600001
ACH-000671,0.281390946379
ACH-000673,0.08817411233570001
ACH-000676,0.11070408638399999
ACH-000677,-0.00862492611411
ACH-000681,0.106006310394
ACH-000682,0.0517713132746
ACH-000683,0.0368920851728
ACH-000684,0.22756906071600003
ACH-000688,0.09296178868439998
ACH-000693,-0.00287971056971
ACH-000694,0.015212733996700001
ACH-000695,0.0572194156071
ACH-000696,0.111269684387
ACH-000697,0.0397126197479
ACH-000699,0.040805871418199996
ACH-000701,0.03875577193180001
ACH-000706,0.163344085044
ACH-000711,0.056393161332
ACH-000713,0.0022695999402199997
ACH-000714,-0.171589443142
ACH-000718,0.08455885406449999
ACH-000720,-0.0366852982505
ACH-000721,0.0340647327101
ACH-000724,0.160925847146
ACH-000725,0.129021968105
