,SNX15 (29907)
ACH-000004,0.0181192117157
ACH-000007,-0.11424250111999999
ACH-000009,0.016531586251600002
ACH-000011,-0.0609403866527
ACH-000012,-0.217090736731
ACH-000013,-0.141504956931
ACH-000014,0.0683556631306
ACH-000015,-0.162280687897
ACH-000017,-0.0284815619897
ACH-000018,-0.23073497277600002
ACH-000019,-0.06287785757259999
ACH-000021,-0.10993581994999999
ACH-000022,-0.14160089613399998
ACH-000025,0.0430025616666
ACH-000028,-0.130124485545
ACH-000030,-0.12582951710999998
ACH-000035,0.026959118227300002
ACH-000036,-0.174414292716
ACH-000037,-0.036895496605300004
ACH-000039,-0.17830321880199998
ACH-000040,-0.260380303107
ACH-000041,-0.0590168169295
ACH-000042,-0.18756094953400002
ACH-000045,-0.172102276698
ACH-000047,-0.21263759015
ACH-000052,-0.174252363873
ACH-000053,-0.0592995351404
ACH-000054,-0.0418654356637
ACH-000055,-0.0128479582595
ACH-000060,-0.0250753669875
ACH-000067,-0.144304962829
ACH-000070,0.0668007477872
ACH-000075,0.06910816742289999
ACH-000078,-0.142773088332
ACH-000082,-0.318741109963
ACH-000085,-0.34076482205799996
ACH-000086,-0.198637229712
ACH-000087,-0.17744950006299998
ACH-000092,-0.026761554828
ACH-000095,-0.0168050562364
ACH-000097,0.107412543073
ACH-000098,-0.118755294572
ACH-000099,-0.10269326316400001
ACH-000108,0.00545501933067
ACH-000113,-0.124913878939
ACH-000115,-0.40466653345700004
ACH-000116,-0.190810666967
ACH-000118,-0.198378680656
ACH-000120,-0.131907323719
ACH-000123,-0.161775817641
ACH-000127,-0.050089754518200004
ACH-000128,-0.20637294451
ACH-000132,-0.192483084595
ACH-000133,0.032786895814900005
ACH-000137,-0.167393810569
ACH-000138,-0.29430176794199997
ACH-000142,-0.24515915776500002
ACH-000143,-0.0386286856218
ACH-000146,-0.117531805896
ACH-000148,-0.00803785224562
ACH-000150,-0.21797024390500003
ACH-000152,-0.106376881801
ACH-000153,-0.07522112492110002
ACH-000159,0.0806419062923
ACH-000160,-0.0659725243888
ACH-000163,-0.09194980437030001
ACH-000167,0.106117633323
ACH-000168,0.012481699106399999
ACH-000169,0.00790676813913
ACH-000178,-0.0965941265698
ACH-000182,-0.00409265424556
ACH-000183,-0.169168735317
ACH-000188,-0.33963981902900003
ACH-000189,-0.11832219714000002
ACH-000190,-0.081779128706
ACH-000198,0.000674833767222
ACH-000204,-0.06715325674
ACH-000206,0.08701506591189999
ACH-000207,-0.52394845535
ACH-000211,-0.12263552875700001
ACH-000215,-0.0413981712224
ACH-000221,-0.24378817994000002
ACH-000222,-0.0331982125589
ACH-000223,-0.021858983287599998
ACH-000226,-0.0495657521854
ACH-000227,0.0136152993155
ACH-000228,0.0268048129347
ACH-000231,0.056204460755000005
ACH-000232,0.010562063752800001
ACH-000233,0.06351396786659999
ACH-000234,0.14765430606
ACH-000235,-0.19520599243
ACH-000237,-0.16388450798100002
ACH-000238,-0.21698236768100002
ACH-000243,0.019709710903
ACH-000244,0.0353877801295
ACH-000246,-0.0775158599765
ACH-000248,0.057085325284
ACH-000250,-0.0419551935094
ACH-000251,-0.24929641304000003
ACH-000253,-0.188715294511
ACH-000255,-0.0687346834468
ACH-000256,-0.345474551261
ACH-000257,-0.08529740478589999
ACH-000258,-0.060835503229800005
ACH-000259,-0.12449565882300001
ACH-000260,-0.169654666207
ACH-000261,-0.164174704395
ACH-000262,-0.153704178049
ACH-000263,0.0649122459501
ACH-000264,-0.0365934351435
ACH-000265,-0.0625953169553
ACH-000266,-0.139800136993
ACH-000272,0.013324566460799998
ACH-000273,-0.0219452208293
ACH-000274,0.105785349355
ACH-000277,-0.0789737615883
ACH-000278,-0.017640071436
ACH-000279,0.00110949368753
