,MATR3 (9782)
ACH-000228,-0.23509918789200002
ACH-000231,-0.237461617607
ACH-000232,-0.147354082762
ACH-000233,-0.42592605986500004
ACH-000234,-0.243989782929
ACH-000235,-0.549630288525
ACH-000237,-0.370002739779
ACH-000238,-0.425429651113
ACH-000243,-0.10248696722100001
ACH-000244,-0.487032782156
ACH-000246,-0.368980015946
ACH-000248,-0.40552196373300003
ACH-000250,0.158268158998
ACH-000251,-0.45992976767399996
ACH-000253,-0.029456185729
ACH-000255,-0.6914148926029999
ACH-000256,-0.508172450987
ACH-000257,-0.20283218305999998
ACH-000258,-0.208844655079
ACH-000259,-0.394734172486
ACH-000260,-0.41717435924999996
ACH-000261,-0.321881928261
ACH-000262,-0.189244860653
ACH-000263,0.0716615291894
ACH-000264,-0.27243354052900004
ACH-000265,-0.249830206849
ACH-000266,-0.271934436534
ACH-000272,-0.328114551423
ACH-000273,-0.373148115035
ACH-000274,-0.0628919797377
ACH-000277,-0.0538954633446
ACH-000278,-0.157745661432
ACH-000279,-0.0776274414964
ACH-000280,-0.18254642180999997
ACH-000281,-0.0449784125641
ACH-000288,-0.297486410807
ACH-000291,-0.512090882153
ACH-000293,-0.328479190228
ACH-000294,0.056601127519
ACH-000295,0.299161306528
ACH-000296,-0.19730161256499998
ACH-000302,-0.178046491188
ACH-000304,-0.656266035222
ACH-000307,-0.487154197134
ACH-000308,-0.39068546272
ACH-000310,-0.421994038138
ACH-000311,-0.31040793810199996
ACH-000312,-0.22295750658100003
ACH-000315,-0.536333414626
ACH-000316,0.0559702948562
ACH-000317,-0.45629376328599996
ACH-000318,0.052768774619199994
ACH-000319,-0.0486753528345
ACH-000320,-0.283596772722
ACH-000322,-0.56786356062
ACH-000323,-0.26146525665
ACH-000324,-0.34594426147
ACH-000329,-0.16744095158
ACH-000330,-0.427181082908
ACH-000331,-0.449917443669
ACH-000332,-0.21657855654199998
ACH-000334,-0.35352233767499996
ACH-000335,-0.4309406869100001
ACH-000336,-0.659324654304
ACH-000337,-0.456875948075
ACH-000339,-0.499992540487
ACH-000341,-0.37275414952200003
ACH-000348,-0.548594922985
ACH-000350,-0.132770681207
ACH-000352,-0.29887331189599997
ACH-000356,-0.23921139536
ACH-000361,-0.421912555362
ACH-000362,-0.277075498499
ACH-000363,-0.396751866854
ACH-000364,-0.391254880925
ACH-000365,-0.414396036888
ACH-000366,-0.384085015106
ACH-000368,-0.157942576365
ACH-000374,-0.342196411683
ACH-000375,-0.256348507632
ACH-000376,0.0429250124736
ACH-000381,-0.202182870404
ACH-000383,-0.23092236936299998
ACH-000387,-0.401723904775
ACH-000389,-0.0531991273319
ACH-000390,-0.270022970031
ACH-000393,-0.541154805581
ACH-000395,-0.379734913467
ACH-000397,-0.424642777272
ACH-000401,-0.620563548734
ACH-000402,-0.343913560991
ACH-000403,-0.41243812187600004
ACH-000404,0.0341757209519
ACH-000406,-0.09231823077989999
ACH-000407,-0.183832536271
ACH-000408,-0.41879301432800004
ACH-000410,-0.07768034994739999
ACH-000411,0.0474189045429
ACH-000414,-0.416059796499
ACH-000415,-0.31313823704599997
ACH-000416,-0.127265731331
ACH-000420,-0.244199382926
ACH-000421,-0.29874067828
ACH-000424,-0.2609127775
ACH-000425,-0.251477176596
ACH-000426,-0.33565805102300006
ACH-000427,0.08958618889669999
ACH-000433,-0.36913632552299996
ACH-000436,-0.16489903368
ACH-000444,-0.238390088869
ACH-000445,-0.138027464283
ACH-000448,-0.412587192186
ACH-000450,-0.23731404609499998
ACH-000452,-0.121756344849
ACH-000454,-0.604182326485
ACH-000458,-0.334622258809
ACH-000459,-0.40936525365099996
ACH-000460,-0.319984546185
ACH-000461,-0.7145011307260001
ACH-000463,-0.493898017631
ACH-000464,-0.36635759793399997
ACH-000466,-0.32206313816
ACH-000467,-0.263446024931
ACH-000468,-0.581060651369
ACH-000469,-0.280228500271
ACH-000470,-0.557307106588
ACH-000471,-0.09257375523870001
ACH-000472,-0.403704428891
ACH-000473,-0.227177327492
ACH-000475,-0.127282057587
ACH-000476,-0.5773166196
ACH-000477,-0.299086418665
ACH-000480,-0.008138346466370001
ACH-000481,-0.251249610281
ACH-000483,-0.6467997095269999
ACH-000484,-0.327396767096
ACH-000485,-0.577837506339
ACH-000486,-0.33987152198700005
ACH-000487,-0.202754774353
ACH-000488,-0.197030840551
ACH-000490,-0.577569937434
ACH-000491,-0.0973844999598
ACH-000495,-0.028360276293500002
ACH-000496,-0.44049226927199997
ACH-000499,-0.31227443803800004
ACH-000500,-0.696805757421
ACH-000502,-0.291204303308
ACH-000503,-0.579458372275
ACH-000505,-0.400853386034
ACH-000507,-0.519460946141
ACH-000510,-0.048361580031
ACH-000511,-0.213913492308
ACH-000512,-0.484909145875
ACH-000516,-0.338407809068
ACH-000517,-0.24364781827100002
ACH-000518,-0.328409218389
ACH-000520,-0.4194563839
ACH-000521,-0.136908643448
ACH-000522,-0.486574904943
ACH-000524,-0.20467549972399998
ACH-000527,0.0778146814487
ACH-000528,-0.39837627611599996
ACH-000537,-0.320750112163
ACH-000541,-0.5404212864600001
ACH-000542,-0.311900517356
ACH-000544,-0.421328952985
ACH-000545,-0.294516480305
ACH-000547,-0.35442906107699995
ACH-000548,-0.767944739645
ACH-000549,-0.20448087588199998
ACH-000550,-0.12441761680600001
ACH-000552,-0.678751571124
ACH-000556,-0.100405751078
ACH-000557,-0.162485928182
ACH-000570,-0.147778380263
ACH-000571,-0.38822035074
ACH-000573,-0.101296195041
ACH-000576,-0.28001213046900003
ACH-000580,-0.48878929766900003
ACH-000584,-0.546037692288
ACH-000585,-0.522859453658
ACH-000588,-0.37860614501699996
ACH-000589,-0.221314869762
ACH-000591,-0.253121169072
ACH-000593,-0.315354998717
ACH-000600,-0.17733914722199998
ACH-000601,-0.0371379098289
ACH-000604,0.148584121683
ACH-000605,-0.362691103982
ACH-000606,-0.319315834439
ACH-000608,-0.417230403671
ACH-000614,-0.728306159148
ACH-000616,-0.350695804831
ACH-000618,-0.274990911218
ACH-000619,-0.323224523755
ACH-000620,-0.508490513427
ACH-000621,-0.20079876873
ACH-000622,-0.46721278156400003
ACH-000623,-0.0538922629751
ACH-000624,-0.33662881770400005
ACH-000627,-0.41424470997900004
ACH-000630,-0.161775733246
ACH-000632,-0.509433473066
ACH-000633,-0.145717444804
ACH-000637,-0.0861101077951
ACH-000638,-0.262492738924
ACH-000646,-0.7536268881649999
ACH-000647,0.012291578211399999
ACH-000648,-0.604022373303
ACH-000649,-0.178705916523
ACH-000651,-0.28479176515500004
ACH-000652,-0.298868275355
ACH-000653,-0.367141100788
ACH-000657,-0.31862690098499996
ACH-000658,-0.202747230088
ACH-000661,-0.479251173045
ACH-000662,-0.579675918443
ACH-000663,-0.12130781079399999
ACH-000665,-0.333807103636
ACH-000671,0.0468388181373
ACH-000673,-0.4150153139
ACH-000676,-0.19226514887200002
ACH-000677,-0.423785560283
ACH-000681,-0.43479190086400005
ACH-000682,-0.309469920416
ACH-000683,-0.10424597319599999
ACH-000684,-0.12282152659199999
ACH-000688,-0.44640987337099997
ACH-000693,-0.26297633809
ACH-000694,-0.0894282339098
ACH-000695,0.09129765577289999
ACH-000696,-0.505982270998
ACH-000697,-0.28247905509300003
ACH-000699,-0.303662251874
ACH-000701,-0.14149074339
ACH-000706,-0.20877564753699998
ACH-000711,-0.639148465832
ACH-000713,-0.513963693772
ACH-000714,-0.17530242806200003
ACH-000718,-0.394049236989
ACH-000720,-0.692914627843
ACH-000721,-0.163226186707
ACH-000724,-0.30518452714899996
ACH-000725,-0.37268188214599995
ACH-000732,-0.27640495102699997
ACH-000734,-0.163239934085
ACH-000735,-0.461156051059
ACH-000736,-0.17468954753899998
ACH-000738,-0.473740601233
ACH-000746,-0.12841584845
ACH-000747,0.159238577833
ACH-000748,-0.15342146306399998
ACH-000753,-0.27925252259399996
ACH-000756,-0.0158995407497
ACH-000757,-0.48502701792499997
ACH-000758,-0.189064702816
ACH-000760,-0.219460871683
ACH-000763,0.241957905855
ACH-000764,-0.131948958967
ACH-000765,-0.406766949217
ACH-000766,-0.160285576993
ACH-000767,-0.385372248417
ACH-000768,-0.513824715432
ACH-000769,-0.449152250274
ACH-000770,-0.0505715279246
ACH-000771,-0.28160112142
ACH-000773,-0.172189635119
ACH-000776,-0.31559002018800003
ACH-000777,-0.155472438021
ACH-000778,-0.6268264139299999
ACH-000781,0.0408899071045
ACH-000782,-0.442305301571
ACH-000783,0.0338188192533
ACH-000784,-0.301477500005
ACH-000785,-0.199700727704
ACH-000787,-0.227484164274
ACH-000788,-0.456906895866
ACH-000791,0.0572738481047
ACH-000792,-0.300983866991
ACH-000794,-0.517015278784
ACH-000796,-0.296364329704
ACH-000799,-0.410392267684
ACH-000800,-0.43254905493999996
ACH-000802,-0.399780483465
ACH-000804,-0.683025276084
ACH-000805,-0.325790142339
ACH-000809,-0.157037969113
ACH-000810,-0.6965075738940001
ACH-000811,-0.18773432528099998
ACH-000817,-0.208852298558
ACH-000819,-0.39933452166
ACH-000820,-0.267181061507
ACH-000821,-0.7413206423790001
ACH-000822,-0.8454574323019999
ACH-000823,-0.32955279713
ACH-000824,-0.154192450614
ACH-000827,-0.452386271705
ACH-000829,-0.60683891069
ACH-000831,-0.09184466866900001
ACH-000832,-0.659172904009
ACH-000833,-0.261018434553
ACH-000834,-0.295192663317
ACH-000835,-0.372091527528
ACH-000836,-0.328040026967
ACH-000837,-0.502021910428
ACH-000838,-0.133931362482
ACH-000839,-0.53109144031
ACH-000840,-0.48390928465300004
ACH-000841,-0.36090630844800003
ACH-000843,0.024027407632499997
ACH-000846,0.045214942387199995
ACH-000847,-0.254158858351
ACH-000848,-0.559983780143
ACH-000849,0.0121851546303
ACH-000851,-0.365882002433
ACH-000855,0.0015380879793900001
ACH-000856,-0.343124715044
ACH-000858,-0.413538553785
ACH-000859,-0.596758004327
ACH-000861,-0.36108593350100004
ACH-000862,-0.051999702914399995
ACH-000865,-0.104666674384
ACH-000866,-0.115474513936
ACH-000867,-0.17184060980000002
ACH-000869,-0.193122972986
ACH-000872,-0.473518950216
ACH-000873,-0.6133651610149999
ACH-000876,-0.273777269384
ACH-000878,0.0698396149415
ACH-000880,-0.165083670347
ACH-000881,-0.478614279538
ACH-000882,-0.11904411374000001
ACH-000884,-0.30868169346
ACH-000885,0.06889526457999999
ACH-000887,-0.239917310529
ACH-000888,-0.426890444167
ACH-000889,-0.41684834395000003
ACH-000890,-0.297254310048
ACH-000896,-0.31391967839400003
ACH-000898,-0.292469705705
ACH-000900,-0.265446405231
ACH-000901,-0.264016767351
ACH-000905,-0.0459924351985
ACH-000906,-0.240305209235
ACH-000907,-0.21885194197500002
ACH-000910,0.0201078019535
ACH-000911,-0.122543564363
ACH-000912,-0.0624264616921
ACH-000913,-0.306869695317
ACH-000915,-0.392081922371
ACH-000916,-0.713133544108
ACH-000917,-0.24737928770300002
ACH-000921,-0.250922224826
ACH-000924,-0.16495121135
ACH-000926,-0.0105020442163
ACH-000928,-0.372823399336
ACH-000929,-0.48393075189999996
ACH-000932,-0.248431990497
ACH-000935,-0.40682808305
ACH-000936,-0.332046954186
ACH-000937,-0.24174736809300001
ACH-000938,-0.420139999397
ACH-000939,-0.436128898214
ACH-000941,-0.09347091413039998
ACH-000943,-0.333597450534
ACH-000946,-0.0608079013397
ACH-000947,-0.24745066403299998
ACH-000948,-0.20419936051100002
ACH-000950,-0.282360885452
ACH-000953,-0.321257378361
ACH-000957,-0.33111440374400003
ACH-000958,-0.0468835478486
ACH-000960,-0.24639026735300001
ACH-000963,-0.240653067304
ACH-000968,-0.447159745941
ACH-000969,-0.382650734627
ACH-000973,-0.196199199665
ACH-000974,-0.165786572099
ACH-000975,-0.272119679964
ACH-000976,-0.480514392871
ACH-000978,-0.841872712077
ACH-000980,-0.24675667054
ACH-000984,-0.355350685582
ACH-000986,-0.257493677769
ACH-000988,-0.426707880455
ACH-000993,-0.395202796405
ACH-000994,-0.159191313892
ACH-000996,-0.29608313485300003
ACH-001001,-0.510853228976
ACH-001020,-0.37416863384300003
ACH-001028,-0.0015398907736
ACH-001031,-0.552744152358
ACH-001038,-0.0383317658052
ACH-001048,-0.100750539911
ACH-001050,-0.40304389909500005
ACH-001053,-0.38678386710699997
ACH-001054,-0.250195247368
ACH-001061,-0.466265251089
ACH-001067,-0.463321227658
ACH-001075,-0.101408577759
ACH-001096,-0.353465401034
ACH-001128,-0.535191512378
ACH-001134,-0.26132434248799996
ACH-001151,-0.327155106836
ACH-001163,-0.258135084961
ACH-001164,-0.0298723849112
ACH-001173,-0.48128670037
ACH-001183,-0.509496298004
ACH-001184,-0.5511988209
ACH-001190,-0.433652233456
ACH-001192,-0.213154765128
ACH-001193,0.0041904270887099995
ACH-001196,0.0865098994276
ACH-001197,-0.73620009994
ACH-001205,-0.295356931195
ACH-001211,-0.11162083695999998
ACH-001212,-0.36191275046300003
ACH-001228,-0.361880289305
ACH-001232,-0.210310167733
ACH-001239,-0.40429295753399996
ACH-001274,-0.383988093604
ACH-001275,-0.110339394507
ACH-001277,-0.325593919531
ACH-001278,-0.340812473893
ACH-001280,-0.0804621563032
ACH-001283,-0.509417624166
ACH-001289,-0.407453739076
ACH-001295,-0.239825883312
ACH-001300,-0.059387510271
ACH-001301,-0.568897172139
ACH-001302,0.241152071912
ACH-001303,-0.35415861475500005
ACH-001306,-0.267625566004
ACH-001318,-0.5496352845979999
ACH-001322,-0.114496930503
ACH-001328,-0.436003591598
ACH-001332,-0.0672215264831
ACH-001333,-0.516844658637
ACH-001336,-0.335932207227
ACH-001340,-0.610115454188
ACH-001346,-0.30124368568000004
ACH-001353,-0.523439658487
ACH-001354,-0.484817438547
ACH-001367,-0.267291241138
ACH-001368,-0.137196853965
ACH-001374,-0.22325980949700003
ACH-001375,-0.0315210919553
ACH-001377,-0.34797638779600004
ACH-001380,-0.445957397994
ACH-001391,-0.34272334921899994
ACH-001407,-0.6658008138539999
ACH-001408,-0.29874718891999996
ACH-001413,-0.564947527811
ACH-001430,0.0808667242047
ACH-001431,-0.411691738641
ACH-001450,-0.681861473505
ACH-001496,-0.49086772943499996
ACH-001500,-0.371441479811
ACH-001521,-0.23248547019299998
ACH-001523,-0.42059543105499997
ACH-001532,-0.557111902801
ACH-001536,-0.393030910929
ACH-001550,-0.136514956189
ACH-001552,-0.42794329558
ACH-001554,-0.434492163503
ACH-001645,-0.38660026742799997
ACH-001654,-0.23250109597600002
ACH-001715,-0.0916207267962
ACH-001735,-0.459634718494
ACH-001736,-0.611667647018
ACH-001737,0.35992274399999996
ACH-001740,-0.634564115573
ACH-001745,-0.6688042874600001
ACH-001750,-0.934189370508
ACH-001765,-0.644720022652
ACH-001956,-0.386800696156
ACH-001957,-0.6584067997959999
