,ZNHIT6 (54680)
ACH-000736,-0.715163004427
ACH-000738,-0.467605386585
ACH-000746,-0.48785291813000004
ACH-000747,-0.612889975903
ACH-000748,-0.867479535248
ACH-000753,-0.396246619142
ACH-000756,-1.20063411505
ACH-000757,-0.567495786022
ACH-000758,-0.971916971953
ACH-000760,-0.947030718092
ACH-000763,-0.811770990746
ACH-000764,-0.617339887655
ACH-000765,-0.743849133854
ACH-000766,-0.7639575589990001
ACH-000767,-0.607882339704
ACH-000768,-0.441782561374
ACH-000769,-0.6602964081430001
ACH-000770,-0.816441258221
ACH-000771,-0.831991998179
ACH-000773,-0.776891231868
ACH-000776,-0.511097439018
ACH-000777,-0.8743457981749999
ACH-000778,-0.617810944981
ACH-000781,-0.473967140009
ACH-000782,-0.588737502534
ACH-000783,-0.968858604206
ACH-000784,-0.7865731454970001
ACH-000785,-0.8788978712659999
ACH-000787,-0.6307363049620001
ACH-000788,-0.780605419675
ACH-000791,-0.641072767642
ACH-000792,-0.658138943886
ACH-000794,-0.730880961669
ACH-000796,-0.6141363072330001
ACH-000799,-0.923944284251
ACH-000800,-0.885696167168
ACH-000802,-0.7207676180339999
ACH-000804,-0.373854303296
ACH-000805,-0.73522107322
ACH-000809,-0.599007332668
ACH-000810,-0.8038433596610001
ACH-000811,-0.8140550900669999
ACH-000817,-0.8563846505600001
ACH-000819,-0.474604355853
ACH-000820,-0.508084040141
ACH-000821,-0.571781736935
ACH-000822,-0.6895788482899999
ACH-000823,-0.586801377337
ACH-000824,-0.8715105964200001
ACH-000827,-0.853498830024
ACH-000829,-0.731200213312
ACH-000831,-0.44050782141
ACH-000832,-0.6871535286120001
ACH-000833,-0.436555837413
ACH-000834,-0.737217185412
ACH-000835,-0.5586131243779999
ACH-000836,-0.829478942069
ACH-000837,-0.582553866727
ACH-000838,-1.12666745955
ACH-000839,-0.9093010651629999
ACH-000840,-0.6845967106090001
ACH-000841,-0.385107525214
ACH-000843,-0.7308118750920001
ACH-000846,-0.782789170266
ACH-000847,-0.398985844071
ACH-000848,-0.637042929412
ACH-000849,-0.8401942066220001
ACH-000851,-0.602107503302
ACH-000855,-1.11605759444
ACH-000856,-0.712889084324
ACH-000858,-0.562224129599
ACH-000859,-0.515554210486
ACH-000861,-0.7097265015819999
ACH-000862,-0.491098076669
ACH-000865,-0.850647118172
ACH-000866,-0.5521558009390001
ACH-000867,-0.7894960631260001
ACH-000869,-0.585223498506
ACH-000872,-0.538188395239
ACH-000873,-0.335924415937
ACH-000876,-0.6841988055220001
ACH-000878,-0.517100353808
ACH-000880,-0.9633645364560001
ACH-000881,-0.947263317799
ACH-000882,-0.806332836185
ACH-000884,-0.628378361448
ACH-000885,-0.588490088349
ACH-000887,-0.86533723013
ACH-000888,-0.573370106776
ACH-000889,-0.618777339626
ACH-000890,-0.774199593371
ACH-000896,-0.453167179907
ACH-000898,-0.716230208092
ACH-000900,-0.704580134688
ACH-000901,-0.822550662879
ACH-000905,-0.618038619871
ACH-000906,-0.641930635281
ACH-000907,-0.857742783408
ACH-000910,-0.8248981351119999
ACH-000911,-0.576506049076
ACH-000912,-0.705946599095
ACH-000913,-0.68993296234
ACH-000915,-0.6591178791
ACH-000916,-0.5412231381729999
ACH-000917,-0.559036126621
ACH-000921,-0.6968250015899999
ACH-000924,-0.694235570566
ACH-000926,-0.544311199635
ACH-000928,-0.7653551391
ACH-000929,-0.9111765993250001
ACH-000932,-0.688231835127
ACH-000935,-0.818386778484
ACH-000936,-0.7688457227509999
ACH-000937,-0.842405333241
ACH-000938,-0.827769248301
ACH-000939,-0.918730846489
ACH-000941,-0.45458806694
ACH-000943,-0.870859227328
ACH-000946,-0.854488429018
ACH-000947,-0.7221388058820001
ACH-000948,-0.615951562945
ACH-000950,-0.631913471007
ACH-000953,-0.863207479319
ACH-000957,-0.6926751622139999
ACH-000958,-0.759179627229
ACH-000960,-0.711398433927
ACH-000963,-0.6880792435449999
ACH-000968,-0.7578785878540001
ACH-000969,-0.68896784741
ACH-000973,-0.7915563300920001
ACH-000974,-0.681050359864
ACH-000975,-0.889166240332
ACH-000976,-0.751803109073
ACH-000978,-0.569571128391
ACH-000980,-0.900064202914
ACH-000984,-0.9360784761200001
ACH-000986,-0.87087919403
ACH-000988,-0.692140020379
ACH-000993,-0.650366757297
ACH-000994,-0.6464556686199999
ACH-000996,-0.7479067922930001
ACH-001001,-0.9816543893269999
ACH-001020,-0.8388118367190001
ACH-001028,-0.891503722564
ACH-001031,-0.7619561719300001
ACH-001038,-0.674676146991
ACH-001048,-0.734832962119
ACH-001050,-0.896086310958
ACH-001053,-0.91458611957
ACH-001054,-0.656528103617
ACH-001061,-0.6975559449959999
ACH-001067,-0.5081750143029999
ACH-001075,-0.722192385373
ACH-001096,-0.655833614573
ACH-001128,-0.810514979041
ACH-001134,-0.9487498416399999
ACH-001151,-0.698472469811
ACH-001163,-0.598021106663
ACH-001164,-0.634966943103
ACH-001173,-0.560016768979
ACH-001183,-0.696543208859
ACH-001184,-0.856088271736
ACH-001190,-0.843519967465
ACH-001192,-0.672579001646
ACH-001193,-0.886762604904
ACH-001196,-0.7366210997210001
ACH-001197,-0.46489706212399995
ACH-001205,-0.811208245344
ACH-001211,-0.999308662993
ACH-001212,-0.778603961539
ACH-001228,-0.6829935370970001
ACH-001232,-0.9919126653460001
ACH-001239,-0.6924516664929999
ACH-001274,-1.09881876995
ACH-001275,-0.7658296977869999
ACH-001277,-0.665651885714
ACH-001278,-0.6486916742159999
ACH-001280,-0.873263170223
ACH-001283,-0.5036501277009999
ACH-001289,-0.6724548161920001
ACH-001295,-0.755526834849
ACH-001300,-0.910256741435
ACH-001301,-0.729713027378
ACH-001302,-0.6723937025229999
ACH-001303,-0.9133923649429999
ACH-001306,-0.7754310894140001
ACH-001318,-0.857053500474
ACH-001322,-0.47207846175499996
ACH-001328,-0.8553336078630001
ACH-001332,-0.792069851124
ACH-001333,-0.834987178496
ACH-001336,-0.906680453986
ACH-001340,-0.892847214779
ACH-001346,-0.602934939619
ACH-001353,-0.522167072642
ACH-001354,-0.37965421334700006
ACH-001367,-0.44400523045699997
ACH-001368,-0.817626458115
ACH-001374,-0.715600174925
ACH-001375,-0.612955421759
ACH-001377,-1.0130945908
ACH-001380,-0.573078950568
ACH-001391,-0.8943013428319999
ACH-001407,-0.478230335505
ACH-001408,-0.898693944596
ACH-001413,-0.784503371669
ACH-001430,-0.793750622296
ACH-001431,-0.9144003496549999
ACH-001450,-0.789081412326
ACH-001496,-0.700598716303
ACH-001500,-0.567731468694
ACH-001521,-0.847746031754
ACH-001523,-0.8858216703239999
ACH-001532,-0.875697019999
ACH-001536,-0.708294136723
ACH-001550,-0.665990316618
ACH-001552,-0.854357893055
ACH-001554,-0.773665922142
ACH-001645,-0.821931023461
ACH-001654,-0.7330503570810001
ACH-001715,-0.7719140328090001
ACH-001735,-0.8073747608130001
ACH-001736,-0.7670899208319999
ACH-001737,-1.72098505634
ACH-001740,-0.8289713242910001
ACH-001745,-0.630485650463
ACH-001750,-0.861887800993
ACH-001765,-0.53898686423
ACH-001956,-0.738108373588
ACH-001957,-0.9277520478740001
