,VHL (7428)
ACH-000004,-0.338939966122
ACH-000007,-1.08479412168
ACH-000009,-0.597599141561
ACH-000011,-1.36198456266
ACH-000012,-1.27968040023
ACH-000013,-1.48583772169
ACH-000014,-1.44595683614
ACH-000015,-0.5943890813880001
ACH-000017,-1.76680217998
ACH-000018,-0.882950789617
ACH-000019,-1.13855246685
ACH-000021,-1.0468288107500001
ACH-000022,-0.8524938716439999
ACH-000025,-1.1470739133
ACH-000028,-1.2156595798899998
ACH-000030,-1.19212065161
ACH-000035,-0.798194272422
ACH-000036,-1.30341602443
ACH-000037,-0.423795512315
ACH-000039,-0.9228146503419999
ACH-000040,-1.30121846375
ACH-000041,-1.16110679383
ACH-000042,-1.4331779198199999
ACH-000045,-1.0614878758700002
ACH-000047,-0.995304319439
ACH-000052,-0.79054546607
ACH-000053,-1.28772919673
ACH-000054,-0.931755174944
ACH-000055,-1.27721246425
ACH-000060,-1.26407455877
ACH-000067,-0.8659542193709999
ACH-000070,-0.982913939165
ACH-000075,-0.672720214279
ACH-000078,-1.77624998083
ACH-000082,-1.45273333188
ACH-000085,-1.6607222641100001
ACH-000086,-0.576830378488
ACH-000087,-0.927732894444
ACH-000092,-0.702164271951
ACH-000095,-1.2900263840100001
ACH-000097,-0.970579111329
ACH-000098,-0.722695258821
ACH-000099,-1.28910520128
ACH-000108,-0.950636842859
ACH-000113,-1.19481121895
ACH-000115,-0.9351399933750001
ACH-000116,-1.20760685653
ACH-000118,-1.14288100588
ACH-000120,-0.9904707150409999
ACH-000123,-1.089810715
ACH-000127,-1.1807686147399998
ACH-000128,-1.14395573494
ACH-000132,-0.835129543838
ACH-000133,-1.16542514101
ACH-000137,-0.989362737791
ACH-000138,-1.76813644379
ACH-000142,-1.62925023843
ACH-000143,-1.0060827996600001
ACH-000146,-1.03462019601
ACH-000148,-0.990085320884
ACH-000150,-1.1672992538200002
ACH-000152,-0.780181782622
ACH-000153,-0.272851272613
ACH-000159,-0.590352236881
ACH-000160,-1.02219593276
ACH-000163,-1.42123305502
ACH-000167,-1.20680720506
ACH-000168,-1.46980326863
ACH-000169,-1.01365699903
ACH-000178,-0.9894167531020001
ACH-000182,-1.07593521645
ACH-000183,-0.6522041733389999
ACH-000188,-1.4515804423299998
ACH-000189,-0.18401984318
ACH-000190,-1.36603045307
ACH-000198,-1.01251915956
ACH-000204,-1.1706399133299998
ACH-000206,-1.27433736112
ACH-000207,-1.5379145699799999
ACH-000211,-1.00865205419
ACH-000215,-1.2413245226
ACH-000221,-0.9414316396250001
ACH-000222,-1.26167784303
ACH-000223,-0.45115269289399995
ACH-000226,-1.2054270926200001
ACH-000227,-1.44888772256
ACH-000228,-1.08631714622
ACH-000231,-1.26222282216
ACH-000232,-1.2880503504799998
ACH-000233,-1.31863707445
ACH-000234,-1.71794624518
ACH-000235,-1.54130553796
ACH-000237,-1.4611466814899998
ACH-000238,-1.28968972948
ACH-000243,-1.07843317057
ACH-000244,-1.64008865456
ACH-000246,-0.43489243948999995
ACH-000248,-1.07804334594
ACH-000250,-0.41088161088799996
ACH-000251,-1.6043703254
ACH-000253,-1.02525987976
ACH-000255,-1.3116654258299998
ACH-000256,-1.50086376614
ACH-000257,-1.17731202881
ACH-000258,-0.8231496556260001
ACH-000259,-1.5534661489
ACH-000260,-1.0210954484299999
ACH-000261,-1.03031243743
ACH-000262,-0.23299971664500002
ACH-000263,-1.45582738885
ACH-000264,-1.0904670593899999
ACH-000265,-0.934684442527
ACH-000266,-1.53705125025
ACH-000272,-0.7196548405859999
ACH-000273,-1.39192234764
ACH-000274,-1.5272388077399999
ACH-000277,-1.10841917129
ACH-000278,-1.4361999420299998
ACH-000279,-1.09305860691
ACH-000280,-1.73950731167
ACH-000281,-1.3984926367800001
ACH-000288,-1.10121453169
ACH-000291,-0.9206436048100001
ACH-000293,-0.8793292805859999
ACH-000294,-0.11982131282500001
ACH-000295,-0.856222469273
ACH-000296,-1.2199818558600002
ACH-000302,-1.35825851414
ACH-000304,-2.16515364498
ACH-000307,-1.36696391405
ACH-000308,-1.1179382363500001
ACH-000310,-1.12959878821
ACH-000311,-1.5270792538799998
ACH-000312,-1.32717865723
ACH-000315,-1.1458901971700002
ACH-000316,-1.46213968348
ACH-000317,-0.0498469225048
ACH-000318,-1.4520060346399999
ACH-000319,-0.475441163916
ACH-000320,-1.50097491211
ACH-000322,-1.04067099418
ACH-000323,-0.8819885502920001
ACH-000324,-1.14736089263
ACH-000329,-0.5395872493
ACH-000330,-1.116461326
ACH-000331,-1.00342044553
ACH-000332,-1.33434437922
ACH-000334,-1.70540973895
ACH-000335,-0.897211968926
ACH-000336,-1.2090483539899999
ACH-000337,-1.6883026489200001
ACH-000339,-1.36781767875
ACH-000341,-2.03388574873
ACH-000348,-1.19174440388
ACH-000350,-1.7758955690599998
ACH-000352,-1.3249187441299999
ACH-000356,-0.9221867425299999
ACH-000361,-1.0424168118000001
ACH-000362,-0.8313906186710001
ACH-000363,-1.2090896742
ACH-000364,-1.20317156939
ACH-000365,-1.23189135314
ACH-000366,-1.44790125861
ACH-000368,-0.816291210499
ACH-000374,-0.528787761462
ACH-000375,-0.7382264006170001
ACH-000376,-0.955508107823
ACH-000381,-1.03701532439
ACH-000383,-1.5501060807299998
ACH-000387,-0.21314650498100002
ACH-000389,-1.04828814626
ACH-000390,-1.65519885931
ACH-000393,-0.9495600911200001
ACH-000395,-0.925089626294
ACH-000397,-1.12962764419
ACH-000401,-1.21873557091
ACH-000402,-1.62360410896
ACH-000403,-0.9980496102549999
ACH-000404,-1.2681792137999999
ACH-000406,-1.4044972575299999
ACH-000407,-0.9867913196200001
ACH-000408,-1.37071031813
ACH-000410,-1.32351949793
ACH-000411,-0.46098802582599996
ACH-000414,-1.80702233988
ACH-000415,-1.59023917169
ACH-000416,-1.21710937239
ACH-000420,-1.06245465272
ACH-000421,-1.05256686596
ACH-000424,-0.5781196046589999
ACH-000425,-1.32498705081
ACH-000426,-2.1929733310299997
ACH-000427,-0.780310690756
ACH-000433,-0.886415296679
ACH-000436,-1.08765387821
ACH-000444,-1.0050724107200002
ACH-000445,-1.2214532605
ACH-000448,-1.28643507026
ACH-000450,-1.20447783424
ACH-000452,-1.4327685378200001
ACH-000454,-1.06562450596
ACH-000458,-1.47671855446
ACH-000459,-0.930379896841
ACH-000460,-1.22085893422
ACH-000461,-1.14816931885
ACH-000463,-1.23841290214
ACH-000464,-1.53303488433
ACH-000466,-1.16919867868
ACH-000467,-0.822456803996
ACH-000468,-0.8111241927989999
ACH-000469,-0.8639920333159999
ACH-000470,-0.7745178069750001
ACH-000471,-1.29012675458
ACH-000472,-1.36455758183
ACH-000473,-1.4653363022600001
ACH-000475,-1.27325012932
ACH-000476,-1.36649158593
ACH-000477,-1.45038435949
ACH-000480,-1.36828184498
ACH-000481,-1.07214789507
ACH-000483,-1.12211828443
ACH-000484,-0.0986763659154
ACH-000485,-1.0125603237799998
ACH-000486,-1.14982345389
ACH-000487,-0.540688232306
ACH-000488,-1.2118129054100002
ACH-000490,-1.18808730958
ACH-000491,-1.19129969813
ACH-000495,-0.439677673275
ACH-000496,-1.33413115104
ACH-000499,-1.20535868661
ACH-000500,-0.991366732052
ACH-000502,-1.39636543435
ACH-000503,-0.9155355345039999
ACH-000505,-1.4593669484099998
ACH-000507,-0.940403902297
ACH-000510,-0.528659973769
ACH-000511,-1.0418556376700001
ACH-000512,-0.8422423262150001
ACH-000516,-0.41208712204400005
ACH-000517,-0.9124538360519999
ACH-000518,-1.5188083713
ACH-000520,-0.886783618276
ACH-000521,-1.12677120707
ACH-000522,-1.30711965392
ACH-000524,-1.24921093888
ACH-000527,-1.32345422142
ACH-000528,-1.17073293662
ACH-000537,-1.5015579511200001
ACH-000541,-1.00604761773
ACH-000542,-1.20280414857
ACH-000544,-1.34823333442
ACH-000545,-1.4594241486000001
ACH-000547,-1.7514640404099997
ACH-000548,-0.8447736433759999
ACH-000549,-0.8470194837180001
ACH-000550,-0.842191569118
ACH-000552,-0.8292092601559999
ACH-000556,-1.47461607838
ACH-000557,-0.921569970193
ACH-000570,-1.21588639461
ACH-000571,-1.2803605068600001
ACH-000573,-1.04361392985
ACH-000576,-1.4628965118700001
ACH-000580,-1.74572514836
ACH-000584,-1.14153579779
ACH-000585,-0.26396036456
ACH-000588,-1.24650438455
ACH-000589,-1.3808059360299998
ACH-000591,-1.35388640848
ACH-000593,-1.00278990107
ACH-000600,-0.500493446675
ACH-000601,-1.29108381756
ACH-000604,-1.6476222880899998
ACH-000605,-1.68707100266
ACH-000606,-1.20827068812
ACH-000608,-0.554480380233
ACH-000614,-1.2192392973000001
ACH-000616,-1.2954902355
ACH-000618,-1.3877515042700002
ACH-000619,-1.31833637847
ACH-000620,-1.6183014075100002
ACH-000621,-1.14414731886
ACH-000622,-1.037399231
ACH-000623,-1.05771348776
ACH-000624,-1.2041302727
ACH-000627,-0.931613280796
ACH-000630,-1.38217083648
ACH-000632,-1.19956093083
ACH-000633,-1.40910328525
ACH-000637,-1.31607880129
ACH-000638,-1.42510460382
ACH-000646,-1.9570626892200003
ACH-000647,-0.9772024295180001
ACH-000648,-1.8366685138699999
ACH-000649,-0.34101751228699995
ACH-000651,-0.902083217155
ACH-000652,-1.46873977616
ACH-000653,-1.24183904559
ACH-000657,-1.1905115873
ACH-000658,-0.8075840504590001
ACH-000661,-1.7972348390000001
ACH-000662,-0.552602418025
ACH-000663,-1.80769277906
ACH-000665,-1.37446283465
ACH-000671,-1.42234374525
ACH-000673,-1.3721128395
ACH-000676,-1.1895286603200002
ACH-000677,-1.87894754758
ACH-000681,-1.4385705489899998
ACH-000682,-1.44329616135
ACH-000683,-1.3169368808600002
ACH-000684,-0.39518445285099996
ACH-000688,-0.845258245614
ACH-000693,-1.1461946834999999
ACH-000694,-1.3444004163699999
ACH-000695,-1.11752618885
ACH-000696,-0.7423147138680001
ACH-000697,-0.759769533393
ACH-000699,-0.705196395721
ACH-000701,-1.5355155935299998
ACH-000706,-1.1908307682100001
ACH-000711,-1.14270389862
ACH-000713,-1.28196405964
ACH-000714,-1.2232425335400001
ACH-000718,-1.07155220804
ACH-000720,-1.5895175757
ACH-000721,-0.7415240339300001
ACH-000724,-1.8496091378400001
ACH-000725,-1.0348182547799998
ACH-000732,-1.2906864637
ACH-000734,-1.42814985512
ACH-000735,-1.27177263436
ACH-000736,-1.1793873748600001
ACH-000738,-1.1537455362
ACH-000746,-0.958066430992
ACH-000747,-0.699494088435
ACH-000748,-1.12358139179
ACH-000753,-1.55008820349
ACH-000756,-1.21886900532
ACH-000757,-0.735561191103
ACH-000758,-0.9890780944159999
ACH-000760,-1.2740240234
ACH-000763,-1.53163423282
ACH-000764,-1.18889373744
ACH-000765,-1.5199482996200002
ACH-000766,-1.27125099271
ACH-000767,-1.4252064145299999
ACH-000768,-1.13474423294
ACH-000769,-1.03967156533
ACH-000770,-1.0147859236
ACH-000771,-1.1435902086399998
ACH-000773,-1.15023982902
ACH-000776,-1.5951822417299997
ACH-000777,-1.50956947647
ACH-000778,-2.26713827399
ACH-000781,-1.66233970473
ACH-000782,-1.16629798485
ACH-000783,-0.50862845603
ACH-000784,-1.15218646875
ACH-000785,-1.21639350155
ACH-000787,-1.40171554864
ACH-000788,-1.2631496342200002
ACH-000791,-1.0677302092399998
ACH-000792,-1.77150149262
ACH-000794,-1.11914898349
ACH-000796,-1.1913357604700001
ACH-000799,-0.7351809233069999
ACH-000800,-2.19286625128
ACH-000802,-1.27815784906
