,PRR23C (389152)
ACH-000004,-0.0176682568755
ACH-000007,-0.1272479453
ACH-000009,-0.0536968069818
ACH-000011,-0.190601196336
ACH-000012,0.183857222059
ACH-000013,-0.175213780245
ACH-000014,-0.297185857767
ACH-000015,0.0560388693832
ACH-000017,-0.005447961895859999
ACH-000018,-0.22896654886999998
ACH-000019,-0.0937603536723
ACH-000021,0.0471833007092
ACH-000022,-0.200341749111
ACH-000025,-0.112212292895
ACH-000028,-0.0237190115884
ACH-000030,-0.00778291943779
ACH-000035,-0.0619983868387
ACH-000036,-0.030041372409299997
ACH-000037,0.00440414132015
ACH-000039,0.187562037015
ACH-000040,-0.216733448451
ACH-000041,-0.252902039886
ACH-000042,-0.151103550229
ACH-000045,0.059749793828400004
ACH-000047,-0.107002586018
ACH-000052,-0.156723972765
ACH-000053,0.09924647956489999
ACH-000054,-0.202204724137
ACH-000055,-0.317810185426
ACH-000060,-0.137090208586
ACH-000067,-0.38079454578599997
ACH-000070,-0.269105954686
ACH-000075,-0.442024469601
ACH-000078,0.115161633158
ACH-000082,-0.024889973276
ACH-000085,0.0342544123165
ACH-000086,-0.08837439535830001
ACH-000087,-0.324114429774
ACH-000092,-0.163606464475
ACH-000095,0.0404872590015
ACH-000097,-0.036074646303500005
ACH-000098,-0.10100801446100001
ACH-000099,-0.145310043058
ACH-000108,0.140110475142
ACH-000113,-0.11139017517100001
ACH-000115,0.129872052412
ACH-000116,0.015661951571
ACH-000118,-0.052353371115
ACH-000120,-0.134512423179
ACH-000123,-0.0605873759514
ACH-000127,-0.09898692237430001
ACH-000128,-0.23349541456300002
ACH-000132,0.0409392905772
ACH-000133,-0.118704250523
ACH-000137,-0.314017686809
ACH-000138,0.0329097191799
ACH-000142,0.0625660959314
ACH-000143,-0.230192147831
ACH-000146,0.03883293603
ACH-000148,0.031221869021900002
ACH-000150,0.018724885401700003
ACH-000152,-0.0141783712045
ACH-000153,-0.200816273506
ACH-000159,-0.19159304002500002
ACH-000160,-0.0455019615384
ACH-000163,-0.10202919695399999
ACH-000167,0.027503116765000002
ACH-000168,0.00905180717763
ACH-000169,-0.0152543161615
ACH-000178,-0.169433167449
ACH-000182,-0.179044698247
ACH-000183,0.041029743364400004
ACH-000188,0.038468737702199995
ACH-000189,-0.197716432205
ACH-000190,0.210152557631
ACH-000198,-0.122562931359
ACH-000204,-0.068435196271
ACH-000206,-0.0234062269208
ACH-000207,-0.34294384963200003
ACH-000211,-0.165240533134
ACH-000215,-0.0064260302374
ACH-000221,-0.247656798979
ACH-000222,0.0542655410141
ACH-000223,0.018328856547599998
ACH-000226,-0.04916049250059999
ACH-000227,0.33132406306400003
ACH-000228,0.123417977655
ACH-000231,-0.0189730847589
ACH-000232,-0.15291535410999998
ACH-000233,-0.08645874784919999
ACH-000234,-0.10311114835000001
ACH-000235,-0.0571900952936
ACH-000237,-0.0555203533711
ACH-000238,0.263560679545
ACH-000243,0.038326857012999996
ACH-000244,-0.277512030527
ACH-000246,-0.06374440440359999
ACH-000248,-0.192085041983
ACH-000250,-0.0153777782715
ACH-000251,-0.06690977467709999
ACH-000253,-0.0370490170095
ACH-000255,0.125664870742
ACH-000256,-0.09318100172039999
ACH-000257,-0.239781466164
ACH-000258,0.482466602417
ACH-000259,0.00378724680667
ACH-000260,-0.0746037208939
ACH-000261,-0.043349020447500004
ACH-000262,0.00981935889472
ACH-000263,-0.42409463733099995
ACH-000264,-0.130234499137
ACH-000265,-0.037366553659000004
ACH-000266,0.0007941436782319999
ACH-000272,-0.0650943496185
ACH-000273,-0.0668668820818
ACH-000274,-0.18863012305
ACH-000277,-0.11443076814400001
ACH-000278,0.039651564579300004
ACH-000279,-0.136621278073
ACH-000280,0.00712926833571
ACH-000281,0.0840345712548
ACH-000288,0.026827322690499998
ACH-000291,0.0602748683606
ACH-000293,0.00600073330757
ACH-000294,0.100339231679
ACH-000295,-0.19005503388599998
ACH-000296,-0.16529031849099998
ACH-000302,-0.07289311525639999
ACH-000304,-0.211078364895
ACH-000307,0.0835467680952
ACH-000308,-0.0702642219202
ACH-000310,0.308823385923
ACH-000311,0.261523119385
ACH-000312,0.0345845141153
ACH-000315,-0.19426300949900002
ACH-000316,0.000315514470195
ACH-000317,-0.0307313720787
ACH-000318,0.112613551788
ACH-000319,-0.00590459186736
ACH-000320,0.229604525328
ACH-000322,0.0588988313141
ACH-000323,-0.11666689252599999
ACH-000324,-0.04655508556369999
ACH-000329,0.102297672259
ACH-000330,0.159274091078
ACH-000331,-0.17894675660599998
ACH-000332,0.0162488464725
ACH-000334,0.209622013422
ACH-000335,-0.15742059678
ACH-000336,-0.218992303595
ACH-000337,-0.355072278979
ACH-000339,0.0377627421225
ACH-000341,-0.30465786739
ACH-000348,-0.0331947931048
ACH-000350,-0.0141270003325
ACH-000352,-0.132106375245
ACH-000356,0.0332087986877
ACH-000361,0.119451514954
ACH-000362,0.138259072883
ACH-000363,-0.218109861129
ACH-000364,-0.0694198098832
ACH-000365,-0.07826681134060001
ACH-000366,0.197420412914
ACH-000368,0.0777153257286
ACH-000374,0.0843851089257
ACH-000375,-0.10063371018400001
ACH-000376,-0.00289950638259
ACH-000381,0.08744714937880001
ACH-000383,-0.0758408916582
ACH-000387,0.144139836842
ACH-000389,-0.159137230101
ACH-000390,-0.0380225785161
ACH-000393,-0.0610824447561
ACH-000395,0.23791726170299998
ACH-000397,-0.0176820350602
ACH-000401,-0.19090354730700002
ACH-000402,-0.164963796536
ACH-000403,-0.018297218736
ACH-000404,-0.254578432458
ACH-000406,-0.0168349917555
ACH-000407,-0.14929467853700001
ACH-000408,0.0161378413587
ACH-000410,-0.09957036509980001
ACH-000411,-0.389947059678
ACH-000414,0.07568112676239999
ACH-000415,-0.11855811869
ACH-000416,-0.0155348071994
ACH-000420,-0.15979790281099998
ACH-000421,0.0100899725673
ACH-000424,-0.35769190814900004
ACH-000425,-0.30930490894900003
ACH-000426,-0.0331432115895
ACH-000427,-0.117494443914
ACH-000433,-0.0194801943025
ACH-000436,-0.37564041429399997
ACH-000444,-0.137826996386
ACH-000445,0.199280076586
ACH-000448,-0.009744354929489999
ACH-000450,-0.39922233422799996
ACH-000452,-0.19546380690200002
ACH-000454,-0.222205900622
ACH-000458,-0.0170685736553
ACH-000459,0.265539721142
ACH-000460,-0.022369150985400002
ACH-000461,0.025377036804299997
ACH-000463,-0.24115315020300002
ACH-000464,-0.158205287544
ACH-000466,0.0118945413439
ACH-000467,-0.0366359559971
ACH-000468,0.0285748705633
ACH-000469,-0.129862025608
ACH-000470,0.0623079518945
ACH-000471,-0.0703217197822
ACH-000472,-0.06688455361159999
ACH-000473,-0.121060548253
ACH-000475,-0.0918442792888
ACH-000476,-0.139322773487
ACH-000477,-0.15057111057
ACH-000480,-0.22363293904399997
ACH-000481,-0.23852099520599998
ACH-000483,0.056902025422800005
ACH-000484,-0.16799254827399998
ACH-000485,-0.024216949822400004
ACH-000486,0.13185079874000002
ACH-000487,0.236487896032
ACH-000488,-0.037603106825900005
ACH-000490,-0.032715300533
ACH-000491,-0.115410057416
ACH-000495,-0.34302837064900005
ACH-000496,-0.12051734217900001
ACH-000499,-0.333966136883
ACH-000500,0.10465385991000001
ACH-000502,0.143575036183
ACH-000503,-0.179133951827
ACH-000505,0.17098752219000002
ACH-000507,-0.259233241454
ACH-000510,0.0283405916768
ACH-000511,-0.04891160869319999
ACH-000512,-0.2598400067
ACH-000516,0.0480073767088
ACH-000517,0.0544790047164
ACH-000518,-0.18669525081399999
ACH-000520,0.112187837102
ACH-000521,-0.10183087954
ACH-000522,-0.157982170332
ACH-000524,-0.05532952393230001
ACH-000527,-0.107605927704
ACH-000528,-0.0598426887735
ACH-000537,-0.17158316460200002
ACH-000541,0.005279517126399999
