,CLK2 (1196)
ACH-000004,-0.622263014781
ACH-000007,-0.420104354332
ACH-000009,-0.7021050156149999
ACH-000011,-0.27593147714
ACH-000012,-0.459834597478
ACH-000013,-0.36147322107
ACH-000014,-0.492485829678
ACH-000015,-0.564047952839
ACH-000017,-0.49963782436899995
ACH-000018,-0.21009239815000003
ACH-000019,-0.17138942326099998
ACH-000021,-0.42448644812299996
ACH-000022,-0.43258168231000005
ACH-000025,-0.67015782681
ACH-000028,-0.386849087293
ACH-000030,-0.402711311462
ACH-000035,-0.451893185673
ACH-000036,-0.36341150458899996
ACH-000037,-0.24290246087200001
ACH-000039,-0.8612972324299999
ACH-000040,-0.40112066611599995
ACH-000041,-0.6125158065990001
ACH-000042,-0.392152032878
ACH-000045,-0.588710080798
ACH-000047,-0.542069349665
ACH-000052,-0.288377477678
ACH-000053,-0.48044621217600003
ACH-000054,-0.502975724248
ACH-000055,-0.546276588351
ACH-000060,-0.387456201209
ACH-000067,-0.380016335691
ACH-000070,-0.263802530459
ACH-000075,-0.522178815423
ACH-000078,-0.425208260418
ACH-000082,-0.523285275805
ACH-000085,-0.44459612877800003
ACH-000086,-0.554701298057
ACH-000087,-0.724127201935
ACH-000092,-0.512082443208
ACH-000095,-0.5243889230200001
ACH-000097,-0.67365052215
ACH-000098,-0.5813603094740001
ACH-000099,-0.544735677015
ACH-000108,-0.39272233004600005
ACH-000113,-0.765001053316
ACH-000115,-0.5085197561770001
ACH-000116,-0.671556748655
ACH-000118,-0.47355679248000004
ACH-000120,-0.29099026525800004
ACH-000123,-0.433765175448
ACH-000127,-0.585322831391
ACH-000128,-0.412421489949
ACH-000132,-0.143630627891
ACH-000133,-0.629032137041
ACH-000137,-0.310806570527
ACH-000138,-0.734418683997
ACH-000142,-0.621865237981
ACH-000143,-0.606246373197
ACH-000146,-0.45693729321599996
ACH-000148,-0.559731918129
ACH-000150,-0.46519915830499997
ACH-000152,-0.24252380533300003
ACH-000153,-0.634259199827
ACH-000159,-0.681942977274
ACH-000160,-0.501083154524
ACH-000163,-0.471344818602
ACH-000167,-0.632500682049
ACH-000168,-0.392924885511
ACH-000169,-0.519755102149
ACH-000178,-0.567266935266
ACH-000182,-0.720663553188
ACH-000183,-0.5501211617740001
ACH-000188,-0.546752635439
ACH-000189,-0.638385774795
ACH-000190,0.0130276501642
ACH-000198,-0.771210426541
ACH-000204,-0.803640286562
ACH-000206,-0.24809046536999996
ACH-000207,-0.570781134405
ACH-000211,-0.5731167448619999
ACH-000215,-0.508400341486
ACH-000221,-0.548942455333
ACH-000222,-0.266065547795
ACH-000223,-0.470926763396
ACH-000226,-0.638242351063
ACH-000227,-0.37375244479999997
ACH-000228,-0.5967572069470001
ACH-000231,-0.488362615772
ACH-000232,-0.654604522124
ACH-000233,-0.40516959188699997
ACH-000234,-0.518003173324
ACH-000235,-0.653438851718
ACH-000237,-0.323515899127
ACH-000238,-0.655075055254
ACH-000243,-0.402099975928
ACH-000244,-0.11693954175599999
ACH-000246,-0.537799890384
ACH-000248,-0.41532246798199995
ACH-000250,-0.6088854093630001
ACH-000251,-0.703522546584
ACH-000253,-0.46115024648999997
ACH-000255,-0.493353696775
ACH-000256,-0.5854615193980001
ACH-000257,-0.206828636946
ACH-000258,-0.646103209636
ACH-000259,-0.544799083908
ACH-000260,-0.577274101616
ACH-000261,-0.479070961887
ACH-000262,-0.319834674168
ACH-000263,-0.616010499941
ACH-000264,-0.521093365325
ACH-000265,-0.49462708637599995
ACH-000266,-0.402020619656
ACH-000272,-0.538760926539
ACH-000273,-0.598521528731
ACH-000274,-0.240015518557
ACH-000277,-0.511102069959
ACH-000278,-0.44328988536799996
ACH-000279,-0.266239494256
ACH-000280,-0.747745506824
ACH-000281,-0.467499244208
ACH-000288,-0.522282748938
ACH-000291,-0.528408080445
ACH-000293,-0.534897414817
ACH-000294,-0.5996149786899999
ACH-000295,-0.627936450197
ACH-000296,-0.22656637698399998
ACH-000302,-0.574429340812
ACH-000304,-0.876029059818
ACH-000307,-0.616125289285
ACH-000308,-0.673462705529
ACH-000310,-0.39890542438500004
ACH-000311,-0.472874556244
ACH-000312,-0.539145181904
ACH-000315,-0.5099913602480001
ACH-000316,-0.5825819469969999
ACH-000317,-0.234099205658
ACH-000318,-0.610550212277
ACH-000319,-0.602692408764
ACH-000320,-0.674032512533
ACH-000322,-0.37258016312700004
ACH-000323,-0.530135233103
ACH-000324,-0.469903600688
ACH-000329,-0.470963823538
ACH-000330,-0.949273085337
ACH-000331,-0.40408991989200005
ACH-000332,-0.555121446047
ACH-000334,-0.38523751715300003
ACH-000335,-0.39437732987199997
ACH-000336,-0.375242339403
ACH-000337,-0.6904489076070001
ACH-000339,-0.48073897437700003
ACH-000341,-0.647190615753
ACH-000348,-0.35070463297
ACH-000350,-0.435797762972
ACH-000352,-0.441231891263
ACH-000356,-0.8096201046279999
ACH-000361,-0.6153615942189999
ACH-000362,-0.63509250783
ACH-000363,-0.37378657558399997
ACH-000364,-0.639264569043
ACH-000365,-0.522277219773
ACH-000366,-0.501064729631
ACH-000368,-0.334251112139
ACH-000374,-0.6036669312640001
ACH-000375,-0.439150135629
ACH-000376,-0.46209033013499995
ACH-000381,-0.50432586459
ACH-000383,-0.598413233543
ACH-000387,-0.4462267912100001
ACH-000389,-0.48819100669
ACH-000390,-0.721085310061
ACH-000393,-0.517677520928
ACH-000395,-0.7343176267839999
ACH-000397,-0.5692778230919999
ACH-000401,-0.423822338971
ACH-000402,-0.658741519476
ACH-000403,-0.53108611977
ACH-000404,-0.581059224036
ACH-000406,-0.572849241853
