,ARPP19 (10776)
ACH-000250,-0.34727727890500004
ACH-000251,-0.26503971684300004
ACH-000253,-0.23884531678399998
ACH-000255,-0.39052562632200005
ACH-000256,-0.21942785595699998
ACH-000257,-0.459599759882
ACH-000258,-0.347921195314
ACH-000259,-0.21377215329500002
ACH-000260,-0.324008482601
ACH-000261,-0.407243826103
ACH-000262,-0.39474140510399996
ACH-000263,-0.260517832515
ACH-000264,-0.21607344241300003
ACH-000265,-0.41733170323700003
ACH-000266,-0.319524237159
ACH-000272,-0.45967977374799995
ACH-000273,-0.388272208904
ACH-000274,-0.273919188603
ACH-000277,-0.167734461403
ACH-000278,-0.333179208678
ACH-000279,-0.35240096443
ACH-000280,-0.0594790811493
ACH-000281,-0.147549536342
ACH-000288,-0.46048196304300004
ACH-000291,-0.260648037107
ACH-000293,-0.18135597307999998
ACH-000294,-0.36708981228299997
ACH-000295,-0.488071062755
ACH-000296,-0.284785251752
ACH-000302,-0.22973320780200002
ACH-000304,-0.169774248066
ACH-000307,-0.391726288226
ACH-000308,-0.253572636196
ACH-000310,-0.284266827914
ACH-000311,-0.38561919052599997
ACH-000312,-0.08358577745010001
ACH-000315,-0.19307500135400002
ACH-000316,-0.402935680455
ACH-000317,-0.526399271325
ACH-000318,-0.225788393158
ACH-000319,-0.310783876197
ACH-000320,-0.258951928705
ACH-000322,-0.226418841354
ACH-000323,-0.205276297434
ACH-000324,-0.251502002745
ACH-000329,-0.229745975203
ACH-000330,-0.184757780603
ACH-000331,-0.42314870353399997
ACH-000332,-0.233209161291
ACH-000334,-0.37640479728799997
ACH-000335,-0.542982846998
ACH-000336,-0.029451143992599998
ACH-000337,-0.10375919016799999
ACH-000339,-0.21052892388099997
ACH-000341,-0.28441121337499997
ACH-000348,-0.426682208816
ACH-000350,-0.350490012072
ACH-000352,-0.24614849616099999
ACH-000356,-0.23170990232299998
ACH-000361,-0.341697477339
ACH-000362,-0.270624135698
ACH-000363,-0.229390440386
ACH-000364,-0.300929424951
ACH-000365,-0.24024578456700002
ACH-000366,-0.147202128087
ACH-000368,-0.348834178046
ACH-000374,-0.410949476897
ACH-000375,-0.29754620087
ACH-000376,-0.20885164184
ACH-000381,-0.207150924929
ACH-000383,-0.24207958327399998
ACH-000387,-0.46829109540700004
ACH-000389,-0.206506735656
ACH-000390,-0.152424747282
ACH-000393,-0.40450730306500005
ACH-000395,-0.24085861828400001
ACH-000397,-0.291575065286
ACH-000401,-0.467296373146
ACH-000402,-0.35297495988099997
ACH-000403,-0.365555048163
ACH-000404,-0.343843415405
ACH-000406,-0.21078911524399999
ACH-000407,-0.553474695861
ACH-000408,-0.120568664198
ACH-000410,-0.486191101752
ACH-000411,-0.21857473013
ACH-000414,-0.39087118407399996
ACH-000415,-0.24991358127799998
ACH-000416,-0.279818045235
ACH-000420,-0.17900090997499998
ACH-000421,-0.338409228877
ACH-000424,-0.361507052548
ACH-000425,-0.47466939154700005
ACH-000426,-0.618790972679
ACH-000427,-0.34934270453199995
ACH-000433,-0.360045232752
ACH-000436,-0.379014112727
ACH-000444,-0.35215454026
ACH-000445,-0.325823639464
ACH-000448,-0.36173496236
ACH-000450,-0.334140216873
ACH-000452,-0.23888609169599997
ACH-000454,-0.377864833532
ACH-000458,-0.212981948741
ACH-000459,-0.21959253795400002
ACH-000460,-0.273855568306
ACH-000461,-0.396297454975
ACH-000463,-0.36362096220299994
ACH-000464,-0.466545820356
ACH-000466,-0.274049574024
ACH-000467,-0.232840306587
ACH-000468,-0.421923235005
ACH-000469,-0.407385700643
ACH-000470,-0.193600336244
ACH-000471,-0.265984285943
ACH-000472,-0.26039700695
ACH-000473,-0.057795531993699994
ACH-000475,-0.39157057133
ACH-000476,-0.23018734219999998
ACH-000477,-0.47380462187100003
ACH-000480,-0.318503558454
ACH-000481,-0.290116583063
ACH-000483,-0.39161405824100004
ACH-000484,-0.146146308641
ACH-000485,-1.4357188730000001
ACH-000486,-0.288554975249
ACH-000487,-0.227555541677
ACH-000488,-0.220612975583
ACH-000490,-0.482481057902
ACH-000491,-0.43197291431100004
ACH-000495,-0.549242118611
ACH-000496,-0.41594805045
ACH-000499,-0.628085538072
ACH-000500,-0.7032971693600001
ACH-000502,-0.293454770832
ACH-000503,-0.325740132871
ACH-000505,-0.516033167662
ACH-000507,-0.157603669311
ACH-000510,-0.271579680823
ACH-000511,-0.47280272852899996
ACH-000512,-0.491933372333
ACH-000516,-0.39069218471
ACH-000517,-0.352140750825
ACH-000518,-0.0320738042262
ACH-000520,-0.5718921267270001
ACH-000521,-0.177680700108
ACH-000522,-0.48285264210600004
ACH-000524,-0.22221347069400002
ACH-000527,-0.231905590111
ACH-000528,-0.20749443855799998
ACH-000537,-0.184612244314
ACH-000541,-0.544161391173
ACH-000542,-0.305837904025
ACH-000544,-0.315112198597
ACH-000545,-0.41202081468900004
ACH-000547,-0.326732386615
ACH-000548,-0.24779183217700002
ACH-000549,-0.233845664711
ACH-000550,-0.05599077321359999
ACH-000552,-0.188873199645
ACH-000556,-0.0773004287812
ACH-000557,-0.38042812767800005
ACH-000570,-0.298425990681
ACH-000571,-0.280072042834
ACH-000573,-0.3690463413699999
ACH-000576,-0.543092481148
ACH-000580,-0.266091477122
ACH-000584,-0.28417273793000003
ACH-000585,-0.314047955953
ACH-000588,-0.253496882919
ACH-000589,-0.23042854394499998
ACH-000591,-0.273403044923
ACH-000593,-0.308433015852
ACH-000600,-0.399315386048
ACH-000601,-0.339188050537
ACH-000604,-0.593175204198
ACH-000605,-0.10822527518
ACH-000606,-0.40877040591499997
ACH-000608,-0.282337601939
ACH-000614,-0.17276660155
ACH-000616,-0.09798918932839999
ACH-000618,-0.155741072591
ACH-000619,-0.331256781629
ACH-000620,-0.36182420090000006
ACH-000621,-0.142591159444
ACH-000622,-0.174556977526
ACH-000623,-0.5865454425259999
ACH-000624,-0.30950702315699996
ACH-000627,-0.118264035206
ACH-000630,-0.21373372380300001
ACH-000632,-0.16267149152000002
ACH-000633,-0.30816002614599997
ACH-000637,-0.39123475473999997
ACH-000638,-0.331777501765
ACH-000646,-0.0196192567065
ACH-000647,-0.135634802576
ACH-000648,-0.408569835986
ACH-000649,-0.24093077336100002
ACH-000651,-0.267961091398
ACH-000652,-0.448042654513
ACH-000653,-0.16656723820699998
ACH-000657,-0.277878964558
ACH-000658,-0.215352707646
ACH-000661,-0.236328920506
ACH-000662,-0.030809507396800002
ACH-000663,-0.24388711772
ACH-000665,-0.32839621721
ACH-000671,-0.166703021919
ACH-000673,-0.508429220423
ACH-000676,-0.26395208140799997
ACH-000677,-0.32694946235399996
ACH-000681,-0.412812947098
ACH-000682,-0.211640532967
ACH-000683,-0.278374477511
ACH-000684,-0.470428516416
ACH-000688,-0.29095429847300003
ACH-000693,-0.46679666281300003
ACH-000694,-0.340670853155
ACH-000695,-0.278219053947
ACH-000696,-0.41095522349799996
ACH-000697,-0.107280583298
ACH-000699,-0.333493038727
ACH-000701,-0.023126988380299997
ACH-000706,-0.294218134548
ACH-000711,-0.302759327885
ACH-000713,-0.206154546749
ACH-000714,-0.286301646899
ACH-000718,-0.261504716455
ACH-000720,-0.352811054555
ACH-000721,-0.23998408351599998
ACH-000724,-0.26902152142200003
ACH-000725,-0.15826026372000002
ACH-000732,-0.33763359018100003
ACH-000734,-0.133488671119
ACH-000735,-0.266911083649
ACH-000736,-0.111922712762
ACH-000738,-0.317317947812
ACH-000746,-0.30384339727
ACH-000747,-0.35733788883100004
ACH-000748,-0.233088748844
ACH-000753,-0.265044496905
ACH-000756,-0.25136598836999996
ACH-000757,-0.417270512085
ACH-000758,-0.332457780234
ACH-000760,-0.276411281273
ACH-000763,-0.531409184473
ACH-000764,-0.216392191968
ACH-000765,-0.374130755233
ACH-000766,-0.315401710082
ACH-000767,-0.2126184877
ACH-000768,-0.372383516018
ACH-000769,-0.350244889732
ACH-000770,-0.291051338993
ACH-000771,-0.300196285433
ACH-000773,-0.3064480605
ACH-000776,-0.427995403344
ACH-000777,-0.307700916413
ACH-000778,-0.47092815303999996
ACH-000781,-0.32364992883
ACH-000782,-0.302669291389
ACH-000783,-0.349707839357
ACH-000784,-0.499207178206
ACH-000785,-0.37459989283399997
ACH-000787,-0.404024821493
ACH-000788,-0.40785285878
ACH-000791,-0.488269443829
ACH-000792,-0.212500818657
ACH-000794,-0.29590269227
ACH-000796,-0.0858723712335
ACH-000799,-0.128336433606
ACH-000800,-0.626201340353
ACH-000802,-0.43253410246000007
ACH-000804,-0.6417005251100001
ACH-000805,-0.342914397082
ACH-000809,-0.243920192615
ACH-000810,-0.459528501341
ACH-000811,-0.20454860530000002
ACH-000817,-0.7457906309960001
ACH-000819,-0.12901900297
ACH-000820,-0.509280435476
ACH-000821,-0.559759548931
ACH-000822,-0.40828072068899995
ACH-000823,-0.21682706382599998
ACH-000824,-0.387098615782
ACH-000827,-0.281750886159
ACH-000829,-0.44031646682899994
ACH-000831,-0.29829083393100003
ACH-000832,-0.321513029475
ACH-000833,-0.19559326770399998
ACH-000834,-0.361126393066
ACH-000835,-0.26072185705699996
ACH-000836,-0.175759791309
ACH-000837,-0.260117595827
ACH-000838,-0.329361489575
ACH-000839,-0.166875333551
ACH-000840,-0.0778493339218
ACH-000841,-0.57447096298
ACH-000843,-0.148625697694
ACH-000846,-0.399614329275
ACH-000847,-0.14430903965999997
ACH-000848,-0.37587918149099997
ACH-000849,-0.3405846422
ACH-000851,-0.205023244355
ACH-000855,-0.366423155197
ACH-000856,-0.34986409164099996
ACH-000858,-0.251195476578
ACH-000859,-0.597495617478
ACH-000861,-0.308857442117
ACH-000862,-0.17320907057999999
ACH-000865,-0.407002188288
ACH-000866,-0.26267855516399996
ACH-000867,-0.36405277627800003
ACH-000869,-0.444608582125
ACH-000872,-0.11317728898900001
ACH-000873,-0.5493800947999999
ACH-000876,-0.40939189200099996
ACH-000878,-0.430943409776
ACH-000880,-0.137607990132
ACH-000881,-0.28785334941999996
ACH-000882,-0.20046365763500001
ACH-000884,-0.491096104698
ACH-000885,-0.20364062520999998
ACH-000887,-0.216597952018
ACH-000888,-0.264001883632
ACH-000889,-0.12038173300300001
ACH-000890,-0.22379113737599998
ACH-000896,-0.365302460119
ACH-000898,-0.389021824625
ACH-000900,-0.221373407537
ACH-000901,-0.362823073571
ACH-000905,-0.318658019661
ACH-000906,-0.227063956215
ACH-000907,-0.445269529983
ACH-000910,-0.349784556053
ACH-000911,-0.331272025427
ACH-000912,-0.309658208437
ACH-000913,-0.273700414343
ACH-000915,-0.32631457439
ACH-000916,-0.437896350037
ACH-000917,-0.21474254042
ACH-000921,-0.42295836146899995
ACH-000924,-0.306297784009
ACH-000926,-0.24251937547
ACH-000928,-0.33050141877300004
ACH-000929,-0.140171013955
ACH-000932,-0.311818666117
ACH-000935,-0.0057185499788299995
ACH-000936,-0.30570027024199997
ACH-000937,-0.313867550874
ACH-000938,-0.43366183287500004
ACH-000939,-0.339526388578
ACH-000941,-0.24366410448399997
ACH-000943,-0.248370945609
ACH-000946,-0.36580670710900004
ACH-000947,-0.135685552792
ACH-000948,-0.330117521714
ACH-000950,-0.36376950890799997
ACH-000953,-0.341315913428
ACH-000957,-0.284348698264
ACH-000958,-0.326310273873
ACH-000960,-0.48900839920199995
ACH-000963,-0.469892220476
ACH-000968,-0.198188080268
ACH-000969,-0.301580466986
ACH-000973,-0.260261652557
ACH-000974,-0.32024020222
ACH-000975,-0.193600753957
ACH-000976,-0.40221963396300003
ACH-000978,-0.317769518048
ACH-000980,-0.34713806590199997
ACH-000984,-0.27831544514600004
ACH-000986,-0.426664998764
ACH-000988,-0.272212211881
ACH-000993,-0.17806730487599998
ACH-000994,-0.3679464207
ACH-000996,-0.37988679168000006
ACH-001001,-0.299393493039
ACH-001020,0.027345596345599996
ACH-001028,-0.518158218983
ACH-001031,-0.30851891726999997
ACH-001038,-0.10892874735500001
ACH-001048,-0.251670693587
ACH-001050,-0.235669948728
ACH-001053,-0.410746731849
ACH-001054,-0.0892618425175
ACH-001061,-0.23069210670499998
ACH-001067,-0.220677929648
ACH-001075,-0.329319445834
ACH-001096,-0.218813369861
ACH-001128,-0.47751481586800004
ACH-001134,-0.450211997915
ACH-001151,-0.204311195239
ACH-001163,-0.452662285462
ACH-001164,-0.290640687518
ACH-001173,-0.316124600704
ACH-001183,-0.22144020969300002
ACH-001184,-0.336137786856
ACH-001190,-0.305559832883
ACH-001192,-0.40039968248999996
ACH-001193,-0.329934589997
ACH-001196,-0.11853734666400001
ACH-001197,-0.227299800524
ACH-001205,-0.47001561051299995
ACH-001211,-0.380880068124
ACH-001212,-0.248294355547
ACH-001228,-0.29211538928
ACH-001232,-0.23317551805700001
ACH-001239,-0.07497270341260001
ACH-001274,-0.475200185524
ACH-001275,-0.136148959681
ACH-001277,-0.263274119646
ACH-001278,-0.174008479873
ACH-001280,-0.249724006294
ACH-001283,-0.329106532283
ACH-001289,-0.44358571448899997
ACH-001295,-0.305847347
ACH-001300,-0.141393604196
ACH-001301,-0.174873612738
ACH-001302,-0.553057282482
ACH-001303,-0.200357491504
ACH-001306,-0.33918853019699996
ACH-001318,-0.51805571896
ACH-001322,-0.23839715700999997
ACH-001328,-0.292258171301
ACH-001332,-0.425919782077
ACH-001333,-0.14152743165200002
ACH-001336,-0.44522845647500003
ACH-001340,-0.37785331639200004
ACH-001346,-0.329051464357
ACH-001353,-0.43756891023199995
ACH-001354,-0.203425816381
ACH-001367,0.164544318074
ACH-001368,-0.30211922022300003
ACH-001374,-0.0112162260035
ACH-001375,-0.39026805981
ACH-001377,-0.243804161792
ACH-001380,-0.307383650404
ACH-001391,-0.271832405242
ACH-001407,-0.19809822564500001
ACH-001408,-0.313742261817
ACH-001413,-0.165896071777
ACH-001430,-0.280307011806
ACH-001431,-0.327568030766
ACH-001450,-0.199841945537
ACH-001496,-0.176899283092
ACH-001500,-0.16031047472999999
ACH-001521,-0.0974919883436
ACH-001523,-0.34895961262900005
ACH-001532,-0.423051931282
ACH-001536,-0.546998005325
ACH-001550,-0.256907800117
ACH-001552,-0.257762912813
ACH-001554,-0.396048810572
ACH-001645,-0.0391272026119
ACH-001654,-0.529652916205
ACH-001715,-0.626264012341
ACH-001735,-0.135760266045
ACH-001736,-0.16182915793400002
ACH-001737,-0.546851210356
ACH-001740,-0.427723487126
ACH-001745,-0.564716506014
ACH-001750,-0.61003992574
ACH-001765,-0.346809853502
ACH-001956,-0.39199182467699994
ACH-001957,-0.391300370159
