,CLEC11A (6320)
ACH-000004,0.12361515795
ACH-000007,0.21416572498
ACH-000009,0.038948539615800006
ACH-000011,0.20558598546100001
ACH-000012,0.052758548207199996
ACH-000013,0.0199324302935
ACH-000014,0.189652270614
ACH-000015,-0.07984179448800001
ACH-000017,0.115739984997
ACH-000018,0.0382834851478
ACH-000019,0.0829027789759
ACH-000021,0.16685581911
ACH-000022,0.130420248982
ACH-000025,0.276551986031
ACH-000028,0.2472194007
ACH-000030,0.00710791957945
ACH-000035,0.0921851363225
ACH-000036,0.182374943336
ACH-000037,0.228336875621
ACH-000039,-0.0349886896536
ACH-000040,0.231674106395
ACH-000041,0.16286306730699998
ACH-000042,0.09710872319810002
ACH-000045,0.130035162167
ACH-000047,0.052471342883199996
ACH-000052,0.198229064531
ACH-000053,0.0547949785261
ACH-000054,0.18397082969999998
ACH-000055,0.11962233661499999
ACH-000060,0.12478649375
ACH-000067,0.07753558336889999
ACH-000070,0.12359696189899999
ACH-000075,-0.0181043293754
ACH-000078,0.222876260449
ACH-000082,0.178816089055
ACH-000085,0.051954276972500005
ACH-000086,0.116291433234
ACH-000087,-0.178010298137
ACH-000092,0.005740185730159999
ACH-000095,0.174118215574
ACH-000097,0.172914372798
ACH-000098,0.111588868166
ACH-000099,0.14118917443
ACH-000108,0.0625990281879
ACH-000113,0.302026665193
ACH-000115,-0.0658075617751
ACH-000116,0.30307615037700003
ACH-000118,0.21488136991
ACH-000120,0.384080449782
ACH-000123,0.07048305245339999
ACH-000127,0.10636891135500001
ACH-000128,0.172103237227
ACH-000132,0.275284390156
ACH-000133,0.135796140953
ACH-000137,0.16872440711599998
ACH-000138,0.159025207475
ACH-000142,0.242633183704
ACH-000143,-0.0082094103188
ACH-000146,-0.0622181785677
ACH-000148,0.025283827602400003
ACH-000150,0.102041740778
ACH-000152,0.189049988194
ACH-000153,0.125208754837
ACH-000159,0.0993762001173
ACH-000160,0.05778907833269999
ACH-000163,0.0663433802618
ACH-000167,-0.00918739312976
ACH-000168,0.289879257364
ACH-000169,0.0562913454641
ACH-000178,0.104189990001
ACH-000182,0.151062749828
ACH-000183,0.23251514073600002
ACH-000188,0.23603473157
ACH-000189,0.18584439913800002
ACH-000190,0.232586241352
ACH-000198,0.185581787517
ACH-000204,0.0836945635765
ACH-000206,0.22046636638300002
ACH-000207,-0.0236214847402
ACH-000211,0.0293632356238
ACH-000215,0.0979697634038
ACH-000221,-0.0605209978902
ACH-000222,0.19982118564800003
ACH-000223,0.138949832247
ACH-000226,0.172975426939
ACH-000227,0.126152597884
ACH-000228,0.0632615898345
ACH-000231,0.11872077808
ACH-000232,-0.009177754001629998
ACH-000233,0.217576756622
ACH-000234,0.263980417935
ACH-000235,0.0625424654369
ACH-000237,0.23924144691399998
ACH-000238,0.230558010518
ACH-000243,0.242513610553
ACH-000244,0.650424870993
ACH-000246,0.07988448504239999
ACH-000248,0.0345741208388
ACH-000250,0.147054190969
ACH-000251,0.037848781055199995
ACH-000253,0.117514026759
ACH-000255,-0.04604546459580001
ACH-000256,0.10653809188999999
ACH-000257,0.37490631869900004
ACH-000258,0.256302989867
ACH-000259,0.182021718906
ACH-000260,0.149487451948
ACH-000261,0.0856911477775
ACH-000262,0.0648128635507
ACH-000263,0.37303161269900004
ACH-000264,0.11588665149499999
ACH-000265,0.267197787596
ACH-000266,0.200024470462
ACH-000272,0.139644705011
ACH-000273,0.236108861269
ACH-000274,0.190119852183
ACH-000277,-0.0175734400567
ACH-000278,0.126398486753
ACH-000279,0.179741466295
ACH-000280,-0.0763507663117
ACH-000281,0.266330616211
ACH-000288,0.156157384844
ACH-000291,0.17415024282699998
ACH-000293,0.187659565051
ACH-000294,-0.0031855857724099996
ACH-000295,0.49907594194
ACH-000296,0.155270645672
ACH-000302,-0.025000121354099996
ACH-000304,-0.264288159457
ACH-000307,0.149814739477
ACH-000308,0.187135200608
ACH-000310,-0.0189799020911
ACH-000311,0.09795831551680001
ACH-000312,0.316453515009
ACH-000315,-0.14514654309299999
ACH-000316,0.321399520336
ACH-000317,0.216912157528
ACH-000318,0.015446167539899998
ACH-000319,0.162636883347
ACH-000320,0.302550558987
ACH-000322,0.21694388463000003
ACH-000323,0.0517170364872
ACH-000324,0.118925185597
ACH-000329,0.14432275235
ACH-000330,0.265137016741
ACH-000331,0.164154919619
ACH-000332,0.190761647368
ACH-000334,0.00424946174265
ACH-000335,0.0582464763856
ACH-000336,-0.039785037514
ACH-000337,0.06568542401039999
ACH-000339,0.137142146923
ACH-000341,0.033288512876300004
ACH-000348,0.0929965347338
ACH-000350,0.169164631076
ACH-000352,0.214002947326
ACH-000356,-0.0735630682412
ACH-000361,-0.0245102114165
ACH-000362,-0.036658162296
ACH-000363,0.10437909178600001
ACH-000364,0.184549456929
ACH-000365,0.0297182155566
ACH-000366,-0.054770429503
ACH-000368,0.294607207089
ACH-000374,0.221831954817
ACH-000375,-0.00427342232643
ACH-000376,0.250816812057
ACH-000381,0.13862006445699998
ACH-000383,0.019447524511400003
ACH-000387,0.198411855257
ACH-000389,0.034768655799
ACH-000390,-0.121796895356
ACH-000393,0.140523577521
ACH-000395,-0.119843440035
ACH-000397,-0.0154983083024
ACH-000401,-0.155348143046
