,BLOC1S1 (2647)
ACH-000004,-0.07146211306639999
ACH-000007,0.019620858998
ACH-000009,-0.004689129464800001
ACH-000011,0.202587408534
ACH-000012,0.196698658174
ACH-000013,0.0811975966594
ACH-000014,-0.009847726187280002
ACH-000015,-0.0511004517161
ACH-000017,-0.406049744551
ACH-000018,-0.111181667528
ACH-000019,0.206267531535
ACH-000021,0.0412056005029
ACH-000022,-0.0274269704767
ACH-000025,-0.0523270580975
ACH-000028,0.217657649612
ACH-000030,0.00617721410237
ACH-000035,0.167559466065
ACH-000036,-0.0994473216491
ACH-000037,0.22138344328200002
ACH-000039,0.129292345846
ACH-000040,0.304833731241
ACH-000041,-0.19150337313299998
ACH-000042,0.07978410026510001
ACH-000045,0.0325446364918
ACH-000047,0.167962861229
ACH-000052,-0.046164697291400006
ACH-000053,-0.021692785892099997
ACH-000054,-0.024711477569200002
ACH-000055,0.142727292496
ACH-000060,0.21272379209000003
ACH-000067,-0.16903120180999998
ACH-000070,0.107941434372
ACH-000075,-0.23003933993099998
ACH-000078,0.08906041852289999
ACH-000082,0.0667126178095
ACH-000085,0.0063005157146800005
ACH-000086,-0.0196924717132
ACH-000087,0.440721978679
ACH-000092,0.0687881141328
ACH-000095,0.0413991460021
ACH-000097,0.136307381929
ACH-000098,0.431240050243
ACH-000099,0.14933488235200001
ACH-000108,0.111573770814
ACH-000113,0.139055758839
ACH-000115,0.0679872452297
ACH-000116,0.178038252614
ACH-000118,0.11862501639499999
ACH-000120,0.330350629542
ACH-000123,-0.0137726165164
ACH-000127,0.050798281646999996
ACH-000128,-0.0865687337548
ACH-000132,0.11833637637
ACH-000133,0.0995328844493
ACH-000137,-0.16879073503699998
ACH-000138,-0.08491834811830001
ACH-000142,0.010843104514200001
ACH-000143,0.04852253497359999
ACH-000146,-0.186194692882
ACH-000148,-0.00698409107527
ACH-000150,0.0209181582631
ACH-000152,-0.00853019393388
ACH-000153,0.0541644524214
ACH-000159,0.0666423268681
ACH-000160,0.0461318999758
ACH-000163,0.104732358201
ACH-000167,-0.214061530043
ACH-000168,-0.155900961683
ACH-000169,-0.0500408043678
ACH-000178,-0.192483538041
ACH-000182,0.0562855851544
ACH-000183,-0.245729829671
ACH-000188,0.0601339417858
ACH-000189,0.0181522164368
ACH-000190,-0.104687286007
ACH-000198,0.09908019035710001
ACH-000204,-0.0353769347629
ACH-000206,0.10540723804600001
ACH-000207,-0.03514327148
ACH-000211,-0.0076304119793599995
ACH-000215,0.0927888704427
ACH-000221,0.126328647218
ACH-000222,-0.108220729414
ACH-000223,0.079076034068
ACH-000226,0.0617665562441
ACH-000227,0.31701163073000005
ACH-000228,-0.0650703801342
ACH-000231,0.07912763396360001
ACH-000232,0.0766433478276
ACH-000233,-0.0771378291412
ACH-000234,0.00151039027566
ACH-000235,-0.0808803492346
ACH-000237,0.00818170949528
ACH-000238,-0.20253662848499998
ACH-000243,-0.122941859634
ACH-000244,0.192613199763
ACH-000246,0.25789872871999997
ACH-000248,-0.0964025809845
ACH-000250,0.08937470053400001
ACH-000251,-0.173070906597
ACH-000253,0.0428224116517
ACH-000255,0.0739051492467
ACH-000256,0.17380670706700002
ACH-000257,-0.117935626777
ACH-000258,0.286961082835
ACH-000259,0.07993563334039999
ACH-000260,0.0703365119072
ACH-000261,-0.0507703175588
ACH-000262,0.023770867020200002
ACH-000263,0.045394758883699995
ACH-000264,0.039953167848900004
ACH-000265,0.177912164978
ACH-000266,0.0637194628511
ACH-000272,-0.0532733587426
ACH-000273,-0.136715970981
ACH-000274,0.108238925974
ACH-000277,-0.0571585958967
ACH-000278,-0.026307577850099996
ACH-000279,0.0141985893757
ACH-000280,0.203658434152
ACH-000281,0.07639217458139999
ACH-000288,0.039149074868999996
ACH-000291,0.0628187743074
ACH-000293,0.12895465329199998
ACH-000294,-0.44386802648900003
ACH-000295,-0.18451337639899998
ACH-000296,-0.031655013379
ACH-000302,0.11797052949999999
ACH-000304,-0.044639318852
ACH-000307,-0.04365917370109999
ACH-000308,0.0762707170025
ACH-000310,0.256065193124
ACH-000311,0.023207088566900003
ACH-000312,0.0705886722728
ACH-000315,-0.093842869393
ACH-000316,0.364453417685
ACH-000317,0.47342253234
ACH-000318,0.0141793614842
ACH-000319,-0.116461552032
ACH-000320,0.0325582967564
ACH-000322,0.135729790729
ACH-000323,0.0251186799046
ACH-000324,0.00834544282551
ACH-000329,-0.0582932405864
ACH-000330,0.22513027206
ACH-000331,0.0693316706042
ACH-000332,0.148980850857
ACH-000334,-0.0150194046479
ACH-000335,-0.241420221454
ACH-000336,0.198979018343
ACH-000337,0.07275152339980001
ACH-000339,0.126919658119
ACH-000341,0.21513040416499998
ACH-000348,0.0932700465941
ACH-000350,0.100872080428
ACH-000352,0.039849687620099994
ACH-000356,0.08187789953539999
ACH-000361,0.057260470517
ACH-000362,0.0672137029053
ACH-000363,0.123279196837
ACH-000364,-0.123710963028
ACH-000365,-0.191191218929
ACH-000366,-0.157243717253
ACH-000368,0.125151459174
ACH-000374,-0.0564310719975
ACH-000375,0.0975222228926
ACH-000376,0.179743260184
ACH-000381,0.302882298096
ACH-000383,-0.0175324727075
ACH-000387,0.0353013740562
ACH-000389,0.064243054988
ACH-000390,0.027113572680599995
ACH-000393,0.0765749384407
ACH-000395,-0.0707983551197
ACH-000397,0.0249367017634
ACH-000401,-0.07816235827380001
ACH-000402,-0.346433841937
ACH-000403,-0.0523466966869
ACH-000404,-0.061920349290199996
ACH-000406,-0.020140279248500002
ACH-000407,-0.12094761539599999
ACH-000408,-0.0461759304022
ACH-000410,-0.0228639152042
ACH-000411,0.132529510052
ACH-000414,-0.07247022905639999
ACH-000415,0.027582271261299997
ACH-000416,-0.122992711773
ACH-000420,0.08591522826400001
ACH-000421,0.0898339974918
ACH-000424,0.25570394909899996
ACH-000425,0.23086905065299998
ACH-000426,0.014163220467600001
ACH-000427,0.10172099624700001
ACH-000433,0.0340594176447
ACH-000436,-0.119225414428
ACH-000444,-0.0170185493469
ACH-000445,-0.18500057213799997
ACH-000448,-0.020896289910099997
ACH-000450,-0.259122087961
ACH-000452,0.095047960624
ACH-000454,0.0342601456019
ACH-000458,0.108510550374
ACH-000459,0.0777841925269
ACH-000460,-0.136233149952
ACH-000461,0.22382997444699998
ACH-000463,0.021212579308799998
ACH-000464,-0.081424610555
ACH-000466,0.110580922611
ACH-000467,0.0321925583409
ACH-000468,-0.0539114383707
ACH-000469,0.17435678278299999
ACH-000470,-0.198187169575
ACH-000471,-0.043065238942999996
ACH-000472,-0.0652944259405
ACH-000473,0.163553292871
ACH-000475,0.046879263525400006
ACH-000476,-0.011063278186899998
ACH-000477,-0.239413354712
ACH-000480,0.171256574143
ACH-000481,0.0358034853328
ACH-000483,0.0550140390721
ACH-000484,-0.0271394409613
ACH-000485,0.035989579103699994
ACH-000486,0.00742109637481
ACH-000487,0.219525255123
ACH-000488,0.195880946285
ACH-000490,0.07475558438060001
ACH-000491,-0.0260906629789
