,RHOU (58480)
ACH-000004,-0.125615211168
ACH-000007,-0.351831950663
ACH-000009,-0.215921208728
ACH-000011,-0.04772145906880001
ACH-000012,0.115456470095
ACH-000013,-0.0283222763513
ACH-000014,0.122511562016
ACH-000015,0.031607705384800004
ACH-000017,0.11129410890000001
ACH-000018,-0.034592502192199996
ACH-000019,0.36642673316200003
ACH-000021,-0.053937350669300006
ACH-000022,-0.245585884212
ACH-000025,-0.022588595180700003
ACH-000028,0.07777072601089999
ACH-000030,0.0602321366286
ACH-000035,-0.14863000813899999
ACH-000036,0.0681109380441
ACH-000037,-0.08335039186760002
ACH-000039,0.166239253931
ACH-000040,-0.0854342685215
ACH-000041,-0.40269035181999996
ACH-000042,-0.142358369337
ACH-000045,-0.0725543135356
ACH-000047,-0.0244209918328
ACH-000052,-0.0770885479933
ACH-000053,-0.008528954259010001
ACH-000054,0.131986683307
ACH-000055,0.21047574712900002
ACH-000060,-0.059878294983099996
ACH-000067,0.179173328308
ACH-000070,-0.242850798581
ACH-000075,0.11461474127999999
ACH-000078,-0.31430048740100003
ACH-000082,-0.0513564157202
ACH-000085,-0.252134653479
ACH-000086,0.249998449921
ACH-000087,0.12185309129
ACH-000092,0.00513506976879
ACH-000095,-0.250450342268
ACH-000097,-0.021189603918
ACH-000098,-0.0704595117999
ACH-000099,-0.322501109377
ACH-000108,-0.10771604281700001
ACH-000113,-0.130911725906
ACH-000115,-0.0679435458465
ACH-000116,-0.0007053209475910002
ACH-000118,0.0487764198805
ACH-000120,-0.128236682502
ACH-000123,0.0312165756429
ACH-000127,0.0031276109108799998
ACH-000128,0.0985708079552
ACH-000132,-0.171905583807
ACH-000133,0.0825327098818
ACH-000137,0.0187825820446
ACH-000138,-0.041035904336000004
ACH-000142,-0.275712195138
ACH-000143,0.00477928798058
ACH-000146,-0.0558314282974
ACH-000148,-0.023272981504099996
ACH-000150,0.048696383166500004
ACH-000152,-0.0992170884791
ACH-000153,-0.00171760260004
ACH-000159,0.037296677823
ACH-000160,0.258627945839
ACH-000163,0.18522697000799998
ACH-000167,0.35972070436399994
ACH-000168,-0.0781989797244
ACH-000169,0.14215200605999997
ACH-000178,-0.0705173160699
ACH-000182,0.140232179867
ACH-000183,-0.018140996822200002
ACH-000188,-0.10924986940400001
ACH-000189,0.100755225188
ACH-000190,0.134552222542
ACH-000198,0.013294667889100002
ACH-000204,-0.027746597525299996
ACH-000206,-0.0636538522576
ACH-000207,0.04590188986530001
ACH-000211,-0.10247676294500001
ACH-000215,-0.0796828931368
ACH-000221,0.152828342122
ACH-000222,0.06935560971030001
ACH-000223,-0.0558824130669
ACH-000226,-0.247380246375
ACH-000227,0.054863749547
ACH-000228,-0.0868631329045
ACH-000231,0.0230847916622
ACH-000232,0.0779355205487
ACH-000233,-0.0691068977247
ACH-000234,-0.21057715540999997
ACH-000235,-0.051618927513499994
ACH-000237,-0.157323793381
ACH-000238,-0.277519708065
ACH-000243,-0.06949671624630001
ACH-000244,0.137643783411
ACH-000246,-0.0659059117032
ACH-000248,0.0713246103034
ACH-000250,-0.07457463460460001
ACH-000251,0.013209350824500001
ACH-000253,0.0185711520369
ACH-000255,0.0154655041429
ACH-000256,-0.148673913819
ACH-000257,-0.020146420986599998
ACH-000258,-0.176006213703
ACH-000259,0.00403123121383
ACH-000260,-0.149010861875
ACH-000261,-0.063104022328
ACH-000262,0.043780576489500005
ACH-000263,-0.030700561732099996
ACH-000264,-0.15539357690400002
ACH-000265,-0.0261181257706
ACH-000266,-0.09699696026889998
ACH-000272,-0.17005938833
ACH-000273,0.136806713684
ACH-000274,-0.103999595173
ACH-000277,-0.128475705088
ACH-000278,0.0417756208269
ACH-000279,0.05030970181009999
ACH-000280,0.00822100988556
ACH-000281,-0.332339080708
ACH-000288,-0.0266375379904
ACH-000291,0.144141674255
ACH-000293,-0.131051911216
ACH-000294,0.0697012664145
ACH-000295,0.0672817399595
ACH-000296,-0.0680477959933
ACH-000302,-0.008405081886850001
ACH-000304,0.16775029933900001
ACH-000307,0.0184194670672
ACH-000308,0.0410132749307
ACH-000310,-0.545766698321
ACH-000311,-0.29991092648400003
ACH-000312,-0.203391287764
ACH-000315,0.275462161477
ACH-000316,-0.380938340323
ACH-000317,-0.26841941482799997
ACH-000318,-0.269833220496
ACH-000319,0.204700333672
ACH-000320,0.0186486969962
ACH-000322,0.0151644644544
ACH-000323,0.057999112813400006
ACH-000324,-0.120761038543
ACH-000329,-0.0615511525681
ACH-000330,-0.0376638730538
ACH-000331,-0.0242494545081
ACH-000332,-0.11627336577500001
ACH-000334,0.054269853043800005
ACH-000335,-0.043136808456899996
ACH-000336,-0.154647272005
ACH-000337,-0.12026022161399999
ACH-000339,-0.161839595575
ACH-000341,-0.021093236124
ACH-000348,0.12675946672
ACH-000350,0.241445884597
ACH-000352,0.0244647132816
ACH-000356,0.195948641639
ACH-000361,0.045429820715
ACH-000362,-0.145612497331
ACH-000363,-0.0825235001665
ACH-000364,0.107396955694
ACH-000365,0.189923662517
ACH-000366,-0.00792506258787
ACH-000368,0.0141850427828
ACH-000374,0.033588553729
ACH-000375,-0.0940754555676
ACH-000376,0.0754968252898
ACH-000381,-0.0886081986393
ACH-000383,0.0439679971271
ACH-000387,-0.128424420251
ACH-000389,0.0840069053088
ACH-000390,-0.084313128451
ACH-000393,-0.100157346908
ACH-000395,0.0061663188940400005
ACH-000397,0.00457390039264
ACH-000401,-0.294758104535
ACH-000402,-0.16324269452
ACH-000403,-0.130943467752
ACH-000404,0.617020805377
ACH-000406,-0.09866960457219999
ACH-000407,0.061564616513400006
ACH-000408,-0.165534658939
ACH-000410,0.0283848902578
ACH-000411,-0.0028883240788200003
ACH-000414,-0.024393759298
ACH-000415,0.0398779718221
ACH-000416,-0.055846264158199994
ACH-000420,0.00610826793509
ACH-000421,0.0177814358152
ACH-000424,-0.123375598849
ACH-000425,-0.0334469693139
ACH-000426,0.35897764346199995
ACH-000427,-0.051646007029999996
ACH-000433,0.222910513005
ACH-000436,0.00982271741476
ACH-000444,-0.12902205578
ACH-000445,-0.148825229922
ACH-000448,-0.108085810854
ACH-000450,-0.20306863101300002
ACH-000452,-0.101259374496
ACH-000454,-0.17823645107799999
ACH-000458,-0.0607140525452
ACH-000459,-0.10400876386399999
ACH-000460,-0.0532795409087
ACH-000461,0.12861044632500002
