,ACOT4 (122970)
ACH-000004,-0.195699426074
ACH-000007,-0.055419537663699996
ACH-000009,-0.38868586159999996
ACH-000011,-0.294084405725
ACH-000012,-0.148735752217
ACH-000013,-0.43370791676700005
ACH-000014,-0.252503800256
ACH-000015,-0.37078871060199997
ACH-000017,-0.173766437514
ACH-000018,-0.511140992769
ACH-000019,-0.47646914225599996
ACH-000021,-0.057064064033399996
ACH-000022,-0.280010447022
ACH-000025,-0.117949548568
ACH-000028,-0.28580013363
ACH-000030,-0.201471262081
ACH-000035,-0.104062339758
ACH-000036,-0.266645471418
ACH-000037,-0.00139779338265
ACH-000039,-0.259613901576
ACH-000040,-0.466384829897
ACH-000041,-0.230744729861
ACH-000042,-0.05726700378
ACH-000045,-0.181593498558
ACH-000047,-0.264752625166
ACH-000052,-0.449603541417
ACH-000053,-0.324344772525
ACH-000054,-0.320833595977
ACH-000055,-0.04500352698
ACH-000060,-0.336740379072
ACH-000067,-0.437519837288
ACH-000070,-0.290193077084
ACH-000075,-0.645083213489
ACH-000078,-0.23723148326
ACH-000082,-0.273582493026
ACH-000085,0.00345609010733
ACH-000086,-0.436682536367
ACH-000087,-0.169429897273
ACH-000092,-0.348308353318
ACH-000095,-0.427378119109
ACH-000097,-0.11618937558
ACH-000098,-0.329895511036
ACH-000099,-0.177176805482
ACH-000108,-0.170913012822
ACH-000113,-0.15925123242699998
ACH-000115,-0.493273346283
ACH-000116,-0.277538683089
ACH-000118,-0.13001411279300001
ACH-000120,-0.118265084324
ACH-000123,-0.310221876042
ACH-000127,-0.15719482017
ACH-000128,-0.0654019471883
ACH-000132,-0.08492357062139999
ACH-000133,-0.274011564843
ACH-000137,-0.292612098178
ACH-000138,-0.17027044391399998
ACH-000142,-0.23019333880600001
ACH-000143,-0.13440611327500002
ACH-000146,-0.336802784367
ACH-000148,-0.182927363493
ACH-000150,-0.19739761549100002
ACH-000152,-0.409598324084
ACH-000153,0.190530950483
ACH-000159,-0.09578639762539999
ACH-000160,-0.35665732059
ACH-000163,-0.249659568151
ACH-000167,0.0977363525024
ACH-000168,-0.149510826658
ACH-000169,-0.256030941261
ACH-000178,-0.272156672999
ACH-000182,-0.357381103187
ACH-000183,-0.283138508917
ACH-000188,-0.164177386897
ACH-000189,-0.17919141643800002
ACH-000190,-0.26965430339499996
ACH-000198,-0.238681632566
ACH-000204,-0.601093238595
ACH-000206,-0.160889582315
ACH-000207,-0.49848322844899995
ACH-000211,-0.191573607536
ACH-000215,-0.12448524645199999
ACH-000221,-0.14185311613600002
ACH-000222,-0.11117693724500001
ACH-000223,-0.24872884969700002
ACH-000226,-0.37433531981299994
ACH-000227,-0.160783936137
ACH-000228,-0.234804974102
ACH-000231,-0.124811182223
ACH-000232,-0.430033710796
ACH-000233,-0.350876886797
