,BOK (666)
ACH-000204,-0.39902340011200005
ACH-000206,0.10746022851800001
ACH-000207,-0.112318853617
ACH-000211,0.054095579318699995
ACH-000215,-0.0744681397382
ACH-000221,-0.288825814172
ACH-000222,0.25502398897399997
ACH-000223,-0.043145445736300005
ACH-000226,-0.120049173955
ACH-000227,-0.0381145718666
ACH-000228,0.0247029016671
ACH-000231,-0.0718016496517
ACH-000232,-0.0128124328901
ACH-000233,0.0268727320169
ACH-000234,-0.0843240713559
ACH-000235,-0.09115116080769999
ACH-000237,-0.23762986953600002
ACH-000238,0.07422479338669999
ACH-000243,0.218985240308
ACH-000244,-0.00440216362946
ACH-000246,0.007617991149729999
ACH-000248,-0.12444480060100001
ACH-000250,-0.0806218650935
ACH-000251,-0.00390334379243
ACH-000253,-0.219625457887
ACH-000255,0.00019304133901599998
ACH-000256,-0.07239369410180001
ACH-000257,-0.38893828376999995
ACH-000258,0.044733052377199996
ACH-000259,-0.05878542211519999
ACH-000260,-0.008893999318850002
ACH-000261,-0.0877479012019
ACH-000262,-0.115823327346
ACH-000263,0.0471049954491
ACH-000264,-0.0036061707207600004
ACH-000265,0.074221913527
ACH-000266,-0.0529696019953
ACH-000272,-0.07587053000419999
ACH-000273,-0.116508313282
ACH-000274,-0.10352324043700001
ACH-000277,-0.13782923882
ACH-000278,-0.017601947235099998
ACH-000279,-0.140631604737
ACH-000280,-0.136347525191
ACH-000281,0.17249918930799998
ACH-000288,-0.0883992770631
ACH-000291,-0.215640342603
ACH-000293,-0.11954140069000001
ACH-000294,0.06773855235949999
ACH-000295,-0.294989889983
ACH-000296,0.182430620363
ACH-000302,-0.0734004842063
ACH-000304,-0.0826947218134
ACH-000307,-0.0285520215094
ACH-000308,-0.17853997550099998
ACH-000310,-0.171594461528
ACH-000311,0.167139893561
ACH-000312,0.08393039163839999
ACH-000315,-0.270511508139
ACH-000316,-0.27195362447099997
ACH-000317,-0.208476748273
ACH-000318,-0.01342597927
ACH-000319,-0.07854840537310001
ACH-000320,0.281158457701
ACH-000322,-0.00484476787651
ACH-000323,-0.0665077429032
ACH-000324,-0.0524719514186
ACH-000329,-0.199112152696
ACH-000330,0.011308181202
ACH-000331,0.08085420221049999
ACH-000332,-0.0701575863698
ACH-000334,-0.1378429
ACH-000335,0.0375586891144
ACH-000336,-0.0882718269211
ACH-000337,-0.352380535657
ACH-000339,-0.08707160964810001
ACH-000341,-0.175532856451
ACH-000348,-0.34812688453400004
ACH-000350,0.00755699188081
ACH-000352,0.0720362950192
ACH-000356,0.006106115758689999
ACH-000361,-0.22518644776799998
ACH-000362,-0.092126984023
ACH-000363,-0.0471987934826
ACH-000364,-0.024448661779
ACH-000365,-0.10345728175300001
ACH-000366,-0.219216342486
ACH-000368,0.0746034391149
ACH-000374,-0.0511062919487
ACH-000375,0.0993678257985
ACH-000376,-0.011824142828600002
ACH-000381,-0.00473959952425
ACH-000383,-0.0995726622543
ACH-000387,0.028004110606
ACH-000389,0.0784257095965
ACH-000390,-0.125540194823
ACH-000393,0.0646483641249
ACH-000395,-0.036595322452699995
ACH-000397,-0.00210265928211
ACH-000401,-0.0108271047263
ACH-000402,0.0012344101415599999
ACH-000403,-0.0995676930751
ACH-000404,-0.394446267618
ACH-000406,-0.0847348049838
ACH-000407,-0.129328213557
ACH-000408,-0.052691993411
ACH-000410,-0.0607765873317
ACH-000411,-0.0937999339918
ACH-000414,0.14192010791200002
ACH-000415,0.0979911265865
ACH-000416,-0.159532763387
ACH-000420,-0.12049528384199999
ACH-000421,-0.0142502329434
ACH-000424,-0.040778129495
ACH-000425,-0.138583687126
ACH-000426,-0.19168695340300002
ACH-000427,-0.278111129608
ACH-000433,0.00761288913436
ACH-000436,0.08841829697360001
ACH-000444,-0.279049413333
ACH-000445,-0.115354879571
ACH-000448,0.008749645398350001
ACH-000450,-0.0498635986094
ACH-000452,-0.115990523451
ACH-000454,-0.119813031921
ACH-000458,-0.065567983889
ACH-000459,-0.00805838439352
ACH-000460,-0.0624691830559
ACH-000461,-0.14770858727299999
ACH-000463,-0.039446745498699996
ACH-000464,-0.188487498648
ACH-000466,-0.0776656768877
ACH-000467,-0.043208146826499996
ACH-000468,0.0523323469883
ACH-000469,-0.00117898929021
ACH-000470,0.0229065988645
ACH-000471,-0.0792827558853
ACH-000472,-0.0786269703918
ACH-000473,-0.0444397706609
ACH-000475,-0.006532306425609999
ACH-000476,0.0376901400506
ACH-000477,-0.0514539822558
ACH-000480,0.18046442424800002
ACH-000481,-0.0158031799681
ACH-000483,-0.0751658575
ACH-000484,-0.190607423201
ACH-000485,-0.0271549615209
ACH-000486,-0.0308093994188
ACH-000487,-0.10539854719399999
ACH-000488,-0.0106912392741
ACH-000490,0.0462405695089
ACH-000491,0.021077830536000004
ACH-000495,-0.306053048234
ACH-000496,-0.164266842173
ACH-000499,0.0853445930566
ACH-000500,-0.00776308481318
ACH-000502,0.027576519651
ACH-000503,-0.253807951446
ACH-000505,-0.00681364627723
ACH-000507,-0.0733765537335
ACH-000510,-0.023578822049099998
ACH-000511,-0.07949125847560001
ACH-000512,-0.333898181539
ACH-000516,-0.148035764002
ACH-000517,-0.143507453728
ACH-000518,-0.06934907394260001
ACH-000520,-0.0888626773049
ACH-000521,0.0578501808878
ACH-000522,0.044688329457800005
ACH-000524,-0.08005287029330001
ACH-000527,-0.041126877891599994
ACH-000528,0.0334538393802
ACH-000537,-0.111714428863
ACH-000541,-0.277119688145
ACH-000542,0.0678502444956
ACH-000544,0.0748742946214
ACH-000545,-0.0833811699296
ACH-000547,0.156996273637
ACH-000548,-0.0721693838248
ACH-000549,0.053635934289300004
ACH-000550,-0.044760547967600005
ACH-000552,-0.23699351525600001
ACH-000556,-0.0661907284282
ACH-000557,0.031183111450499998
ACH-000570,0.055622803820000004
ACH-000571,-0.0828648581299
ACH-000573,0.0340346877369
ACH-000576,-0.0509451884062
ACH-000580,-0.0839154045405
ACH-000584,-0.18220712667599998
ACH-000585,-0.0121856951504
ACH-000588,-0.11718037613099999
ACH-000589,-0.0492228417126
ACH-000591,-0.246358357385
ACH-000593,-0.00969377865532
ACH-000600,-0.0239338002543
ACH-000601,-0.0138556128637
ACH-000604,0.0410344305717
ACH-000605,0.101106873371
ACH-000606,-0.047405833167000005
ACH-000608,-0.162015993588
ACH-000614,-0.19624480534299998
ACH-000616,-0.144223526818
ACH-000618,0.04700720307680001
ACH-000619,-0.05748194042830001
ACH-000620,-0.06458854130250001
ACH-000621,-0.06862569477040001
ACH-000622,-0.27574402052700003
ACH-000623,-0.22263427508699998
ACH-000624,-0.119734117389
ACH-000627,-0.17793046616799998
ACH-000630,-0.0416861795074
ACH-000632,-0.191441919835
ACH-000633,-0.12600564168
ACH-000637,-0.058377211853199995
ACH-000638,0.217134056346
ACH-000646,0.0914859784535
ACH-000647,-0.00459459847572
ACH-000648,-0.17388050554900003
ACH-000649,-0.12251437695
ACH-000651,-0.00196455866332
ACH-000652,-0.00804373212283
ACH-000653,-0.208921087971
ACH-000657,-0.0797333178775
ACH-000658,0.08316737940989999
ACH-000661,0.0682418717095
ACH-000662,0.21066223149099997
ACH-000663,-0.0670271209309
ACH-000665,-0.11785088945800001
ACH-000671,-0.0469867793315
ACH-000673,-0.08318623644260001
ACH-000676,0.0452512353191
ACH-000677,-0.08981311326189999
ACH-000681,0.145768129931
ACH-000682,-0.022223722798700003
ACH-000683,-0.144864657997
ACH-000684,-0.011657825473
ACH-000688,-0.0576015908251
ACH-000693,-0.00628576284293
ACH-000694,0.0008092110591100001
ACH-000695,-0.11843009882000001
ACH-000696,0.057823623483800005
ACH-000697,0.160210749604
ACH-000699,-0.0300249193791
ACH-000701,-0.18403365697500002
ACH-000706,-0.0828051403752
ACH-000711,0.0216392472704
ACH-000713,-0.062104253023300006
ACH-000714,-0.23421406290600003
ACH-000718,-0.0372495229285
ACH-000720,-0.08742069775189999
ACH-000721,-0.08760747576570001
ACH-000724,0.111887299618
ACH-000725,-0.0542119440542
ACH-000732,-0.181300490149
ACH-000734,-0.144170533214
ACH-000735,-0.042732116630400004
ACH-000736,-0.01625733376
ACH-000738,-0.0668070867481
ACH-000746,-0.141248201655
ACH-000747,0.0608486909662
ACH-000748,-0.156574156388
ACH-000753,-0.133958058574
ACH-000756,-0.334549201884
ACH-000757,0.0643946815865
ACH-000758,-0.162649514935
ACH-000760,-0.073411220445
ACH-000763,-0.041156728059900005
ACH-000764,-0.0037868528354799997
ACH-000765,-0.334314895045
ACH-000766,-0.056398546106900004
ACH-000767,-0.14569389976299998
ACH-000768,0.0556449726311
ACH-000769,0.225746429488
ACH-000770,-0.053517412664
ACH-000771,-0.026123537816599998
ACH-000773,-0.0332398012558
ACH-000776,-0.06486378762799999
ACH-000777,-0.19393427954700002
ACH-000778,0.129540870133
ACH-000781,0.004825781842640001
ACH-000782,-0.176716966444
ACH-000783,-0.22705136302200002
ACH-000784,-0.027377749315999997
ACH-000785,0.111888290515
ACH-000787,-0.13383543674599999
ACH-000788,-0.0479772225811
ACH-000791,0.159597631681
ACH-000792,0.0816599508649
ACH-000794,-0.021272805749300003
ACH-000796,0.0167570964274
ACH-000799,0.0270055753999
ACH-000800,-0.275087883206
ACH-000802,-0.0335670097479
ACH-000804,0.0172139754963
ACH-000805,-0.13132848486999998
ACH-000809,0.06268598894859999
ACH-000810,-0.109695641057
ACH-000811,-0.047447579537500006
ACH-000817,-0.272380486862
ACH-000819,-0.0787065062246
ACH-000820,-0.168532637448
ACH-000821,-0.0244044724381
ACH-000822,0.023627028001700003
ACH-000823,-0.040127353327500004
ACH-000824,-0.0684209391471
ACH-000827,0.031303579824200005
ACH-000829,-0.05096104383669999
ACH-000831,0.04093242916
ACH-000832,0.0727109572661
ACH-000833,-0.235829361267
ACH-000834,-0.051914969400000004
ACH-000835,-0.0283511753548
ACH-000836,-0.158646387298
ACH-000837,-0.007108753574100001
ACH-000838,-0.144304149274
ACH-000839,-0.436562094662
ACH-000840,-0.152856447941
ACH-000841,0.25897811782499996
ACH-000843,-0.11484979714000002
ACH-000846,-0.122795666959
ACH-000847,0.12286920992599999
ACH-000848,0.143767021823
ACH-000849,-0.106289707915
ACH-000851,0.10833445187999999
ACH-000855,0.11024929544399999
ACH-000856,0.0889282142701
ACH-000858,0.0380528299078
ACH-000859,-0.19236685136300002
ACH-000861,0.05957400658340001
ACH-000862,-0.113218814887
ACH-000865,-0.0453880947909
ACH-000866,0.006040038584669999
ACH-000867,-0.277206990185
ACH-000869,-0.0534562556995
ACH-000872,0.023415272365
ACH-000873,0.09489421387319999
ACH-000876,0.0695924023913
ACH-000878,-0.0836387260823
ACH-000880,-0.13409093235300001
ACH-000881,-0.180967330357
ACH-000882,-0.262397348352
ACH-000884,-0.128722021821
ACH-000885,0.0656061006987
ACH-000887,0.0255238103884
ACH-000888,-0.14279859729900002
ACH-000889,-0.039171345928
ACH-000890,-0.188519268479
ACH-000896,0.0754936302547
ACH-000898,-0.193549660329
ACH-000900,0.120632710014
ACH-000901,0.0331252555155
ACH-000905,-0.00202533902236
ACH-000906,-0.0696068209378
ACH-000907,-0.090723805307
ACH-000910,0.042825055722900005
ACH-000911,0.07695548767789999
ACH-000912,-0.0418493198729
ACH-000913,-0.357412994252
ACH-000915,-0.04779691370619999
ACH-000916,-0.43904558376999997
ACH-000917,-0.212507014768
ACH-000921,-0.04860040609519999
ACH-000924,-0.238606002305
ACH-000926,-0.109440586081
ACH-000928,-0.0554330982379
ACH-000929,-0.21110149065699998
ACH-000932,0.010912451653200001
ACH-000935,-0.060016340292100005
ACH-000936,0.058158432696900006
ACH-000937,-0.35699221976499995
ACH-000938,-0.385384855929
ACH-000939,0.08943508161910001
ACH-000941,0.08353242606639999
ACH-000943,0.032131750937200006
ACH-000946,0.0422323374289
ACH-000947,0.0347738550368
ACH-000948,0.011728649178
ACH-000950,0.12130262087999999
ACH-000953,-0.43339143685099996
ACH-000957,-0.203349142439
ACH-000958,0.0220588194152
ACH-000960,-0.172638843912
ACH-000963,0.187008968059
ACH-000968,0.10945506520300001
ACH-000969,0.011811282195899999
ACH-000973,-0.102933180523
ACH-000974,-0.09149600305029999
ACH-000975,-0.0588750289769
ACH-000976,-0.13709594388000002
ACH-000978,-0.684111765281
ACH-000980,-0.0749495989865
ACH-000984,0.0184024096912
ACH-000986,-0.0837785644385
ACH-000988,0.0740984373332
ACH-000993,-0.0411050040933
ACH-000994,-0.207438647658
ACH-000996,0.152628401945
ACH-001001,-0.0889455376911
ACH-001020,-0.106395903855
ACH-001028,-0.08204422678180001
ACH-001031,-0.147905219364
ACH-001038,-0.18402975196899998
ACH-001048,-0.103615794999
ACH-001050,-0.189689031567
ACH-001053,0.0169040785522
ACH-001054,0.0059828042604099995
ACH-001061,-0.08166941835630001
ACH-001067,0.0737284556019
ACH-001075,-0.07346916466419999
ACH-001096,-0.05740274174980001
ACH-001128,0.295956749661
ACH-001134,-0.033206063166400006
ACH-001151,-0.107619616015
ACH-001163,-0.18126442719799998
ACH-001164,-0.177312301059
ACH-001173,0.048717466203899995
ACH-001183,-0.013884761081299999
ACH-001184,-0.14132241576500001
ACH-001190,-0.0227477722986
ACH-001192,0.0296178606243
ACH-001193,-0.0453957802869
ACH-001196,-0.11660441585
ACH-001197,-0.23281614789400001
ACH-001205,0.11143099523700001
ACH-001211,0.0280633946958
ACH-001212,-0.339312660097
ACH-001228,-0.0700811719434
ACH-001232,-0.19489457913199998
ACH-001239,-0.17610338386799998
ACH-001274,-0.29670278715799997
ACH-001275,-0.00455535769143
ACH-001277,0.10314901002900001
ACH-001278,0.133920951738
ACH-001280,-0.119558609796
ACH-001283,-0.0491232659667
ACH-001289,-0.175329242246
ACH-001295,-0.056090497258299996
ACH-001300,-0.149447699927
ACH-001301,-0.0351148436821
ACH-001302,-0.324178164012
ACH-001303,-0.249969706152
ACH-001306,-0.242498982262
ACH-001318,0.207892304482
ACH-001322,-0.326798036891
ACH-001328,-0.132586890053
ACH-001332,0.0451370913628
ACH-001333,0.337863263169
ACH-001336,-0.157793781977
ACH-001340,-0.06774012488749999
ACH-001346,0.010068941581
ACH-001353,-0.17266440439
ACH-001354,-0.013818067489200002
ACH-001367,-0.149744927939
ACH-001368,-0.0775992279859
ACH-001374,-0.222897695848
ACH-001375,0.0440210013875
ACH-001377,-0.06469912155669999
ACH-001380,-0.0564540500241
ACH-001391,-0.158016401677
ACH-001407,0.040986487667699995
ACH-001408,0.167022635552
ACH-001413,-0.0201995979907
ACH-001430,-0.26999684493799997
ACH-001431,-0.23397677214
ACH-001450,-0.41701191824699996
ACH-001496,-0.27095160031
ACH-001500,0.0508790186583
ACH-001521,0.104873201174
ACH-001523,-0.296414363418
ACH-001532,-0.0795687331029
ACH-001536,-0.0965169093135
ACH-001550,-0.0363795736341
ACH-001552,0.008145540674640002
ACH-001554,7.41547687904e-05
ACH-001645,-0.134550296249
ACH-001654,-0.18257440223000002
ACH-001715,-0.0599720831073
ACH-001735,-0.13383902326
ACH-001736,-0.304993488242
ACH-001737,-0.010932573966999998
ACH-001740,0.00724232088171
ACH-001745,0.058524071819199996
ACH-001750,-0.143624714519
ACH-001765,-0.0672503311804
ACH-001956,-0.08861127041380001
ACH-001957,-0.075172115483
