,GXYLT2 (727936)
ACH-000004,-0.0163279948761
ACH-000007,-0.20601897004500003
ACH-000009,0.0336266127872
ACH-000011,0.036780572543900006
ACH-000012,-0.115418778089
ACH-000013,0.0318594241764
ACH-000014,-0.18385699826699997
ACH-000015,-0.045086426929500004
ACH-000017,-0.0510949931095
ACH-000018,-0.0782159997495
ACH-000019,-0.129303289901
ACH-000021,-0.026368187710700004
ACH-000022,0.0650160290864
ACH-000025,-0.144679073934
ACH-000028,-0.00908454852435
ACH-000030,-0.013029574396799998
ACH-000035,-0.12206161706700001
ACH-000036,-0.07503429889560001
ACH-000037,0.024630190512099998
ACH-000039,-0.0203748336372
ACH-000040,0.0670334745731
ACH-000041,-0.23018141534800002
ACH-000042,-0.13112908778899998
ACH-000045,-0.0860680523514
ACH-000047,-0.00779936810424
ACH-000052,0.2365007939
ACH-000053,-0.0375600342349
ACH-000054,0.0225409846703
ACH-000055,0.07436236206010001
ACH-000060,-0.09065451161139998
ACH-000067,-0.18263587226199998
ACH-000070,0.0759766670746
ACH-000075,0.007318584243169999
ACH-000078,-0.0634776849691
ACH-000082,-0.051491457193300005
ACH-000085,0.00509745584032
ACH-000086,0.0932932762104
ACH-000087,-0.0026701653629699995
ACH-000092,0.08476504234919999
ACH-000095,0.020345687147
ACH-000097,0.08895971338189998
ACH-000098,0.027057559526999998
ACH-000099,-0.192029047826
ACH-000108,-0.0470679950976
ACH-000113,0.071135563762
ACH-000115,-0.0406850865539
ACH-000116,0.00957169946997
ACH-000118,-0.142111936014
ACH-000120,0.039205211096199996
ACH-000123,0.0592369291129
ACH-000127,-0.105462903924
ACH-000128,-0.00397394768767
ACH-000132,0.183230176945
ACH-000133,0.06714686356010001
ACH-000137,-0.11423345456900001
ACH-000138,-0.06841757968859999
ACH-000142,-0.040745971984
ACH-000143,0.05667922273230001
ACH-000146,-0.10509460660299999
ACH-000148,-0.0880005818719
ACH-000150,-0.16733657413699998
ACH-000152,0.0538380075355
ACH-000153,-0.181837266985
ACH-000159,-0.0712530523641
ACH-000160,0.0383024526706
ACH-000163,0.125153213836
ACH-000167,0.0555844003231
ACH-000168,0.396007819195
ACH-000169,0.143805538992
ACH-000178,0.0762085038173
ACH-000182,0.048420534141600004
ACH-000183,0.0474441557924
ACH-000188,0.0145500141425
ACH-000189,0.20862693468
ACH-000190,-0.203057885894
ACH-000198,-0.061564199982900004
ACH-000204,0.0850097198099
ACH-000206,-0.0595572776471
ACH-000207,0.0241592436134
ACH-000211,-0.132958571727
ACH-000215,-0.0895748028485
ACH-000221,-0.160719386458
ACH-000222,-0.142937505231
ACH-000223,0.024194988492
ACH-000226,-0.0566341661252
ACH-000227,-0.219785082348
ACH-000228,0.0979479618805
ACH-000231,0.08443387475919999
ACH-000232,-0.054352780419
ACH-000233,-0.03839234009
ACH-000234,-0.0291422308578
ACH-000235,-0.11441732812699999
ACH-000237,-0.00991488770011
ACH-000238,0.0283133836123
ACH-000243,0.0285887021968
ACH-000244,-0.250022706391
ACH-000246,-0.0553496349198
ACH-000248,0.196113286182
ACH-000250,-0.0348967677963
ACH-000251,0.21780692241500002
ACH-000253,0.0187583083987
ACH-000255,-0.07493216505389999
ACH-000256,-0.143278136887
ACH-000257,0.025765681656400002
ACH-000258,-0.0663323042952
ACH-000259,0.0035137119602299998
ACH-000260,0.0005231902853599999
ACH-000261,0.0306607100984
ACH-000262,0.173130878719
ACH-000263,-0.057298934856599995
ACH-000264,0.00136897921233
ACH-000265,-0.12506750243599998
ACH-000266,-0.0332065357489
ACH-000272,-0.056898095223599995
ACH-000273,-0.00711517044857
ACH-000274,-0.0485600567935
ACH-000277,0.137469493781
ACH-000278,0.0435547816471
ACH-000279,-0.038461352393
ACH-000280,-0.0705092587005
ACH-000281,0.159612878805
ACH-000288,0.0575077185184
ACH-000291,-0.08290307945660001
ACH-000293,0.07700311153810001
ACH-000294,-0.23705765853900002
ACH-000295,0.132820053317
ACH-000296,0.041105489144599994
ACH-000302,0.00693995409751
ACH-000304,0.0970980515731
ACH-000307,-0.08998955886119998
ACH-000308,0.0807840061517
ACH-000310,-0.18368450784499998
ACH-000311,-0.0815635807351
ACH-000312,0.00424431538608
ACH-000315,0.222216643722
ACH-000316,-0.103906215946
ACH-000317,-0.0742913961561
ACH-000318,-0.121536301257
ACH-000319,0.0235266031501
ACH-000320,-0.10479531014599999
ACH-000322,0.185360212198
ACH-000323,0.09626320066789999
ACH-000324,-0.048529110319
ACH-000329,-0.037220136487
ACH-000330,0.05691204734230001
ACH-000331,0.024386523289299997
ACH-000332,-0.00428139658356
ACH-000334,0.0220470428702
ACH-000335,0.0913879001087
ACH-000336,0.08344042572310001
ACH-000337,-0.09410219594689999
ACH-000339,-0.0672390477442
ACH-000341,-0.0847949187999
ACH-000348,0.0211335567735
ACH-000350,0.0111801064628
ACH-000352,-0.136344681848
ACH-000356,-0.00467592338024
ACH-000361,-0.139412180247
ACH-000362,0.041363139155
ACH-000363,0.0832331600579
ACH-000364,0.0989247108636
ACH-000365,-0.0945689844644
ACH-000366,-0.045259155984500005
ACH-000368,0.013602555461
ACH-000374,-0.105397569069
ACH-000375,-0.17265571956099998
ACH-000376,-0.047842009780800006
ACH-000381,-0.034629888623
ACH-000383,-0.047589642278699995
ACH-000387,-0.018347192802
ACH-000389,0.0713361989848
ACH-000390,-0.055804289180500004
ACH-000393,-0.276355427282
ACH-000395,0.07079264296
ACH-000397,-0.058985565030800005
ACH-000401,-0.0666281773571
ACH-000402,-0.590281522846
ACH-000403,0.029621433509400004
ACH-000404,-0.0649785563581
ACH-000406,-0.0425241661522
ACH-000407,-0.152620130695
ACH-000408,-0.012292829393
ACH-000410,0.0162605993224
ACH-000411,0.0641007522654
ACH-000414,-0.0198804481492
ACH-000415,0.0038087392234499996
ACH-000416,0.0659981434717
ACH-000420,0.00645369037959
ACH-000421,-0.00498989672252
ACH-000424,-0.041051999320999996
ACH-000425,-0.225143528876
ACH-000426,-0.0811776639917
ACH-000427,0.14989942795
ACH-000433,-0.198779626351
ACH-000436,0.145797655715
ACH-000444,0.179854722887
ACH-000445,-0.18879363045000003
ACH-000448,-0.0271374865863
ACH-000450,-0.0204506254242
ACH-000452,-0.0315002223291
ACH-000454,0.033228936292
ACH-000458,0.0672924594365
ACH-000459,0.160650813548
ACH-000460,0.0813821501785
ACH-000461,-0.00167348625751
ACH-000463,0.10613179257500001
ACH-000464,-0.0401658554755
ACH-000466,0.245706738803
ACH-000467,0.0328319057023
ACH-000468,0.09626593447519999
ACH-000469,0.154484990868
ACH-000470,-0.105818449713
ACH-000471,0.0387367993397
ACH-000472,-0.0490423851126
ACH-000473,0.0545923632176
ACH-000475,0.000781294316166
ACH-000476,0.172159011011
ACH-000477,-0.028860776892400002
ACH-000480,-0.0315220804827
ACH-000481,0.11488541744999999
ACH-000483,-0.16942890756999998
ACH-000484,-0.33680779881399997
ACH-000485,-0.0386564180169
ACH-000486,-0.171797358767
ACH-000487,-0.036829928472
ACH-000488,0.0338433729538
ACH-000490,0.0174148798817
ACH-000491,-0.027778082173200002
ACH-000495,-0.0900171692965
ACH-000496,-0.0158422548947
ACH-000499,0.0849559952741
ACH-000500,0.19828203451999998
