,H2AFX (3014)
ACH-000264,-0.532464148235
ACH-000265,-0.795947891171
ACH-000266,-0.389269759538
ACH-000272,-0.576417359996
ACH-000273,-0.852338818028
ACH-000274,-0.403751373558
ACH-000277,-0.5454043978199999
ACH-000278,-1.1557653765
ACH-000279,-0.597803874152
ACH-000280,-0.67453224739
ACH-000281,-0.44947899795100005
ACH-000288,-0.51920545399
ACH-000291,-0.500931340722
ACH-000293,-0.555151911668
ACH-000294,-0.46019658359099996
ACH-000295,-0.513716012451
ACH-000296,-0.9462078403470001
ACH-000302,-0.32268935928000003
ACH-000304,-0.682730053813
ACH-000307,-0.667860748799
ACH-000308,-0.599188582642
ACH-000310,-0.6302531462309999
ACH-000311,-0.7188565229680001
ACH-000312,-0.465588214966
ACH-000315,-0.286693506083
ACH-000316,-1.15439186574
ACH-000317,-0.9291411675669999
ACH-000318,-0.770473149787
ACH-000319,-0.81645041455
ACH-000320,-0.5385299685670001
ACH-000322,-0.623503650093
ACH-000323,-0.552037346623
ACH-000324,-0.8135806162579999
ACH-000329,-0.534793032243
ACH-000330,-0.562031901242
ACH-000331,-0.593439638071
ACH-000332,-0.437141318448
ACH-000334,-0.617772466464
ACH-000335,-0.681267950903
ACH-000336,-1.0771620126399999
ACH-000337,-0.951350372464
ACH-000339,-0.7622887964569999
ACH-000341,-0.605192235706
ACH-000348,-0.5085120465290001
ACH-000350,-0.467786760707
ACH-000352,-0.627607321358
ACH-000356,-0.555215826292
ACH-000361,-0.7034071005779999
ACH-000362,-0.5865188602979999
ACH-000363,-0.5903509252520001
ACH-000364,-0.903762388092
ACH-000365,-0.307272398895
ACH-000366,-0.361085602965
ACH-000368,-0.520683877265
ACH-000374,-1.14383122974
ACH-000375,-0.765132627765
ACH-000376,-0.563991013014
ACH-000381,-0.6844219100900001
ACH-000383,-0.387254876839
ACH-000387,-0.481779058891
ACH-000389,-0.678456768687
ACH-000390,-0.560443741691
ACH-000393,-1.06432271172
ACH-000395,-0.29721053692
ACH-000397,-0.466493881966
ACH-000401,-0.311633588213
ACH-000402,-1.40794362914
ACH-000403,-0.435240161444
ACH-000404,-0.975466709823
ACH-000406,-0.44993772395099996
ACH-000407,-0.912782297313
ACH-000408,-0.7445351653769999
ACH-000410,-0.5834604392580001
ACH-000411,-0.716841865883
ACH-000414,-0.8184688731309999
ACH-000415,-0.7557145049869999
ACH-000416,-0.407428330064
ACH-000420,-0.556014600682
ACH-000421,-0.543254130703
ACH-000424,-0.777454195618
ACH-000425,-0.550508036896
ACH-000426,-0.820852980889
ACH-000427,-0.384148077768
ACH-000433,-0.870129166458
ACH-000436,-0.8411077893510001
ACH-000444,-0.941653322454
ACH-000445,-0.6403891367019999
ACH-000448,-0.586567758892
ACH-000450,-0.527208229249
ACH-000452,-0.724735677084
ACH-000454,-0.42482761914300005
ACH-000458,-0.533219554816
ACH-000459,-1.13345736595
ACH-000460,-0.6790875854180001
ACH-000461,-0.8068812457250001
ACH-000463,-0.6517116139810001
ACH-000464,-0.641858184011
ACH-000466,-0.5402472843630001
ACH-000467,-0.6353346838080001
ACH-000468,-0.44524215785899995
ACH-000469,-0.517093185567
ACH-000470,0.37147028353699996
ACH-000471,-0.5983451665899999
ACH-000472,-0.601664179749
ACH-000473,-0.560578443129
ACH-000475,-0.571002329507
ACH-000476,-0.47708882495399996
ACH-000477,-0.43578668078599997
ACH-000480,-0.909513588568
ACH-000481,-0.6550514152179999
ACH-000483,-0.40508873542499996
ACH-000484,-0.539839493826
ACH-000485,-0.379476660789
ACH-000486,-0.8487634005879999
ACH-000487,-0.8465432523559999
ACH-000488,-0.550301259158
ACH-000490,-0.6109393205520001
ACH-000491,-0.6970355696070001
ACH-000495,-0.69333946652
ACH-000496,-0.888085075825
ACH-000499,-1.12338758485
ACH-000500,-0.6949083257600001
ACH-000502,-0.456729903758
ACH-000503,-0.863364308866
ACH-000505,-0.48306696983400005
ACH-000507,-0.725651788275
ACH-000510,-0.355718924217
ACH-000511,-0.618020928997
ACH-000512,-0.602155300842
ACH-000516,-0.974550460468
ACH-000517,-0.6160063382450001
ACH-000518,-0.505943938124
ACH-000520,-0.896427884368
ACH-000521,-0.429436967821
ACH-000522,-1.1260307505399998
ACH-000524,-0.917219794209
ACH-000527,-0.7243297945970001
ACH-000528,-0.8127597754829999
ACH-000537,-0.5927189132840001
ACH-000541,-0.363430854366
ACH-000542,-0.63797558254
ACH-000544,-0.8617151710240001
ACH-000545,-0.628142862525
ACH-000547,-0.597654188289
ACH-000548,-0.748806937127
ACH-000549,-0.946239310066
ACH-000550,-0.42506160493699996
ACH-000552,-0.606053597328
ACH-000556,-0.496530002298
ACH-000557,-0.481015643502
ACH-000570,-0.578290022257
ACH-000571,-0.706627033527
ACH-000573,-0.6247744701269999
ACH-000576,-0.489334357787
ACH-000580,-0.669768462867
ACH-000584,-1.01621212717
ACH-000585,-0.751290125755
ACH-000588,-0.52757974554
ACH-000589,-0.524193926925
ACH-000591,-0.572891815032
ACH-000593,-0.38298964612400005
ACH-000600,-0.9736578036779999
ACH-000601,-0.69215848826
ACH-000604,-0.509032168616
ACH-000605,-0.837479283766
ACH-000606,-0.845045171929
ACH-000608,-0.545162614648
ACH-000614,-0.317662166415
ACH-000616,-0.39866404698200003
ACH-000618,-0.779925747339
ACH-000619,-0.817802712091
ACH-000620,-0.63516026654
ACH-000621,-0.606587461553
ACH-000622,-0.610035782938
ACH-000623,-0.37273184458400005
ACH-000624,-0.641246385984
ACH-000627,-0.574592111988
ACH-000630,-0.773053717086
ACH-000632,-0.8969199097700001
ACH-000633,-0.217434061622
ACH-000637,-1.04125118813
ACH-000638,-0.381361679537
ACH-000646,-0.5778086706560001
ACH-000647,-0.922785083236
ACH-000648,-0.731689092314
ACH-000649,-0.34390789739
ACH-000651,-0.332867912358
ACH-000652,-0.503157998279
ACH-000653,-0.54205871718
ACH-000657,-0.693388732534
ACH-000658,-0.539946664693
ACH-000661,-0.284682982347
ACH-000662,-0.834666048055
ACH-000663,-0.894370783479
ACH-000665,-0.847303511181
ACH-000671,-0.49173108891999995
ACH-000673,-0.49370864197700004
ACH-000676,-0.507343406059
ACH-000677,-0.559930491692
ACH-000681,-0.7978582484710001
ACH-000682,-0.6494652800090001
ACH-000683,-0.537701064109
ACH-000684,-1.09096601161
ACH-000688,-0.391459422396
ACH-000693,-0.766703748306
ACH-000694,-0.957418680788
ACH-000695,-0.708040417402
ACH-000696,-0.8130507654870001
ACH-000697,-0.987414990792
ACH-000699,-0.7592946452830001
ACH-000701,-0.529094312659
ACH-000706,-0.776149075955
ACH-000711,-0.6529997215460001
ACH-000713,-1.0793860644700002
ACH-000714,-0.77524659977
ACH-000718,-0.206557890319
ACH-000720,-0.6577076677679999
ACH-000721,-0.58665909882
ACH-000724,-0.686394028628
ACH-000725,-0.50279482474
ACH-000732,-0.74506118286
ACH-000734,-0.740211100112
ACH-000735,-0.492445869629
ACH-000736,-0.674456399341
ACH-000738,-0.8899768672149999
ACH-000746,-0.35784552715999995
ACH-000747,-0.359369360672
ACH-000748,-0.873156779449
ACH-000753,-0.7980139674779999
ACH-000756,-0.95386593744
ACH-000757,-0.417043272332
ACH-000758,-0.686889598194
ACH-000760,-0.550206380099
ACH-000763,-0.39270555207400004
ACH-000764,-1.0085114475799999
ACH-000765,-0.643037595352
ACH-000766,-0.112630115442
ACH-000767,-0.353633847973
ACH-000768,-0.533792544586
ACH-000769,-0.673725034422
ACH-000770,-0.46711932724699995
ACH-000771,-0.500651626127
ACH-000773,-0.804615404695
ACH-000776,-0.675522860178
ACH-000777,-0.920951927419
ACH-000778,-0.6289399533600001
ACH-000781,-0.6599636121119999
ACH-000782,-0.474554001508
ACH-000783,-0.9433642819570001
ACH-000784,-0.6418178946299999
ACH-000785,-0.617410668797
ACH-000787,-0.407626652336
ACH-000788,-1.07535936817
ACH-000791,-0.41391164081799997
ACH-000792,-1.1003119055
ACH-000794,-0.9532580738259999
ACH-000796,-0.693200784207
ACH-000799,-0.9241584903910001
ACH-000800,-0.34697543054799995
ACH-000802,-0.543069495827
ACH-000804,-1.1383119144
ACH-000805,-0.522877532696
ACH-000809,-0.347782741746
ACH-000810,-0.448466870117
ACH-000811,-0.501207232576
ACH-000817,-0.6516720005910001
ACH-000819,-0.484455055247
ACH-000820,-0.809517751379
ACH-000821,-0.185013993351
ACH-000822,-0.335383826107
ACH-000823,-0.45847675661700005
ACH-000824,-0.736694371074
ACH-000827,-0.8050034166760001
ACH-000829,-0.67754118311
ACH-000831,-0.854142754096
ACH-000832,-0.753414367517
ACH-000833,-0.27369168120000004
ACH-000834,-0.764270612416
ACH-000835,-0.829869322304
ACH-000836,-0.04968002178500001
ACH-000837,-0.667612729014
ACH-000838,-0.48908043411799995
ACH-000839,-0.7971701952920001
ACH-000840,-0.829418845107
ACH-000841,-0.342966619187
ACH-000843,-0.781237276893
ACH-000846,-0.785384397737
ACH-000847,-0.666422139389
ACH-000848,-0.7798399559170001
ACH-000849,-1.14681351859
ACH-000851,-0.785073143713
ACH-000855,-1.11772222526
ACH-000856,-0.49498139322499995
ACH-000858,-0.5481619546459999
ACH-000859,-0.637300803911
ACH-000861,-0.806383215323
ACH-000862,-0.642920582185
ACH-000865,-0.690411636979
ACH-000866,-0.49635685522699996
ACH-000867,-0.55309010393
ACH-000869,-0.621047301954
ACH-000872,-0.750873691737
ACH-000873,-0.7403543760690001
ACH-000876,-0.708066260982
ACH-000878,-0.716797688811
ACH-000880,-0.498931626921
ACH-000881,-0.6714531808230001
ACH-000882,-0.687770606373
ACH-000884,-0.448288150532
ACH-000885,-0.545920186064
ACH-000887,-0.506790051965
ACH-000888,-0.652234904647
ACH-000889,-0.732349960749
ACH-000890,-0.632679271255
ACH-000896,-0.586951035027
ACH-000898,-0.434529209073
ACH-000900,-0.849284834229
ACH-000901,-0.5706660841269999
ACH-000905,-0.838020179071
ACH-000906,-0.583167306595
ACH-000907,-0.536692663622
ACH-000910,-0.5236986670229999
ACH-000911,-0.804273486552
ACH-000912,-0.7418650690270001
ACH-000913,-0.681149844006
ACH-000915,-0.540009861962
ACH-000916,-0.052565463586099995
ACH-000917,-0.594813500756
ACH-000921,-0.623016134988
ACH-000924,-0.246914481798
ACH-000926,-0.628702024353
ACH-000928,-0.9500604532520001
ACH-000929,-0.481373322905
ACH-000932,-0.55581929544
ACH-000935,-0.71005713967
ACH-000936,-0.7431625953859999
ACH-000937,-0.658723005348
ACH-000938,-0.9115330443649999
ACH-000939,-0.43208115714100004
ACH-000941,-0.502729671156
ACH-000943,-0.551157834591
ACH-000946,-0.5697685375289999
ACH-000947,-0.855972672887
ACH-000948,-0.907392627151
ACH-000950,-0.659018890208
ACH-000953,-0.6945355404620001
ACH-000957,-0.989158770316
ACH-000958,-0.719431431985
ACH-000960,-0.849771260328
ACH-000963,-0.9684529753769999
ACH-000968,-0.6075506128399999
ACH-000969,-0.845461534208
ACH-000973,-0.632836818344
ACH-000974,-0.7147909344910001
ACH-000975,-0.627877506443
ACH-000976,-0.543766780733
ACH-000978,-0.46242352440800005
ACH-000980,-0.45220612383500003
ACH-000984,-0.523025706448
ACH-000986,-0.7257931830679999
ACH-000988,-0.464181089881
ACH-000993,-1.006036187
ACH-000994,-0.503470739509
ACH-000996,-0.7931342801800001
ACH-001001,-0.541542591498
ACH-001020,-0.217552668055
ACH-001028,-0.6964444626459999
ACH-001031,-0.42422802735699994
ACH-001038,-0.6902872598630001
ACH-001048,-0.779659970362
ACH-001050,-0.8573254210529999
ACH-001053,-0.9873046953219999
ACH-001054,-0.7431157854420001
ACH-001061,-0.399854404491
ACH-001067,-0.697996473285
ACH-001075,-0.784465998092
ACH-001096,-0.146841520489
ACH-001128,0.886134904781
ACH-001134,-0.6978144566079999
ACH-001151,-0.534260261467
ACH-001163,-0.580351047047
ACH-001164,-0.7109690852439999
ACH-001173,-0.8325833123880001
ACH-001183,-0.391365831692
ACH-001184,-0.9686735329999999
ACH-001190,-0.69701976564
ACH-001192,-0.9190478397249999
ACH-001193,-0.657372931382
ACH-001196,-1.01827408544
ACH-001197,-0.6710267294
ACH-001205,-0.6822099094130001
ACH-001211,-0.508911287083
ACH-001212,-0.8673633651010001
ACH-001228,-0.623690171175
ACH-001232,-0.689582828945
ACH-001239,-0.7154929247669999
ACH-001274,-1.02750036278
ACH-001275,-0.954431646901
ACH-001277,-0.616502966733
ACH-001278,-0.7511819765009999
ACH-001280,-0.38499862427599996
ACH-001283,-0.6854571846799999
ACH-001289,-0.640640485226
ACH-001295,-0.833240145095
ACH-001300,-0.639390811885
ACH-001301,-0.809801803522
ACH-001302,-0.5563083746649999
ACH-001303,-0.435953086065
ACH-001306,-0.674747892925
ACH-001318,-0.598370273035
ACH-001322,-0.51157167622
ACH-001328,-0.7345689539129999
ACH-001332,-0.815726947078
ACH-001333,-0.924686032373
ACH-001336,-1.0870618939299999
ACH-001340,-0.649715153443
ACH-001346,-0.535645506329
ACH-001353,-0.596952429844
ACH-001354,-0.413805960084
ACH-001367,-0.8369647787700001
ACH-001368,-0.435818901012
ACH-001374,-0.7177380984839999
ACH-001375,-0.411849002523
ACH-001377,-0.618456218119
ACH-001380,-0.513541420512
ACH-001391,-0.650664593576
ACH-001407,-0.657502761817
ACH-001408,-1.38507254378
ACH-001413,-0.7290973112610001
ACH-001430,-0.439881126272
ACH-001431,-0.876608201382
ACH-001450,-0.983217899759
ACH-001496,-0.27701245858199997
ACH-001500,-0.405599512466
ACH-001521,-0.364698975733
ACH-001523,-0.49884118878399997
ACH-001532,-0.7434856026209999
ACH-001536,-0.581021151007
ACH-001550,-0.42680056802199995
ACH-001552,-1.10620888806
ACH-001554,-0.710699680504
ACH-001645,-1.0084245384000001
ACH-001654,-0.551376436916
ACH-001715,-0.816221797888
ACH-001735,-0.417165569503
ACH-001736,-0.798094267136
ACH-001737,-0.5417169857649999
ACH-001740,-0.636252787209
ACH-001745,-0.481035023803
ACH-001750,-0.516157298335
ACH-001765,-0.582966437366
ACH-001956,-0.34636932471
ACH-001957,-0.715800025201
