,NLK (51701)
ACH-000004,0.5037363847649999
ACH-000007,0.27198697163400004
ACH-000009,0.21119805130199998
ACH-000011,0.29837022255600004
ACH-000012,0.43661413135399996
ACH-000013,0.2151990211
ACH-000014,0.28315065370299997
ACH-000015,0.484123571164
ACH-000017,0.352599141716
ACH-000018,0.41737922789399995
ACH-000019,0.284582622036
ACH-000021,0.326009773463
ACH-000022,0.05639034845509999
ACH-000025,0.33813734174599996
ACH-000028,0.377200323926
ACH-000030,0.216669516955
ACH-000035,0.10587304124
ACH-000036,0.35901778842500004
ACH-000037,0.467035487795
ACH-000039,0.288147336259
ACH-000040,0.321135736192
ACH-000041,0.0847655297588
ACH-000042,0.247920552087
ACH-000045,0.42556247910899997
ACH-000047,0.35113423904299995
ACH-000052,0.255407673347
ACH-000053,0.316258697465
ACH-000054,0.30407446603
ACH-000055,0.260467714809
ACH-000060,0.340256593891
ACH-000067,0.269923082632
ACH-000070,0.201773239316
ACH-000075,0.124343492904
ACH-000078,0.372085964895
ACH-000082,0.352543513861
ACH-000085,0.3754287281
ACH-000086,0.333179490225
ACH-000087,0.38116667542099997
ACH-000092,0.35178250503499997
ACH-000095,0.113182131938
ACH-000097,0.34196493058899996
ACH-000098,0.302996450104
ACH-000099,0.398132621484
ACH-000108,0.353395637229
ACH-000113,0.364878466246
ACH-000115,0.241692109612
ACH-000116,0.249260393774
ACH-000118,0.36690849926299995
ACH-000120,0.405566976561
ACH-000123,0.24857047895
ACH-000127,0.350913835512
ACH-000128,0.270404191242
ACH-000132,0.20380758221999998
ACH-000133,0.474623253182
ACH-000137,0.251910657322
ACH-000138,0.32641870128600003
ACH-000142,0.28627343847
ACH-000143,0.250676795715
ACH-000146,0.272348670434
ACH-000148,0.27790613274
ACH-000150,0.406790769814
ACH-000152,0.286600635665
ACH-000153,0.299424939105
ACH-000159,0.15570829505
ACH-000160,0.203213755787
ACH-000163,0.332535351454
ACH-000167,0.17857932199999998
ACH-000168,0.417149842786
ACH-000169,0.391609489151
ACH-000178,0.396094272328
ACH-000182,0.238532405878
ACH-000183,0.20671302087699997
ACH-000188,0.320278477768
ACH-000189,0.16440184217700002
ACH-000190,0.33685921835
ACH-000198,0.35427531092799996
ACH-000204,0.0395334027789
ACH-000206,0.471934031127
ACH-000207,0.346106014875
ACH-000211,0.29535572082
ACH-000215,0.325459444264
ACH-000221,0.266934611114
ACH-000222,0.363709067777
ACH-000223,0.231889516736
ACH-000226,0.34200916410099996
ACH-000227,0.260398258138
ACH-000228,0.255078430535
ACH-000231,0.281126086024
ACH-000232,0.286966091272
ACH-000233,0.357392556079
ACH-000234,0.27708801950999995
ACH-000235,0.26123642616500004
ACH-000237,0.458664956081
ACH-000238,0.223224364477
ACH-000243,0.240196351754
ACH-000244,0.21964136683000002
ACH-000246,0.293993125184
ACH-000248,-0.0331633841917
ACH-000250,0.263513904936
ACH-000251,0.40688223726499995
ACH-000253,0.35874938615099994
ACH-000255,0.180075353161
ACH-000256,0.420303616458
ACH-000257,0.406488556729
ACH-000258,0.275595835575
ACH-000259,0.435986119304
ACH-000260,0.283870449483
ACH-000261,0.30921881037099996
ACH-000262,0.14826867683199998
ACH-000263,0.274979622051
ACH-000264,0.242593137428
ACH-000265,0.287282025161
ACH-000266,0.364492316844
ACH-000272,0.340073878963
ACH-000273,0.299012063268
ACH-000274,0.329157699114
ACH-000277,0.20781165387699999
ACH-000278,0.313885132302
ACH-000279,0.30867796777600004
ACH-000280,0.3711932096
ACH-000281,0.21233810856
ACH-000288,0.24741718336100002
ACH-000291,0.27213812005
ACH-000293,0.378315372493
ACH-000294,0.393988059305
ACH-000295,0.35054571894299996
ACH-000296,0.355554147267
ACH-000302,0.35280083163500003
ACH-000304,0.311441086873
ACH-000307,0.325231120477
ACH-000308,0.379750235971
ACH-000310,0.384610507849
ACH-000311,0.307775987935
ACH-000312,0.314078960142
ACH-000315,0.368238441953
ACH-000316,0.339537929625
ACH-000317,0.3610405437
ACH-000318,0.3592115742
ACH-000319,0.27041845851199997
ACH-000320,0.370059552566
ACH-000322,0.411369720907
ACH-000323,0.18198602503699998
ACH-000324,0.248792799038
ACH-000329,0.21689947999
ACH-000330,0.323755504192
ACH-000331,0.335628240677
ACH-000332,0.378756199832
ACH-000334,0.257319730053
ACH-000335,0.28849590508
ACH-000336,0.484023516434
ACH-000337,0.153081183521
ACH-000339,0.274248462547
ACH-000341,0.41071449286
ACH-000348,0.28475637091
ACH-000350,0.33628194038599996
ACH-000352,0.266625126129
ACH-000356,0.304761564319
ACH-000361,0.348404459231
ACH-000362,0.40499335133500003
ACH-000363,0.210837667703
ACH-000364,0.26890615252300004
ACH-000365,0.267979734636
ACH-000366,0.109543464625
ACH-000368,0.431119736865
ACH-000374,0.315773549273
ACH-000375,0.162370984158
ACH-000376,0.280124721114
ACH-000381,0.356962560352
ACH-000383,0.437798417209
ACH-000387,0.345945625333
ACH-000389,0.49954723831200004
ACH-000390,0.18916390015299997
ACH-000393,0.358313099185
ACH-000395,0.273211821591
ACH-000397,0.22818276648299998
ACH-000401,0.275056537136
ACH-000402,0.43260326919799996
ACH-000403,0.237628400869
ACH-000404,0.184367324499
ACH-000406,0.27605427459000004
ACH-000407,0.322076164572
ACH-000408,0.118231365162
ACH-000410,0.347144511436
ACH-000411,0.276138986921
ACH-000414,0.301300874889
ACH-000415,0.219504895576
ACH-000416,0.25561764467
ACH-000420,0.30051563667
ACH-000421,0.22449159136100003
ACH-000424,0.510372714179
ACH-000425,0.300439846054
ACH-000426,0.28185989844500003
ACH-000427,0.0453104877905
ACH-000433,0.154015466173
ACH-000436,0.31529089426600004
ACH-000444,0.392217182948
ACH-000445,0.285089653855
ACH-000448,0.296574644493
ACH-000450,0.446955552664
ACH-000452,0.230808132412
ACH-000454,0.395244550378
ACH-000458,0.238984240526
ACH-000459,0.324335319275
ACH-000460,0.30629848848499996
ACH-000461,0.301633212728
ACH-000463,0.433688514215
ACH-000464,0.471983435774
ACH-000466,0.378894276964
ACH-000467,0.345444774264
ACH-000468,0.373706535933
ACH-000469,0.268122459002
ACH-000470,0.423723245911
ACH-000471,0.34836972998599997
ACH-000472,0.279301747749
ACH-000473,0.31366111915399997
ACH-000475,0.302476738863
ACH-000476,0.36281806367700004
ACH-000477,0.600561408889
ACH-000480,0.426638128921
ACH-000481,0.298142999041
ACH-000483,0.38208814618500003
ACH-000484,0.202968310643
ACH-000485,0.26986177459800004
ACH-000486,0.28256846306899996
ACH-000487,0.21245269022
ACH-000488,0.307670830942
ACH-000490,0.301561594285
ACH-000491,0.41739511133100005
ACH-000495,0.43448043376999995
ACH-000496,0.178831133504
ACH-000499,0.295373909509
ACH-000500,0.529306663997
ACH-000502,0.340718063871
ACH-000503,0.124918443554
ACH-000505,0.23379937755600003
ACH-000507,0.25124886378600003
ACH-000510,0.241110951554
ACH-000511,0.368201978219
ACH-000512,0.451217229531
ACH-000516,0.237940636323
ACH-000517,0.334394620505
ACH-000518,0.31787017736900003
ACH-000520,0.41177047718800003
ACH-000521,0.0544124555838
ACH-000522,0.220665398471
ACH-000524,-0.09006311951139999
ACH-000527,0.372397514824
ACH-000528,0.351281603741
ACH-000537,0.331508133151
ACH-000541,0.39407502891400004
ACH-000542,0.215106923792
ACH-000544,0.294277615741
ACH-000545,0.176860585852
ACH-000547,0.30672517238
ACH-000548,0.253828575281
ACH-000549,0.247768168708
ACH-000550,0.354946289243
ACH-000552,0.330896137668
ACH-000556,0.30733450773000004
ACH-000557,0.27231524932100004
ACH-000570,0.46070393488300004
ACH-000571,0.303083696952
ACH-000573,0.31494618802499996
ACH-000576,0.18633772704
ACH-000580,0.36373934721
ACH-000584,0.38348926380099996
ACH-000585,0.25782246045
ACH-000588,0.329415972934
ACH-000589,0.298809095985
ACH-000591,0.31050622504000003
ACH-000593,0.362122232208
ACH-000600,0.368220141866
ACH-000601,0.34134953272600005
ACH-000604,0.458666562162
ACH-000605,0.232500100539
ACH-000606,0.331455875333
ACH-000608,0.261829644939
ACH-000614,0.42691763892800005
ACH-000616,0.367110006028
ACH-000618,0.293695801686
ACH-000619,0.317648783517
ACH-000620,0.256540717297
ACH-000621,0.264948172837
ACH-000622,0.281803023346
ACH-000623,0.23534888294700002
ACH-000624,0.286222885764
ACH-000627,0.271440713557
ACH-000630,0.403929334458
ACH-000632,0.33147605492800003
ACH-000633,0.262439035042
ACH-000637,0.311981895381
ACH-000638,0.37164183174500004
ACH-000646,0.39875516163099994
ACH-000647,0.24026486308000003
ACH-000648,0.37108623345799996
ACH-000649,0.295949054014
ACH-000651,0.280248043317
ACH-000652,0.39228373681900003
ACH-000653,0.21990633183299998
ACH-000657,0.308830447452
ACH-000658,0.206731509023
ACH-000661,0.33461600538
ACH-000662,0.531357589968
ACH-000663,0.319254084967
ACH-000665,0.36009978597099995
ACH-000671,0.282633010237
ACH-000673,0.318467660597
ACH-000676,0.264132781069
ACH-000677,0.303599505364
ACH-000681,0.418201281295
ACH-000682,0.292984530895
ACH-000683,0.268651413809
ACH-000684,0.460750651096
ACH-000688,0.353203366664
ACH-000693,0.336575372146
ACH-000694,0.307044549083
ACH-000695,0.186721488987
ACH-000696,0.26575497327500003
ACH-000697,0.521824345581
ACH-000699,0.321393576829
ACH-000701,0.143336531137
ACH-000706,0.22801624288000003
ACH-000711,0.30596808972
ACH-000713,0.176262180242
ACH-000714,0.151666596496
ACH-000718,0.34366229752
ACH-000720,0.23134256094500003
ACH-000721,0.288584303299
ACH-000724,0.175905944593
ACH-000725,0.40600976317500004
ACH-000732,0.268474317296
ACH-000734,0.39144925731299995
ACH-000735,0.251901459605
ACH-000736,0.28717513186099997
ACH-000738,0.32192989826699997
ACH-000746,0.378632643671
ACH-000747,0.310311256015
ACH-000748,0.293168712883
