,CPSF1 (29894)
ACH-000188,-1.2466644258600001
ACH-000189,-1.19359668966
ACH-000190,-0.989790921357
ACH-000198,-1.24541874083
ACH-000204,-1.0815637084999998
ACH-000206,-1.3576009706099998
ACH-000207,-1.00880707771
ACH-000211,-1.33914364526
ACH-000215,-1.5594264164899998
ACH-000221,-1.5401741684399999
ACH-000222,-1.1610949609399999
ACH-000223,-1.1078429518000001
ACH-000226,-1.3479136443900002
ACH-000227,-1.63616720648
ACH-000228,-1.22880830528
ACH-000231,-1.6554407617200002
ACH-000232,-1.4764546377599999
ACH-000233,-1.50358326315
ACH-000234,-1.69292959288
ACH-000235,-1.45160233592
ACH-000237,-1.41896234616
ACH-000238,-1.61945697336
ACH-000243,-1.34125478434
ACH-000244,-1.28492684684
ACH-000246,-1.5420917816
ACH-000248,-1.38140317412
ACH-000250,-1.63870199389
ACH-000251,-1.28263069857
ACH-000253,-1.71287001213
ACH-000255,-1.20452508131
ACH-000256,-1.4446296719999998
ACH-000257,-1.5574574554299998
ACH-000258,-1.6828986249899998
ACH-000259,-1.55642225088
ACH-000260,-1.3857793752599998
ACH-000261,-1.52189135428
ACH-000262,-1.10021986875
ACH-000263,-1.33211681218
ACH-000264,-1.2662162103899999
ACH-000265,-1.45456968836
ACH-000266,-1.40506485303
ACH-000272,-1.43060780555
ACH-000273,-1.3257903123399999
ACH-000274,-1.83928260431
ACH-000277,-1.1923592945200001
ACH-000278,-1.22599041142
ACH-000279,-1.33069395068
ACH-000280,-1.36214824732
ACH-000281,-1.85841334148
ACH-000288,-1.23217390133
ACH-000291,-1.67105043872
ACH-000293,-1.7688573402599999
ACH-000294,-1.8768924402
ACH-000295,-1.47352828831
ACH-000296,-1.06093634643
ACH-000302,-1.48924150786
ACH-000304,-1.63595038248
ACH-000307,-1.63290324435
ACH-000308,-1.66600641144
ACH-000310,-1.68122693122
ACH-000311,-1.48410649229
ACH-000312,-1.5158553409600002
ACH-000315,-1.41516621204
ACH-000316,-1.18904917657
ACH-000317,-1.7535536384900001
ACH-000318,-1.10000874604
ACH-000319,-1.5530046986100001
ACH-000320,-1.47636436676
ACH-000322,-1.3414541427600002
ACH-000323,-1.43975596459
ACH-000324,-1.22701745198
ACH-000329,-1.6138839740200002
ACH-000330,-1.32553229749
ACH-000331,-1.13446636271
ACH-000332,-1.3497949022600002
ACH-000334,-1.44414041958
ACH-000335,-1.46671397081
ACH-000336,-1.3091527493200001
ACH-000337,-1.46310200081
ACH-000339,-1.36883204743
ACH-000341,-1.7663339646599998
ACH-000348,-1.4480837561500002
ACH-000350,-1.8929157990799999
ACH-000352,-1.6362963558799999
ACH-000356,-1.40006370171
ACH-000361,-1.21018010465
ACH-000362,-1.34348110857
ACH-000363,-1.22793546838
ACH-000364,-1.0473264101100002
ACH-000365,-1.57681698236
ACH-000366,-1.58216092131
ACH-000368,-1.4725058379
ACH-000374,-1.3047415541299998
ACH-000375,-1.31556007536
ACH-000376,-1.5507265948500002
ACH-000381,-1.3784486921599999
ACH-000383,-1.5442674506
ACH-000387,-1.10154056486
ACH-000389,-1.2884077492000001
ACH-000390,-1.25028389422
ACH-000393,-1.67441497071
ACH-000395,-1.55126815878
ACH-000397,-1.11154279108
ACH-000401,-1.2939498815100001
ACH-000402,-1.64264646737
ACH-000403,-1.6809788085600001
ACH-000404,-1.0080146675700001
ACH-000406,-1.56642811743
ACH-000407,-1.5210496524200001
ACH-000408,-1.33203206456
ACH-000410,-1.23933791515
ACH-000411,-1.2915158643
ACH-000414,-1.43162366938
ACH-000415,-1.24997129095
ACH-000416,-1.3394474852399998
ACH-000420,-1.69319355839
ACH-000421,-1.46691124875
ACH-000424,-1.6104682329799997
ACH-000425,-1.30483670163
ACH-000426,-1.70459355911
ACH-000427,-1.59779850049
ACH-000433,-1.11899396966
ACH-000436,-1.12695484511
ACH-000444,-1.27382189871
ACH-000445,-1.2199384519499998
ACH-000448,-1.59492871066
ACH-000450,-1.36533417313
ACH-000452,-1.4069319857
ACH-000454,-1.5725064434
ACH-000458,-1.47274462027
ACH-000459,-0.9736494073659999
ACH-000460,-1.35830856709
ACH-000461,-1.56510718488
ACH-000463,-1.2796247459299999
ACH-000464,-1.49928743215
ACH-000466,-1.28973514136
ACH-000467,-1.3985427866100002
ACH-000468,-1.55402490908
ACH-000469,-1.33292896643
ACH-000470,-1.30117629316
ACH-000471,-1.19009740315
ACH-000472,-1.8508721260099998
ACH-000473,-1.55034634389
ACH-000475,-1.40978247932
ACH-000476,-1.4906696404799997
ACH-000477,-1.35017273558
ACH-000480,-1.2966470987899998
ACH-000481,-1.5936189892100001
ACH-000483,-1.13622405691
ACH-000484,-1.37803857039
ACH-000485,-1.44455416027
ACH-000486,-1.34715772784
ACH-000487,-1.3364276215000002
ACH-000488,-1.26214627113
ACH-000490,-1.4540985994100002
ACH-000491,-1.28097976859
ACH-000495,-1.99073812275
ACH-000496,-1.33931856333
ACH-000499,-1.4903535462200002
ACH-000500,-2.0050861379700002
ACH-000502,-1.28576718645
ACH-000503,-0.943975022235
ACH-000505,-1.5519575282299998
ACH-000507,-1.3113081018200001
ACH-000510,-1.19230610599
ACH-000511,-1.5475209595500001
ACH-000512,-1.3620501698899998
ACH-000516,-1.6714872890999999
ACH-000517,-1.4331773356400002
ACH-000518,-1.4280386788100001
ACH-000520,-1.37107585466
ACH-000521,-1.19656701386
ACH-000522,-1.3884513762600001
ACH-000524,-1.16120538606
ACH-000527,-1.41969089188
ACH-000528,-1.34113357533
ACH-000537,-1.52327722183
ACH-000541,-1.65575021939
ACH-000542,-1.31010478088
ACH-000544,-1.4104851674899999
ACH-000545,-1.4285056366100002
ACH-000547,-1.3551148367599999
ACH-000548,-1.68520819932
ACH-000549,-1.21301052491
ACH-000550,-1.45082280959
ACH-000552,-1.61506136259
ACH-000556,-1.47048107425
ACH-000557,-1.8460473491299998
ACH-000570,-1.55832973931
ACH-000571,-1.69808642979
ACH-000573,-0.87411304157
ACH-000576,-1.36172645355
ACH-000580,-1.1189066000299999
ACH-000584,-1.29634999
ACH-000585,-1.3988123050499999
ACH-000588,-1.6324484830000001
ACH-000589,-1.42003500737
ACH-000591,-1.38057211118
ACH-000593,-1.55175857037
ACH-000600,-1.26901336617
ACH-000601,-1.36487758845
ACH-000604,-1.08741118183
ACH-000605,-1.34247479606
ACH-000606,-1.24513777346
ACH-000608,-1.89958315168
ACH-000614,-1.32903961433
ACH-000616,-1.2952085352
ACH-000618,-1.30921302374
ACH-000619,-1.6153200435100001
ACH-000620,-1.6725838246399998
ACH-000621,-1.28494792307
ACH-000622,-1.73011638795
ACH-000623,-1.4226159757499999
ACH-000624,-1.31360458156
ACH-000627,-1.2129602801700001
ACH-000630,-1.49811597528
ACH-000632,-1.49980531958
ACH-000633,-1.6424786015600001
ACH-000637,-1.34417051288
ACH-000638,-1.19895389619
ACH-000646,-1.1687190944399999
ACH-000647,-1.74312581232
ACH-000648,-1.9676472182900002
ACH-000649,-1.30640725875
ACH-000651,-1.64403867876
ACH-000652,-1.4335079960400001
ACH-000653,-1.1681679043000002
ACH-000657,-1.44411351086
ACH-000658,-1.3589712275799999
ACH-000661,-1.21138624013
ACH-000662,-0.8057498817829999
ACH-000663,-1.20270566831
ACH-000665,-1.4959784007799999
ACH-000671,-1.4816793792299998
ACH-000673,-1.5024332313600002
ACH-000676,-1.47778450014
ACH-000677,-1.29550292559
ACH-000681,-1.45788710365
ACH-000682,-1.2368289074799999
ACH-000683,-1.40218099744
ACH-000684,-1.4431254818700001
ACH-000688,-1.1487827171
ACH-000693,-1.54385999748
ACH-000694,-1.36789963037
ACH-000695,-1.6696752286200003
ACH-000696,-1.20165776219
ACH-000697,-1.3518135584
ACH-000699,-1.417450521
ACH-000701,-1.22760206516
ACH-000706,-1.48089895187
ACH-000711,-1.29402479315
ACH-000713,-1.2593806143600002
ACH-000714,-1.5631175246200002
ACH-000718,-1.54349011622
ACH-000720,-1.46999950924
ACH-000721,-1.26570211121
ACH-000724,-1.27572900525
ACH-000725,-1.20151484739
ACH-000732,-1.46238704107
ACH-000734,-1.56716192932
ACH-000735,-1.04870870721
ACH-000736,-1.36306483414
ACH-000738,-1.68920766454
ACH-000746,-1.4858586503
ACH-000747,-1.37524330243
ACH-000748,-1.34908672368
ACH-000753,-1.44184527019
ACH-000756,-1.42764942534
ACH-000757,-1.21276354069
ACH-000758,-1.09591578006
ACH-000760,-1.5003681171099998
ACH-000763,-1.4343136994699999
ACH-000764,-1.29473367229
ACH-000765,-1.42040645347
ACH-000766,-1.48245805291
ACH-000767,-1.47211015645
ACH-000768,-1.52443812958
ACH-000769,-1.18143466237
ACH-000770,-1.53512852792
ACH-000771,-1.04840796639
ACH-000773,-1.57660944265
ACH-000776,-1.44699490361
ACH-000777,-1.34536351385
ACH-000778,-1.35885984986
ACH-000781,-1.33707711809
ACH-000782,-1.40950492239
ACH-000783,-1.25261417816
ACH-000784,-1.57108371931
ACH-000785,-1.40912918982
ACH-000787,-1.0590420941299998
ACH-000788,-1.41824815118
ACH-000791,-1.3837806777200001
ACH-000792,-1.58537974039
ACH-000794,-1.28534054259
ACH-000796,-1.62202075171
ACH-000799,-1.2823374555
ACH-000800,-1.48614160632
ACH-000802,-1.06750736822
ACH-000804,-1.9070589785699998
ACH-000805,-1.4471273133000002
ACH-000809,-1.28267740676
ACH-000810,-0.73465085022
ACH-000811,-1.4056145070100001
ACH-000817,-1.4769008762399998
ACH-000819,-1.57755507663
ACH-000820,-1.3299718954000002
ACH-000821,-1.4649587385299998
ACH-000822,-1.15744721223
ACH-000823,-1.45549092967
ACH-000824,-1.7327197126499998
ACH-000827,-1.50993536975
ACH-000829,-1.55201868834
ACH-000831,-1.33520781134
ACH-000832,-1.18193653391
ACH-000833,-1.81637254175
ACH-000834,-1.33580071566
ACH-000835,-1.4742824515000001
ACH-000836,-1.08567825783
ACH-000837,-1.0761772657200002
ACH-000838,-1.8937491175
ACH-000839,-1.29046480315
ACH-000840,-1.41197205747
ACH-000841,-1.18967385697
ACH-000843,-1.44410349697
ACH-000846,-1.21529987811
ACH-000847,-1.61947984618
ACH-000848,-1.43827360566
ACH-000849,-1.5330401592299998
ACH-000851,-1.32946212123
ACH-000855,-1.80914938936
ACH-000856,-1.35267881618
ACH-000858,-1.28939730461
ACH-000859,-1.20366257097
ACH-000861,-1.13939077399
ACH-000862,-1.43001148065
ACH-000865,-1.58200673525
ACH-000866,-1.4848834606299999
ACH-000867,-1.38351367257
ACH-000869,-1.05221867006
ACH-000872,-1.5337801375600002
ACH-000873,-1.09529266295
ACH-000876,-1.26222808486
ACH-000878,-1.29284076836
ACH-000880,-1.4894820143599998
ACH-000881,-1.34272774104
ACH-000882,-1.42721211061
ACH-000884,-1.26026979524
ACH-000885,-1.47251256345
ACH-000887,-1.0166493454799999
ACH-000888,-1.2659963985299998
ACH-000889,-1.62678198816
ACH-000890,-1.53532577665
ACH-000896,-1.2749014082999999
ACH-000898,-1.4365646983200002
ACH-000900,-1.3529015322100002
ACH-000901,-1.3254703910899999
ACH-000905,-1.4057010671799999
ACH-000906,-1.6504922609600001
ACH-000907,-1.48512949724
ACH-000910,-1.67355161546
ACH-000911,-1.20617373484
ACH-000912,-1.3320934984700001
ACH-000913,-1.38637699808
ACH-000915,-1.57352594021
ACH-000916,-1.48212071122
ACH-000917,-1.5046501769799998
ACH-000921,-1.12359404795
ACH-000924,-1.3539767558200002
ACH-000926,-1.4520331043599999
ACH-000928,-1.3688154729100002
ACH-000929,-1.1286219127700001
ACH-000932,-1.4867547354799997
ACH-000935,-1.4650464677000001
ACH-000936,-1.1645148511
ACH-000937,-1.51049855784
ACH-000938,-1.35445300343
ACH-000939,-1.09537146654
ACH-000941,-1.5749031650100003
ACH-000943,-1.52637830877
ACH-000946,-1.36451671228
ACH-000947,-1.43823125229
ACH-000948,-1.03825094818
ACH-000950,-1.36603124836
ACH-000953,-1.50621393498
ACH-000957,-1.6342430756
ACH-000958,-1.98119540583
ACH-000960,-1.52543996266
ACH-000963,-1.64417039925
ACH-000968,-1.4656463555700001
ACH-000969,-1.43043941299
ACH-000973,-1.4566739250999998
ACH-000974,-1.59982913093
ACH-000975,-1.28709305281
ACH-000976,-1.24391651281
ACH-000978,-1.5105872062099999
ACH-000980,-1.33138206487
ACH-000984,-1.3802599854299997
ACH-000986,-1.40917166834
ACH-000988,-1.92996132855
ACH-000993,-1.47535384962
ACH-000994,-1.3655267200299999
ACH-000996,-1.38613163102
ACH-001001,-1.2723550444299998
ACH-001020,-1.1660296113700002
ACH-001028,-1.44918279371
ACH-001031,-1.53667040588
ACH-001038,-1.56917610532
ACH-001048,-1.29560796741
ACH-001050,-1.40060997805
ACH-001053,-1.14588065109
ACH-001054,-1.22442069457
ACH-001061,-1.48618498693
ACH-001067,-1.4910119745700001
ACH-001075,-1.55612191604
ACH-001096,-1.7199660542500002
ACH-001128,-0.721760127112
ACH-001134,-1.4280132011700002
ACH-001151,-1.42497057801
ACH-001163,-1.3254216273000001
ACH-001164,-1.3673608420299999
ACH-001173,-1.51892080687
ACH-001183,-1.52026750972
ACH-001184,-1.7233971156099999
ACH-001190,-1.6481264379700002
ACH-001192,-1.44287489492
ACH-001193,-1.3978082238799998
ACH-001196,-1.39476432602
ACH-001197,-1.45475691838
ACH-001205,-1.10775966671
ACH-001211,-1.14148600595
ACH-001212,-1.5219303395700001
ACH-001228,-1.3705635862999999
ACH-001232,-1.3750331626199999
ACH-001239,-1.56928999727
ACH-001274,-1.3032780933600001
ACH-001275,-1.0595415956799998
ACH-001277,-1.23437472457
ACH-001278,-1.48596155567
ACH-001280,-0.9240228186570001
ACH-001283,-1.12401801623
ACH-001289,-1.42164035655
ACH-001295,-1.39863220688
ACH-001300,-1.5015489032499998
ACH-001301,-1.7104411822799999
ACH-001302,-1.53885789255
ACH-001303,-1.3365776109799998
ACH-001306,-1.4694264859600001
ACH-001318,-1.35696684197
ACH-001322,-1.35681375217
ACH-001328,-1.2548207446200002
ACH-001332,-1.32235363687
ACH-001333,-1.28905039664
ACH-001336,-1.14191712051
ACH-001340,-1.32433937707
ACH-001346,-1.342427031
ACH-001353,-1.4343132857799998
ACH-001354,-1.8219497647099998
ACH-001367,-1.3644611320200002
ACH-001368,-1.2128989991299999
ACH-001374,-1.7580323476900002
ACH-001375,-1.4744764281799998
ACH-001377,-1.3731314140000002
ACH-001380,-1.41247059581
ACH-001391,-1.71095604754
ACH-001407,-1.18575534723
ACH-001408,-2.01154088733
ACH-001413,-1.3022532253299999
ACH-001430,-1.3896606321399998
ACH-001431,-1.4015623503999999
ACH-001450,-1.6036481401
ACH-001496,-1.11983463666
ACH-001500,-1.06321248433
ACH-001521,-1.52635182976
ACH-001523,-1.29097246435
ACH-001532,-1.4420561202000002
ACH-001536,-1.7602873567400001
ACH-001550,-1.2970750293100002
ACH-001552,-1.12093517982
ACH-001554,-1.16636916289
ACH-001645,-1.5549363634600002
ACH-001654,-1.47036307002
ACH-001715,-1.7313730006299999
ACH-001735,-1.5600856609399998
ACH-001736,-1.26772636263
ACH-001737,-1.40930104301
ACH-001740,-1.67834147063
ACH-001745,-1.72403531573
ACH-001750,-1.3573762002399998
ACH-001765,-1.5776864413299998
ACH-001956,-1.52831249252
ACH-001957,-1.63967756496
