,GPRC6A (222545)
ACH-000004,0.0009649225222560001
ACH-000007,0.192388485298
ACH-000009,0.0341338067444
ACH-000011,-0.00799209949334
ACH-000012,-0.139922188695
ACH-000013,-0.011582402810200001
ACH-000014,-0.12473105949
ACH-000015,0.0235769360367
ACH-000017,0.11070972150599999
ACH-000018,-0.169889760378
ACH-000019,0.183995710209
ACH-000021,-0.276942429474
ACH-000022,-0.0439744396885
ACH-000025,-0.114942383772
ACH-000028,-0.0784725651794
ACH-000030,-0.07650258699939999
ACH-000035,-0.0471375161861
ACH-000036,-0.0249666800302
ACH-000037,-0.29841379986
ACH-000039,-0.08936287307669999
ACH-000040,0.0619913247481
ACH-000041,-0.0737481267323
ACH-000042,-0.09099762289550001
ACH-000045,-0.035523938184
ACH-000047,-0.104893246044
ACH-000052,-0.0747466030317
ACH-000053,-0.0583610586054
ACH-000054,0.041408995063099995
ACH-000055,0.247677210371
ACH-000060,-0.05593008044919999
ACH-000067,-0.032652114641299995
ACH-000070,0.245789347128
ACH-000075,0.112834542481
ACH-000078,-0.0471192936535
ACH-000082,-0.116368218508
ACH-000085,-0.16618106470799998
ACH-000086,-0.00437373599043
ACH-000087,-0.185633797615
ACH-000092,0.0208142433333
ACH-000095,-0.0691348040217
ACH-000097,-0.0593757663389
ACH-000098,0.027541014957300002
ACH-000099,0.0269261594726
ACH-000108,-0.127841331249
ACH-000113,-0.0386335001958
ACH-000115,-0.180382820735
ACH-000116,-0.022826599836499997
ACH-000118,-0.041544946262400004
ACH-000120,0.0231113968989
ACH-000123,-0.115087767718
ACH-000127,-0.0748465784422
ACH-000128,-0.08840634811239999
ACH-000132,-0.042079116030900005
ACH-000133,-0.00864674219025
ACH-000137,0.041637278240800005
ACH-000138,-0.0443590464758
ACH-000142,0.0618664395166
ACH-000143,0.0020205204817
ACH-000146,-0.0133751048128
ACH-000148,-0.056787785160099996
ACH-000150,0.0008760615963580001
ACH-000152,-0.0727964569015
ACH-000153,-0.0758441120166
ACH-000159,-0.030715602028
ACH-000160,0.021395694788000002
ACH-000163,-0.11852309105
ACH-000167,-0.0862794208343
ACH-000168,0.000684209732779
ACH-000169,-0.0793199919803
ACH-000178,-0.006076468979770001
ACH-000182,0.010455204854500001
ACH-000183,0.0548605878622
ACH-000188,-0.031139021760000003
ACH-000189,-0.0983661585434
ACH-000190,-0.015295011013299999
ACH-000198,0.00470966527906
ACH-000204,-0.0737669069915
ACH-000206,-0.368081126207
ACH-000207,0.0363408711248
ACH-000211,-0.0414966366965
ACH-000215,-0.14338992274499998
ACH-000221,-0.051223614645
ACH-000222,-0.08946548484719999
ACH-000223,-0.12970021792199998
ACH-000226,-0.11858119927
ACH-000227,0.0436044178986
ACH-000228,0.044973630405
ACH-000231,-0.07275546673330001
ACH-000232,-0.0178326934505
ACH-000233,0.0609827821577
ACH-000234,0.0803169869566
ACH-000235,0.00696631420299
ACH-000237,-0.0006510532749409999
ACH-000238,-0.111728076429
ACH-000243,-0.038364629317400006
ACH-000244,0.242856331602
ACH-000246,0.095539262348
ACH-000248,-0.052777955030000004
ACH-000250,-0.00619051918214
ACH-000251,0.046656917695300004
ACH-000253,0.0278295504801
ACH-000255,-0.08955614878210001
ACH-000256,-0.0577164538095
ACH-000257,0.07257386523869999
ACH-000258,-0.0740920578087
ACH-000259,-0.054038026508
ACH-000260,-0.09690065147
ACH-000261,-0.033990877130400006
ACH-000262,-0.041362846470499995
ACH-000263,-0.11203405045800001
ACH-000264,-0.021542247012200002
ACH-000265,0.05468704808159999
ACH-000266,-0.07266536348460001
ACH-000272,0.0218984899208
ACH-000273,-0.07967239462110001
ACH-000274,0.0839969849477
ACH-000277,-0.0253317792717
ACH-000278,-0.133921886574
ACH-000279,-0.09183589275660001
ACH-000280,0.05891666944
ACH-000281,0.0156328737179
ACH-000288,-0.0802939079826
ACH-000291,-0.08668692419330001
ACH-000293,0.232144758816
ACH-000294,-0.20062110280499998
ACH-000295,0.0252425394383
ACH-000296,-0.26362041670200004
ACH-000302,-0.0313265116605
ACH-000304,-0.31051127398899997
ACH-000307,-0.011494630205299998
ACH-000308,-0.015218358425100002
ACH-000310,-0.0385040737565
ACH-000311,-0.121796083373
ACH-000312,-0.07752509075910001
ACH-000315,-0.29028365651
ACH-000316,0.06875750193180001
ACH-000317,-0.059198879521900005
ACH-000318,-0.211967193839
ACH-000319,0.028574127716099997
ACH-000320,-0.058384533179000005
ACH-000322,0.110585819278
ACH-000323,0.007066859570729999
ACH-000324,0.054161083859900004
ACH-000329,0.00488478245232
ACH-000330,0.0722595965945
ACH-000331,-0.0840806455215
ACH-000332,-0.0342415481243
ACH-000334,-0.270914783807
ACH-000335,-0.23471318937
ACH-000336,-0.265720204728
ACH-000337,0.035692958213199996
ACH-000339,-0.0296728277752
ACH-000341,-0.050823873454599995
ACH-000348,-0.07444893498489999
ACH-000350,-0.035697905314300005
ACH-000352,0.049009544646699994
ACH-000356,0.0360794469806
ACH-000361,0.00134469688669
ACH-000362,-0.056432410833
ACH-000363,-0.09494514280369999
ACH-000364,0.0264699770052
ACH-000365,-0.0296935530626
ACH-000366,0.020216904057700002
ACH-000368,-0.14931279794500002
ACH-000374,0.10629411884199999
ACH-000375,-0.19128117526500002
ACH-000376,-0.051115958281
ACH-000381,-0.11312719453299999
ACH-000383,-0.087569238072
ACH-000387,0.033538132250200005
ACH-000389,0.0664962451111
ACH-000390,-0.09661322959339999
ACH-000393,-0.132549538982
ACH-000395,-0.145267498326
ACH-000397,-0.0426358744687
ACH-000401,-0.0348435169386
ACH-000402,-0.33273007997
ACH-000403,-0.042745994366199996
ACH-000404,0.0954636775903
ACH-000406,-0.0130544775212
ACH-000407,-0.0877993421284
ACH-000408,0.0266404406896
ACH-000410,-0.130264965305
ACH-000411,-0.00202629090389
ACH-000414,-0.07891699337760001
ACH-000415,-0.065305831955
ACH-000416,0.057114316208600004
ACH-000420,-0.0101376980441
ACH-000421,-0.0438052817804
ACH-000424,0.0616397647569
ACH-000425,0.00423732499852
ACH-000426,-0.16210384794500002
ACH-000427,-0.0344807656586
ACH-000433,-0.0653384573499
ACH-000436,0.0914465276317
ACH-000444,0.131189806421
ACH-000445,-0.145429627651
ACH-000448,-0.0805814839652
ACH-000450,0.026514386629499998
ACH-000452,0.016332627755400002
ACH-000454,-0.055228501299099994
ACH-000458,-0.17050011561
ACH-000459,-0.19217405952599997
ACH-000460,-0.0166678189553
ACH-000461,0.005717566294890001
ACH-000463,0.013723254881
ACH-000464,0.0728449756965
ACH-000466,-0.039616531362
ACH-000467,-0.0741615440331
ACH-000468,0.038273084816900005
ACH-000469,-0.0502435620771
ACH-000470,0.08956111409489999
ACH-000471,-0.0566714854601
ACH-000472,0.00787095782807
ACH-000473,0.102516023357
ACH-000475,-0.09086116509560001
ACH-000476,-0.043178751452599994
ACH-000477,-0.0965189860836
ACH-000480,-0.08457982319900001
ACH-000481,-0.07951272041060001
ACH-000483,-0.0617065768662
ACH-000484,0.238112828748
ACH-000485,-0.06448756588259999
ACH-000486,-0.0123476599227
ACH-000487,0.00167733559729
ACH-000488,0.0171344209548
ACH-000490,-0.0529763525122
ACH-000491,-0.17947839015900002
ACH-000495,-0.159565137709
ACH-000496,-0.109471442995
ACH-000499,-0.22460323250599998
ACH-000500,-0.14900172658
ACH-000502,0.023118836780300002
ACH-000503,0.210370020876
ACH-000505,0.013857175416000001
ACH-000507,-0.07814514728739999
ACH-000510,-0.10075628232999999
ACH-000511,0.036049678092
ACH-000512,-0.215939509069
ACH-000516,-0.131542047089
ACH-000517,-0.0693924299469
ACH-000518,0.0320006058755
ACH-000520,-0.139961013917
ACH-000521,-0.21187528648600001
ACH-000522,-0.0518373420835
ACH-000524,0.030718126283900003
ACH-000527,-0.0786168939675
ACH-000528,0.0994576385765
ACH-000537,-0.186443336748
ACH-000541,-0.0503380743358
ACH-000542,-0.0497804981824
ACH-000544,-0.0816058147798
ACH-000545,0.0335972690375
ACH-000547,0.016151230798599998
ACH-000548,0.0167246572165
ACH-000549,0.09388433435910001
ACH-000550,-0.198767022895
ACH-000552,0.038108630605
ACH-000556,-0.09683072299930001
ACH-000557,-0.0433211163512
ACH-000570,-0.0245623929667
ACH-000571,-0.13421947211899998
ACH-000573,-0.00533252033019
ACH-000576,0.0164924096245
ACH-000580,-0.044773472837
ACH-000584,0.0154729643974
ACH-000585,-0.0763171797484
ACH-000588,-0.119215799078
ACH-000589,-0.187302276644
ACH-000591,-0.07292990903360001
ACH-000593,-0.110452352521
ACH-000600,-0.012434861913700001
ACH-000601,0.0167640482644
