,PSENEN (55851)
ACH-000261,-0.172880176607
ACH-000262,-0.058342243776599995
ACH-000263,-0.175911740643
ACH-000264,-0.0838208065518
ACH-000265,-0.138071127626
ACH-000266,-0.927425410665
ACH-000272,-0.127781903697
ACH-000273,-0.0501141789444
ACH-000274,-0.443643321668
ACH-000277,-0.17203743100299998
ACH-000278,-0.10266871907299999
ACH-000279,-0.0146835306161
ACH-000280,-0.15944105492900001
ACH-000281,-0.345746084948
ACH-000288,0.09796122640760001
ACH-000291,-0.19298552168900002
ACH-000293,-0.403818139108
ACH-000294,-0.498001155122
ACH-000295,-0.128468305949
ACH-000296,0.0317680747641
ACH-000302,-0.425498417148
ACH-000304,-0.279051798712
ACH-000307,-0.257428109763
ACH-000308,-0.209050862431
ACH-000310,0.0021098388352899997
ACH-000311,-0.518521572823
ACH-000312,-0.269114580514
ACH-000315,-0.16899484807700002
ACH-000316,0.17915346144000002
ACH-000317,-0.357894447968
ACH-000318,-0.129838730044
ACH-000319,-0.0976582283835
ACH-000320,0.292449261886
ACH-000322,0.0811053448392
ACH-000323,-0.28393683491099997
ACH-000324,-0.20209799566300002
ACH-000329,-0.301808009736
ACH-000330,-0.062092052209099996
ACH-000331,0.183416372403
ACH-000332,-0.260648802859
ACH-000334,-0.37878104336199997
ACH-000335,-0.0503228646932
ACH-000336,-0.16496868003100001
ACH-000337,-0.243289474607
ACH-000339,-0.218752171613
ACH-000341,-0.0888866259165
ACH-000348,-0.113980570404
ACH-000350,-0.295564538688
ACH-000352,-0.07391520948819999
ACH-000356,-0.147069651621
ACH-000361,0.12318267340500001
ACH-000362,0.0070623858488
ACH-000363,-0.0617099887512
ACH-000364,-0.517415785085
ACH-000365,-0.29008119726500003
ACH-000366,-0.23165259972600002
ACH-000368,-0.103717315044
ACH-000374,-0.233635866666
ACH-000375,-0.269652740627
ACH-000376,-0.190531550941
ACH-000381,-0.406827030468
ACH-000383,-0.302003096684
ACH-000387,-0.25692505449499997
ACH-000389,-0.192819461849
ACH-000390,-0.409504084906
ACH-000393,-0.18982467424199997
ACH-000395,-0.568628491839
ACH-000397,0.0110686020091
ACH-000401,-0.148919891139
ACH-000402,-0.20162511420499998
ACH-000403,-0.20189772520100002
ACH-000404,-0.0933555110936
ACH-000406,-0.0397457723343
ACH-000407,-0.0467607358282
ACH-000408,0.038820632754300005
ACH-000410,-0.30947237801
ACH-000411,0.027259695048099997
ACH-000414,-0.25439113418299997
ACH-000415,-0.12617474915
ACH-000416,-0.08696102356280001
ACH-000420,-0.09908084045780001
ACH-000421,-0.013923968988000001
ACH-000424,-0.10371016954399999
ACH-000425,-0.027805809914799997
ACH-000426,-0.131179162031
ACH-000427,-0.157032044613
ACH-000433,-0.189746743313
ACH-000436,0.127237090473
ACH-000444,-0.104827812998
ACH-000445,-0.011450446917999998
ACH-000448,-0.109796976647
ACH-000450,-0.6019084679
ACH-000452,-0.275116691298
ACH-000454,-0.160936829074
ACH-000458,-0.289620724168
ACH-000459,0.131668938604
ACH-000460,0.6198770991100001
ACH-000461,-0.195940700815
ACH-000463,-0.055575464889799996
ACH-000464,0.33994460455799996
ACH-000466,-0.235321225731
ACH-000467,-0.204848478569
ACH-000468,-0.133616241947
ACH-000469,-0.2452725338
ACH-000470,-0.0552293862306
ACH-000471,-0.133696904628
ACH-000472,0.005283202075319999
ACH-000473,-0.364186156822
ACH-000475,-0.0706244344767
ACH-000476,0.352635671901
ACH-000477,-0.258305145354
ACH-000480,0.039423643732599996
ACH-000481,0.135735611766
ACH-000483,0.128576742759
ACH-000484,0.134990922226
ACH-000485,-0.172550792213
ACH-000486,-0.458636820435
ACH-000487,-0.0502722058689
ACH-000488,-0.0106444328384
ACH-000490,-0.20087234328200002
ACH-000491,-0.633915003949
ACH-000495,-0.155406653941
ACH-000496,-0.173109924482
ACH-000499,-0.323336432121
ACH-000500,0.119685364193
ACH-000502,-0.589736525505
ACH-000503,0.0890937683452
ACH-000505,-0.576187389446
ACH-000507,-0.233266768065
ACH-000510,-0.306146454164
ACH-000511,-0.144701990528
ACH-000512,0.000104160344341
ACH-000516,-0.354602188876
ACH-000517,-0.356578956137
ACH-000518,-0.357616319977
ACH-000520,-0.136204365119
ACH-000521,-0.263468643908
ACH-000522,0.0389320310565
ACH-000524,-0.0143029552617
ACH-000527,-0.19588915597800002
ACH-000528,-0.028003917739800002
ACH-000537,-0.295763699993
ACH-000541,-0.6039841143169999
ACH-000542,-0.180096882774
ACH-000544,0.08980827889830001
ACH-000545,-0.0683917003988
ACH-000547,-0.215277462716
ACH-000548,-0.22091243405799998
ACH-000549,-0.393277417789
ACH-000550,-0.110619158385
ACH-000552,-0.484487464124
ACH-000556,-0.07861947980560001
ACH-000557,-0.0468431955136
ACH-000570,0.0115907902486
ACH-000571,-0.204731807902
ACH-000573,0.0236718030754
ACH-000576,0.31430183378800003
ACH-000580,-0.156503968451
ACH-000584,-0.135193153488
ACH-000585,0.617421422515
ACH-000588,0.197513117095
ACH-000589,-0.15800711050000002
ACH-000591,-0.10149180142200001
ACH-000593,-0.16923852203099998
ACH-000600,-0.534594245561
ACH-000601,-0.100352131325
ACH-000604,-0.040915691006
ACH-000605,-0.026287860782699998
ACH-000606,-0.261925710032
ACH-000608,-0.014008740128
ACH-000614,-0.183983257627
ACH-000616,-0.39302889903000005
ACH-000618,0.0532955909503
ACH-000619,-0.040852797707300006
ACH-000620,-0.269970758047
ACH-000621,-0.46430450639700005
ACH-000622,-0.0453643838116
ACH-000623,-0.109216506763
ACH-000624,-0.0315283942039
ACH-000627,-0.11684889541400001
ACH-000630,-0.133731136853
ACH-000632,-0.445005188175
ACH-000633,-0.08438072886299999
ACH-000637,-0.30058035452599996
ACH-000638,-0.014455704627399998
ACH-000646,0.0618505422829
ACH-000647,0.0024003432063
ACH-000648,-0.349196015856
ACH-000649,-0.21583188922200003
ACH-000651,-0.00715014440704
ACH-000652,-0.18800497042300002
ACH-000653,-0.0275082136282
ACH-000657,-0.031071534743300003
ACH-000658,-0.265120765528
ACH-000661,-0.240318780887
ACH-000662,-0.205552877084
ACH-000663,-0.09264133743789998
ACH-000665,0.0104892464857
ACH-000671,-0.243246919685
ACH-000673,-0.0789705940252
ACH-000676,-0.277346452662
ACH-000677,-0.137946539734
ACH-000681,-0.153361614178
ACH-000682,-0.325106925779
ACH-000683,0.0613573781645
ACH-000684,0.137367644232
ACH-000688,-0.6205778152839999
ACH-000693,-0.10442123012700001
ACH-000694,-0.10707177385399999
ACH-000695,-0.18022378809700002
ACH-000696,-0.116235467678
ACH-000697,-0.021300681047
ACH-000699,-0.37737127629600004
ACH-000701,-0.386413519837
ACH-000706,-0.17864758385
ACH-000711,-0.0974705153811
ACH-000713,-0.24472880732900001
ACH-000714,-0.39066944439900003
ACH-000718,0.019226412707799997
ACH-000720,-0.12133084463800001
ACH-000721,-0.133225219922
ACH-000724,-0.306413616221
ACH-000725,-0.206337174572
ACH-000732,-0.0391764701322
ACH-000734,-0.116125867849
ACH-000735,-0.459765803983
ACH-000736,-0.0864458343682
ACH-000738,-0.053559417583499996
ACH-000746,-0.10156318504100001
ACH-000747,-0.164936664712
ACH-000748,-0.35549777113799996
ACH-000753,-0.20158342209000002
ACH-000756,-0.20311639924000002
ACH-000757,-0.34638771454000006
ACH-000758,-0.23888366269699998
ACH-000760,-0.194351675422
ACH-000763,-0.048841007401599995
ACH-000764,-0.488424161669
ACH-000765,-0.482691739075
ACH-000766,-0.342949484477
ACH-000767,-0.189689266223
ACH-000768,-0.2497899641
ACH-000769,-0.317034193398
ACH-000770,-0.026026922010599998
ACH-000771,-0.326791337788
ACH-000773,-0.233761532134
ACH-000776,-0.192340298925
ACH-000777,-0.124409740748
ACH-000778,-0.132448811371
ACH-000781,-0.12060376342
ACH-000782,-0.324302564268
ACH-000783,0.21902090044599998
ACH-000784,-0.5249626870849999
ACH-000785,-0.319934811218
ACH-000787,-0.20482457820799999
ACH-000788,-0.0911526602148
ACH-000791,-0.0217307408123
ACH-000792,-0.24314949261500002
ACH-000794,-0.22607224373399998
ACH-000796,-0.351755039029
ACH-000799,-0.113611862511
ACH-000800,-0.00353388474354
ACH-000802,-0.284964210444
ACH-000804,-0.11532136672900001
ACH-000805,0.0150085620929
ACH-000809,-0.253658234007
ACH-000810,-0.123263253184
ACH-000811,-0.142691063872
ACH-000817,0.108813594131
ACH-000819,-0.160322303824
ACH-000820,-0.24954058508000002
ACH-000821,-0.352262948995
ACH-000822,-0.17111343214400002
ACH-000823,-0.142741824495
ACH-000824,-0.319431676501
ACH-000827,-0.208069478591
ACH-000829,-0.17337409377500002
ACH-000831,-0.48845824168499996
ACH-000832,-0.236374193537
ACH-000833,-0.16987720687199998
ACH-000834,-0.0325462531673
ACH-000835,-0.268625363198
ACH-000836,-0.363068527855
ACH-000837,-0.197750707119
ACH-000838,-0.34862581353699995
ACH-000839,-0.102954917937
ACH-000840,-0.193822902108
ACH-000841,-0.16419774623299999
ACH-000843,-0.12415181580600002
ACH-000846,-0.195589241396
ACH-000847,-0.248686827912
ACH-000848,-0.187629194929
ACH-000849,-0.313433544624
ACH-000851,0.19925018858899998
ACH-000855,0.11824374004100001
ACH-000856,-0.0832520020242
ACH-000858,-0.11788096155200001
ACH-000859,0.189608587898
ACH-000861,-0.335286652323
ACH-000862,-0.147911102116
ACH-000865,-0.189621402861
ACH-000866,-0.0010375348393300001
ACH-000867,-0.0008640257062689999
ACH-000869,-0.13687896956499998
ACH-000872,-0.21855792281300002
ACH-000873,-0.49457622933300005
ACH-000876,-0.136322287676
ACH-000878,0.27868303014699997
ACH-000880,-0.0831214614655
ACH-000881,-0.0492083735369
ACH-000882,-0.235163180878
ACH-000884,-0.183745862047
ACH-000885,-0.0688767332425
ACH-000887,-0.319102773612
ACH-000888,0.059236570552199996
ACH-000889,-0.107924359212
ACH-000890,-0.132211358309
ACH-000896,0.476768336813
ACH-000898,-0.27936500390999996
ACH-000900,-0.140139344353
ACH-000901,-0.204316229522
ACH-000905,-0.273157696549
ACH-000906,-0.0756074957059
ACH-000907,-0.158395967429
ACH-000910,-0.0720019614128
ACH-000911,-0.39836516505
ACH-000912,-0.199277514809
ACH-000913,-0.0547921726371
ACH-000915,0.0681050109257
ACH-000916,-0.323551829976
ACH-000917,-0.0424797576853
ACH-000921,0.006040387542890001
ACH-000924,-0.0728054781378
ACH-000926,-0.34349995193599997
ACH-000928,-0.3230239757
ACH-000929,0.059991273386699996
ACH-000932,-0.15072828647800002
ACH-000935,-0.015075938663099999
ACH-000936,-0.222035334158
ACH-000937,-1.09301969149
ACH-000938,-0.0752165205488
ACH-000939,-0.114744660863
ACH-000941,-0.249200932186
ACH-000943,0.0217433139459
ACH-000946,-0.166932137071
ACH-000947,-0.0043764984049399994
ACH-000948,-0.20455913061500003
ACH-000950,-0.08821239473760001
ACH-000953,-1.3937373937900002
ACH-000957,-0.625206000665
ACH-000958,-0.109968783795
ACH-000960,-0.0908593388456
ACH-000963,-0.382606547217
ACH-000968,-0.705424464827
ACH-000969,-0.014609520032799998
ACH-000973,-0.08340374457119999
ACH-000974,-0.24433973640299997
ACH-000975,-0.156903698353
ACH-000976,-0.00213073164937
ACH-000978,-0.45981401075499995
ACH-000980,-0.0978592140371
ACH-000984,-0.270336814045
ACH-000986,-0.125761557036
ACH-000988,-0.38845627304799996
ACH-000993,-0.255995873657
ACH-000994,-0.0451887911288
ACH-000996,-0.023786739604
ACH-001001,0.0103413255854
ACH-001020,-0.38868889294799996
ACH-001028,-0.271850483642
ACH-001031,-0.221529126141
ACH-001038,-0.101950722828
ACH-001048,-0.24503734143800002
ACH-001050,-0.339271147495
ACH-001053,-0.06978447092710001
ACH-001054,-0.149332971031
ACH-001061,-0.040226957669
ACH-001067,0.109702309059
ACH-001075,-0.310708712716
ACH-001096,0.10083695654100001
ACH-001128,-0.148351882613
ACH-001134,-0.127613233218
ACH-001151,-0.277359708758
ACH-001163,-0.08229800040419999
ACH-001164,-0.460002542746
ACH-001173,-0.0413269432333
ACH-001183,-0.5616277877179999
ACH-001184,0.360630440032
ACH-001190,-0.314383530214
ACH-001192,-0.0739501922525
ACH-001193,0.12056726437200001
ACH-001196,-0.115363560289
ACH-001197,-0.046147108041199994
ACH-001205,-0.361956012169
ACH-001211,-0.127070790449
ACH-001212,-0.153104854061
ACH-001228,-0.288013954899
ACH-001232,-0.313526356792
ACH-001239,0.0191371322758
ACH-001274,-0.392176565971
ACH-001275,-0.139416510188
ACH-001277,-0.18525951786800002
ACH-001278,-0.5399889494300001
ACH-001280,-0.34065763223800005
ACH-001283,-0.21400682332499998
ACH-001289,-0.373854220179
ACH-001295,-0.053205552766199996
ACH-001300,0.0443154854835
ACH-001301,-0.15076486137
ACH-001302,-0.216641814494
ACH-001303,-0.21855424352299999
ACH-001306,-0.125018880974
ACH-001318,0.0422882477707
ACH-001322,-0.18168876285799998
ACH-001328,-0.5287932671109999
ACH-001332,-0.07559185404039999
ACH-001333,-0.0874642919308
ACH-001336,-0.201247744535
ACH-001340,0.0115228800425
ACH-001346,-0.112596923874
ACH-001353,-0.170729521756
ACH-001354,-0.0428440536552
ACH-001367,-0.0261539552685
ACH-001368,-0.0878759794572
ACH-001374,-0.47277253586199997
ACH-001375,-0.333352151073
ACH-001377,-0.0530274034709
ACH-001380,-0.17573260580800001
ACH-001391,0.0597034829786
ACH-001407,-0.133678733637
ACH-001408,-0.115209398147
ACH-001413,-0.273853932026
ACH-001430,0.029741670731799997
ACH-001431,-0.029592324115200002
ACH-001450,0.287998631131
ACH-001496,-0.174883760557
ACH-001500,-0.353661035669
ACH-001521,-0.42315972717100003
ACH-001523,-0.13044094214000002
ACH-001532,0.0652145469883
ACH-001536,-0.282958268286
ACH-001550,-0.133251933301
ACH-001552,0.12838078546700002
ACH-001554,-0.257693892207
ACH-001645,-0.091599031219
ACH-001654,-0.218744074284
ACH-001715,-0.105058955486
ACH-001735,-0.265465841102
ACH-001736,0.13414439056
ACH-001737,-0.100706504813
ACH-001740,-0.0913412848561
ACH-001745,-0.0335040900368
ACH-001750,-0.471139584349
ACH-001765,-0.0423402191438
ACH-001956,-0.175656562051
ACH-001957,-0.19744871221000002
