,MAPK8IP1 (9479)
ACH-000004,-0.043256812863999995
ACH-000007,-0.0348302570845
ACH-000009,0.075434496294
ACH-000011,0.10741498917000002
ACH-000012,-0.12182462975
ACH-000013,-0.153113249288
ACH-000014,-0.039697904747599995
ACH-000015,-0.0364087812679
ACH-000017,0.0169649892451
ACH-000018,0.023787604970900003
ACH-000019,-0.306777571068
ACH-000021,-0.20489988376200002
ACH-000022,-0.0898516944144
ACH-000025,-0.147631115927
ACH-000028,-0.25936523411699997
ACH-000030,-0.238626190548
ACH-000035,-0.329265990951
ACH-000036,-0.170405539613
ACH-000037,0.267599649747
ACH-000039,0.0026965844353400003
ACH-000040,-0.048705612161699996
ACH-000041,-0.231904648759
ACH-000042,-0.0260068453859
ACH-000045,-0.08198237911289999
ACH-000047,-0.07874800152639999
ACH-000052,-0.285844321415
ACH-000053,-0.0315925767156
ACH-000054,0.05743061510869999
ACH-000055,-0.09645615612330001
ACH-000060,0.0520312763121
ACH-000067,-0.0532911895799
ACH-000070,-0.154908442461
ACH-000075,0.0723204246775
ACH-000078,-0.00204930952088
ACH-000082,-0.0229030648921
ACH-000085,-0.0881279490566
ACH-000086,-0.0187887428293
ACH-000087,-0.152713359263
ACH-000092,0.0328439029746
ACH-000095,-0.0929541430906
ACH-000097,-0.15320991244
ACH-000098,-0.0181964807035
ACH-000099,-0.135853624484
ACH-000108,0.124310445833
ACH-000113,-0.0853200646542
ACH-000115,-0.08142125897699999
ACH-000116,-0.22077736930199998
ACH-000118,-0.06296663976009999
ACH-000120,-0.157407112459
ACH-000123,-0.0883479842275
ACH-000127,-0.059692832497699994
ACH-000128,-0.27016695185199996
ACH-000132,-0.136410720992
ACH-000133,-0.250070532072
ACH-000137,0.0106391047244
ACH-000138,-0.08033676596410001
ACH-000142,-0.108663134657
ACH-000143,0.0599930594142
ACH-000146,-0.129010838708
ACH-000148,-0.0344886728951
ACH-000150,0.0012543287601
ACH-000152,-0.0780501053172
ACH-000153,0.136705639596
ACH-000159,-0.172979233099
ACH-000160,-0.0607422771524
ACH-000163,-0.01848911398
ACH-000167,-0.0408714309256
ACH-000168,-0.14367093462000002
ACH-000169,-0.0946803555115
ACH-000178,-0.0654068722595
ACH-000182,-0.015407210752999998
ACH-000183,-0.0923106826653
ACH-000188,-0.118373725224
ACH-000189,-0.24023048139400002
ACH-000190,-0.18258350598099998
ACH-000198,-0.0686431633796
ACH-000204,-0.05657468879290001
ACH-000206,-0.0423247537829
ACH-000207,-0.468720201655
ACH-000211,0.057394333292699995
ACH-000215,-0.148597573739
ACH-000221,-0.104691134279
ACH-000222,-0.0278366788356
ACH-000223,-0.0468955212617
ACH-000226,-0.153015553812
ACH-000227,0.19054049634300002
ACH-000228,0.136860003053
ACH-000231,-0.0866427666722
ACH-000232,-0.19226450688900001
ACH-000233,-0.0555208138256
ACH-000234,0.0182384046066
ACH-000235,-0.0530693854133
ACH-000237,-0.107712353796
ACH-000238,-0.0787346418502
ACH-000243,-0.0341087442894
ACH-000244,-0.16936567135400002
ACH-000246,-0.0100489296468
ACH-000248,-0.0654299680839
ACH-000250,-0.0681510871873
ACH-000251,-0.17562549428899998
ACH-000253,-0.0103873765365
ACH-000255,-0.13557008249000002
ACH-000256,-0.25154395706099997
ACH-000257,-0.11052486260700001
ACH-000258,0.0803319417181
ACH-000259,-0.12715473912
ACH-000260,-0.0771582294634
ACH-000261,-0.08039711239149999
ACH-000262,-0.134557038041
ACH-000263,-0.22837895250999998
ACH-000264,-0.0350558131501
ACH-000265,-0.106039476536
ACH-000266,0.0035396959220100003
ACH-000272,-0.0429849772049
ACH-000273,-0.0302240337415
ACH-000274,-0.08807152749160001
ACH-000277,-0.17522113080200002
ACH-000278,-0.138834996769
ACH-000279,-0.0987349179061
ACH-000280,-0.0266080759878
ACH-000281,0.0864657930031
ACH-000288,-0.0759307712231
ACH-000291,-0.0628863727536
ACH-000293,-0.08922311572210001
ACH-000294,0.026533378027300002
ACH-000295,-0.161701902811
ACH-000296,-0.121881113922
ACH-000302,0.0328191157365
ACH-000304,0.0749760411477
ACH-000307,-0.12207776469699999
ACH-000308,-0.07656876166860001
ACH-000310,-0.18401472414
ACH-000311,0.0417445359401
ACH-000312,0.0200225953065
ACH-000315,-0.199006791111
ACH-000316,0.08588664714610002
