,PRKAB1 (5564)
ACH-000004,-0.035989172056199996
ACH-000007,-0.0860961743273
ACH-000009,-0.153232731113
ACH-000011,-0.132756978621
ACH-000012,-0.06049087701780001
ACH-000013,0.115100433027
ACH-000014,0.0826468403979
ACH-000015,0.0643442060783
ACH-000017,0.04637085059880001
ACH-000018,0.08712935906199999
ACH-000019,0.0935640592172
ACH-000021,-0.0625874467581
ACH-000022,-0.051161108993800004
ACH-000025,-0.0193066946739
ACH-000028,-0.131912103467
ACH-000030,0.00523052266653
ACH-000035,0.10533275217499999
ACH-000036,-0.15304970219699998
ACH-000037,-0.17397173491700002
ACH-000039,-0.329451779093
ACH-000040,-0.109962294515
ACH-000041,-0.00945952994983
ACH-000042,-0.156206588821
ACH-000045,-0.15763756088199998
ACH-000047,-0.0688689132681
ACH-000052,0.021799296784099996
ACH-000053,0.10026636933000001
ACH-000054,-0.124254146346
ACH-000055,0.10011577184499999
ACH-000060,-0.0285091532973
ACH-000067,-0.20644293520100002
ACH-000070,0.184547618603
ACH-000075,-0.12556768095100002
ACH-000078,-0.06942046925789999
ACH-000082,-0.11325328353
ACH-000085,0.11862729922700001
ACH-000086,-0.019999899329599998
ACH-000087,-0.295647721032
ACH-000092,-0.127639036323
ACH-000095,-0.18037776229699998
ACH-000097,-0.0547507816532
ACH-000098,-0.0264906980055
ACH-000099,-0.0812047372567
ACH-000108,-0.218334986339
ACH-000113,-0.1662892176
ACH-000115,0.0220149033875
ACH-000116,0.019791283574700003
ACH-000118,-0.18491725637200002
ACH-000120,-0.0114126381708
ACH-000123,-0.226939658032
ACH-000127,0.018735809213000002
ACH-000128,-0.11487916533399999
ACH-000132,-0.08843202604699998
ACH-000133,-0.14034976600500002
ACH-000137,-0.11354540588199999
ACH-000138,-0.0756551146308
ACH-000142,-0.0839925051981
ACH-000143,0.09889650521889999
ACH-000146,-0.22089821385699998
ACH-000148,-0.202155820035
ACH-000150,-0.0883127627189
ACH-000152,-0.234288956695
ACH-000153,-0.133838329251
ACH-000159,0.0210227050416
ACH-000160,-0.131325322786
ACH-000163,-0.0762399073305
ACH-000167,-0.277537413791
ACH-000168,-0.13430959711100002
ACH-000169,0.015133221256799998
ACH-000178,-0.0113763364827
ACH-000182,-0.10366590195599999
ACH-000183,0.030009752067800002
ACH-000188,-0.00187102551075
ACH-000189,0.104351379496
ACH-000190,0.0814460960624
ACH-000198,-0.326053885654
ACH-000204,-0.107392434947
ACH-000206,-0.166937987209
ACH-000207,0.0683197737235
ACH-000211,-0.156314931282
ACH-000215,-0.08104592567669999
ACH-000221,-0.00317536225275
ACH-000222,-0.0812913580731
ACH-000223,-0.185181401735
ACH-000226,-0.118390338808
ACH-000227,-0.289176770182
ACH-000228,-0.23148379343699999
ACH-000231,-0.0790217469004
ACH-000232,-0.045626842007
ACH-000233,-0.07768994640060001
ACH-000234,-0.104515665284
ACH-000235,-0.122539749211
ACH-000237,-0.022374346537200003
ACH-000238,-0.247030826496
ACH-000243,-0.0390807198132
ACH-000244,0.184779882582
ACH-000246,0.016561988096600002
ACH-000248,0.00847820388439
ACH-000250,-0.0659957332935
ACH-000251,-0.274447430618
ACH-000253,-0.027177646992900005
ACH-000255,0.00776551835088
ACH-000256,0.210844935773
ACH-000257,-0.213318425929
ACH-000258,-0.225482938574
ACH-000259,-0.0101034883571
ACH-000260,0.00411624976694
ACH-000261,-0.034361140558800005
ACH-000262,0.054364152973600005
ACH-000263,0.130572973372
ACH-000264,-0.12431385639699999
ACH-000265,-0.121843073222
ACH-000266,-0.11392316378100001
ACH-000272,0.06957431137539999
ACH-000273,-0.0440739751732
ACH-000274,-0.159865004736
ACH-000277,-0.203460546135
ACH-000278,-0.060561198282599996
ACH-000279,0.0206715740898
ACH-000280,0.008621635749320001
ACH-000281,0.0443932952832
ACH-000288,-0.10032002535800001
ACH-000291,-0.143277013354
ACH-000293,0.0951554479821
ACH-000294,-0.242423586507
ACH-000295,-0.0749904966446
ACH-000296,-0.180751671226
ACH-000302,0.37155940129500004
ACH-000304,-0.328892208994
ACH-000307,-0.169611512106
ACH-000308,-0.028643811734700004
ACH-000310,-0.0483325023425
ACH-000311,-0.128423515745
ACH-000312,0.000576679766467
ACH-000315,-0.053398413333599994
ACH-000316,-0.125424437965
ACH-000317,0.0323477111377
ACH-000318,-0.166683093395
ACH-000319,-0.0830854606495
ACH-000320,-0.090748233224
ACH-000322,-0.24218058564
ACH-000323,-0.0262242300673
ACH-000324,-0.12366811637
ACH-000329,-0.0154106667024
ACH-000330,0.050321969791199996
ACH-000331,-0.0669051126413
ACH-000332,-0.0416343133459
ACH-000334,-0.0450178194553
ACH-000335,-0.141078233951
ACH-000336,0.218587988796
ACH-000337,0.0500008442884
ACH-000339,-0.043466602946699996
ACH-000341,-0.0997148246937
ACH-000348,-0.16900730003199999
ACH-000350,-0.29069094984
ACH-000352,-0.0451154205831
ACH-000356,0.09851814242529999
ACH-000361,-0.135402783595
ACH-000362,-0.310337469644
ACH-000363,-0.0031097481459999997
ACH-000364,0.238968923418
ACH-000365,-0.187602830791
ACH-000366,-0.144152243119
ACH-000368,-0.0545538103486
ACH-000374,-0.17947173264199998
ACH-000375,-0.122538251694
ACH-000376,0.07160408582910001
ACH-000381,-0.36251010311099996
ACH-000383,-0.11908772651699999
ACH-000387,-0.0348218273007
ACH-000389,0.00184693011696
ACH-000390,-0.0451627497886
ACH-000393,-0.041237988785099995
ACH-000395,-0.042019268938300006
ACH-000397,-0.0258861715247
ACH-000401,-0.119277576684
ACH-000402,0.0181505837907
ACH-000403,-0.20003693751899998
ACH-000404,0.319243870783
ACH-000406,-0.10103074159299999
ACH-000407,0.0307315323355
ACH-000408,0.009097946459270001
ACH-000410,-0.0233674525622
ACH-000411,-0.150401474248
ACH-000414,-0.19355230429099998
ACH-000415,-0.022863664683500002
ACH-000416,0.033760605979
ACH-000420,0.221121169504
ACH-000421,-0.147198189079
ACH-000424,-0.243429120478
ACH-000425,-0.0108184660052
ACH-000426,-0.39268989096100004
ACH-000427,0.171476992623
ACH-000433,-0.008630601470440001
ACH-000436,-0.19730413350900003
ACH-000444,0.0326605558954
ACH-000445,0.0474437045192
ACH-000448,-0.07108967168489999
ACH-000450,-0.39940636548299996
ACH-000452,-0.149370150291
ACH-000454,0.0464879864074
ACH-000458,0.110203114854
ACH-000459,0.024597386392200004
ACH-000460,0.006128127188359999
ACH-000461,-0.12575038544000003
ACH-000463,-0.0306821959016
ACH-000464,-0.273625608518
ACH-000466,-0.256836329848
ACH-000467,-0.0364950507185
ACH-000468,-0.36123587883
ACH-000469,-0.146241855728
ACH-000470,-0.36373788584600003
ACH-000471,-0.0368649013584
ACH-000472,-0.0362453159339
ACH-000473,0.111155684145
ACH-000475,-0.186478956998
ACH-000476,-0.030233087202699998
ACH-000477,-0.288138210269
ACH-000480,-0.10295576381
ACH-000481,0.0330219230226
ACH-000483,0.23203979454999998
ACH-000484,0.0265821397381
ACH-000485,-0.181336720335
ACH-000486,-0.131035124643
ACH-000487,0.114022499373
ACH-000488,-0.14131287388699998
ACH-000490,0.039393949307699995
ACH-000491,-0.0582755418668
ACH-000495,0.14189475257200002
ACH-000496,-0.10064737742699999
ACH-000499,-0.290364399432
ACH-000500,0.226502146624
ACH-000502,-0.10582193478299999
ACH-000503,0.0744533883445
ACH-000505,0.013124605123600001
ACH-000507,-0.16793490469300001
ACH-000510,0.00453154294955
ACH-000511,0.0570869173389
ACH-000512,0.14613588939400002
ACH-000516,-0.0023138843575
ACH-000517,-0.23631229748000004
ACH-000518,-0.0989369407503
ACH-000520,-0.125846948879
ACH-000521,0.042931897047600004
ACH-000522,-0.0758843943868
ACH-000524,-0.0549019488365
ACH-000527,-0.0536011611368
ACH-000528,-0.0261403671094
ACH-000537,0.0830396715474
ACH-000541,-0.096219114532
ACH-000542,-0.121254746577
ACH-000544,-0.012865521536900001
ACH-000545,-0.129538833923
ACH-000547,-0.212910583511
ACH-000548,-0.116734095714
ACH-000549,-0.0926185858814
ACH-000550,-0.024746134785299998
ACH-000552,0.08486032010680002
ACH-000556,-0.07095633063689999
ACH-000557,-0.0125449801403
ACH-000570,-0.188671200564
ACH-000571,-0.302666646933
ACH-000573,-0.0384812402129
ACH-000576,-0.0445187884672
ACH-000580,-0.055087340243699996
ACH-000584,-0.042890562216999994
ACH-000585,-0.109426436844
ACH-000588,-0.0583907924878
ACH-000589,0.0155608640236
ACH-000591,0.0417112818335
ACH-000593,-0.16548194499399999
ACH-000600,-0.206216682216
ACH-000601,-0.0599334586922
ACH-000604,0.0349168380184
ACH-000605,0.0915262683949
ACH-000606,0.0205075501441
ACH-000608,-0.0952087297545
ACH-000614,-0.053238188058699995
ACH-000616,-0.064192370396
ACH-000618,-0.049701699996499996
ACH-000619,-0.13409244544
ACH-000620,-0.12858488044299998
ACH-000621,-0.0807668517899
ACH-000622,0.0739420555467
ACH-000623,-0.13823259062100002
ACH-000624,-0.128319699761
ACH-000627,-0.057037221278599996
ACH-000630,-0.0155849872004
ACH-000632,-0.0416465750864
ACH-000633,0.0480189944484
ACH-000637,-0.27974428391
ACH-000638,-0.166334471948
ACH-000646,0.26038524695799997
ACH-000647,0.028601647462299998
ACH-000648,0.051445484243199995
ACH-000649,-0.09452323977180001
ACH-000651,-0.10359529125700001
ACH-000652,-0.11061261437999999
ACH-000653,-0.060009392094999996
ACH-000657,-0.07201767327530001
ACH-000658,-0.00571688596625
ACH-000661,0.0622582267797
ACH-000662,-0.209531653999
ACH-000663,0.00248854462625
ACH-000665,-0.0883023171301
ACH-000671,0.132779219795
ACH-000673,-0.0100698105937
ACH-000676,-0.037650003026199995
ACH-000677,-0.00407675825198
ACH-000681,-0.07635864189189999
ACH-000682,-0.11269180358200001
ACH-000683,-0.103106958256
ACH-000684,-0.139401827047
ACH-000688,-0.249861061451
ACH-000693,0.08096647088600001
ACH-000694,-0.016577192911300002
ACH-000695,-0.0703448713388
ACH-000696,-0.0144034605525
ACH-000697,-0.235702891837
ACH-000699,-0.0911198248404
ACH-000701,-0.0150780010148
ACH-000706,-0.0793163136301
ACH-000711,-0.0506334969178
ACH-000713,0.0904137642952
ACH-000714,-0.0669946623575
ACH-000718,0.0985242525493
ACH-000720,-0.123778052187
ACH-000721,0.0457081989855
ACH-000724,-0.155491309244
ACH-000725,-0.185861669503
ACH-000732,-0.0574394540823
ACH-000734,-0.0897375410762
ACH-000735,-0.156039186488
ACH-000736,-0.14405750409
ACH-000738,-0.0373214792461
ACH-000746,-0.177801647007
ACH-000747,-0.25187684761100004
ACH-000748,-0.160126666173
ACH-000753,-0.0775829838874
ACH-000756,-0.167720730145
ACH-000757,-0.0633380725729
ACH-000758,-0.150458167536
ACH-000760,-0.14605999752999999
ACH-000763,-0.097952911032
ACH-000764,-0.474158549303
ACH-000765,-0.16376593166
ACH-000766,-0.09838517231010001
ACH-000767,-0.0302281705301
ACH-000768,-0.0586577441736
ACH-000769,-0.007740035221619999
ACH-000770,-0.122561493739
ACH-000771,0.024234508533700003
ACH-000773,-0.031921029455499995
ACH-000776,-0.19551922405900002
ACH-000777,-0.132808419786
ACH-000778,0.29042440177400003
ACH-000781,-0.015285633403200003
ACH-000782,0.0314476660979
ACH-000783,-0.10406906406199999
ACH-000784,-0.0624653520849
ACH-000785,-0.19767214751499998
ACH-000787,0.0300982954568
ACH-000788,0.0013062465928599999
ACH-000791,0.049476005661
ACH-000792,0.0421922775519
ACH-000794,0.0019254680971500001
ACH-000796,-0.012526481596799997
ACH-000799,-0.17310272024700002
ACH-000800,-0.106772921314
ACH-000802,0.0282804531295
ACH-000804,-0.135336434863
ACH-000805,-0.281935377824
ACH-000809,-0.0599582187593
ACH-000810,0.12295437116499999
ACH-000811,0.008250977421810001
ACH-000817,0.09938170767799999
ACH-000819,0.12448155452199999
ACH-000820,-0.40950779378700003
ACH-000821,-0.142266098136
ACH-000822,-0.105544961121
ACH-000823,-0.0295111219258
ACH-000824,-0.0636341295243
ACH-000827,-0.102081108859
ACH-000829,0.134638673454
ACH-000831,0.0344796248742
ACH-000832,-0.205938564644
ACH-000833,0.0648569956616
ACH-000834,-0.247701477285
ACH-000835,-0.0698987814526
ACH-000836,-0.13655997933
ACH-000837,0.0514782611629
ACH-000838,-0.231470749506
ACH-000839,-0.188551369014
ACH-000840,-0.264970060652
ACH-000841,-0.145744190381
ACH-000843,0.121819530095
ACH-000846,-0.00669320142031
ACH-000847,-0.187019950611
ACH-000848,-0.14417565330499998
ACH-000849,-0.0464005254501
ACH-000851,-0.285441799211
ACH-000855,0.109384257773
ACH-000856,-0.030540233336499998
ACH-000858,-0.05136874482969999
ACH-000859,-0.03681157409540001
ACH-000861,-0.197000711005
ACH-000862,-0.14045230775
ACH-000865,-0.00370694373365
ACH-000866,-0.0207842350673
ACH-000867,-0.0907330467496
ACH-000869,-0.09776736797669999
ACH-000872,-0.08516201482920001
ACH-000873,-0.0630600500594
ACH-000876,0.025123482072799998
ACH-000878,-0.159030212595
ACH-000880,-0.0430065514231
ACH-000881,0.0575148040108
ACH-000882,-0.019887113102400003
ACH-000884,0.0131119259033
ACH-000885,-0.19468585178
ACH-000887,-0.06595703641509999
ACH-000888,0.0225986666053
ACH-000889,-0.0724181922427
ACH-000890,0.07840102204339999
ACH-000896,-0.17600307118099998
ACH-000898,0.0497645536345
ACH-000900,-0.213212039832
ACH-000901,-0.26426326258
ACH-000905,-0.147561800074
ACH-000906,-0.127353274826
ACH-000907,-0.175591179446
ACH-000910,0.008415502089550001
ACH-000911,0.011617041435499999
ACH-000912,-0.13914676558
ACH-000913,-0.0414618635954
ACH-000915,0.0021276474309800003
ACH-000916,-0.280815757233
ACH-000917,-0.0308912098035
ACH-000921,-0.0399363216233
ACH-000924,-0.051794918146
ACH-000926,-0.00810242562239
ACH-000928,0.0863742291384
ACH-000929,-0.421323317732
ACH-000932,-0.109863960986
ACH-000935,0.022243291833200004
ACH-000936,0.0235494700397
ACH-000937,-0.070758256903
ACH-000938,0.0109404713507
ACH-000939,0.07971796587989999
ACH-000941,0.14328577189000002
ACH-000943,-0.23859933794399998
ACH-000946,0.0114146268899
ACH-000947,-0.0864171473385
ACH-000948,-0.0020170976640200003
ACH-000950,0.027496933861199998
ACH-000953,-0.0316603986016
ACH-000957,0.0705018848246
ACH-000958,-0.06254671578530001
ACH-000960,-0.0512721742236
ACH-000963,0.0294001641623
ACH-000968,0.0579348543386
ACH-000969,0.0140938888673
ACH-000973,-0.0885954282499
ACH-000974,0.08545190832630001
ACH-000975,-0.195531289037
ACH-000976,-0.09409961260839998
ACH-000978,-0.31592053541799997
ACH-000980,-0.08605272295119999
ACH-000984,-0.259507381846
ACH-000986,-0.0375138420988
ACH-000988,-0.0797856296373
ACH-000993,-0.0562914712127
ACH-000994,0.15393699870400002
ACH-000996,0.0617004302042
ACH-001001,-0.0174136241958
ACH-001020,0.090007033942
ACH-001028,0.007761036157870001
ACH-001031,-0.047405383916499996
ACH-001038,-0.0474584024808
ACH-001048,-0.101686154294
ACH-001050,-0.012328463525300001
ACH-001053,-0.0017073527968
ACH-001054,-0.164504568154
ACH-001061,-0.0870198461924
ACH-001067,-0.153128623542
ACH-001075,-0.143528370549
ACH-001096,0.0865967016257
ACH-001128,-0.122413633189
ACH-001134,-0.116880914064
ACH-001151,-0.152609248523
ACH-001163,-0.0682277487721
ACH-001164,-0.21879319614300002
ACH-001173,-0.0439680802188
ACH-001183,0.035899804354199996
ACH-001184,-0.0959754163537
ACH-001190,-0.20034660999099999
ACH-001192,-0.00725704223264
ACH-001193,-0.10448774887199999
ACH-001196,-0.047313094883699995
ACH-001197,-0.314909545332
ACH-001205,0.0929152620622
ACH-001211,0.1824771193
ACH-001212,-0.012741886957399999
ACH-001228,0.00530555640826
ACH-001232,-0.021955821619099997
ACH-001239,-0.035685626928900004
ACH-001274,-0.220943009401
ACH-001275,-0.141073805828
ACH-001277,-0.179382582247
ACH-001278,0.339272534239
ACH-001280,-0.15851071261
ACH-001283,0.005230242701270001
ACH-001289,-0.0897976619063
ACH-001295,-0.103305504877
ACH-001300,-0.0800930735399
ACH-001301,0.164920243017
ACH-001302,-0.0813513519999
ACH-001303,0.19533443488699997
ACH-001306,-0.0613810176521
ACH-001318,-0.102611175023
ACH-001322,-0.0319685764322
ACH-001328,-0.130105559503
ACH-001332,-0.16795664859
ACH-001333,-0.00336374011977
ACH-001336,-0.18037559606800002
ACH-001340,-0.0813940203712
ACH-001346,-0.028542106908999998
ACH-001353,-0.168170377881
ACH-001354,-0.222261557011
ACH-001367,0.018080509958900003
ACH-001368,-0.10998978545
ACH-001374,-0.0472627077195
ACH-001375,-0.055656677276300005
ACH-001377,-0.041118674921800005
ACH-001380,-0.0199416772585
ACH-001391,-0.07129685563419999
ACH-001407,-0.17106465479000002
ACH-001408,-0.178829078743
ACH-001413,-0.173224788647
ACH-001430,-0.0828147314549
ACH-001431,0.057336888667
ACH-001450,0.034709959824800005
ACH-001496,-0.0806533324722
ACH-001500,0.196993140462
ACH-001521,-0.174395317861
ACH-001523,-0.141111080235
ACH-001532,0.0302345237677
ACH-001536,-0.046445652071500004
ACH-001550,-0.09449634537249998
ACH-001552,0.159349113464
ACH-001554,-0.10215073838
ACH-001645,-0.13812369099400001
ACH-001654,-0.04496287180959999
ACH-001715,-0.138899448883
ACH-001735,-0.113540380994
ACH-001736,-0.235257630264
ACH-001737,-0.41643793991899997
ACH-001740,-0.171662475376
ACH-001745,-0.118362135944
ACH-001750,-0.023015688965
ACH-001765,-0.17082977488200002
ACH-001956,-0.036277936737699995
ACH-001957,-0.16913189259
